"","Symbol","Security.Name","Market.Category","Test.Issue","Financial.Status","Round.Lot.Size","ETF","NextShares"
"3064","SILC","Silicom Ltd - Ordinary Shares","Q","N","N",100,"N","N"
"3065","SILK","Silk Road Medical, Inc. - Common Stock","Q","N","N",100,"N","N"
"3066","SIMO","Silicon Motion Technology Corporation - American Depositary Shares, each representing four ordinary shares","Q","N","N",100,"N","N"
"3067","SINA","Sina Corporation - Ordinary Shares","Q","N","N",100,"N","N"
"3068","SINO","Sino-Global Shipping America, Ltd. - Common Stock","S","N","N",100,"N","N"
"3069","SINT","SiNtx Technologies, Inc. - Common Stock","S","N","N",100,"N","N"
"3070","SIRI","Sirius XM Holdings Inc. - Common Stock","Q","N","N",100,"N","N"
"3071","SITM","SiTime Corporation - Common Stock","G","N","N",100,"N","N"
"3072","SIVB","SVB Financial Group - Common Stock","Q","N","N",100,"N","N"
"3073","SIVBP","SVB Financial Group - Depositary Shs each representing a 1/40th interest in a share of 5.25% Fixed-Rate Non-Cumulative Perpetual Preferred Stock, Series A","Q","N","N",100,"N","N"
"3074","SJ","Scienjoy Holding Corporation - Ordinary Shares","S","N","N",100,"N","N"
"3075","SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","G","N","N",100,"Y","N"
"3076","SKYS","Sky Solar Holdings, Ltd. - American Depositary Shares","S","N","N",100,"N","N"
"3077","SKYW","SkyWest, Inc. - Common Stock","Q","N","N",100,"N","N"
"3078","SKYY","First Trust Cloud Computing ETF","G","N","N",100,"Y","N"
"3079","SLAB","Silicon Laboratories, Inc. - Common Stock","Q","N","N",100,"N","N"
"3080","SLCT","Select Bancorp, Inc. - Common Stock","G","N","N",100,"N","N"
"3081","SLDB","Solid Biosciences Inc. - Common Stock","Q","N","N",100,"N","N"
"3082","SLGG","Super League Gaming, Inc. - Common Stock","S","N","N",100,"N","N"
"3083","SLGL","Sol-Gel Technologies Ltd. - Common Stock","G","N","N",100,"N","N"
"3084","SLGN","Silgan Holdings Inc. - Common Stock","Q","N","N",100,"N","N"
"3085","SLM","SLM Corporation - Common Stock","Q","N","N",100,"N","N"
"3086","SLMBP","SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B","Q","N","N",100,"N","N"
"3087","SLN","Silence Therapeutics Plc - American Depository Share","S","N","N",100,"N","N"
"3088","SLNO","Soleno Therapeutics, Inc. - Common Stock","S","N","N",100,"N","N"
"3089","SLP","Simulations Plus, Inc. - Common Stock","S","N","N",100,"N","N"
"3090","SLQD","iShares 0-5 Year Investment Grade Corporate Bond ETF","G","N","N",100,"Y","N"
"3091","SLRC","Solar Capital Ltd. - Common Stock","Q","N","N",100,"N","N"
"3092","SLRX","Salarius Pharmaceuticals, Inc. - Common Stock","S","N","N",100,"N","N"
"3093","SLS","SELLAS Life Sciences Group, Inc.  - Common Stock","S","N","N",100,"N","N"
"3094","SLVO","Credit Suisse Silver Shares Covered Call Exchange Traded Notes","G","N","N",100,"N","N"
"3095","SMBC","Southern Missouri Bancorp, Inc. - Common Stock","G","N","N",100,"N","N"
"3096","SMBK","SmartFinancial, Inc. - Common Stock","S","N","N",100,"N","N"
"3097","SMCI","Super Micro Computer, Inc. - Common Stock","Q","N","N",100,"N","N"
"3098","SMCP","AlphaMark Actively Managed Small Cap ETF","G","N","N",100,"Y","N"
"3099","SMED","Sharps Compliance Corp. - Common Stock","S","N","N",100,"N","N"
"3100","SMH","VanEck Vectors Semiconductor ETF","G","N","N",100,"Y","N"
"3101","SMIT","Schmitt Industries, Inc. - Common Stock","S","N","N",100,"N","N"
"3102","SMMC","South Mountain Merger Corp. - Class A Common Stock","S","N","N",100,"N","N"
"3103","SMMCU","South Mountain Merger Corp. - Unit","S","N","N",100,"N","N"
"3104","SMMCW","South Mountain Merger Corp. - Warrants","S","N","N",100,"N","N"
"3105","SMMF","Summit Financial Group, Inc. - Common Stock","Q","N","N",100,"N","N"
"3106","SMMT","Summit Therapeutics Inc.  - Common Stock","G","N","N",100,"N","N"
"3107","SMPL","The Simply Good Foods Company - Common Stock","S","N","N",100,"N","N"
"3108","SMSI","Smith Micro Software, Inc. - Common Stock","S","N","N",100,"N","N"
"3109","SMTC","Semtech Corporation - Common Stock","Q","N","N",100,"N","N"
"3110","SMTX","SMTC Corporation - Common Stock","G","N","N",100,"N","N"
"3111","SNBP","Sun BioPharma, Inc. - Common Stock","S","N","N",100,"N","N"
"3112","SNBR","Sleep Number Corporation - Common Stock","Q","N","N",100,"N","N"
"3113","SNCA","Seneca Biopharma, Inc. - Common Stock","S","N","D",100,"N","N"
"3114","SNCR","Synchronoss Technologies, Inc. - Common Stock","Q","N","N",100,"N","N"
"3115","SND","Smart Sand, Inc. - Common Stock","Q","N","N",100,"N","N"
"3116","SNDE","Sundance Energy Inc.  - Common Stock","G","N","N",100,"N","N"
"3117","SNDL","Sundial Growers Inc. - Common Shares","Q","N","D",100,"N","N"
"3118","SNDX","Syndax Pharmaceuticals, Inc. - Common Stock","Q","N","N",100,"N","N"
"3119","SNES","SenesTech, Inc. - Common Stock","S","N","N",100,"N","N"
"3120","SNEX","StoneX Group Inc. - Common Stock","Q","N","N",100,"N","N"
"3121","SNFCA","Security National Financial Corporation - Class A Common Stock","G","N","N",100,"N","N"
"3122","SNGX","Soligenix, Inc. - Common Stock","S","N","N",100,"N","N"
"3123","SNGXW","Soligenix, Inc. - Warrant","S","N","N",100,"N","N"
"3124","SNLN","Highland/iBoxx Senior Loan ETF","G","N","N",100,"Y","N"
"3125","SNOA","Sonoma Pharmaceuticals, Inc. - Common Stock","S","N","N",100,"N","N"
"3126","SNPS","Synopsys, Inc. - Common Stock","Q","N","N",100,"N","N"
"3127","SNSR","Global X Internet of Things ETF","G","N","N",100,"Y","N"
"3128","SNSS","Sunesis Pharmaceuticals, Inc. - Common Stock","S","N","N",100,"N","N"
"3129","SNUG","Merlyn.AI Tactical Growth & Income ETF","G","N","N",100,"Y","N"
"3130","SNY","Sanofi - American Depositary Shares","Q","N","N",100,"N","N"
"3131","SOCL","Global X Social Media ETF","G","N","N",100,"Y","N"
"3132","SOHO","Sotherly Hotels Inc. - Common Stock","G","N","N",100,"N","N"
"3133","SOHOB","Sotherly Hotels Inc. - 8.0% Series B Cumulative Redeemable Perpetual Preferred Stock","G","N","N",100,"N","N"
"3134","SOHON","Sotherly Hotels Inc. - 8.25% Series D Cumulative Redeemable Perpetual Preferred Stock","G","N","N",100,"N","N"
"3135","SOHOO","Sotherly Hotels Inc. - 7.875% Series C Cumulative Redeemable Perpetual Preferred Stock","G","N","N",100,"N","N"
"3136","SOHU","Sohu.com Limited  - American Depositary Shares","Q","N","N",100,"N","N"
"3137","SOLO","Electrameccanica Vehicles Corp. Ltd. - Common Stock","S","N","N",100,"N","N"
"3138","SOLOW","Electrameccanica Vehicles Corp. Ltd. - Warrants","S","N","N",100,"N","N"
"3139","SOLY","Soliton, Inc. - Common Stock","S","N","N",100,"N","N"
"3140","SONA","Southern National Bancorp of Virginia, Inc. - Common Stock","G","N","N",100,"N","N"
"3141","SONM","Sonim Technologies, Inc. - Common Stock","G","N","D",100,"N","N"
"3142","SONN","Sonnet BioTherapeutics Holdings, Inc. - Common Stock","S","N","N",100,"N","N"
"3143","SONO","Sonos, Inc. - Common Stock","Q","N","N",100,"N","N"
"3144","SOXX","iShares PHLX SOX Semiconductor Sector Index Fund","G","N","N",100,"Y","N"
"3145","SP","SP Plus Corporation - Common Stock","Q","N","N",100,"N","N"
"3146","SPCB","SuperCom, Ltd. - Ordinary Shares","S","N","E",100,"N","N"
"3147","SPFI","South Plains Financial, Inc. - Common Stock","Q","N","N",100,"N","N"
"3148","SPI","SPI Energy Co., Ltd. - Ordinary Shares","Q","N","N",100,"N","N"
"3149","SPKE","Spark Energy, Inc. - Class A Common Stock","Q","N","N",100,"N","N"
"3150","SPKEP","Spark Energy, Inc. - 8.75% Series A Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Stock","Q","N","N",100,"N","N"
"3151","SPLK","Splunk Inc. - Common Stock","Q","N","N",100,"N","N"
"3152","SPNE","SeaSpine Holdings Corporation - Common Stock","Q","N","N",100,"N","N"
"3153","SPNS","Sapiens International Corporation N.V. - Common Shares","Q","N","N",100,"N","N"
"3154","SPOK","Spok Holdings, Inc. - Common Stock","Q","N","N",100,"N","N"
"3155","SPPI","Spectrum Pharmaceuticals, Inc. - Common Stock","Q","N","N",100,"N","N"
"3156","SPQQ","Siren Large Cap Blend Index ETF","G","N","N",100,"Y","N"
"3157","SPRB","Spruce Biosciences, Inc. - Common Stock","Q","N","N",100,"N","N"
"3158","SPRO","Spero Therapeutics, Inc. - Common Stock","Q","N","N",100,"N","N"
"3159","SPRT","Support.com, Inc. - Common Stock","S","N","N",100,"N","N"
"3160","SPSC","SPS Commerce, Inc. - Common Stock","Q","N","N",100,"N","N"
"3161","SPT","Sprout Social, Inc - Class A Common Stock","S","N","N",100,"N","N"
"3162","SPTN","SpartanNash Company - Common Stock","Q","N","N",100,"N","N"
"3163","SPWH","Sportsman's Warehouse Holdings, Inc. - Common Stock","Q","N","N",100,"N","N"
"3164","SPWR","SunPower Corporation - Common Stock","Q","N","N",100,"N","N"
"3165","SQBG","Sequential Brands Group, Inc. - Common Stock","S","N","N",100,"N","N"
"3166","SQFT","Presidio Property Trust, Inc. - Class A Common Stock","S","N","N",100,"N","N"
"3167","SQLV","Legg Mason Small-Cap Quality Value ETF","G","N","N",100,"Y","N"
"3168","SQQQ","ProShares UltraPro Short QQQ","G","N","N",100,"Y","N"
"3169","SRAC","Stable Road Acquisition Corp. - Class A Common Stock","S","N","N",100,"N","N"
"3170","SRACU","Stable Road Acquisition Corp. - Unit","S","N","N",100,"N","N"
"3171","SRACW","Stable Road Acquisition Corp. - Warrant","S","N","N",100,"N","N"
"3172","SRAX","SRAX, Inc. - Class A Common Stock","S","N","N",100,"N","N"
"3173","SRCE","1st Source Corporation - Common Stock","Q","N","N",100,"N","N"
"3174","SRCL","Stericycle, Inc. - Common Stock","Q","N","N",100,"N","N"
"3175","SRDX","Surmodics, Inc. - Common Stock","Q","N","N",100,"N","N"
"3176","SRET","Global X SuperDividend REIT ETF","G","N","N",100,"Y","N"
"3177","SREV","ServiceSource International, Inc. - Common Stock","Q","N","N",100,"N","N"
"3178","SRGA","Surgalign Holdings, Inc. - Common Stock","Q","N","N",100,"N","N"
"3179","SRNE","Sorrento Therapeutics, Inc. - Common Stock","S","N","N",100,"N","N"
"3180","SRPT","Sarepta Therapeutics, Inc. - Common Stock","Q","N","N",100,"N","N"
"3181","SRRA","Sierra Oncology, Inc. - Common Stock","G","N","N",100,"N","N"
"3182","SRRK","Scholar Rock Holding Corporation - Common Stock","Q","N","N",100,"N","N"
"3183","SRTS","Sensus Healthcare, Inc. - Common Stock","S","N","N",100,"N","N"
"3184","SSB","South State Corporation - Common Stock","Q","N","N",100,"N","N"
"3185","SSBI","Summit State Bank - Common Stock","G","N","N",100,"N","N"
"3186","SSKN","Strata Skin Sciences, Inc. - Common Stock","S","N","N",100,"N","N"
"3187","SSNC","SS&C Technologies Holdings, Inc. - Common Stock","Q","N","N",100,"N","N"
"3188","SSNT","SilverSun Technologies, Inc. - Common Stock","S","N","N",100,"N","N"
"3189","SSP","E.W. Scripps Company (The) - Class A Common Stock","Q","N","N",100,"N","N"
"3190","SSPK","Silver Spike Acquisition Corp. - Class A Ordinary Shares","S","N","N",100,"N","N"
"3191","SSPKU","Silver Spike Acquisition Corp. - Units","S","N","N",100,"N","N"
"3192","SSPKW","Silver Spike Acquisition Corp. - Warrants","S","N","N",100,"N","N"
"3193","SSRM","SSR Mining Inc. - Common Stock","Q","N","N",100,"N","N"
"3194","SSSS","SuRo Capital Corp. - Common Stock","S","N","N",100,"N","N"
"3195","SSTI","ShotSpotter, Inc. - Common Stock","S","N","N",100,"N","N"
"3196","SSYS","Stratasys, Ltd. - Common Stock","Q","N","N",100,"N","N"
"3197","STAA","STAAR Surgical Company - Common Stock","G","N","N",100,"N","N"
"3198","STAF","Staffing 360 Solutions, Inc. - Common Stock","S","N","D",100,"N","N"
"3199","STAY","Extended Stay America, Inc. - Paired Shares","Q","N","N",100,"N","N"
"3200","STBA","S&T Bancorp, Inc. - Common Stock","Q","N","N",100,"N","N"
"3201","STCN","Steel Connect, Inc. - Common Stock","Q","N","D",100,"N","N"
"3202","STEP","StepStone Group Inc. - Class A Common Stock","Q","N","N",100,"N","N"
"3203","STFC","State Auto Financial Corporation - Common Stock","Q","N","N",100,"N","N"
"3204","STIM","Neuronetics, Inc. - Common Stock","G","N","N",100,"N","N"
"3205","STKL","SunOpta, Inc. - Common Stock","Q","N","N",100,"N","N"
"3206","STKS","The ONE Group Hospitality, Inc. - Common Stock","S","N","N",100,"N","N"
"3207","STLD","Steel Dynamics, Inc. - Common Stock","Q","N","N",100,"N","N"
"3208","STMP","Stamps.com Inc. - Common Stock","Q","N","N",100,"N","N"
"3209","STND","Standard AVB Financial Corp. - Common Stock","S","N","N",100,"N","N"
"3210","STNE","StoneCo Ltd. - Class A Common Share","Q","N","N",100,"N","N"
"3211","STOK","Stoke Therapeutics, Inc. - Common Stock","Q","N","N",100,"N","N"
"3212","STRA","Strategic Education, Inc. - Common Stock","Q","N","N",100,"N","N"
"3213","STRL","Sterling Construction Company Inc - Common Stock","Q","N","N",100,"N","N"
"3214","STRM","Streamline Health Solutions, Inc. - Common Stock","S","N","N",100,"N","N"
"3215","STRO","Sutro Biopharma, Inc. - Common Stock","G","N","N",100,"N","N"
"3216","STRS","Stratus Properties Inc. - Common Stock","Q","N","N",100,"N","N"
"3217","STRT","STRATTEC SECURITY CORPORATION - Common Stock","G","N","N",100,"N","N"
"3218","STSA","Satsuma Pharmaceuticals, Inc. - Common stock","G","N","N",100,"N","N"
"3219","STTK","Shattuck Labs, Inc. - Common Stock","Q","N","N",100,"N","N"
"3220","STWOU","ACON S2 Acquisition Corp. - Unit","S","N","N",100,"N","N"
"3221","STX","Seagate Technology PLC - Ordinary Shares (Ireland)","Q","N","N",100,"N","N"
"3222","STXB","Spirit of Texas Bancshares, Inc. - Common Stock","Q","N","N",100,"N","N"
"3223","SUMO","Sumo Logic, Inc. - Common Stock","Q","N","N",100,"N","N"
"3224","SUMR","Summer Infant, Inc. - Common Stock","S","N","N",100,"N","N"
"3225","SUNS","Solar Senior Capital Ltd. - Common Stock","Q","N","N",100,"N","N"
"3226","SUNW","Sunworks, Inc. - Common Stock","S","N","D",100,"N","N"
"3227","SUPN","Supernus Pharmaceuticals, Inc. - Common Stock","G","N","N",100,"N","N"
"3228","SURF","Surface Oncology, Inc. - Common Stock","G","N","N",100,"N","N"
"3229","SUSB","iShares ESG Aware 1-5 Year USD Corporate Bond ETF","G","N","N",100,"Y","N"
"3230","SUSC","iShares ESG Aware USD Corporate Bond ETF","G","N","N",100,"Y","N"
"3231","SUSL","iShares ESG MSCI USA Leaders ETF","G","N","N",100,"Y","N"
"3232","SVA","Sinovac Biotech, Ltd. - Ordinary Shares (Antigua/Barbudo)","Q","N","N",100,"N","N"
"3233","SVACU","Starboard Value Acquisition Corp. - Unit","S","N","N",100,"N","N"
"3234","SVBI","Severn Bancorp Inc - Common Stock","S","N","N",100,"N","N"
"3235","SVC","Service Properties Trust - Shares of Beneficial Interest","Q","N","N",100,"N","N"
"3236","SVMK","SVMK Inc. - Common Stock","Q","N","N",100,"N","N"
"3237","SVRA","Savara, Inc. - Common Stock","Q","N","N",100,"N","N"
"3238","SVVC","Firsthand Technology Value Fund, Inc. - Common Stock","Q","N","N",100,"N","N"
"3239","SWAV","ShockWave Medical, Inc. - Common Stock","Q","N","N",100,"N","N"
"3240","SWBI","Smith & Wesson Brands, Inc. - Common Stock","Q","N","N",100,"N","N"
"3241","SWIR","Sierra Wireless, Inc. - Common Stock","Q","N","N",100,"N","N"
"3242","SWKH","SWK Holdings Corporation - Common Stock","S","N","N",100,"N","N"
"3243","SWKS","Skyworks Solutions, Inc. - Common Stock","Q","N","N",100,"N","N"
"3244","SWTX","SpringWorks Therapeutics, Inc. - common stock","Q","N","N",100,"N","N"
"3245","SXTC","China SXT Pharmaceuticals, Inc. - Common Stock","S","N","D",100,"N","N"
"3246","SY","So-Young International Inc. - American Depository Shares","G","N","N",100,"N","N"
"3247","SYBT","Stock Yards Bancorp, Inc. - Common Stock","Q","N","N",100,"N","N"
"3248","SYBX","Synlogic, Inc. - Common Stock","G","N","N",100,"N","N"
"3249","SYKE","Sykes Enterprises, Incorporated - Common Stock","Q","N","N",100,"N","N"
"3250","SYNA","Synaptics Incorporated - Common Stock","Q","N","N",100,"N","N"
"3251","SYNC","Synacor, Inc. - Common Stock","G","N","N",100,"N","N"
"3252","SYNH","Syneos Health, Inc. - Class A Common Stock","Q","N","N",100,"N","N"
"3253","SYNL","Synalloy Corporation - Common Stock","G","N","N",100,"N","N"
"3254","SYPR","Sypris Solutions, Inc. - Common Stock","G","N","N",100,"N","N"
"3255","SYRS","Syros Pharmaceuticals, Inc. - common stock","Q","N","N",100,"N","N"
"3256","SYTA","Siyata Mobile, Inc. - Common Shares","S","N","N",100,"N","N"
"3257","SYTAW","Siyata Mobile, Inc. - Warrant","S","N","N",100,"N","N"
"3258","TA","TravelCenters of America Inc.  - Common Stock","Q","N","N",100,"N","N"
"3259","TACO","Del Taco Restaurants, Inc. - Common Stock","S","N","N",100,"N","N"
"3260","TACT","TransAct Technologies Incorporated - Common Stock","G","N","N",100,"N","N"
"3261","TAIT","Taitron Components Incorporated - Class A Common Stock","S","N","N",100,"N","N"
"3262","TANH","Tantech Holdings Ltd. - Common Stock","S","N","N",100,"N","N"
"3263","TANNI","TravelCenters of America Inc.  - 8.25% Senior Notes due 2028","Q","N","N",100,"N","N"
"3264","TANNL","TravelCenters of America Inc.  - 8.00% Senior Notes due 2029","Q","N","N",100,"N","N"
"3265","TANNZ","TravelCenters of America Inc.  - 8.00% Senior Notes due 2030","Q","N","N",100,"N","N"
"3266","TAOP","Taoping Inc. - Ordinary Shares","S","N","N",100,"N","N"
"3267","TARA","Protara Therapeutics, Inc.  - Common Stock","G","N","N",100,"N","N"
"3268","TAST","Carrols Restaurant Group, Inc. - Common Stock","Q","N","N",100,"N","N"
"3269","TATT","TAT Technologies Ltd. - Ordinary Shares","G","N","N",100,"N","N"
"3270","TAYD","Taylor Devices, Inc. - Common Stock","S","N","N",100,"N","N"
"3271","TBBK","The Bancorp, Inc. - Common Stock","Q","N","N",100,"N","N"
"3272","TBIO","Translate Bio, Inc. - Common Stock","Q","N","N",100,"N","N"
"3273","TBK","Triumph Bancorp, Inc. - Common Stock","Q","N","N",100,"N","N"
"3274","TBKCP","Triumph Bancorp, Inc. - Depositary Shares, Each Representing a 1/40th Interest in a Share of Series C Fixed-Rate Non-Cumulative Perpetual Preferred Stock ","Q","N","N",100,"N","N"
"3275","TBLT","ToughBuilt Industries, Inc. - Common Stock","S","N","D",100,"N","N"
"3276","TBLTW","ToughBuilt Industries, Inc. - Warrant","S","N","N",100,"N","N"
"3277","TBNK","Territorial Bancorp Inc. - Common Stock","Q","N","N",100,"N","N"
"3278","TBPH","Theravance Biopharma, Inc. - Ordinary Shares","G","N","N",100,"N","N"
"3279","TC","TuanChe Limited - American Depositary Shares","S","N","N",100,"N","N"
"3280","TCBI","Texas Capital Bancshares, Inc. - Common Stock","Q","N","N",100,"N","N"
"3281","TCBIL","Texas Capital Bancshares, Inc. - 6.50% Subordinated Notes due 2042","Q","N","N",100,"N","N"
"3282","TCBIP","Texas Capital Bancshares, Inc. - Non Cumulative Preferred Perpetual Stock Series A","Q","N","N",100,"N","N"
"3283","TCBK","TriCo Bancshares - Common Stock","Q","N","N",100,"N","N"
"3284","TCCO","Technical Communications Corporation - Common Stock","S","N","N",100,"N","N"
"3285","TCDA","Tricida, Inc. - Common Stock","Q","N","N",100,"N","N"
"3286","TCF","TCF Financial Corporation - Common Stock","Q","N","N",100,"N","N"
"3287","TCFC","The Community Financial Corporation - Common Stock","S","N","N",100,"N","N"
"3288","TCFCP","TCF Financial Corporation - Depositary Shares representing 5.70% Series C Non-Cumulative Preferred Stock","Q","N","N",100,"N","N"
"3289","TCMD","Tactile Systems Technology, Inc. - Common Stock","G","N","N",100,"N","N"
"3290","TCOM","Trip.com Group Limited - American Depositary Shares","Q","N","N",100,"N","N"
"3291","TCON","TRACON Pharmaceuticals, Inc. - Common Stock","S","N","N",100,"N","N"
