"","date","EFOI"
"2979","2018-10-30",6.85
"2980","2018-10-31",6.25
"2981","2018-11-01",6.45
"2982","2018-11-02",6.5
"2983","2018-11-05",6.3
"2984","2018-11-06",5.65
"2985","2018-11-07",5.75
"2986","2018-11-08",6.3
"2987","2018-11-09",6.35
"2988","2018-11-12",6.3
"2989","2018-11-13",5.6
"2990","2018-11-14",4.8
"2991","2018-11-15",4.85
"2992","2018-11-16",4.95
"2993","2018-11-19",5
"2994","2018-11-20",4.85
"2995","2018-11-21",5.4
"2996","2018-11-23",5.95
"2997","2018-11-26",5.95
"2998","2018-11-27",5.95
"2999","2018-11-28",5.5
"3000","2018-11-29",5.05
"3001","2018-11-30",4.95
"3002","2018-12-03",4.95
"3003","2018-12-04",4.95
"3004","2018-12-06",4.85
"3005","2018-12-07",4.85
"3006","2018-12-10",5
"3007","2018-12-11",4.95
"3008","2018-12-12",4.75
"3009","2018-12-13",4.6
"3010","2018-12-14",4.05
"3011","2018-12-17",3.7
"3012","2018-12-18",3.5
"3013","2018-12-19",3.45
"3014","2018-12-20",3.5
"3015","2018-12-21",3.3
"3016","2018-12-24",2.75
"3017","2018-12-26",3
"3018","2018-12-27",2.95
"3019","2018-12-28",2.85
"3020","2018-12-31",3.1
"3021","2019-01-02",3.25
"3022","2019-01-03",3.5
"3023","2019-01-04",3.8
"3024","2019-01-07",4.05
"3025","2019-01-08",4.05
"3026","2019-01-09",3.9
"3027","2019-01-10",3.65
"3028","2019-01-11",3.65
"3029","2019-01-14",3.75
"3030","2019-01-15",3.85
"3031","2019-01-16",3.85
"3032","2019-01-17",3.7
"3033","2019-01-18",3.7
"3034","2019-01-22",3.55
"3035","2019-01-23",3.65
"3036","2019-01-24",3.6
"3037","2019-01-25",3.65
"3038","2019-01-28",3.65
"3039","2019-01-29",4.05
"3040","2019-01-30",4.2
"3041","2019-01-31",4.25
"3042","2019-02-01",4.8
"3043","2019-02-04",5.1
"3044","2019-02-05",5.1
"3045","2019-02-06",5.15
"3046","2019-02-07",4.95
"3047","2019-02-08",5
"3048","2019-02-11",5.35
"3049","2019-02-12",5.3
"3050","2019-02-13",5.45
"3051","2019-02-14",6.5
"3052","2019-02-15",6.65
"3053","2019-02-19",6.15
"3054","2019-02-20",5.65
"3055","2019-02-21",5.8
"3056","2019-02-22",5.7
"3057","2019-02-25",5.95
"3058","2019-02-26",5.7
"3059","2019-02-27",6.05
"3060","2019-02-28",5.85
"3061","2019-03-01",5.7
"3062","2019-03-04",5.8
"3063","2019-03-05",5.55
"3064","2019-03-06",5.95
"3065","2019-03-07",5.55
"3066","2019-03-08",5.45
"3067","2019-03-11",5.45
"3068","2019-03-12",5.9
"3069","2019-03-13",6.05
"3070","2019-03-14",6.25
"3071","2019-03-15",6.1
"3072","2019-03-18",6.2
"3073","2019-03-19",5.85
"3074","2019-03-20",5.85
"3075","2019-03-21",5.8
"3076","2019-03-22",6.1
"3077","2019-03-25",6
"3078","2019-03-26",6.15
"3079","2019-03-27",6.05
"3080","2019-03-28",5.95
"3081","2019-03-29",6.1
"3082","2019-04-01",5.75
"3083","2019-04-02",2.55
"3084","2019-04-03",2.7
"3085","2019-04-04",2.5
"3086","2019-04-05",2.7
"3087","2019-04-08",3.15
"3088","2019-04-09",4
"3089","2019-04-10",3.7
"3090","2019-04-11",3.8
"3091","2019-04-12",3.7
"3092","2019-04-15",3.65
"3093","2019-04-16",3.5
"3094","2019-04-17",3.15
"3095","2019-04-18",3.2
"3096","2019-04-22",3.4
"3097","2019-04-23",3.3
"3098","2019-04-24",3.15
"3099","2019-04-25",3.25
"3100","2019-04-26",3.25
"3101","2019-04-29",3.1
"3102","2019-04-30",3.1
"3103","2019-05-01",3.1
"3104","2019-05-02",2.8
"3105","2019-05-03",3.05
"3106","2019-05-06",2.8
"3107","2019-05-07",3
"3108","2019-05-08",2.95
"3109","2019-05-09",2.95
"3110","2019-05-10",2.8
"3111","2019-05-13",2.75
"3112","2019-05-14",2.85
"3113","2019-05-15",2.7
"3114","2019-05-16",2.65
"3115","2019-05-17",2.6
"3116","2019-05-20",2.45
"3117","2019-05-21",2.65
"3118","2019-05-22",2.75
"3119","2019-05-23",2.85
"3120","2019-05-24",2.75
"3121","2019-05-28",2.55
"3122","2019-05-29",2.4
"3123","2019-05-30",2.35
"3124","2019-05-31",2.15
"3125","2019-06-03",2.3
"3126","2019-06-04",2.35
"3127","2019-06-05",2.3
"3128","2019-06-06",2.05
"3129","2019-06-07",2.25
"3130","2019-06-10",2.25
"3131","2019-06-11",2.1
"3132","2019-06-12",2.05
"3133","2019-06-13",2.1
"3134","2019-06-14",2.15
"3135","2019-06-17",2.45
"3136","2019-06-18",2.3
"3137","2019-06-19",2.25
"3138","2019-06-20",2.25
"3139","2019-06-21",2.15
"3140","2019-06-24",2.15
"3141","2019-06-25",2.1
"3142","2019-06-26",1.95
"3143","2019-06-27",2.05
"3144","2019-06-28",2.05
"3145","2019-07-01",2.05
"3146","2019-07-02",2
"3147","2019-07-03",2
"3148","2019-07-05",2.15
"3149","2019-07-08",2.25
"3150","2019-07-09",2.4
"3151","2019-07-10",2.25
"3152","2019-07-11",2.3
"3153","2019-07-12",2.25
"3154","2019-07-15",2.25
"3155","2019-07-16",2.1
"3156","2019-07-17",2.25
"3157","2019-07-18",2.2
"3158","2019-07-19",2.15
"3159","2019-07-22",2.1
"3160","2019-07-23",2.05
"3161","2019-07-24",2.05
"3162","2019-07-25",2.05
"3163","2019-07-26",2
"3164","2019-07-29",2
"3165","2019-07-30",2.85
"3166","2019-07-31",2.6
"3167","2019-08-01",2.95
"3168","2019-08-02",3.05
"3169","2019-08-05",2.8
"3170","2019-08-06",2.85
"3171","2019-08-07",2.75
"3172","2019-08-08",2.75
"3173","2019-08-09",2.7
"3174","2019-08-12",2.65
"3175","2019-08-13",2.7
"3176","2019-08-14",2.55
"3177","2019-08-15",2.55
"3178","2019-08-16",2.45
"3179","2019-08-19",2.45
"3180","2019-08-20",2.4
"3181","2019-08-21",2.45
"3182","2019-08-22",2.35
"3183","2019-08-23",2.3
"3184","2019-08-26",2.3
"3185","2019-08-27",1.95
"3186","2019-08-28",2.05
"3187","2019-08-29",2.05
"3188","2019-08-30",2
"3189","2019-09-03",1.9
"3190","2019-09-04",2.05
"3191","2019-09-05",2.05
"3192","2019-09-06",2.1
"3193","2019-09-09",2.1
"3194","2019-09-10",2.1
"3195","2019-09-11",2.2
"3196","2019-09-12",2.7
"3197","2019-09-13",2.15
"3198","2019-09-16",2.45
"3199","2019-09-17",2.3
"3200","2019-09-18",2.15
"3201","2019-09-19",2.15
"3202","2019-09-20",2.25
"3203","2019-09-23",2.25
"3204","2019-09-24",2.35
"3205","2019-09-25",2.6
"3206","2019-09-26",2.6
"3207","2019-09-27",2.35
"3208","2019-09-30",2.35
"3209","2019-10-01",2.4
"3210","2019-10-02",2.4
"3211","2019-10-03",2.5
"3212","2019-10-04",2.4
"3213","2019-10-07",2.4
"3214","2019-10-08",2.4
"3215","2019-10-09",2.35
"3216","2019-10-10",2.3
"3217","2019-10-11",2.85
"3218","2019-10-14",2.4
"3219","2019-10-15",2.2
"3220","2019-10-16",2.25
"3221","2019-10-17",2.3
"3222","2019-10-18",2.15
"3223","2019-10-21",2.2
"3224","2019-10-22",2.2
"3225","2019-10-23",2.25
"3226","2019-10-24",2.2
"3227","2019-10-25",2.15
"3228","2019-10-28",2.15
"3229","2019-10-29",2.15
"3230","2019-10-30",2.05
"3231","2019-10-31",2.05
"3232","2019-11-01",1.95
"3233","2019-11-04",2
"3234","2019-11-05",2.1
"3235","2019-11-06",2.1
"3236","2019-11-07",2.15
"3237","2019-11-08",2.15
"3238","2019-11-11",2.3
"3239","2019-11-12",2.1
"3240","2019-11-13",2.15
"3241","2019-11-14",2.2
"3242","2019-11-15",2.15
"3243","2019-11-18",2.1
"3244","2019-11-19",2.05
"3245","2019-11-20",2.05
"3246","2019-11-21",2.05
"3247","2019-11-22",2.05
"3248","2019-11-25",2.15
"3249","2019-11-26",1.95
"3250","2019-11-27",2.05
"3251","2019-11-29",2
"3252","2019-12-02",1.95
"3253","2019-12-03",2
"3254","2019-12-04",2.05
"3255","2019-12-05",2.05
"3256","2019-12-06",2.35
"3257","2019-12-09",2.15
"3258","2019-12-10",2.15
"3259","2019-12-11",2.25
"3260","2019-12-12",2.2
"3261","2019-12-13",2.15
"3262","2019-12-16",2.2
"3263","2019-12-17",2.3
"3264","2019-12-18",2.25
"3265","2019-12-19",2.2
"3266","2019-12-20",2.35
"3267","2019-12-23",2.45
"3268","2019-12-24",2.45
"3269","2019-12-26",2.45
"3270","2019-12-27",2.3
"3271","2019-12-30",2.3
"3272","2019-12-31",2.35
"3273","2020-01-02",2.6
"3274","2020-01-03",2.6
"3275","2020-01-06",3.75
"3276","2020-01-07",4.1
"3277","2020-01-08",3.75
"3278","2020-01-09",4.65
"3279","2020-01-10",2.9
"3280","2020-01-13",3.05
"3281","2020-01-14",3
"3282","2020-01-15",3.1
"3283","2020-01-16",3.1
"3284","2020-01-17",3.1
"3285","2020-01-21",3.25
"3286","2020-01-22",3.15
"3287","2020-01-23",3.1
"3288","2020-01-24",2.95
"3289","2020-01-27",2.85
"3290","2020-01-28",3.05
"3291","2020-01-29",3.1
"3292","2020-01-30",3.1
"3293","2020-01-31",3
"3294","2020-02-03",2.95
"3295","2020-02-04",3
"3296","2020-02-05",3
"3297","2020-02-06",2.9
"3298","2020-02-07",2.8
"3299","2020-02-10",3.05
"3300","2020-02-11",3.05
"3301","2020-02-12",3.1
"3302","2020-02-13",3.2
"3303","2020-02-14",3.2
"3304","2020-02-18",3.15
"3305","2020-02-19",3.2
"3306","2020-02-20",3.05
"3307","2020-02-21",2.95
"3308","2020-02-24",2.9
"3309","2020-02-25",2.95
"3310","2020-02-26",2.9
"3311","2020-02-27",2.65
"3312","2020-02-28",2.55
"3313","2020-03-02",2.6
"3314","2020-03-03",2.55
"3315","2020-03-04",2.6
"3316","2020-03-05",2.65
"3317","2020-03-06",2.55
"3318","2020-03-09",2.3
"3319","2020-03-10",2.2
"3320","2020-03-11",1.85
"3321","2020-03-12",1.6
"3322","2020-03-13",1.75
"3323","2020-03-16",1.7
"3324","2020-03-17",1.75
"3325","2020-03-18",1.5
"3326","2020-03-19",1.55
"3327","2020-03-20",1.65
"3328","2020-03-23",1.45
"3329","2020-03-24",1.5
"3330","2020-03-25",1.7
"3331","2020-03-26",1.8
"3332","2020-03-27",1.75
"3333","2020-03-30",1.65
"3334","2020-03-31",1.65
"3335","2020-04-01",1.45
"3336","2020-04-02",1.45
"3337","2020-04-03",1.4
"3338","2020-04-06",1.45
"3339","2020-04-07",1.45
"3340","2020-04-08",1.45
"3341","2020-04-09",1.5
"3342","2020-04-13",1.65
"3343","2020-04-14",1.85
"3344","2020-04-15",1.65
"3345","2020-04-16",2.15
"3346","2020-04-17",1.9
"3347","2020-04-20",1.6
"3348","2020-04-21",1.55
"3349","2020-04-22",1.4
"3350","2020-04-23",1.5
"3351","2020-04-24",1.6
"3352","2020-04-27",1.6
"3353","2020-04-28",1.6
"3354","2020-04-29",1.6
"3355","2020-04-30",1.55
"3356","2020-05-01",1.5
"3357","2020-05-04",1.55
"3358","2020-05-05",1.65
"3359","2020-05-06",1.8
"3360","2020-05-07",1.95
"3361","2020-05-08",1.8
"3362","2020-05-11",2
"3363","2020-05-12",2
"3364","2020-05-13",2.7
"3365","2020-05-14",3
"3366","2020-05-15",2.9
"3367","2020-05-18",2.75
"3368","2020-05-19",3
"3369","2020-05-20",3.1
"3370","2020-05-21",3.3
"3371","2020-05-22",3.55
"3372","2020-05-26",4.5
"3373","2020-05-27",4.7
"3374","2020-05-28",4.7
"3375","2020-05-29",4.55
"3376","2020-06-01",4.65
"3377","2020-06-02",4.7
"3378","2020-06-03",5
"3379","2020-06-04",5.85
"3380","2020-06-05",6.45
"3381","2020-06-08",7.6
"3382","2020-06-09",6.85
"3383","2020-06-10",6.6
"3384","2020-06-11",5.9
"3385","2020-06-12",6.03
"3386","2020-06-15",6.9
"3387","2020-06-16",6.82
"3388","2020-06-17",6.65
"3389","2020-06-18",7.16
"3390","2020-06-19",6.79
"3391","2020-06-22",6.92
"3392","2020-06-23",6.59
"3393","2020-06-24",6
"3394","2020-06-25",6.27
"3395","2020-06-26",6.09
"3396","2020-06-29",6.94
"3397","2020-06-30",6.92
"3398","2020-07-01",6.22
"3399","2020-07-02",6.14
"3400","2020-07-06",6.02
"3401","2020-07-07",5.95
"3402","2020-07-08",5.97
"3403","2020-07-09",5.89
"3404","2020-07-10",5.56
"3405","2020-07-13",5.1
"3406","2020-07-14",4.7
"3407","2020-07-15",4.98
"3408","2020-07-16",5.41
"3409","2020-07-17",5.36
"3410","2020-07-20",5.25
"3411","2020-07-21",5.56
"3412","2020-07-22",5.43
"3413","2020-07-23",5.12
"3414","2020-07-24",5.27
"3415","2020-07-27",5.1
"3416","2020-07-28",5.16
"3417","2020-07-29",5.15
"3418","2020-07-30",4.97
"3419","2020-07-31",5.13
"3420","2020-08-03",5.55
"3421","2020-08-04",5.64
"3422","2020-08-05",5.95
"3423","2020-08-06",6.06
"3424","2020-08-07",6.6
"3425","2020-08-10",7.25
"3426","2020-08-11",7.04
"3427","2020-08-12",6.65
"3428","2020-08-13",7.33
"3429","2020-08-14",8.25
"3430","2020-08-17",8.45
"3431","2020-08-18",9.18
"3432","2020-08-19",9.53
"3433","2020-08-20",8.39
"3434","2020-08-21",8.28
"3435","2020-08-24",8.64
"3436","2020-08-25",8.45
"3437","2020-08-26",8.84
"3438","2020-08-27",8.78
"3439","2020-08-28",8.65
"3440","2020-08-31",9.03
"3441","2020-09-01",9.29
"3442","2020-09-02",9.25
"3443","2020-09-03",8.35
"3444","2020-09-04",7.97
"3445","2020-09-08",7.55
"3446","2020-09-09",7.91
"3447","2020-09-10",7.83
"3448","2020-09-11",7.75
"3449","2020-09-14",8.17
"3450","2020-09-15",8.04
"3451","2020-09-16",7.99
"3452","2020-09-17",7.82
"3453","2020-09-18",8.01
"3454","2020-09-21",7.1
"3455","2020-09-22",7.42
"3456","2020-09-23",6.82
"3457","2020-09-24",6.82
"3458","2020-09-25",7.35
"3459","2020-09-28",7.14
"3460","2020-09-29",7.04
"3461","2020-09-30",6.87
"3462","2020-10-01",6.7
"3463","2020-10-02",6.7
"3464","2020-10-05",6.97
"3465","2020-10-06",7.22
"3466","2020-10-07",7.69
"3467","2020-10-08",7.63
"3468","2020-10-09",8.16
"3469","2020-10-12",8.54
"3470","2020-10-13",8.39
"3471","2020-10-14",8.24
"3472","2020-10-15",7.88
"3473","2020-10-16",8.17
"3474","2020-10-19",7.69
"3475","2020-10-20",7.68
"3476","2020-10-21",7.41
"3477","2020-10-22",7.46
"3478","2020-10-23",7.34
"3479","2020-10-26",7.29
"3480","2020-10-27",7.25
"3481","2020-10-28",7
"3482","2020-10-29",6.73
"3483","2020-10-30",6.54
"3484","2020-11-02",6.51
"3485","2020-11-03",6.97
"3486","2020-11-04",6.72
"3487","2020-11-05",7.09
"3488","2020-11-06",7.01
"3489","2020-11-09",7.06
"3490","2020-11-10",7.08
"3491","2020-11-11",6.53
"3492","2020-11-12",5.55
"3493","2020-11-13",5.34
"3494","2020-11-16",5.64
"3495","2020-11-17",5.15
"3496","2020-11-18",4.67
"3497","2020-11-19",4.78
"3498","2020-11-20",4.65
"3499","2020-11-23",4.9
"3500","2020-11-24",4.79
"3501","2020-11-25",4.96
"3502","2020-11-27",5.41
