"","date","ACHV"
"3076","2019-03-22",56.599998
"3077","2019-03-25",60.400002
"3078","2019-03-26",59.200001
"3079","2019-03-27",63
"3080","2019-03-28",62.599998
"3081","2019-03-29",64.599998
"3082","2019-04-01",63.599998
"3083","2019-04-02",63.799999
"3084","2019-04-03",67.400002
"3085","2019-04-04",70
"3086","2019-04-05",74
"3087","2019-04-08",75.400002
"3088","2019-04-09",75.800003
"3089","2019-04-10",72.599998
"3090","2019-04-11",71
"3091","2019-04-12",70.199997
"3092","2019-04-15",67.599998
"3093","2019-04-16",70
"3094","2019-04-17",71.599998
"3095","2019-04-18",70.800003
"3096","2019-04-22",77.199997
"3097","2019-04-23",81
"3098","2019-04-24",83.199997
"3099","2019-04-25",80.400002
"3100","2019-04-26",87
"3101","2019-04-29",87
"3102","2019-04-30",85
"3103","2019-05-01",89.199997
"3104","2019-05-02",87.400002
"3105","2019-05-03",86.400002
"3106","2019-05-06",85.800003
"3107","2019-05-07",85
"3108","2019-05-08",85.400002
"3109","2019-05-09",82.400002
"3110","2019-05-10",82.599998
"3111","2019-05-13",78.800003
"3112","2019-05-14",80.400002
"3113","2019-05-15",84.400002
"3114","2019-05-16",76.599998
"3115","2019-05-17",69.800003
"3116","2019-05-20",68
"3117","2019-05-21",70
"3118","2019-05-22",71.800003
"3119","2019-05-23",72.599998
"3120","2019-05-24",77.199997
"3121","2019-05-28",84.599998
"3122","2019-05-29",83.199997
"3123","2019-05-30",84.599998
"3124","2019-05-31",84.199997
"3125","2019-06-03",81.599998
"3126","2019-06-04",77.199997
"3127","2019-06-05",76.400002
"3128","2019-06-06",71
"3129","2019-06-07",73.199997
"3130","2019-06-10",77.599998
"3131","2019-06-11",58
"3132","2019-06-12",53
"3133","2019-06-13",53.400002
"3134","2019-06-14",50
"3135","2019-06-17",50.599998
"3136","2019-06-18",51.799999
"3137","2019-06-19",48.400002
"3138","2019-06-20",48.200001
"3139","2019-06-21",46.400002
"3140","2019-06-24",42.200001
"3141","2019-06-25",41.400002
"3142","2019-06-26",40.400002
"3143","2019-06-27",40.599998
"3144","2019-06-28",38.599998
"3145","2019-07-01",42.400002
"3146","2019-07-02",40.799999
"3147","2019-07-03",40
"3148","2019-07-05",40.200001
"3149","2019-07-08",37.799999
"3150","2019-07-09",36
"3151","2019-07-10",34.599998
"3152","2019-07-11",35.400002
"3153","2019-07-12",35.200001
"3154","2019-07-15",37
"3155","2019-07-16",39
"3156","2019-07-17",38.599998
"3157","2019-07-18",38.599998
"3158","2019-07-19",37.799999
"3159","2019-07-22",37.200001
"3160","2019-07-23",37
"3161","2019-07-24",37.799999
"3162","2019-07-25",36.799999
"3163","2019-07-26",37
"3164","2019-07-29",38
"3165","2019-07-30",36.599998
"3166","2019-07-31",36.599998
"3167","2019-08-01",36.400002
"3168","2019-08-02",35.799999
"3169","2019-08-05",33.599998
"3170","2019-08-06",35
"3171","2019-08-07",35
"3172","2019-08-08",37
"3173","2019-08-09",35
"3174","2019-08-12",35.799999
"3175","2019-08-13",38
"3176","2019-08-14",35.799999
"3177","2019-08-15",35.400002
"3178","2019-08-16",36.200001
"3179","2019-08-19",37.599998
"3180","2019-08-20",37.200001
"3181","2019-08-21",37.200001
"3182","2019-08-22",39.599998
"3183","2019-08-23",38.799999
"3184","2019-08-26",39
"3185","2019-08-27",40.400002
"3186","2019-08-28",39.200001
"3187","2019-08-29",40.400002
"3188","2019-08-30",39.799999
"3189","2019-09-03",39.799999
"3190","2019-09-04",42
"3191","2019-09-05",44.400002
"3192","2019-09-06",46
"3193","2019-09-09",47.799999
"3194","2019-09-10",48.400002
"3195","2019-09-11",46
"3196","2019-09-12",43.599998
"3197","2019-09-13",45.200001
"3198","2019-09-16",45.799999
"3199","2019-09-17",44.400002
"3200","2019-09-18",43.200001
"3201","2019-09-19",42.200001
"3202","2019-09-20",44.799999
"3203","2019-09-23",46.400002
"3204","2019-09-24",43.200001
"3205","2019-09-25",42
"3206","2019-09-26",39.400002
"3207","2019-09-27",37.599998
"3208","2019-09-30",34
"3209","2019-10-01",33
"3210","2019-10-02",30.200001
"3211","2019-10-03",33
"3212","2019-10-04",31.799999
"3213","2019-10-07",33
"3214","2019-10-08",32.599998
"3215","2019-10-09",31.4
"3216","2019-10-10",31
"3217","2019-10-11",31.6
"3218","2019-10-14",29.6
"3219","2019-10-15",30.6
"3220","2019-10-16",31.4
"3221","2019-10-17",30.799999
"3222","2019-10-18",29.6
"3223","2019-10-21",29.799999
"3224","2019-10-22",28.6
"3225","2019-10-23",28.4
"3226","2019-10-24",28.799999
"3227","2019-10-25",29
"3228","2019-10-28",29
"3229","2019-10-29",27.4
"3230","2019-10-30",25.6
"3231","2019-10-31",25.799999
"3232","2019-11-01",26.4
"3233","2019-11-04",26.4
"3234","2019-11-05",24.4
"3235","2019-11-06",21
"3236","2019-11-07",21
"3237","2019-11-08",18.200001
"3238","2019-11-11",17.799999
"3239","2019-11-12",18
"3240","2019-11-13",16.6
"3241","2019-11-14",16.799999
"3242","2019-11-15",16.799999
"3243","2019-11-18",16.799999
"3244","2019-11-19",17
"3245","2019-11-20",19
"3246","2019-11-21",17.6
"3247","2019-11-22",17.6
"3248","2019-11-25",18.6
"3249","2019-11-26",17.6
"3250","2019-11-27",18.4
"3251","2019-11-29",18.4
"3252","2019-12-02",17.6
"3253","2019-12-03",18
"3254","2019-12-04",18.200001
"3255","2019-12-05",19.200001
"3256","2019-12-06",18.200001
"3257","2019-12-09",20.799999
"3258","2019-12-10",17.6
"3259","2019-12-11",17.200001
"3260","2019-12-12",14
"3261","2019-12-13",18.200001
"3262","2019-12-16",15.4
"3263","2019-12-17",9.8
"3264","2019-12-18",10.4
"3265","2019-12-19",10
"3266","2019-12-20",9.6
"3267","2019-12-23",9.8
"3268","2019-12-24",10
"3269","2019-12-26",10.6
"3270","2019-12-27",10.8
"3271","2019-12-30",10.4
"3272","2019-12-31",10.6
"3273","2020-01-02",10.4
"3274","2020-01-03",11.2
"3275","2020-01-06",11.6
"3276","2020-01-07",11
"3277","2020-01-08",11.2
"3278","2020-01-09",11.2
"3279","2020-01-10",12.4
"3280","2020-01-13",11.4
"3281","2020-01-14",11.4
"3282","2020-01-15",11
"3283","2020-01-16",12
"3284","2020-01-17",12.8
"3285","2020-01-21",12.2
"3286","2020-01-22",12
"3287","2020-01-23",11.8
"3288","2020-01-24",11.4
"3289","2020-01-27",11.2
"3290","2020-01-28",11.2
"3291","2020-01-29",11.4
"3292","2020-01-30",11
"3293","2020-01-31",11.2
"3294","2020-02-03",11.4
"3295","2020-02-04",12
"3296","2020-02-05",12
"3297","2020-02-06",11.6
"3298","2020-02-07",10.8
"3299","2020-02-10",10.4
"3300","2020-02-11",10.6
"3301","2020-02-12",10.6
"3302","2020-02-13",10.4
"3303","2020-02-14",10.6
"3304","2020-02-18",10.4
"3305","2020-02-19",10.2
"3306","2020-02-20",10
"3307","2020-02-21",10
"3308","2020-02-24",10
"3309","2020-02-25",10.4
"3310","2020-02-26",9.8
"3311","2020-02-27",9.4
"3312","2020-02-28",9.6
"3313","2020-03-02",10.6
"3314","2020-03-03",10
"3315","2020-03-04",10
"3316","2020-03-05",9.8
"3317","2020-03-06",9.4
"3318","2020-03-09",8.6
"3319","2020-03-10",8.6
"3320","2020-03-11",8.4
"3321","2020-03-12",7
"3322","2020-03-13",6.2
"3323","2020-03-16",4.6
"3324","2020-03-17",5.4
"3325","2020-03-18",6
"3326","2020-03-19",6
"3327","2020-03-20",6
"3328","2020-03-23",5.8
"3329","2020-03-24",5.8
"3330","2020-03-25",6
"3331","2020-03-26",5.8
"3332","2020-03-27",6.2
"3333","2020-03-30",6.2
"3334","2020-03-31",6.6
"3335","2020-04-01",6.4
"3336","2020-04-02",6.2
"3337","2020-04-03",6.4
"3338","2020-04-06",6.6
"3339","2020-04-07",6.6
"3340","2020-04-08",6.6
"3341","2020-04-09",6.4
"3342","2020-04-13",6.8
"3343","2020-04-14",7
"3344","2020-04-15",7.2
"3345","2020-04-16",6.8
"3346","2020-04-17",7
"3347","2020-04-20",7.6
"3348","2020-04-21",7.2
"3349","2020-04-22",7
"3350","2020-04-23",6.8
"3351","2020-04-24",7.6
"3352","2020-04-27",8
"3353","2020-04-28",8.4
"3354","2020-04-29",8.4
"3355","2020-04-30",8.4
"3356","2020-05-01",9.2
"3357","2020-05-04",9.2
"3358","2020-05-05",8.8
"3359","2020-05-06",8.2
"3360","2020-05-07",8.4
"3361","2020-05-08",8.4
"3362","2020-05-11",9
"3363","2020-05-12",8.6
"3364","2020-05-13",7.8
"3365","2020-05-14",7.8
"3366","2020-05-15",7.4
"3367","2020-05-18",7.6
"3368","2020-05-19",8
"3369","2020-05-20",8
"3370","2020-05-21",8.2
"3371","2020-05-22",8.4
"3372","2020-05-26",8.4
"3373","2020-05-27",8.2
"3374","2020-05-28",8.2
"3375","2020-05-29",8.2
"3376","2020-06-01",8.2
"3377","2020-06-02",8.4
"3378","2020-06-03",8.4
"3379","2020-06-04",9
"3380","2020-06-05",9.4
"3381","2020-06-08",9.4
"3382","2020-06-09",9
"3383","2020-06-10",9.2
"3384","2020-06-11",8.2
"3385","2020-06-12",8.2
"3386","2020-06-15",8.4
"3387","2020-06-16",8.8
"3388","2020-06-17",8.6
"3389","2020-06-18",8.4
"3390","2020-06-19",8.2
"3391","2020-06-22",8.4
"3392","2020-06-23",8.4
"3393","2020-06-24",8.2
"3394","2020-06-25",8.4
"3395","2020-06-26",8.2
"3396","2020-06-29",7.8
"3397","2020-06-30",8
"3398","2020-07-01",8
"3399","2020-07-02",8
"3400","2020-07-06",8
"3401","2020-07-07",8.4
"3402","2020-07-08",8.2
"3403","2020-07-09",8.2
"3404","2020-07-10",8
"3405","2020-07-13",7.6
"3406","2020-07-14",8
"3407","2020-07-15",7.8
"3408","2020-07-16",8
"3409","2020-07-17",8.6
"3410","2020-07-20",8.6
"3411","2020-07-21",10.8
"3412","2020-07-22",10.4
"3413","2020-07-23",9.2
"3414","2020-07-24",9.8
"3415","2020-07-27",9.8
"3416","2020-07-28",11.4
"3417","2020-07-29",14
"3418","2020-07-30",12
"3419","2020-07-31",13.63
"3420","2020-08-03",11.72
"3421","2020-08-04",10.73
"3422","2020-08-05",11.73
"3423","2020-08-06",11.7
"3424","2020-08-07",10.99
"3425","2020-08-10",11.13
"3426","2020-08-11",9.84
"3427","2020-08-12",9.27
"3428","2020-08-13",8.87
"3429","2020-08-14",9.17
"3430","2020-08-17",9.24
"3431","2020-08-18",9.03
"3432","2020-08-19",8.62
"3433","2020-08-20",8.8
"3434","2020-08-21",8.45
"3435","2020-08-24",7.94
"3436","2020-08-25",8.61
"3437","2020-08-26",8.11
"3438","2020-08-27",7.92
"3439","2020-08-28",8.15
"3440","2020-08-31",8.17
"3441","2020-09-01",7.82
"3442","2020-09-02",7.64
"3443","2020-09-03",7.39
"3444","2020-09-04",7.36
"3445","2020-09-08",7.55
"3446","2020-09-09",7.31
"3447","2020-09-10",8.05
"3448","2020-09-11",7.98
"3449","2020-09-14",8.96
"3450","2020-09-15",9.9
"3451","2020-09-16",9.98
"3452","2020-09-17",10.97
"3453","2020-09-18",10.23
"3454","2020-09-21",9.28
"3455","2020-09-22",9.43
"3456","2020-09-23",8.93
"3457","2020-09-24",8.64
"3458","2020-09-25",9.16
"3459","2020-09-28",8.84
"3460","2020-09-29",8.71
"3461","2020-09-30",8.37
"3462","2020-10-01",8.57
"3463","2020-10-02",8.41
"3464","2020-10-05",8.66
"3465","2020-10-06",8.58
"3466","2020-10-07",9.21
"3467","2020-10-08",9.87
"3468","2020-10-09",9.62
"3469","2020-10-12",9.78
"3470","2020-10-13",9.3
"3471","2020-10-14",8.92
"3472","2020-10-15",8.77
"3473","2020-10-16",8.9
"3474","2020-10-19",8.51
"3475","2020-10-20",8.45
"3476","2020-10-21",8.75
"3477","2020-10-22",8.98
"3478","2020-10-23",8.86
"3479","2020-10-26",8.36
"3480","2020-10-27",8.18
"3481","2020-10-28",8.18
"3482","2020-10-29",8.17
"3483","2020-10-30",7.86
"3484","2020-11-02",7.89
"3485","2020-11-03",8.09
"3486","2020-11-04",8.12
"3487","2020-11-05",8.55
"3488","2020-11-06",8.21
"3489","2020-11-09",8
"3490","2020-11-10",8.62
"3491","2020-11-11",9.44
"3492","2020-11-12",9.04
"3493","2020-11-13",9.71
"3494","2020-11-16",10.36
"3495","2020-11-17",9.35
"3496","2020-11-18",9.25
"3497","2020-11-19",9
"3498","2020-11-20",9.08
"3499","2020-11-23",9.27
"3500","2020-11-24",8.93
"3501","2020-11-25",9.07
"3502","2020-11-27",9.1
