"","date","JBT"
"2778","2019-08-02",107.349998
"2779","2019-08-05",101.529999
"2780","2019-08-06",103.459999
"2781","2019-08-07",102.459999
"2782","2019-08-08",105.150002
"2783","2019-08-09",103.559998
"2784","2019-08-12",102.269997
"2785","2019-08-13",103.160004
"2786","2019-08-14",100.620003
"2787","2019-08-15",99.860001
"2788","2019-08-16",102.82
"2789","2019-08-19",103.059998
"2790","2019-08-20",102.18
"2791","2019-08-21",105.440002
"2792","2019-08-22",104.440002
"2793","2019-08-23",101.080002
"2794","2019-08-26",99.040001
"2795","2019-08-27",99.099998
"2796","2019-08-28",100.900002
"2797","2019-08-29",101.839996
"2798","2019-08-30",102.32
"2799","2019-09-03",99.040001
"2800","2019-09-04",100.910004
"2801","2019-09-05",106.239998
"2802","2019-09-06",105.519997
"2803","2019-09-09",107.599998
"2804","2019-09-10",110.879997
"2805","2019-09-11",113.610001
"2806","2019-09-12",113.150002
"2807","2019-09-13",112.230003
"2808","2019-09-16",109.830002
"2809","2019-09-17",109.769997
"2810","2019-09-18",108
"2811","2019-09-19",106.339996
"2812","2019-09-20",102.910004
"2813","2019-09-23",101.860001
"2814","2019-09-24",96.919998
"2815","2019-09-25",100.040001
"2816","2019-09-26",100.860001
"2817","2019-09-27",100.790001
"2818","2019-09-30",99.43
"2819","2019-10-01",95.849998
"2820","2019-10-02",94.230003
"2821","2019-10-03",95.290001
"2822","2019-10-04",96.889999
"2823","2019-10-07",96.019997
"2824","2019-10-08",95.349998
"2825","2019-10-09",97.459999
"2826","2019-10-10",97.580002
"2827","2019-10-11",101.519997
"2828","2019-10-14",102.510002
"2829","2019-10-15",104.970001
"2830","2019-10-16",105.779999
"2831","2019-10-17",105.800003
"2832","2019-10-18",103.660004
"2833","2019-10-21",104.110001
"2834","2019-10-22",105.970001
"2835","2019-10-23",107.370003
"2836","2019-10-24",105.43
"2837","2019-10-25",105.730003
"2838","2019-10-28",108.809998
"2839","2019-10-29",107.669998
"2840","2019-10-30",104.879997
"2841","2019-10-31",102.769997
"2842","2019-11-01",108.239998
"2843","2019-11-04",109.860001
"2844","2019-11-05",111.959999
"2845","2019-11-06",109.779999
"2846","2019-11-07",110.519997
"2847","2019-11-08",110.370003
"2848","2019-11-11",109.489998
"2849","2019-11-12",107.699997
"2850","2019-11-13",105.07
"2851","2019-11-14",104.43
"2852","2019-11-15",106.379997
"2853","2019-11-18",104.43
"2854","2019-11-19",105.199997
"2855","2019-11-20",102.980003
"2856","2019-11-21",105.550003
"2857","2019-11-22",106.220001
"2858","2019-11-25",109.010002
"2859","2019-11-26",110.879997
"2860","2019-11-27",110.510002
"2861","2019-11-29",109.550003
"2862","2019-12-02",107.769997
"2863","2019-12-03",106.410004
"2864","2019-12-04",107.849998
"2865","2019-12-05",109.580002
"2866","2019-12-06",110.849998
"2867","2019-12-09",107.709999
"2868","2019-12-10",108.760002
"2869","2019-12-11",111.330002
"2870","2019-12-12",114.459999
"2871","2019-12-13",114.440002
"2872","2019-12-16",113.239998
"2873","2019-12-17",113.889999
"2874","2019-12-18",113.400002
"2875","2019-12-19",112.510002
"2876","2019-12-20",113.230003
"2877","2019-12-23",113.480003
"2878","2019-12-24",113.110001
"2879","2019-12-26",114.400002
"2880","2019-12-27",114.830002
"2881","2019-12-30",114.660004
"2882","2019-12-31",112.660004
"2883","2020-01-02",116.089996
"2884","2020-01-03",115.010002
"2885","2020-01-06",113.580002
"2886","2020-01-07",112.980003
"2887","2020-01-08",112.550003
"2888","2020-01-09",113.379997
"2889","2020-01-10",110.839996
"2890","2020-01-13",112.699997
"2891","2020-01-14",110.709999
"2892","2020-01-15",110.739998
"2893","2020-01-16",114.639999
"2894","2020-01-17",115.839996
"2895","2020-01-21",113.669998
"2896","2020-01-22",113.610001
"2897","2020-01-23",114.720001
"2898","2020-01-24",112.980003
"2899","2020-01-27",111.790001
"2900","2020-01-28",114.400002
"2901","2020-01-29",116.220001
"2902","2020-01-30",115.529999
"2903","2020-01-31",112.989998
"2904","2020-02-03",114.849998
"2905","2020-02-04",116.029999
"2906","2020-02-05",119.089996
"2907","2020-02-06",119.339996
"2908","2020-02-07",115.480003
"2909","2020-02-10",118.519997
"2910","2020-02-11",113.68
"2911","2020-02-12",114.089996
"2912","2020-02-13",113.209999
"2913","2020-02-14",113.099998
"2914","2020-02-18",111.379997
"2915","2020-02-19",109.900002
"2916","2020-02-20",113.32
"2917","2020-02-21",111.800003
"2918","2020-02-24",108.279999
"2919","2020-02-25",103.349998
"2920","2020-02-26",103.290001
"2921","2020-02-27",99.5
"2922","2020-02-28",96.860001
"2923","2020-03-02",100.059998
"2924","2020-03-03",96.330002
"2925","2020-03-04",98.949997
"2926","2020-03-05",90.339996
"2927","2020-03-06",87.809998
"2928","2020-03-09",80.470001
"2929","2020-03-10",81.43
"2930","2020-03-11",74.68
"2931","2020-03-12",68.209999
"2932","2020-03-13",76.339996
"2933","2020-03-16",67.809998
"2934","2020-03-17",78.690002
"2935","2020-03-18",61.27
"2936","2020-03-19",63.189999
"2937","2020-03-20",63.380001
"2938","2020-03-23",61.66
"2939","2020-03-24",70.559998
"2940","2020-03-25",72.620003
"2941","2020-03-26",83.07
"2942","2020-03-27",74.519997
"2943","2020-03-30",77.5
"2944","2020-03-31",74.269997
"2945","2020-04-01",65.760002
"2946","2020-04-02",66.199997
"2947","2020-04-03",64.959999
"2948","2020-04-06",74.639999
"2949","2020-04-07",76.339996
"2950","2020-04-08",80.309998
"2951","2020-04-09",87.480003
"2952","2020-04-13",77.449997
"2953","2020-04-14",79.730003
"2954","2020-04-15",71.389999
"2955","2020-04-16",68
"2956","2020-04-17",71.639999
"2957","2020-04-20",71.190002
"2958","2020-04-21",73.339996
"2959","2020-04-22",70.580002
"2960","2020-04-23",72.970001
"2961","2020-04-24",73.32
"2962","2020-04-27",77.160004
"2963","2020-04-28",80.730003
"2964","2020-04-29",84.139999
"2965","2020-04-30",76.739998
"2966","2020-05-01",71.919998
"2967","2020-05-04",69.93
"2968","2020-05-05",70.370003
"2969","2020-05-06",68.18
"2970","2020-05-07",70.269997
"2971","2020-05-08",73.540001
"2972","2020-05-11",69.790001
"2973","2020-05-12",65.739998
"2974","2020-05-13",60.77
"2975","2020-05-14",61.049999
"2976","2020-05-15",66.379997
"2977","2020-05-18",75.110001
"2978","2020-05-19",75.919998
"2979","2020-05-20",81.059998
"2980","2020-05-21",80.389999
"2981","2020-05-22",80.300003
"2982","2020-05-26",88.900002
"2983","2020-05-27",89.510002
"2984","2020-05-28",86.32
"2985","2020-05-29",82.150002
"2986","2020-06-01",84.459999
"2987","2020-06-02",84.68
"2988","2020-06-03",91.25
"2989","2020-06-04",92.419998
"2990","2020-06-05",95.900002
"2991","2020-06-08",95.559998
"2992","2020-06-09",91.860001
"2993","2020-06-10",87.25
"2994","2020-06-11",74.669998
"2995","2020-06-12",76.959999
"2996","2020-06-15",80.769997
"2997","2020-06-16",82.959999
"2998","2020-06-17",81.779999
"2999","2020-06-18",78.93
"3000","2020-06-19",77.529999
"3001","2020-06-22",78.110001
"3002","2020-06-23",79.629997
"3003","2020-06-24",77.059998
"3004","2020-06-25",79.339996
"3005","2020-06-26",77.129997
"3006","2020-06-29",82.830002
"3007","2020-06-30",86.019997
"3008","2020-07-01",81.389999
"3009","2020-07-02",83.32
"3010","2020-07-06",84.230003
"3011","2020-07-07",81.550003
"3012","2020-07-08",82.620003
"3013","2020-07-09",81.080002
"3014","2020-07-10",84.540001
"3015","2020-07-13",84.019997
"3016","2020-07-14",86.139999
"3017","2020-07-15",89.269997
"3018","2020-07-16",85.25
"3019","2020-07-17",86.919998
"3020","2020-07-20",86.410004
"3021","2020-07-21",88.349998
"3022","2020-07-22",87.629997
"3023","2020-07-23",91.809998
"3024","2020-07-24",89.949997
"3025","2020-07-27",90.690002
"3026","2020-07-28",94.269997
"3027","2020-07-29",95.949997
"3028","2020-07-30",94.440002
"3029","2020-07-31",93.760002
"3030","2020-08-03",96.480003
"3031","2020-08-04",96.379997
"3032","2020-08-05",100.290001
"3033","2020-08-06",98.75
"3034","2020-08-07",102.660004
"3035","2020-08-10",106.900002
"3036","2020-08-11",106.050003
"3037","2020-08-12",105.18
"3038","2020-08-13",102.790001
"3039","2020-08-14",101.910004
"3040","2020-08-17",100.720001
"3041","2020-08-18",99.110001
"3042","2020-08-19",99.790001
"3043","2020-08-20",99.809998
"3044","2020-08-21",99.519997
"3045","2020-08-24",103.160004
"3046","2020-08-25",101.940002
"3047","2020-08-26",101.870003
"3048","2020-08-27",103.260002
"3049","2020-08-28",104.5
"3050","2020-08-31",102.510002
"3051","2020-09-01",105.720001
"3052","2020-09-02",106.589996
"3053","2020-09-03",101.019997
"3054","2020-09-04",101.32
"3055","2020-09-08",99.25
"3056","2020-09-09",100.459999
"3057","2020-09-10",98.980003
"3058","2020-09-11",98.470001
"3059","2020-09-14",99.559998
"3060","2020-09-15",99.730003
"3061","2020-09-16",100.470001
"3062","2020-09-17",100.300003
"3063","2020-09-18",99
"3064","2020-09-21",95.099998
"3065","2020-09-22",97.790001
"3066","2020-09-23",96.18
"3067","2020-09-24",96.199997
"3068","2020-09-25",95.209999
"3069","2020-09-28",95.940002
"3070","2020-09-29",94.129997
"3071","2020-09-30",91.889999
"3072","2020-10-01",89.389999
"3073","2020-10-02",89.529999
"3074","2020-10-05",90.82
"3075","2020-10-06",89.309998
"3076","2020-10-07",89.269997
"3077","2020-10-08",89.910004
"3078","2020-10-09",90.230003
"3079","2020-10-12",91.150002
"3080","2020-10-13",89.790001
"3081","2020-10-14",89.980003
"3082","2020-10-15",91
"3083","2020-10-16",89.370003
"3084","2020-10-19",86.970001
"3085","2020-10-20",88.220001
"3086","2020-10-21",87.709999
"3087","2020-10-22",88.940002
"3088","2020-10-23",89.730003
"3089","2020-10-26",86.629997
"3090","2020-10-27",83.779999
"3091","2020-10-28",84.82
"3092","2020-10-29",86.349998
"3093","2020-10-30",83.970001
"3094","2020-11-02",87.410004
"3095","2020-11-03",87.290001
"3096","2020-11-04",82.849998
"3097","2020-11-05",88.010002
"3098","2020-11-06",86.489998
"3099","2020-11-09",101.120003
"3100","2020-11-10",105.379997
"3101","2020-11-11",99.629997
"3102","2020-11-12",96.790001
"3103","2020-11-13",98.199997
"3104","2020-11-16",102.940002
"3105","2020-11-17",105.419998
"3106","2020-11-18",105
"3107","2020-11-19",105.010002
"3108","2020-11-20",106.550003
"3109","2020-11-23",110.410004
"3110","2020-11-24",115.690002
"3111","2020-11-25",113.480003
"3112","2020-11-27",113.139999
