"","date","ICL"
"1949","2014-09-29",7.15
"1950","2014-09-30",7.23
"1951","2014-10-01",7.22
"1952","2014-10-02",7.19
"1953","2014-10-03",7.2
"1954","2014-10-06",7.06
"1955","2014-10-07",6.97
"1956","2014-10-08",6.95
"1957","2014-10-09",6.86
"1958","2014-10-10",6.78
"1959","2014-10-13",6.77
"1960","2014-10-14",6.77
"1961","2014-10-15",6.68
"1962","2014-10-16",6.68
"1963","2014-10-17",6.75
"1964","2014-10-20",6.92
"1965","2014-10-21",7.12
"1966","2014-10-22",7.09
"1967","2014-10-23",6.93
"1968","2014-10-24",7.04
"1969","2014-10-27",6.93
"1970","2014-10-28",7.03
"1971","2014-10-29",6.91
"1972","2014-10-30",6.81
"1973","2014-10-31",6.75
"1974","2014-11-03",6.79
"1975","2014-11-04",6.76
"1976","2014-11-05",6.91
"1977","2014-11-06",6.94
"1978","2014-11-07",6.96
"1979","2014-11-10",6.91
"1980","2014-11-11",7.05
"1981","2014-11-12",7.09
"1982","2014-11-13",7.03
"1983","2014-11-14",7.09
"1984","2014-11-17",7.04
"1985","2014-11-18",7.22
"1986","2014-11-19",7.29
"1987","2014-11-20",7.15
"1988","2014-11-21",7.22
"1989","2014-11-24",6.92
"1990","2014-11-25",6.85
"1991","2014-11-26",6.88
"1992","2014-11-28",6.84
"1993","2014-12-01",6.63
"1994","2014-12-02",6.47
"1995","2014-12-03",6.57
"1996","2014-12-04",6.66
"1997","2014-12-05",6.65
"1998","2014-12-08",6.72
"1999","2014-12-09",6.85
"2000","2014-12-10",6.96
"2001","2014-12-11",7.03
"2002","2014-12-12",7.11
"2003","2014-12-15",7.12
"2004","2014-12-16",7.14
"2005","2014-12-17",7.25
"2006","2014-12-18",7.4
"2007","2014-12-19",7.43
"2008","2014-12-22",7.42
"2009","2014-12-23",7.41
"2010","2014-12-24",7.34
"2011","2014-12-26",7.33
"2012","2014-12-29",7.14
"2013","2014-12-30",7.19
"2014","2014-12-31",7.25
"2015","2015-01-02",7.31
"2016","2015-01-05",7.25
"2017","2015-01-06",7.2
"2018","2015-01-07",7.22
"2019","2015-01-08",7.3
"2020","2015-01-09",7.25
"2021","2015-01-12",7.3
"2022","2015-01-13",7.28
"2023","2015-01-14",7.33
"2024","2015-01-15",7.34
"2025","2015-01-16",7.35
"2026","2015-01-20",7.33
"2027","2015-01-21",7.39
"2028","2015-01-22",7.41
"2029","2015-01-23",7.31
"2030","2015-01-26",7.2
"2031","2015-01-27",7.23
"2032","2015-01-28",7.19
"2033","2015-01-29",7.16
"2034","2015-01-30",7.18
"2035","2015-02-02",7.31
"2036","2015-02-03",7.43
"2037","2015-02-04",7.43
"2038","2015-02-05",7.65
"2039","2015-02-06",7.53
"2040","2015-02-09",7.47
"2041","2015-02-10",7.28
"2042","2015-02-11",7.05
"2043","2015-02-12",7.11
"2044","2015-02-13",7.08
"2045","2015-02-17",7.1
"2046","2015-02-18",7.21
"2047","2015-02-19",7.24
"2048","2015-02-20",7.2
"2049","2015-02-23",7.15
"2050","2015-02-24",7.09
"2051","2015-02-25",7.07
"2052","2015-02-26",7.05
"2053","2015-02-27",7.08
"2054","2015-03-02",7.07
"2055","2015-03-03",7.13
"2056","2015-03-04",7.11
"2057","2015-03-05",7.1
"2058","2015-03-06",7
"2059","2015-03-09",7.02
"2060","2015-03-10",6.89
"2061","2015-03-11",6.93
"2062","2015-03-12",7.19
"2063","2015-03-13",7.1
"2064","2015-03-16",7.04
"2065","2015-03-17",7.05
"2066","2015-03-18",6.85
"2067","2015-03-19",6.9
"2068","2015-03-20",6.95
"2069","2015-03-23",7.1
"2070","2015-03-24",7.25
"2071","2015-03-25",7.09
"2072","2015-03-26",7.01
"2073","2015-03-27",7.04
"2074","2015-03-30",7.12
"2075","2015-03-31",7.09
"2076","2015-04-01",7.24
"2077","2015-04-02",7.32
"2078","2015-04-06",7.44
"2079","2015-04-07",7.46
"2080","2015-04-08",7.27
"2081","2015-04-09",7.22
"2082","2015-04-10",7.18
"2083","2015-04-13",6.98
"2084","2015-04-14",7.01
"2085","2015-04-15",7.01
"2086","2015-04-16",7.05
"2087","2015-04-17",7.03
"2088","2015-04-20",6.94
"2089","2015-04-21",6.93
"2090","2015-04-22",6.95
"2091","2015-04-23",7.01
"2092","2015-04-24",7.02
"2093","2015-04-27",7.05
"2094","2015-04-28",7.08
"2095","2015-04-29",7.09
"2096","2015-04-30",7
"2097","2015-05-01",7.02
"2098","2015-05-04",7.03
"2099","2015-05-05",6.92
"2100","2015-05-06",7
"2101","2015-05-07",6.98
"2102","2015-05-08",7.01
"2103","2015-05-11",7.01
"2104","2015-05-12",6.9
"2105","2015-05-13",7.02
"2106","2015-05-14",7.05
"2107","2015-05-15",7.15
"2108","2015-05-18",7.41
"2109","2015-05-19",7.25
"2110","2015-05-20",7.25
"2111","2015-05-21",7.25
"2112","2015-05-22",7.27
"2113","2015-05-26",7.18
"2114","2015-05-27",7.26
"2115","2015-05-28",7.19
"2116","2015-05-29",7.16
"2117","2015-06-01",7.11
"2118","2015-06-02",7.22
"2119","2015-06-03",7.22
"2120","2015-06-04",7.22
"2121","2015-06-05",7.11
"2122","2015-06-08",7.09
"2123","2015-06-09",7.32
"2124","2015-06-10",7.28
"2125","2015-06-11",7.22
"2126","2015-06-12",7.23
"2127","2015-06-15",7.09
"2128","2015-06-16",7.08
"2129","2015-06-17",6.97
"2130","2015-06-18",7.08
"2131","2015-06-19",6.8
"2132","2015-06-22",7.08
"2133","2015-06-23",7.09
"2134","2015-06-24",7.1
"2135","2015-06-25",7.01
"2136","2015-06-26",6.94
"2137","2015-06-29",6.83
"2138","2015-06-30",6.98
"2139","2015-07-01",6.89
"2140","2015-07-02",6.92
"2141","2015-07-06",6.88
"2142","2015-07-07",6.77
"2143","2015-07-08",6.57
"2144","2015-07-09",6.6
"2145","2015-07-10",6.74
"2146","2015-07-13",7.02
"2147","2015-07-14",7.05
"2148","2015-07-15",7.03
"2149","2015-07-16",7.05
"2150","2015-07-17",7.04
"2151","2015-07-20",7
"2152","2015-07-21",6.88
"2153","2015-07-22",6.8
"2154","2015-07-23",6.79
"2155","2015-07-24",6.75
"2156","2015-07-27",6.77
"2157","2015-07-28",6.84
"2158","2015-07-29",6.71
"2159","2015-07-30",6.83
"2160","2015-07-31",6.85
"2161","2015-08-03",6.59
"2162","2015-08-04",6.33
"2163","2015-08-05",6.28
"2164","2015-08-06",6.43
"2165","2015-08-07",6.44
"2166","2015-08-10",6.58
"2167","2015-08-11",6.48
"2168","2015-08-12",6.58
"2169","2015-08-13",6.63
"2170","2015-08-14",6.65
"2171","2015-08-17",6.59
"2172","2015-08-18",6.44
"2173","2015-08-19",6.36
"2174","2015-08-20",6.34
"2175","2015-08-21",6.22
"2176","2015-08-24",5.96
"2177","2015-08-25",5.71
"2178","2015-08-26",5.71
"2179","2015-08-27",5.75
"2180","2015-08-28",5.7
"2181","2015-08-31",5.66
"2182","2015-09-01",5.71
"2183","2015-09-02",5.85
"2184","2015-09-03",6
"2185","2015-09-04",5.95
"2186","2015-09-08",6.07
"2187","2015-09-09",6.01
"2188","2015-09-10",5.93
"2189","2015-09-11",5.96
"2190","2015-09-14",5.9
"2191","2015-09-15",5.96
"2192","2015-09-16",5.99
"2193","2015-09-17",5.93
"2194","2015-09-18",5.73
"2195","2015-09-21",5.63
"2196","2015-09-22",5.5
"2197","2015-09-23",5.45
"2198","2015-09-24",5.08
"2199","2015-09-25",5.03
"2200","2015-09-28",4.86
"2201","2015-09-29",4.93
"2202","2015-09-30",5.12
"2203","2015-10-01",4.98
"2204","2015-10-02",5.06
"2205","2015-10-05",5.25
"2206","2015-10-06",5.3
"2207","2015-10-07",5.69
"2208","2015-10-08",5.63
"2209","2015-10-09",5.63
"2210","2015-10-12",5.36
"2211","2015-10-13",5.24
"2212","2015-10-14",5.54
"2213","2015-10-15",5.65
"2214","2015-10-16",5.62
"2215","2015-10-19",5.55
"2216","2015-10-20",5.46
"2217","2015-10-21",5.54
"2218","2015-10-22",5.61
"2219","2015-10-23",5.76
"2220","2015-10-26",5.69
"2221","2015-10-27",5.64
"2222","2015-10-28",5.51
"2223","2015-10-29",5.59
"2224","2015-10-30",5.54
"2225","2015-11-02",5.45
"2226","2015-11-03",5.54
"2227","2015-11-04",5.47
"2228","2015-11-05",5.39
"2229","2015-11-06",5.29
"2230","2015-11-09",5.23
"2231","2015-11-10",5.22
"2232","2015-11-11",5.17
"2233","2015-11-12",5.14
"2234","2015-11-13",5.13
"2235","2015-11-16",5.23
"2236","2015-11-17",5.1
"2237","2015-11-18",5.08
"2238","2015-11-19",5.06
"2239","2015-11-20",4.99
"2240","2015-11-23",4.96
"2241","2015-11-24",4.98
"2242","2015-11-25",4.86
"2243","2015-11-27",4.87
"2244","2015-11-30",5.06
"2245","2015-12-01",5.09
"2246","2015-12-02",4.85
"2247","2015-12-03",4.8
"2248","2015-12-04",4.79
"2249","2015-12-07",4.73
"2250","2015-12-08",4.56
"2251","2015-12-09",4.64
"2252","2015-12-10",4.47
"2253","2015-12-11",4.4
"2254","2015-12-14",4.4
"2255","2015-12-15",4.38
"2256","2015-12-16",4.27
"2257","2015-12-17",4.22
"2258","2015-12-18",4.11
"2259","2015-12-21",4.11
"2260","2015-12-22",4.1
"2261","2015-12-23",4.18
"2262","2015-12-24",4.38
"2263","2015-12-28",4.34
"2264","2015-12-29",4.3
"2265","2015-12-30",4.06
"2266","2015-12-31",4.05
"2267","2016-01-04",4.13
"2268","2016-01-05",4.19
"2269","2016-01-06",4.11
"2270","2016-01-07",4.02
"2271","2016-01-08",4.05
"2272","2016-01-11",4
"2273","2016-01-12",4.06
"2274","2016-01-13",3.83
"2275","2016-01-14",3.84
"2276","2016-01-15",3.75
"2277","2016-01-19",3.95
"2278","2016-01-20",3.96
"2279","2016-01-21",4
"2280","2016-01-22",4.04
"2281","2016-01-25",3.9
"2282","2016-01-26",3.9
"2283","2016-01-27",3.86
"2284","2016-01-28",4.05
"2285","2016-01-29",4.11
"2286","2016-02-01",4.04
"2287","2016-02-02",3.89
"2288","2016-02-03",4.08
"2289","2016-02-04",4.2
"2290","2016-02-05",4.21
"2291","2016-02-08",4.2
"2292","2016-02-09",4.23
"2293","2016-02-10",4.1
"2294","2016-02-11",4
"2295","2016-02-12",3.95
"2296","2016-02-16",3.98
"2297","2016-02-17",4.04
"2298","2016-02-18",4.03
"2299","2016-02-19",3.97
"2300","2016-02-22",3.95
"2301","2016-02-23",3.91
"2302","2016-02-24",3.85
"2303","2016-02-25",3.82
"2304","2016-02-26",3.87
"2305","2016-02-29",3.86
"2306","2016-03-01",4.04
"2307","2016-03-02",4.28
"2308","2016-03-03",4.37
"2309","2016-03-04",4.34
"2310","2016-03-07",4.44
"2311","2016-03-08",4.43
"2312","2016-03-09",4.52
"2313","2016-03-10",4.46
"2314","2016-03-11",4.47
"2315","2016-03-14",4.3
"2316","2016-03-15",4.34
"2317","2016-03-16",4.42
"2318","2016-03-17",4.43
"2319","2016-03-18",4.41
"2320","2016-03-21",4.34
"2321","2016-03-22",4.34
"2322","2016-03-23",4.2
"2323","2016-03-24",4.17
"2324","2016-03-28",4.23
"2325","2016-03-29",4.35
"2326","2016-03-30",4.36
"2327","2016-03-31",4.29
"2328","2016-04-01",4.34
"2329","2016-04-04",4.38
"2330","2016-04-05",4.23
"2331","2016-04-06",4.22
"2332","2016-04-07",4.15
"2333","2016-04-08",4.19
"2334","2016-04-11",4.28
"2335","2016-04-12",4.35
"2336","2016-04-13",4.46
"2337","2016-04-14",4.4
"2338","2016-04-15",4.47
"2339","2016-04-18",4.61
"2340","2016-04-19",4.77
"2341","2016-04-20",4.82
"2342","2016-04-21",4.96
"2343","2016-04-22",4.98
"2344","2016-04-25",5
"2345","2016-04-26",4.99
"2346","2016-04-27",4.95
"2347","2016-04-28",4.9
"2348","2016-04-29",4.91
"2349","2016-05-02",4.64
"2350","2016-05-03",4.48
"2351","2016-05-04",4.45
"2352","2016-05-05",4.48
"2353","2016-05-06",4.45
"2354","2016-05-09",4.37
"2355","2016-05-10",4.43
"2356","2016-05-11",4.42
"2357","2016-05-12",4.42
"2358","2016-05-13",4.38
"2359","2016-05-16",4.33
"2360","2016-05-17",4.28
"2361","2016-05-18",3.93
"2362","2016-05-19",3.95
"2363","2016-05-20",3.92
"2364","2016-05-23",4.14
"2365","2016-05-24",4.19
"2366","2016-05-25",4.11
"2367","2016-05-26",4.1
"2368","2016-05-27",4.05
"2369","2016-05-31",4.13
"2370","2016-06-01",4.16
"2371","2016-06-02",4.2
"2372","2016-06-03",4.18
"2373","2016-06-06",4.29
"2374","2016-06-07",4.25
"2375","2016-06-08",4.21
"2376","2016-06-09",4.07
"2377","2016-06-10",4.03
"2378","2016-06-13",4.02
"2379","2016-06-14",3.98
"2380","2016-06-15",3.97
"2381","2016-06-16",3.87
"2382","2016-06-17",3.9
"2383","2016-06-20",4.02
"2384","2016-06-21",4.01
"2385","2016-06-22",4
"2386","2016-06-23",4.3
"2387","2016-06-24",4.12
"2388","2016-06-27",3.8
"2389","2016-06-28",3.9
"2390","2016-06-29",3.93
"2391","2016-06-30",3.9
"2392","2016-07-01",3.92
"2393","2016-07-05",3.82
"2394","2016-07-06",3.74
"2395","2016-07-07",3.8
"2396","2016-07-08",3.88
"2397","2016-07-11",3.88
"2398","2016-07-12",3.96
"2399","2016-07-13",3.98
"2400","2016-07-14",4.14
"2401","2016-07-15",4.12
"2402","2016-07-18",4.22
"2403","2016-07-19",4.17
"2404","2016-07-20",4.21
"2405","2016-07-21",4.14
"2406","2016-07-22",4.12
"2407","2016-07-25",4.07
"2408","2016-07-26",4.2
"2409","2016-07-27",4.17
"2410","2016-07-28",4
"2411","2016-07-29",4.03
"2412","2016-08-01",4
"2413","2016-08-02",4.05
"2414","2016-08-03",3.91
"2415","2016-08-04",3.91
"2416","2016-08-05",3.95
"2417","2016-08-08",4
"2418","2016-08-09",4
"2419","2016-08-10",4.15
"2420","2016-08-11",4.16
"2421","2016-08-12",4.09
"2422","2016-08-15",4.18
"2423","2016-08-16",4.18
"2424","2016-08-17",4.16
"2425","2016-08-18",4.1
"2426","2016-08-19",4.08
"2427","2016-08-22",4.14
"2428","2016-08-23",4.19
"2429","2016-08-24",4.17
"2430","2016-08-25",4.13
"2431","2016-08-26",4.11
"2432","2016-08-29",4.02
"2433","2016-08-30",4.23
"2434","2016-08-31",4.28
"2435","2016-09-01",4.21
"2436","2016-09-02",4.29
"2437","2016-09-06",4.24
"2438","2016-09-07",4.18
"2439","2016-09-08",4.2
"2440","2016-09-09",4.05
"2441","2016-09-12",4.09
"2442","2016-09-13",3.95
"2443","2016-09-14",3.96
"2444","2016-09-15",4
"2445","2016-09-16",3.98
"2446","2016-09-19",3.95
"2447","2016-09-20",4.05
"2448","2016-09-21",4.11
"2449","2016-09-22",4.09
"2450","2016-09-23",4.06
"2451","2016-09-26",3.99
"2452","2016-09-27",3.98
"2453","2016-09-28",3.95
"2454","2016-09-29",3.87
"2455","2016-09-30",3.9
"2456","2016-10-03",3.87
"2457","2016-10-04",3.87
"2458","2016-10-05",3.83
"2459","2016-10-06",3.85
"2460","2016-10-07",3.82
"2461","2016-10-10",3.87
"2462","2016-10-11",3.8
"2463","2016-10-12",3.81
"2464","2016-10-13",3.8
"2465","2016-10-14",3.75
"2466","2016-10-17",3.75
"2467","2016-10-18",3.78
"2468","2016-10-19",3.76
"2469","2016-10-20",3.72
"2470","2016-10-21",3.72
"2471","2016-10-24",3.7
"2472","2016-10-25",3.69
"2473","2016-10-26",3.68
"2474","2016-10-27",3.63
"2475","2016-10-28",3.6
"2476","2016-10-31",3.53
"2477","2016-11-01",3.53
"2478","2016-11-02",3.54
"2479","2016-11-03",3.6
"2480","2016-11-04",3.6
"2481","2016-11-07",3.71
"2482","2016-11-08",3.81
"2483","2016-11-09",3.8
"2484","2016-11-10",3.81
"2485","2016-11-11",3.79
"2486","2016-11-14",3.77
"2487","2016-11-15",3.82
"2488","2016-11-16",3.75
"2489","2016-11-17",3.76
"2490","2016-11-18",3.81
"2491","2016-11-21",3.86
"2492","2016-11-22",3.9
"2493","2016-11-23",3.8
"2494","2016-11-25",3.7
"2495","2016-11-28",3.72
"2496","2016-11-29",3.75
"2497","2016-11-30",3.9
"2498","2016-12-01",3.93
"2499","2016-12-02",3.93
"2500","2016-12-05",4.03
"2501","2016-12-06",4.13
"2502","2016-12-07",4.17
"2503","2016-12-08",4.24
"2504","2016-12-09",4.24
"2505","2016-12-12",4.13
"2506","2016-12-13",4.17
"2507","2016-12-14",4.1
"2508","2016-12-15",4.03
"2509","2016-12-16",3.98
"2510","2016-12-19",3.96
"2511","2016-12-20",3.96
"2512","2016-12-21",3.92
"2513","2016-12-22",4
"2514","2016-12-23",4.01
"2515","2016-12-27",4.03
"2516","2016-12-28",4.05
"2517","2016-12-29",4.09
"2518","2016-12-30",4.11
"2519","2017-01-03",4.09
"2520","2017-01-04",4.24
"2521","2017-01-05",4.37
"2522","2017-01-06",4.42
"2523","2017-01-09",4.55
"2524","2017-01-10",4.48
"2525","2017-01-11",4.6
"2526","2017-01-12",4.56
"2527","2017-01-13",4.56
"2528","2017-01-17",4.54
"2529","2017-01-18",4.44
"2530","2017-01-19",4.41
"2531","2017-01-20",4.49
"2532","2017-01-23",4.53
"2533","2017-01-24",4.75
"2534","2017-01-25",4.8
"2535","2017-01-26",4.65
"2536","2017-01-27",4.64
"2537","2017-01-30",4.61
"2538","2017-01-31",4.6
"2539","2017-02-01",4.56
"2540","2017-02-02",4.55
"2541","2017-02-03",4.53
"2542","2017-02-06",4.63
"2543","2017-02-07",4.6
"2544","2017-02-08",4.55
"2545","2017-02-09",4.57
"2546","2017-02-10",4.66
"2547","2017-02-13",4.73
"2548","2017-02-14",4.65
"2549","2017-02-15",4.63
"2550","2017-02-16",4.62
"2551","2017-02-17",4.58
"2552","2017-02-21",4.43
"2553","2017-02-22",4.36
"2554","2017-02-23",4.33
"2555","2017-02-24",4.32
"2556","2017-02-27",4.25
"2557","2017-02-28",4.26
"2558","2017-03-01",4.3
"2559","2017-03-02",4.27
"2560","2017-03-03",4.27
"2561","2017-03-06",4.23
"2562","2017-03-07",4.24
"2563","2017-03-08",4.26
"2564","2017-03-09",4.4
"2565","2017-03-10",4.43
"2566","2017-03-13",4.42
"2567","2017-03-14",4.34
"2568","2017-03-15",4.37
"2569","2017-03-16",4.36
"2570","2017-03-17",4.37
"2571","2017-03-20",4.39
"2572","2017-03-21",4.31
"2573","2017-03-22",4.31
"2574","2017-03-23",4.38
"2575","2017-03-24",4.35
"2576","2017-03-27",4.37
"2577","2017-03-28",4.35
"2578","2017-03-29",4.31
"2579","2017-03-30",4.29
"2580","2017-03-31",4.26
"2581","2017-04-03",4.22
"2582","2017-04-04",4.19
"2583","2017-04-05",4.24
"2584","2017-04-06",4.31
"2585","2017-04-07",4.3
"2586","2017-04-10",4.26
"2587","2017-04-11",4.26
"2588","2017-04-12",4.32
"2589","2017-04-13",4.19
"2590","2017-04-17",4.25
"2591","2017-04-18",4.18
"2592","2017-04-19",4.16
"2593","2017-04-20",4.05
"2594","2017-04-21",4.07
"2595","2017-04-24",4.11
"2596","2017-04-25",4.21
"2597","2017-04-26",4.17
"2598","2017-04-27",4.32
"2599","2017-04-28",4.32
"2600","2017-05-01",4.29
"2601","2017-05-02",4.31
"2602","2017-05-03",4.24
"2603","2017-05-04",4.14
"2604","2017-05-05",4.21
"2605","2017-05-08",4.27
"2606","2017-05-09",4.25
"2607","2017-05-10",4.23
"2608","2017-05-11",4.25
"2609","2017-05-12",4.24
"2610","2017-05-15",4.22
"2611","2017-05-16",4.27
"2612","2017-05-17",4.21
"2613","2017-05-18",4.23
"2614","2017-05-19",4.33
"2615","2017-05-22",4.31
"2616","2017-05-23",4.34
"2617","2017-05-24",4.35
"2618","2017-05-25",4.31
"2619","2017-05-26",4.3
"2620","2017-05-30",4.26
"2621","2017-05-31",4.26
"2622","2017-06-01",4.31
"2623","2017-06-02",4.27
"2624","2017-06-05",4.29
"2625","2017-06-06",4.26
"2626","2017-06-07",4.25
"2627","2017-06-08",4.27
"2628","2017-06-09",4.34
"2629","2017-06-12",4.4
"2630","2017-06-13",4.42
"2631","2017-06-14",4.37
"2632","2017-06-15",4.37
"2633","2017-06-16",4.39
"2634","2017-06-19",4.48
"2635","2017-06-20",4.43
"2636","2017-06-21",4.5
"2637","2017-06-22",4.5
"2638","2017-06-23",4.51
"2639","2017-06-26",4.52
"2640","2017-06-27",4.54
"2641","2017-06-28",4.69
"2642","2017-06-29",4.69
"2643","2017-06-30",4.73
"2644","2017-07-03",4.61
"2645","2017-07-05",4.6
"2646","2017-07-06",4.57
"2647","2017-07-07",4.59
"2648","2017-07-10",4.7
"2649","2017-07-11",4.7
"2650","2017-07-12",4.76
"2651","2017-07-13",4.8
"2652","2017-07-14",4.83
"2653","2017-07-17",4.72
"2654","2017-07-18",4.78
"2655","2017-07-19",4.76
"2656","2017-07-20",4.78
"2657","2017-07-21",4.76
"2658","2017-07-24",4.71
"2659","2017-07-25",4.77
"2660","2017-07-26",4.74
"2661","2017-07-27",4.82
"2662","2017-07-28",4.85
"2663","2017-07-31",4.78
"2664","2017-08-01",4.78
"2665","2017-08-02",4.81
"2666","2017-08-03",4.67
"2667","2017-08-04",4.66
"2668","2017-08-07",4.78
"2669","2017-08-08",4.76
"2670","2017-08-09",4.72
"2671","2017-08-10",4.52
"2672","2017-08-11",4.53
"2673","2017-08-14",4.6
"2674","2017-08-15",4.5
"2675","2017-08-16",4.52
"2676","2017-08-17",4.44
"2677","2017-08-18",4.42
"2678","2017-08-21",4.41
"2679","2017-08-22",4.41
"2680","2017-08-23",4.35
"2681","2017-08-24",4.35
"2682","2017-08-25",4.36
"2683","2017-08-28",4.33
"2684","2017-08-29",4.32
"2685","2017-08-30",4.34
"2686","2017-08-31",4.3
"2687","2017-09-01",4.36
"2688","2017-09-05",4.34
"2689","2017-09-06",4.38
"2690","2017-09-07",4.34
"2691","2017-09-08",4.37
"2692","2017-09-11",4.29
"2693","2017-09-12",4.27
"2694","2017-09-13",4.23
"2695","2017-09-14",4.33
"2696","2017-09-15",4.33
"2697","2017-09-18",4.45
"2698","2017-09-19",4.53
"2699","2017-09-20",4.53
"2700","2017-09-21",4.58
"2701","2017-09-22",4.56
"2702","2017-09-25",4.53
"2703","2017-09-26",4.5
"2704","2017-09-27",4.39
"2705","2017-09-28",4.44
"2706","2017-09-29",4.44
"2707","2017-10-02",4.4
"2708","2017-10-03",4.42
"2709","2017-10-04",4.41
"2710","2017-10-05",4.44
"2711","2017-10-06",4.41
"2712","2017-10-09",4.41
"2713","2017-10-10",4.42
"2714","2017-10-11",4.44
"2715","2017-10-12",4.42
"2716","2017-10-13",4.44
"2717","2017-10-16",4.47
"2718","2017-10-17",4.34
"2719","2017-10-18",4.35
"2720","2017-10-19",4.23
"2721","2017-10-20",4.25
"2722","2017-10-23",4.19
"2723","2017-10-24",4.22
"2724","2017-10-25",4.21
"2725","2017-10-26",4.25
"2726","2017-10-27",4.27
"2727","2017-10-30",4.15
"2728","2017-10-31",4.17
"2729","2017-11-01",4.18
"2730","2017-11-02",4.24
"2731","2017-11-03",4.2
"2732","2017-11-06",4.24
"2733","2017-11-07",4.16
"2734","2017-11-08",4.23
"2735","2017-11-09",4.11
"2736","2017-11-10",4.09
"2737","2017-11-13",4.06
"2738","2017-11-14",3.94
"2739","2017-11-15",3.9
"2740","2017-11-16",3.96
"2741","2017-11-17",3.94
"2742","2017-11-20",3.92
"2743","2017-11-21",3.92
"2744","2017-11-22",3.88
"2745","2017-11-24",3.93
"2746","2017-11-27",4.02
"2747","2017-11-28",4
"2748","2017-11-29",4.02
"2749","2017-11-30",4.11
"2750","2017-12-01",4.17
"2751","2017-12-04",4.11
"2752","2017-12-05",4.13
"2753","2017-12-06",4.02
"2754","2017-12-07",4.1
"2755","2017-12-08",4.03
"2756","2017-12-11",4.06
"2757","2017-12-12",4.04
"2758","2017-12-13",4.09
"2759","2017-12-14",4.06
"2760","2017-12-15",4.07
"2761","2017-12-18",4.03
"2762","2017-12-19",3.94
"2763","2017-12-20",4.01
"2764","2017-12-21",4.03
"2765","2017-12-22",4.03
"2766","2017-12-26",4.07
"2767","2017-12-27",4.11
"2768","2017-12-28",4.06
"2769","2017-12-29",4.04
"2770","2018-01-02",4.07
"2771","2018-01-03",4.08
"2772","2018-01-04",4.08
"2773","2018-01-05",4.11
"2774","2018-01-08",4.08
"2775","2018-01-09",4.07
"2776","2018-01-10",4.11
"2777","2018-01-11",4.33
"2778","2018-01-12",4.39
"2779","2018-01-16",4.41
"2780","2018-01-17",4.37
"2781","2018-01-18",4.35
"2782","2018-01-19",4.37
"2783","2018-01-22",4.37
"2784","2018-01-23",4.35
"2785","2018-01-24",4.42
"2786","2018-01-25",4.47
"2787","2018-01-26",4.5
"2788","2018-01-29",4.35
"2789","2018-01-30",4.26
"2790","2018-01-31",4.23
"2791","2018-02-01",4.15
"2792","2018-02-02",4.1
"2793","2018-02-05",4
"2794","2018-02-06",4.1
"2795","2018-02-07",4.03
"2796","2018-02-08",3.96
"2797","2018-02-09",3.91
"2798","2018-02-12",3.96
"2799","2018-02-13",3.96
"2800","2018-02-14",4.14
"2801","2018-02-15",4.11
"2802","2018-02-16",4.08
"2803","2018-02-20",4.26
"2804","2018-02-21",4.39
"2805","2018-02-22",4.35
"2806","2018-02-23",4.43
"2807","2018-02-26",4.43
"2808","2018-02-27",4.4
"2809","2018-02-28",4.23
"2810","2018-03-01",4.25
"2811","2018-03-02",4.28
"2812","2018-03-05",4.41
"2813","2018-03-06",4.47
"2814","2018-03-07",4.49
"2815","2018-03-08",4.52
"2816","2018-03-09",4.58
"2817","2018-03-12",4.49
"2818","2018-03-13",4.56
"2819","2018-03-14",4.57
"2820","2018-03-15",4.57
"2821","2018-03-16",4.56
"2822","2018-03-19",4.38
"2823","2018-03-20",4.33
"2824","2018-03-21",4.4
"2825","2018-03-22",4.22
"2826","2018-03-23",4.19
"2827","2018-03-26",4.25
"2828","2018-03-27",4.2
"2829","2018-03-28",4.16
"2830","2018-03-29",4.24
"2831","2018-04-02",4.19
"2832","2018-04-03",4.3
"2833","2018-04-04",4.21
"2834","2018-04-05",4.23
"2835","2018-04-06",4.2
"2836","2018-04-09",4.33
"2837","2018-04-10",4.44
"2838","2018-04-11",4.34
"2839","2018-04-12",4.39
"2840","2018-04-13",4.36
"2841","2018-04-16",4.41
"2842","2018-04-17",4.48
"2843","2018-04-18",4.51
"2844","2018-04-19",4.47
"2845","2018-04-20",4.45
"2846","2018-04-23",4.45
"2847","2018-04-24",4.43
"2848","2018-04-25",4.49
"2849","2018-04-26",4.59
"2850","2018-04-27",4.56
"2851","2018-04-30",4.46
"2852","2018-05-01",4.48
"2853","2018-05-02",4.58
"2854","2018-05-03",4.56
"2855","2018-05-04",4.58
"2856","2018-05-07",4.57
"2857","2018-05-08",4.47
"2858","2018-05-09",4.55
"2859","2018-05-10",4.6
"2860","2018-05-11",4.61
"2861","2018-05-14",4.54
"2862","2018-05-15",4.57
"2863","2018-05-16",4.63
"2864","2018-05-17",4.64
"2865","2018-05-18",4.59
"2866","2018-05-21",4.73
"2867","2018-05-22",4.74
"2868","2018-05-23",4.66
"2869","2018-05-24",4.66
"2870","2018-05-25",4.65
"2871","2018-05-29",4.5
"2872","2018-05-30",4.64
"2873","2018-05-31",4.61
"2874","2018-06-01",4.65
"2875","2018-06-04",4.65
"2876","2018-06-05",4.69
"2877","2018-06-06",4.74
"2878","2018-06-07",4.73
"2879","2018-06-08",4.73
"2880","2018-06-11",4.76
"2881","2018-06-12",4.81
"2882","2018-06-13",4.94
"2883","2018-06-14",4.95
