"","date","EBR"
"1933","2016-07-26",5.08
"1934","2016-07-27",5.04
"1935","2016-07-28",5.13
"1936","2016-07-29",5.34
"1937","2016-08-01",5.3
"1938","2016-08-02",5.32
"1939","2016-08-03",5.48
"1940","2016-08-04",5.94
"1941","2016-08-05",6.11
"1942","2016-08-08",6.15
"1943","2016-08-09",5.94
"1944","2016-08-10",6
"1945","2016-08-11",6.2
"1946","2016-08-12",6.09
"1947","2016-08-15",6.14
"1948","2016-08-16",6.14
"1949","2016-08-17",5.96
"1950","2016-08-18",6.02
"1951","2016-08-19",5.88
"1952","2016-08-22",5.69
"1953","2016-08-23",5.58
"1954","2016-08-24",5.66
"1955","2016-08-25",5.71
"1956","2016-08-26",6.12
"1957","2016-08-29",6.31
"1958","2016-08-30",6.76
"1959","2016-08-31",6.87
"1960","2016-09-01",6.99
"1961","2016-09-02",7.25
"1962","2016-09-06",7.21
"1963","2016-09-07",7.22
"1964","2016-09-08",7.44
"1965","2016-09-09",6.97
"1966","2016-09-12",6.95
"1967","2016-09-13",6.38
"1968","2016-09-14",6.42
"1969","2016-09-15",6.7
"1970","2016-09-16",6.37
"1971","2016-09-19",6.13
"1972","2016-09-20",6.26
"1973","2016-09-21",6.18
"1974","2016-09-22",6.07
"1975","2016-09-23",5.98
"1976","2016-09-26",5.86
"1977","2016-09-27",5.84
"1978","2016-09-28",6.08
"1979","2016-09-29",5.84
"1980","2016-09-30",5.88
"1981","2016-10-03",6.01
"1982","2016-10-04",5.99
"1983","2016-10-05",5.81
"1984","2016-10-06",6
"1985","2016-10-07",5.96
"1986","2016-10-10",6.38
"1987","2016-10-11",6.44
"1988","2016-10-12",6.36
"1989","2016-10-13",6.66
"1990","2016-10-14",6.57
"1991","2016-10-17",6.57
"1992","2016-10-18",6.98
"1993","2016-10-19",6.94
"1994","2016-10-20",6.95
"1995","2016-10-21",7.07
"1996","2016-10-24",7.29
"1997","2016-10-25",7.39
"1998","2016-10-26",7.33
"1999","2016-10-27",7.34
"2000","2016-10-28",7.39
"2001","2016-10-31",7.39
"2002","2016-11-01",7.15
"2003","2016-11-02",7.05
"2004","2016-11-03",7.06
"2005","2016-11-04",7.07
"2006","2016-11-07",7.18
"2007","2016-11-08",7.3
"2008","2016-11-09",7.19
"2009","2016-11-10",6.56
"2010","2016-11-11",6.49
"2011","2016-11-14",6.42
"2012","2016-11-15",6.7
"2013","2016-11-16",6.62
"2014","2016-11-17",6.42
"2015","2016-11-18",6.6
"2016","2016-11-21",7
"2017","2016-11-22",7.09
"2018","2016-11-23",7.03
"2019","2016-11-25",7.21
"2020","2016-11-28",7.45
"2021","2016-11-29",7.54
"2022","2016-11-30",7.51
"2023","2016-12-01",7.09
"2024","2016-12-02",6.94
"2025","2016-12-05",6.85
"2026","2016-12-06",6.96
"2027","2016-12-07",6.86
"2028","2016-12-08",6.74
"2029","2016-12-09",6.73
"2030","2016-12-12",6.8
"2031","2016-12-13",6.78
"2032","2016-12-14",6.62
"2033","2016-12-15",6.73
"2034","2016-12-16",6.58
"2035","2016-12-19",6.66
"2036","2016-12-20",6.41
"2037","2016-12-21",6.64
"2038","2016-12-22",6.53
"2039","2016-12-23",6.68
"2040","2016-12-27",6.75
"2041","2016-12-28",6.9
"2042","2016-12-29",6.94
"2043","2016-12-30",6.86
"2044","2017-01-03",6.82
"2045","2017-01-04",6.88
"2046","2017-01-05",7.02
"2047","2017-01-06",6.83
"2048","2017-01-09",7
"2049","2017-01-10",6.81
"2050","2017-01-11",6.87
"2051","2017-01-12",7.19
"2052","2017-01-13",7.13
"2053","2017-01-17",7.08
"2054","2017-01-18",6.78
"2055","2017-01-19",6.65
"2056","2017-01-20",6.85
"2057","2017-01-23",7.15
"2058","2017-01-24",7.04
"2059","2017-01-25",7.08
"2060","2017-01-26",6.95
"2061","2017-01-27",6.82
"2062","2017-01-30",6.56
"2063","2017-01-31",6.57
"2064","2017-02-01",6.64
"2065","2017-02-02",6.77
"2066","2017-02-03",7
"2067","2017-02-06",6.84
"2068","2017-02-07",6.9
"2069","2017-02-08",7.05
"2070","2017-02-09",6.77
"2071","2017-02-10",7.11
"2072","2017-02-13",7.18
"2073","2017-02-14",7.2
"2074","2017-02-15",7.22
"2075","2017-02-16",7.14
"2076","2017-02-17",6.92
"2077","2017-02-21",6.76
"2078","2017-02-22",6.85
"2079","2017-02-23",6.91
"2080","2017-02-24",6.76
"2081","2017-02-27",6.63
"2082","2017-02-28",6.58
"2083","2017-03-01",6.89
"2084","2017-03-02",6.43
"2085","2017-03-03",6.68
"2086","2017-03-06",6.9
"2087","2017-03-07",6.69
"2088","2017-03-08",6.48
"2089","2017-03-09",6.42
"2090","2017-03-10",6.43
"2091","2017-03-13",6.38
"2092","2017-03-14",6.08
"2093","2017-03-15",6.32
"2094","2017-03-16",6.18
"2095","2017-03-17",5.98
"2096","2017-03-20",6.27
"2097","2017-03-21",6
"2098","2017-03-22",6.11
"2099","2017-03-23",5.91
"2100","2017-03-24",6.07
"2101","2017-03-27",5.7
"2102","2017-03-28",5.51
"2103","2017-03-29",5.49
"2104","2017-03-30",5.42
"2105","2017-03-31",5.43
"2106","2017-04-03",5.5
"2107","2017-04-04",5.55
"2108","2017-04-05",5.29
"2109","2017-04-06",5.08
"2110","2017-04-07",4.97
"2111","2017-04-10",4.89
"2112","2017-04-11",4.99
"2113","2017-04-12",5
"2114","2017-04-13",4.86
"2115","2017-04-17",4.95
"2116","2017-04-18",4.96
"2117","2017-04-19",4.81
"2118","2017-04-20",4.88
"2119","2017-04-21",4.84
"2120","2017-04-24",5.01
"2121","2017-04-25",5.35
"2122","2017-04-26",5.35
"2123","2017-04-27",5.32
"2124","2017-04-28",5.53
"2125","2017-05-01",5.55
"2126","2017-05-02",5.67
"2127","2017-05-03",5.53
"2128","2017-05-04",5.18
"2129","2017-05-05",5.13
"2130","2017-05-08",4.96
"2131","2017-05-09",5.11
"2132","2017-05-10",5.06
"2133","2017-05-11",5.43
"2134","2017-05-12",5.59
"2135","2017-05-15",5.54
"2136","2017-05-16",5.33
"2137","2017-05-17",5.04
"2138","2017-05-18",3.72
"2139","2017-05-19",4.01
"2140","2017-05-22",3.76
"2141","2017-05-23",3.98
"2142","2017-05-24",4.28
"2143","2017-05-25",4.14
"2144","2017-05-26",4.28
"2145","2017-05-30",4.25
"2146","2017-05-31",4.13
"2147","2017-06-01",4.02
"2148","2017-06-02",4.02
"2149","2017-06-05",3.96
"2150","2017-06-06",4.04
"2151","2017-06-07",4.06
"2152","2017-06-08",3.94
"2153","2017-06-09",3.92
"2154","2017-06-12",3.81
"2155","2017-06-13",3.79
"2156","2017-06-14",3.79
"2157","2017-06-15",3.8
"2158","2017-06-16",3.79
"2159","2017-06-19",3.8
"2160","2017-06-20",3.63
"2161","2017-06-21",3.54
"2162","2017-06-22",3.75
"2163","2017-06-23",3.56
"2164","2017-06-26",3.68
"2165","2017-06-27",3.65
"2166","2017-06-28",3.82
"2167","2017-06-29",3.69
"2168","2017-06-30",3.75
"2169","2017-07-03",3.7
"2170","2017-07-05",4.14
"2171","2017-07-06",4.74
"2172","2017-07-07",4.78
"2173","2017-07-10",4.67
"2174","2017-07-11",4.52
"2175","2017-07-12",4.7
"2176","2017-07-13",4.73
"2177","2017-07-14",4.57
"2178","2017-07-17",4.42
"2179","2017-07-18",4.57
"2180","2017-07-19",4.51
"2181","2017-07-20",4.53
"2182","2017-07-21",4.46
"2183","2017-07-24",4.36
"2184","2017-07-25",4.41
"2185","2017-07-26",4.3
"2186","2017-07-27",4.27
"2187","2017-07-28",4.41
"2188","2017-07-31",4.31
"2189","2017-08-01",4.34
"2190","2017-08-02",4.3
"2191","2017-08-03",4.39
"2192","2017-08-04",4.56
"2193","2017-08-07",4.57
"2194","2017-08-08",4.62
"2195","2017-08-09",4.45
"2196","2017-08-10",4.26
"2197","2017-08-11",4.33
"2198","2017-08-14",4.27
"2199","2017-08-15",4.33
"2200","2017-08-16",4.45
"2201","2017-08-17",4.3
"2202","2017-08-18",4.38
"2203","2017-08-21",4.45
"2204","2017-08-22",6.61
"2205","2017-08-23",5.97
"2206","2017-08-24",6.27
"2207","2017-08-25",6.26
"2208","2017-08-28",6.1
"2209","2017-08-29",5.91
"2210","2017-08-30",5.83
"2211","2017-08-31",5.61
"2212","2017-09-01",5.61
"2213","2017-09-05",6
"2214","2017-09-06",6.1
"2215","2017-09-07",6.08
"2216","2017-09-08",6.33
"2217","2017-09-11",6.75
"2218","2017-09-12",6.7
"2219","2017-09-13",6.67
"2220","2017-09-14",6.81
"2221","2017-09-15",6.82
"2222","2017-09-18",6.89
"2223","2017-09-19",6.81
"2224","2017-09-20",6.95
"2225","2017-09-21",6.73
"2226","2017-09-22",6.65
"2227","2017-09-25",6.43
"2228","2017-09-26",6.45
"2229","2017-09-27",6.21
"2230","2017-09-28",6.1
"2231","2017-09-29",6.2
"2232","2017-10-02",6.46
"2233","2017-10-03",6.84
"2234","2017-10-04",6.92
"2235","2017-10-05",6.75
"2236","2017-10-06",6.57
"2237","2017-10-09",6.48
"2238","2017-10-10",6.64
"2239","2017-10-11",6.59
"2240","2017-10-12",6.49
"2241","2017-10-13",6.61
"2242","2017-10-16",6.49
"2243","2017-10-17",6.4
"2244","2017-10-18",6.51
"2245","2017-10-19",6.45
"2246","2017-10-20",6.75
"2247","2017-10-23",6.87
"2248","2017-10-24",6.94
"2249","2017-10-25",7.22
"2250","2017-10-26",7.09
"2251","2017-10-27",7.2
"2252","2017-10-30",6.79
"2253","2017-10-31",6.71
"2254","2017-11-01",6.29
"2255","2017-11-02",6.21
"2256","2017-11-03",5.91
"2257","2017-11-06",6.29
"2258","2017-11-07",6.43
"2259","2017-11-08",6.55
"2260","2017-11-09",6.35
"2261","2017-11-10",6.02
"2262","2017-11-13",6.15
"2263","2017-11-14",5.85
"2264","2017-11-15",5.96
"2265","2017-11-16",6.06
"2266","2017-11-17",6.22
"2267","2017-11-20",6.3
"2268","2017-11-21",6.18
"2269","2017-11-22",6.38
"2270","2017-11-24",6.36
"2271","2017-11-27",6.36
"2272","2017-11-28",6.22
"2273","2017-11-29",6.09
"2274","2017-11-30",5.66
"2275","2017-12-01",5.7
"2276","2017-12-04",5.86
"2277","2017-12-05",5.79
"2278","2017-12-06",5.94
"2279","2017-12-07",5.8
"2280","2017-12-08",5.69
"2281","2017-12-11",5.72
"2282","2017-12-12",5.73
"2283","2017-12-13",5.5
"2284","2017-12-14",5.27
"2285","2017-12-15",5.36
"2286","2017-12-18",5.43
"2287","2017-12-19",5.25
"2288","2017-12-20",5.16
"2289","2017-12-21",5.51
"2290","2017-12-22",5.73
"2291","2017-12-26",5.65
"2292","2017-12-27",5.55
"2293","2017-12-28",5.77
"2294","2017-12-29",5.7
"2295","2018-01-02",5.83
"2296","2018-01-03",5.74
"2297","2018-01-04",5.71
"2298","2018-01-05",5.72
"2299","2018-01-08",5.64
"2300","2018-01-09",5.41
"2301","2018-01-10",5.32
"2302","2018-01-11",5.47
"2303","2018-01-12",5.24
"2304","2018-01-16",5.34
"2305","2018-01-17",5.38
"2306","2018-01-18",5.3
"2307","2018-01-19",5.62
"2308","2018-01-22",5.86
"2309","2018-01-23",5.58
"2310","2018-01-24",6.23
"2311","2018-01-25",6.33
"2312","2018-01-26",6.34
"2313","2018-01-29",6.27
"2314","2018-01-30",6.2
"2315","2018-01-31",6.45
"2316","2018-02-01",6.35
"2317","2018-02-02",6.04
"2318","2018-02-05",6.06
"2319","2018-02-06",6.46
"2320","2018-02-07",6.28
"2321","2018-02-08",6.48
"2322","2018-02-09",6.37
"2323","2018-02-12",6.42
"2324","2018-02-13",6.59
"2325","2018-02-14",6.63
"2326","2018-02-15",6.71
"2327","2018-02-16",6.58
"2328","2018-02-20",6.99
"2329","2018-02-21",7.13
"2330","2018-02-22",7.29
"2331","2018-02-23",7.61
"2332","2018-02-26",7.57
"2333","2018-02-27",7.61
"2334","2018-02-28",7.51
"2335","2018-03-01",7.36
"2336","2018-03-02",7.51
"2337","2018-03-05",7.51
"2338","2018-03-06",7.52
"2339","2018-03-07",7.18
"2340","2018-03-08",7.05
"2341","2018-03-09",7.27
"2342","2018-03-12",7.55
"2343","2018-03-13",7.45
"2344","2018-03-14",6.98
"2345","2018-03-15",6.88
"2346","2018-03-16",6.94
"2347","2018-03-19",6.72
"2348","2018-03-20",6.71
"2349","2018-03-21",6.63
"2350","2018-03-22",6.48
"2351","2018-03-23",6.43
"2352","2018-03-26",6.81
"2353","2018-03-27",6.64
"2354","2018-03-28",6.31
"2355","2018-03-29",6.35
"2356","2018-04-02",6.33
"2357","2018-04-03",6.33
"2358","2018-04-04",6.43
"2359","2018-04-05",6.68
"2360","2018-04-06",6.1
"2361","2018-04-09",5.44
"2362","2018-04-10",5.63
"2363","2018-04-11",5.51
"2364","2018-04-12",5.67
"2365","2018-04-13",5.64
"2366","2018-04-16",5.51
"2367","2018-04-17",5.48
"2368","2018-04-18",5.63
"2369","2018-04-19",5.66
"2370","2018-04-20",5.33
"2371","2018-04-23",5.26
"2372","2018-04-24",5.19
"2373","2018-04-25",5.21
"2374","2018-04-26",5.34
"2375","2018-04-27",5.61
"2376","2018-04-30",5.51
"2377","2018-05-01",5.44
"2378","2018-05-02",5.71
"2379","2018-05-03",5.61
"2380","2018-05-04",5.68
"2381","2018-05-07",5.17
"2382","2018-05-08",5.12
"2383","2018-05-09",5.17
"2384","2018-05-10",5.43
"2385","2018-05-11",5.24
"2386","2018-05-14",5.1
"2387","2018-05-15",5.18
"2388","2018-05-16",5.09
"2389","2018-05-17",5.17
"2390","2018-05-18",4.99
"2391","2018-05-21",4.95
"2392","2018-05-22",5.01
"2393","2018-05-23",4.43
"2394","2018-05-24",4.24
"2395","2018-05-25",4.16
"2396","2018-05-29",3.86
"2397","2018-05-30",3.92
"2398","2018-05-31",3.95
"2399","2018-06-01",4.07
"2400","2018-06-04",4.36
"2401","2018-06-05",4
"2402","2018-06-06",3.8
"2403","2018-06-07",3.49
"2404","2018-06-08",3.48
"2405","2018-06-11",3.65
"2406","2018-06-12",3.76
"2407","2018-06-13",3.9
"2408","2018-06-14",3.75
"2409","2018-06-15",3.54
"2410","2018-06-18",3.5
"2411","2018-06-19",3.64
"2412","2018-06-20",3.6
"2413","2018-06-21",3.38
"2414","2018-06-22",3.43
"2415","2018-06-25",3.44
"2416","2018-06-26",3.36
"2417","2018-06-27",3.16
"2418","2018-06-28",3.23
"2419","2018-06-29",3.21
"2420","2018-07-02",3.41
"2421","2018-07-03",3.53
"2422","2018-07-05",3.75
"2423","2018-07-06",3.8
"2424","2018-07-09",3.87
"2425","2018-07-10",3.79
"2426","2018-07-11",3.76
"2427","2018-07-12",3.81
"2428","2018-07-13",3.84
"2429","2018-07-16",3.92
"2430","2018-07-17",3.99
"2431","2018-07-18",4.24
"2432","2018-07-19",4.3
"2433","2018-07-20",4.62
"2434","2018-07-23",4.52
"2435","2018-07-24",4.62
"2436","2018-07-25",4.83
"2437","2018-07-26",4.42
"2438","2018-07-27",4.49
"2439","2018-07-30",4.42
"2440","2018-07-31",4.58
"2441","2018-08-01",4.58
"2442","2018-08-02",4.53
"2443","2018-08-03",4.77
"2444","2018-08-06",4.6
"2445","2018-08-07",4.3
"2446","2018-08-08",4.33
"2447","2018-08-09",4.26
"2448","2018-08-10",4
"2449","2018-08-13",3.92
"2450","2018-08-14",3.96
"2451","2018-08-15",3.96
"2452","2018-08-16",4.24
"2453","2018-08-17",4.16
"2454","2018-08-20",4.07
"2455","2018-08-21",3.75
"2456","2018-08-22",3.88
"2457","2018-08-23",3.73
"2458","2018-08-24",3.64
"2459","2018-08-27",3.9
"2460","2018-08-28",3.82
"2461","2018-08-29",4.13
"2462","2018-08-30",3.89
"2463","2018-08-31",3.95
"2464","2018-09-04",3.64
"2465","2018-09-05",3.76
"2466","2018-09-06",3.96
"2467","2018-09-07",3.99
"2468","2018-09-10",3.95
"2469","2018-09-11",3.64
"2470","2018-09-12",3.77
"2471","2018-09-13",3.7
"2472","2018-09-14",3.57
"2473","2018-09-17",3.77
"2474","2018-09-18",3.91
"2475","2018-09-19",3.76
"2476","2018-09-20",3.85
"2477","2018-09-21",3.93
"2478","2018-09-24",3.83
"2479","2018-09-25",3.83
"2480","2018-09-26",3.84
"2481","2018-09-27",4.04
"2482","2018-09-28",3.89
"2483","2018-10-01",3.77
"2484","2018-10-02",4.2
"2485","2018-10-03",4.53
"2486","2018-10-04",4.71
"2487","2018-10-05",4.86
"2488","2018-10-08",5.86
"2489","2018-10-09",6.14
"2490","2018-10-10",5.56
"2491","2018-10-11",5.26
"2492","2018-10-12",5.42
"2493","2018-10-15",5.62
"2494","2018-10-16",5.86
"2495","2018-10-17",5.69
"2496","2018-10-18",5.57
"2497","2018-10-19",5.89
"2498","2018-10-22",6.13
"2499","2018-10-23",5.99
"2500","2018-10-24",5.62
"2501","2018-10-25",5.89
"2502","2018-10-26",6.44
"2503","2018-10-29",5.9
"2504","2018-10-30",6.22
"2505","2018-10-31",6.23
"2506","2018-11-01",6.43
"2507","2018-11-02",6.62
"2508","2018-11-05",6.52
"2509","2018-11-06",6.33
"2510","2018-11-07",6.16
"2511","2018-11-08",5.95
"2512","2018-11-09",6.28
"2513","2018-11-12",6.3
"2514","2018-11-13",6.01
"2515","2018-11-14",6
"2516","2018-11-15",6.2
"2517","2018-11-16",6.55
"2518","2018-11-19",6.48
"2519","2018-11-20",6.23
"2520","2018-11-21",6.39
"2521","2018-11-23",6.37
"2522","2018-11-26",6.23
"2523","2018-11-27",6.64
"2524","2018-11-28",6.69
"2525","2018-11-29",6.63
"2526","2018-11-30",6.33
"2527","2018-12-03",6.42
"2528","2018-12-04",6.32
"2529","2018-12-06",6.41
"2530","2018-12-07",6.42
"2531","2018-12-10",6.33
"2532","2018-12-11",6.54
"2533","2018-12-12",6.57
"2534","2018-12-13",6.44
"2535","2018-12-14",6.27
"2536","2018-12-17",6.1
"2537","2018-12-18",6.27
"2538","2018-12-19",6
"2539","2018-12-20",5.87
"2540","2018-12-21",5.67
"2541","2018-12-24",5.66
"2542","2018-12-26",5.75
"2543","2018-12-27",6.16
"2544","2018-12-28",6.4
"2545","2018-12-31",6.35
"2546","2019-01-02",7.55
"2547","2019-01-03",8.22
"2548","2019-01-04",8.27
"2549","2019-01-07",7.66
"2550","2019-01-08",8.25
"2551","2019-01-09",8.2
"2552","2019-01-10",8.38
"2553","2019-01-11",8.36
"2554","2019-01-14",8.44
"2555","2019-01-15",8.13
"2556","2019-01-16",8.18
"2557","2019-01-17",8.23
"2558","2019-01-18",8.59
"2559","2019-01-22",8.48
"2560","2019-01-23",8.86
"2561","2019-01-24",8.99
"2562","2019-01-25",9.04
"2563","2019-01-28",9.1
"2564","2019-01-29",9.62
"2565","2019-01-30",9.96
"2566","2019-01-31",10.19
"2567","2019-02-01",10.34
"2568","2019-02-04",10.17
"2569","2019-02-05",10.02
"2570","2019-02-06",9.66
"2571","2019-02-07",9.57
"2572","2019-02-08",9.53
"2573","2019-02-11",9.53
"2574","2019-02-12",9.62
"2575","2019-02-13",9.78
"2576","2019-02-14",9.93
"2577","2019-02-15",9.84
"2578","2019-02-19",9.58
"2579","2019-02-20",9.43
"2580","2019-02-21",9.65
"2581","2019-02-22",10.03
"2582","2019-02-25",9.96
"2583","2019-02-26",9.92
"2584","2019-02-27",10.51
"2585","2019-02-28",9.78
"2586","2019-03-01",9.43
"2587","2019-03-04",9.42
"2588","2019-03-05",9.5
"2589","2019-03-06",9.13
"2590","2019-03-07",8.61
"2591","2019-03-08",8.85
"2592","2019-03-11",9.25
"2593","2019-03-12",9.22
"2594","2019-03-13",9.26
"2595","2019-03-14",9.15
"2596","2019-03-15",9.58
"2597","2019-03-18",9.61
"2598","2019-03-19",9.67
"2599","2019-03-20",9.6
"2600","2019-03-21",9.41
"2601","2019-03-22",8.7
"2602","2019-03-25",8.98
"2603","2019-03-26",9.36
"2604","2019-03-27",8.46
"2605","2019-03-28",9.12
"2606","2019-03-29",9.36
"2607","2019-04-01",9.62
"2608","2019-04-02",9.28
"2609","2019-04-03",9.22
"2610","2019-04-04",9.37
"2611","2019-04-05",9.26
"2612","2019-04-08",9.04
"2613","2019-04-09",8.77
"2614","2019-04-10",8.9
"2615","2019-04-11",8.64
"2616","2019-04-12",8.2
"2617","2019-04-15",8.29
"2618","2019-04-16",8.27
"2619","2019-04-17",8.01
"2620","2019-04-18",8.25
"2621","2019-04-22",8.32
"2622","2019-04-23",8.61
"2623","2019-04-24",8.15
"2624","2019-04-25",8.49
"2625","2019-04-26",8.39
"2626","2019-04-29",8.42
"2627","2019-04-30",8.48
"2628","2019-05-01",8.38
"2629","2019-05-02",8.3
"2630","2019-05-03",8.45
"2631","2019-05-06",8.4
"2632","2019-05-07",8.34
"2633","2019-05-08",8.57
"2634","2019-05-09",8.29
"2635","2019-05-10",8.08
"2636","2019-05-13",7.55
"2637","2019-05-14",8.01
"2638","2019-05-15",7.91
"2639","2019-05-16",7.68
"2640","2019-05-17",7.47
"2641","2019-05-20",7.74
"2642","2019-05-21",8.19
"2643","2019-05-22",8.11
"2644","2019-05-23",8.07
"2645","2019-05-24",8.21
"2646","2019-05-28",8.33
"2647","2019-05-29",8.4
"2648","2019-05-30",8.54
"2649","2019-05-31",8.75
"2650","2019-06-03",8.85
"2651","2019-06-04",9.1
"2652","2019-06-05",8.89
"2653","2019-06-06",9.19
"2654","2019-06-07",9.28
"2655","2019-06-10",9.14
"2656","2019-06-11",9.37
"2657","2019-06-12",9.21
"2658","2019-06-13",9.24
"2659","2019-06-14",8.94
"2660","2019-06-17",8.83
"2661","2019-06-18",8.93
"2662","2019-06-19",9.13
"2663","2019-06-20",9.3
"2664","2019-06-21",9
"2665","2019-06-24",8.96
"2666","2019-06-25",8.55
"2667","2019-06-26",8.79
"2668","2019-06-27",8.8
"2669","2019-06-28",9.12
"2670","2019-07-01",9.19
"2671","2019-07-02",9.01
"2672","2019-07-03",8.96
"2673","2019-07-05",9.47
"2674","2019-07-08",9.39
"2675","2019-07-09",9.49
"2676","2019-07-10",9.71
"2677","2019-07-11",10.2
"2678","2019-07-12",10.4
"2679","2019-07-15",9.95
"2680","2019-07-16",10.16
"2681","2019-07-17",10.64
"2682","2019-07-18",10.76
"2683","2019-07-19",10.48
"2684","2019-07-22",10.32
"2685","2019-07-23",10.19
"2686","2019-07-24",10.14
"2687","2019-07-25",9.93
"2688","2019-07-26",10.14
"2689","2019-07-29",10.12
"2690","2019-07-30",10.24
"2691","2019-07-31",10.26
"2692","2019-08-01",10.78
"2693","2019-08-02",10.87
"2694","2019-08-05",10.64
"2695","2019-08-06",10.69
"2696","2019-08-07",10.4
"2697","2019-08-08",10.95
"2698","2019-08-09",11.07
"2699","2019-08-12",10.69
"2700","2019-08-13",10.9
"2701","2019-08-14",10.13
"2702","2019-08-15",9.99
"2703","2019-08-16",10.29
"2704","2019-08-19",9.95
"2705","2019-08-20",9.83
"2706","2019-08-21",11.04
"2707","2019-08-22",11.47
"2708","2019-08-23",10.92
"2709","2019-08-26",10.52
"2710","2019-08-27",10.27
"2711","2019-08-28",10.48
"2712","2019-08-29",10.78
"2713","2019-08-30",11.06
"2714","2019-09-03",10.69
"2715","2019-09-04",11
"2716","2019-09-05",11.13
"2717","2019-09-06",11.08
"2718","2019-09-09",10.89
"2719","2019-09-10",10.89
"2720","2019-09-11",11.18
"2721","2019-09-12",11.03
"2722","2019-09-13",10.55
"2723","2019-09-16",10.65
"2724","2019-09-17",10.78
"2725","2019-09-18",10.56
"2726","2019-09-19",10.18
"2727","2019-09-20",9.62
"2728","2019-09-23",9.67
"2729","2019-09-24",9.46
"2730","2019-09-25",9.47
"2731","2019-09-26",9.47
"2732","2019-09-27",9.55
"2733","2019-09-30",9.58
"2734","2019-10-01",9.38
"2735","2019-10-02",9.02
"2736","2019-10-03",9.26
"2737","2019-10-04",9.47
"2738","2019-10-07",8.69
"2739","2019-10-08",8.8
"2740","2019-10-09",8.7
"2741","2019-10-10",8.59
"2742","2019-10-11",8.52
"2743","2019-10-14",8.3
"2744","2019-10-15",8.34
"2745","2019-10-16",8.73
"2746","2019-10-17",8.62
"2747","2019-10-18",9.12
"2748","2019-10-21",9.22
"2749","2019-10-22",9.15
"2750","2019-10-23",9.22
"2751","2019-10-24",9.2
"2752","2019-10-25",9.28
"2753","2019-10-28",9.49
"2754","2019-10-29",9.37
"2755","2019-10-30",9.66
"2756","2019-10-31",9.81
"2757","2019-11-01",9.95
"2758","2019-11-04",9.94
"2759","2019-11-05",10
"2760","2019-11-06",9.84
"2761","2019-11-07",9.75
"2762","2019-11-08",9.12
"2763","2019-11-11",9.19
"2764","2019-11-12",8.9
"2765","2019-11-13",8.62
"2766","2019-11-14",8.45
"2767","2019-11-15",8.67
"2768","2019-11-18",8.53
"2769","2019-11-19",8.3
"2770","2019-11-20",8.31
"2771","2019-11-21",8.36
"2772","2019-11-22",8.41
"2773","2019-11-25",8.26
"2774","2019-11-26",8.06
"2775","2019-11-27",8.12
"2776","2019-11-29",8.22
"2777","2019-12-02",8.33
"2778","2019-12-03",8.37
"2779","2019-12-04",8.42
"2780","2019-12-05",8.51
"2781","2019-12-06",8.61
"2782","2019-12-09",8.62
"2783","2019-12-10",8.62
"2784","2019-12-11",8.74
"2785","2019-12-12",8.83
"2786","2019-12-13",8.72
"2787","2019-12-16",8.89
"2788","2019-12-17",8.77
"2789","2019-12-18",8.64
"2790","2019-12-19",8.74
"2791","2019-12-20",8.65
"2792","2019-12-23",9.28
"2793","2019-12-24",9.34
"2794","2019-12-26",9.34
"2795","2019-12-27",9.24
"2796","2019-12-30",9.34
"2797","2019-12-31",9.32
"2798","2020-01-02",9.45
"2799","2020-01-03",9.17
"2800","2020-01-06",9.16
"2801","2020-01-07",9.5
"2802","2020-01-08",9.62
"2803","2020-01-09",9.52
"2804","2020-01-10",9.7
"2805","2020-01-13",9.59
"2806","2020-01-14",9.55
"2807","2020-01-15",9.29
"2808","2020-01-16",9.64
"2809","2020-01-17",9.62
"2810","2020-01-21",9.28
"2811","2020-01-22",9.92
"2812","2020-01-23",9.85
"2813","2020-01-24",9.71
"2814","2020-01-27",9.18
"2815","2020-01-28",9.61
"2816","2020-01-29",9.49
"2817","2020-01-30",9.33
"2818","2020-01-31",9.11
"2819","2020-02-03",9.11
"2820","2020-02-04",9
"2821","2020-02-05",8.93
"2822","2020-02-06",8.48
"2823","2020-02-07",8.25
"2824","2020-02-10",7.93
"2825","2020-02-11",8.02
"2826","2020-02-12",8.07
"2827","2020-02-13",8.07
"2828","2020-02-14",8.38
"2829","2020-02-18",8.76
"2830","2020-02-19",8.92
"2831","2020-02-20",8.65
"2832","2020-02-21",8.54
"2833","2020-02-24",8.14
"2834","2020-02-25",8.12
"2835","2020-02-26",7.71
"2836","2020-02-27",7.53
"2837","2020-02-28",7.73
"2838","2020-03-02",7.95
"2839","2020-03-03",7.7
"2840","2020-03-04",7.96
"2841","2020-03-05",7.57
"2842","2020-03-06",7.02
"2843","2020-03-09",5.7
"2844","2020-03-10",6.79
"2845","2020-03-11",6.22
"2846","2020-03-12",4.78
"2847","2020-03-13",5.84
"2848","2020-03-16",4.88
"2849","2020-03-17",5.04
"2850","2020-03-18",3.99
"2851","2020-03-19",3.53
"2852","2020-03-20",3.48
"2853","2020-03-23",3.12
"2854","2020-03-24",3.56
"2855","2020-03-25",3.99
"2856","2020-03-26",4.4
"2857","2020-03-27",4.21
"2858","2020-03-30",4.62
"2859","2020-03-31",4.61
"2860","2020-04-01",4.29
"2861","2020-04-02",4.36
"2862","2020-04-03",4.13
"2863","2020-04-06",4.2
"2864","2020-04-07",4.33
"2865","2020-04-08",4.68
"2866","2020-04-09",5.03
