"","date","NVR"
"1883","2014-06-25",1148.27002
"1884","2014-06-26",1142.599976
"1885","2014-06-27",1146.380005
"1886","2014-06-30",1150.599976
"1887","2014-07-01",1163.420044
"1888","2014-07-02",1151
"1889","2014-07-03",1158.459961
"1890","2014-07-07",1145.380005
"1891","2014-07-08",1135
"1892","2014-07-09",1136
"1893","2014-07-10",1122.430054
"1894","2014-07-11",1117.219971
"1895","2014-07-14",1109.449951
"1896","2014-07-15",1099.420044
"1897","2014-07-16",1103.920044
"1898","2014-07-17",1078.089966
"1899","2014-07-18",1067.699951
"1900","2014-07-21",1128.079956
"1901","2014-07-22",1150.819946
"1902","2014-07-23",1169.02002
"1903","2014-07-24",1131.670044
"1904","2014-07-25",1121.410034
"1905","2014-07-28",1129.390015
"1906","2014-07-29",1133.800049
"1907","2014-07-30",1123.26001
"1908","2014-07-31",1126.459961
"1909","2014-08-01",1135.650024
"1910","2014-08-04",1137.26001
"1911","2014-08-05",1139.900024
"1912","2014-08-06",1134.800049
"1913","2014-08-07",1133.310059
"1914","2014-08-08",1147.23999
"1915","2014-08-11",1139.650024
"1916","2014-08-12",1122.949951
"1917","2014-08-13",1128.130005
"1918","2014-08-14",1143
"1919","2014-08-15",1135.569946
"1920","2014-08-18",1160
"1921","2014-08-19",1183.5
"1922","2014-08-20",1180.660034
"1923","2014-08-21",1176.47998
"1924","2014-08-22",1172.969971
"1925","2014-08-25",1168
"1926","2014-08-26",1181
"1927","2014-08-27",1176.98999
"1928","2014-08-28",1173.359985
"1929","2014-08-29",1173.189941
"1930","2014-09-02",1164.959961
"1931","2014-09-03",1146.569946
"1932","2014-09-04",1146.209961
"1933","2014-09-05",1153
"1934","2014-09-08",1151.920044
"1935","2014-09-09",1150.25
"1936","2014-09-10",1148.099976
"1937","2014-09-11",1161.01001
"1938","2014-09-12",1153.72998
"1939","2014-09-15",1154.689941
"1940","2014-09-16",1157.329956
"1941","2014-09-17",1174.030029
"1942","2014-09-18",1171.800049
"1943","2014-09-19",1166.98999
"1944","2014-09-22",1151.26001
"1945","2014-09-23",1150.060059
"1946","2014-09-24",1144.48999
"1947","2014-09-25",1143.76001
"1948","2014-09-26",1147.839966
"1949","2014-09-29",1140.25
"1950","2014-09-30",1130.02002
"1951","2014-10-01",1115.97998
"1952","2014-10-02",1124.349976
"1953","2014-10-03",1136.98999
"1954","2014-10-06",1143.52002
"1955","2014-10-07",1144.869995
"1956","2014-10-08",1159.939941
"1957","2014-10-09",1149.73999
"1958","2014-10-10",1123.420044
"1959","2014-10-13",1078.219971
"1960","2014-10-14",1111.329956
"1961","2014-10-15",1119.619995
"1962","2014-10-16",1118.97998
"1963","2014-10-17",1125.5
"1964","2014-10-20",1193.01001
"1965","2014-10-21",1209.959961
"1966","2014-10-22",1210
"1967","2014-10-23",1211.47998
"1968","2014-10-24",1204.890015
"1969","2014-10-27",1221.369995
"1970","2014-10-28",1246
"1971","2014-10-29",1227.359985
"1972","2014-10-30",1228.410034
"1973","2014-10-31",1227.579956
"1974","2014-11-03",1230.530029
"1975","2014-11-04",1225.390015
"1976","2014-11-05",1226.609985
"1977","2014-11-06",1241.76001
"1978","2014-11-07",1234.5
"1979","2014-11-10",1237
"1980","2014-11-11",1242.790039
"1981","2014-11-12",1239.609985
"1982","2014-11-13",1241.25
"1983","2014-11-14",1239.98999
"1984","2014-11-17",1231
"1985","2014-11-18",1225.01001
"1986","2014-11-19",1223.369995
"1987","2014-11-20",1231.469971
"1988","2014-11-21",1229.630005
"1989","2014-11-24",1238.73999
"1990","2014-11-25",1243.98999
"1991","2014-11-26",1237.72998
"1992","2014-11-28",1258.670044
"1993","2014-12-01",1268.98999
"1994","2014-12-02",1269
"1995","2014-12-03",1255.859985
"1996","2014-12-04",1246.900024
"1997","2014-12-05",1252.869995
"1998","2014-12-08",1259.73999
"1999","2014-12-09",1254
"2000","2014-12-10",1239.099976
"2001","2014-12-11",1229.160034
"2002","2014-12-12",1212
"2003","2014-12-15",1192.719971
"2004","2014-12-16",1168.75
"2005","2014-12-17",1198.339966
"2006","2014-12-18",1220.449951
"2007","2014-12-19",1236.359985
"2008","2014-12-22",1235.51001
"2009","2014-12-23",1239.040039
"2010","2014-12-24",1240
"2011","2014-12-26",1240
"2012","2014-12-29",1260
"2013","2014-12-30",1276.680054
"2014","2014-12-31",1275.329956
"2015","2015-01-02",1251.98999
"2016","2015-01-05",1254.98999
"2017","2015-01-06",1249.51001
"2018","2015-01-07",1276.949951
"2019","2015-01-08",1301.390015
"2020","2015-01-09",1312
"2021","2015-01-12",1321
"2022","2015-01-13",1295.930054
"2023","2015-01-14",1294.680054
"2024","2015-01-15",1262.719971
"2025","2015-01-16",1279.609985
"2026","2015-01-20",1258.98999
"2027","2015-01-21",1269.790039
"2028","2015-01-22",1280
"2029","2015-01-23",1262.579956
"2030","2015-01-26",1228.189941
"2031","2015-01-27",1225
"2032","2015-01-28",1224.130005
"2033","2015-01-29",1268.310059
"2034","2015-01-30",1254.22998
"2035","2015-02-02",1259.969971
"2036","2015-02-03",1272.579956
"2037","2015-02-04",1280.77002
"2038","2015-02-05",1289.130005
"2039","2015-02-06",1315.109985
"2040","2015-02-09",1318.98999
"2041","2015-02-10",1330.540039
"2042","2015-02-11",1324.400024
"2043","2015-02-12",1345.150024
"2044","2015-02-13",1333
"2045","2015-02-17",1341.609985
"2046","2015-02-18",1345.01001
"2047","2015-02-19",1343
"2048","2015-02-20",1348.050049
"2049","2015-02-23",1340.339966
"2050","2015-02-24",1359
"2051","2015-02-25",1341.109985
"2052","2015-02-26",1340.97998
"2053","2015-02-27",1332
"2054","2015-03-02",1344.300049
"2055","2015-03-03",1321.27002
"2056","2015-03-04",1320
"2057","2015-03-05",1337.22998
"2058","2015-03-06",1332.959961
"2059","2015-03-09",1331
"2060","2015-03-10",1328.5
"2061","2015-03-11",1335.719971
"2062","2015-03-12",1340
"2063","2015-03-13",1319.969971
"2064","2015-03-16",1319.579956
"2065","2015-03-17",1313.560059
"2066","2015-03-18",1332.920044
"2067","2015-03-19",1329.97998
"2068","2015-03-20",1355
"2069","2015-03-23",1332.48999
"2070","2015-03-24",1339.670044
"2071","2015-03-25",1328.47998
"2072","2015-03-26",1322.660034
"2073","2015-03-27",1330.599976
"2074","2015-03-30",1338
"2075","2015-03-31",1328.660034
"2076","2015-04-01",1329.819946
"2077","2015-04-02",1353.130005
"2078","2015-04-06",1359.23999
"2079","2015-04-07",1333.98999
"2080","2015-04-08",1351.109985
"2081","2015-04-09",1346.410034
"2082","2015-04-10",1344.839966
"2083","2015-04-13",1330.02002
"2084","2015-04-14",1334.680054
"2085","2015-04-15",1342.459961
"2086","2015-04-16",1332.72998
"2087","2015-04-17",1324.890015
"2088","2015-04-20",1311.380005
"2089","2015-04-21",1355.329956
"2090","2015-04-22",1338.849976
"2091","2015-04-23",1321
"2092","2015-04-24",1345.099976
"2093","2015-04-27",1339.02002
"2094","2015-04-28",1356.650024
"2095","2015-04-29",1350.02002
"2096","2015-04-30",1326.48999
"2097","2015-05-01",1345.689941
"2098","2015-05-04",1339.550049
"2099","2015-05-05",1321
"2100","2015-05-06",1330.77002
"2101","2015-05-07",1333.280029
"2102","2015-05-08",1323.969971
"2103","2015-05-11",1307.050049
"2104","2015-05-12",1306.880005
"2105","2015-05-13",1318.290039
"2106","2015-05-14",1335.22998
"2107","2015-05-15",1335.23999
"2108","2015-05-18",1347.800049
"2109","2015-05-19",1371.890015
"2110","2015-05-20",1382.030029
"2111","2015-05-21",1373.390015
"2112","2015-05-22",1373
"2113","2015-05-26",1359
"2114","2015-05-27",1370.329956
"2115","2015-05-28",1377.25
"2116","2015-05-29",1360.599976
"2117","2015-06-01",1362.73999
"2118","2015-06-02",1361.040039
"2119","2015-06-03",1372.98999
"2120","2015-06-04",1364.810059
"2121","2015-06-05",1366.98999
"2122","2015-06-08",1351.5
"2123","2015-06-09",1346.349976
"2124","2015-06-10",1350.23999
"2125","2015-06-11",1358.52002
"2126","2015-06-12",1367.880005
"2127","2015-06-15",1366.349976
"2128","2015-06-16",1349.900024
"2129","2015-06-17",1356.930054
"2130","2015-06-18",1360
"2131","2015-06-19",1366.709961
"2132","2015-06-22",1371.040039
"2133","2015-06-23",1371.859985
"2134","2015-06-24",1374.27002
"2135","2015-06-25",1373.170044
"2136","2015-06-26",1374.01001
"2137","2015-06-29",1357.420044
"2138","2015-06-30",1340
"2139","2015-07-01",1357.75
"2140","2015-07-02",1362.98999
"2141","2015-07-06",1371.630005
"2142","2015-07-07",1381.97998
"2143","2015-07-08",1376.449951
"2144","2015-07-09",1384.140015
"2145","2015-07-10",1388.449951
"2146","2015-07-13",1394.099976
"2147","2015-07-14",1404.829956
"2148","2015-07-15",1397.959961
"2149","2015-07-16",1408.660034
"2150","2015-07-17",1404.099976
"2151","2015-07-20",1400
"2152","2015-07-21",1421.5
"2153","2015-07-22",1453
"2154","2015-07-23",1449
"2155","2015-07-24",1434.550049
"2156","2015-07-27",1446.859985
"2157","2015-07-28",1460.130005
"2158","2015-07-29",1475
"2159","2015-07-30",1486.050049
"2160","2015-07-31",1490.040039
"2161","2015-08-03",1488.98999
"2162","2015-08-04",1476.52002
"2163","2015-08-05",1470.01001
"2164","2015-08-06",1460.660034
"2165","2015-08-07",1472.599976
"2166","2015-08-10",1486.150024
"2167","2015-08-11",1512.77002
"2168","2015-08-12",1511.920044
"2169","2015-08-13",1526.98999
"2170","2015-08-14",1524.98999
"2171","2015-08-17",1559.72998
"2172","2015-08-18",1569.280029
"2173","2015-08-19",1583.76001
"2174","2015-08-20",1562.75
"2175","2015-08-21",1540.98999
"2176","2015-08-24",1488.97998
"2177","2015-08-25",1459.199951
"2178","2015-08-26",1487.359985
"2179","2015-08-27",1509.630005
"2180","2015-08-28",1509.849976
"2181","2015-08-31",1519.949951
"2182","2015-09-01",1502
"2183","2015-09-02",1535.469971
"2184","2015-09-03",1552.01001
"2185","2015-09-04",1545.439941
"2186","2015-09-08",1574.439941
"2187","2015-09-09",1550.5
"2188","2015-09-10",1547.280029
"2189","2015-09-11",1575.469971
"2190","2015-09-14",1571.5
"2191","2015-09-15",1574.98999
"2192","2015-09-16",1574.98999
"2193","2015-09-17",1587.5
"2194","2015-09-18",1571.23999
"2195","2015-09-21",1567.099976
"2196","2015-09-22",1553.319946
"2197","2015-09-23",1572.47998
"2198","2015-09-24",1581
"2199","2015-09-25",1592
"2200","2015-09-28",1557.430054
"2201","2015-09-29",1517.040039
"2202","2015-09-30",1525.219971
"2203","2015-10-01",1548.339966
"2204","2015-10-02",1547.060059
"2205","2015-10-05",1568.469971
"2206","2015-10-06",1534
"2207","2015-10-07",1560
"2208","2015-10-08",1569.130005
"2209","2015-10-09",1570
"2210","2015-10-12",1602
"2211","2015-10-13",1580.290039
"2212","2015-10-14",1547.349976
"2213","2015-10-15",1560
"2214","2015-10-16",1553.089966
"2215","2015-10-19",1555
"2216","2015-10-20",1590
"2217","2015-10-21",1627.51001
"2218","2015-10-22",1650
"2219","2015-10-23",1665
"2220","2015-10-26",1661.810059
"2221","2015-10-27",1634
"2222","2015-10-28",1639.51001
"2223","2015-10-29",1634.319946
"2224","2015-10-30",1637.76001
"2225","2015-11-02",1649.900024
"2226","2015-11-03",1646.900024
"2227","2015-11-04",1658.339966
"2228","2015-11-05",1655.719971
"2229","2015-11-06",1632.5
"2230","2015-11-09",1619.52002
"2231","2015-11-10",1639.98999
"2232","2015-11-11",1659
"2233","2015-11-12",1630.01001
"2234","2015-11-13",1623
"2235","2015-11-16",1659.140015
"2236","2015-11-17",1642.01001
"2237","2015-11-18",1654.72998
"2238","2015-11-19",1653
"2239","2015-11-20",1668.939941
"2240","2015-11-23",1677.829956
"2241","2015-11-24",1660.97998
"2242","2015-11-25",1675.569946
"2243","2015-11-27",1684.949951
"2244","2015-11-30",1682.47998
"2245","2015-12-01",1702.920044
"2246","2015-12-02",1677.369995
"2247","2015-12-03",1662.920044
"2248","2015-12-04",1705.75
"2249","2015-12-07",1720
"2250","2015-12-08",1690.48999
"2251","2015-12-09",1632.98999
"2252","2015-12-10",1661.069946
"2253","2015-12-11",1660
"2254","2015-12-14",1667
"2255","2015-12-15",1658.689941
"2256","2015-12-16",1666.22998
"2257","2015-12-17",1653.98999
"2258","2015-12-18",1656.560059
"2259","2015-12-21",1650
"2260","2015-12-22",1658.130005
"2261","2015-12-23",1657.829956
"2262","2015-12-24",1654.910034
"2263","2015-12-28",1649.920044
"2264","2015-12-29",1650
"2265","2015-12-30",1649.540039
"2266","2015-12-31",1643
"2267","2016-01-04",1555.660034
"2268","2016-01-05",1594.089966
"2269","2016-01-06",1587.060059
"2270","2016-01-07",1552.319946
"2271","2016-01-08",1541.420044
"2272","2016-01-11",1543.369995
"2273","2016-01-12",1576.819946
"2274","2016-01-13",1526.73999
"2275","2016-01-14",1515
"2276","2016-01-15",1512.02002
"2277","2016-01-19",1519.660034
"2278","2016-01-20",1519
"2279","2016-01-21",1525.410034
"2280","2016-01-22",1544.51001
"2281","2016-01-25",1561.089966
"2282","2016-01-26",1630
"2283","2016-01-27",1621.859985
"2284","2016-01-28",1627.949951
"2285","2016-01-29",1651
"2286","2016-02-01",1647.670044
"2287","2016-02-02",1629.23999
"2288","2016-02-03",1611.859985
"2289","2016-02-04",1614.849976
"2290","2016-02-05",1585.119995
"2291","2016-02-08",1554.060059
"2292","2016-02-09",1550.130005
"2293","2016-02-10",1558.099976
"2294","2016-02-11",1520.98999
"2295","2016-02-12",1535
"2296","2016-02-16",1546.5
"2297","2016-02-17",1581.650024
"2298","2016-02-18",1579.400024
"2299","2016-02-19",1591.619995
"2300","2016-02-22",1576.97998
"2301","2016-02-23",1585.97998
"2302","2016-02-24",1583
"2303","2016-02-25",1610.449951
"2304","2016-02-26",1626.390015
"2305","2016-02-29",1637
"2306","2016-03-01",1648
"2307","2016-03-02",1635.439941
"2308","2016-03-03",1655.060059
"2309","2016-03-04",1654.5
"2310","2016-03-07",1638.819946
"2311","2016-03-08",1639.97998
"2312","2016-03-09",1644.5
"2313","2016-03-10",1647.310059
"2314","2016-03-11",1672.01001
"2315","2016-03-14",1655.5
"2316","2016-03-15",1661.709961
"2317","2016-03-16",1690
"2318","2016-03-17",1709.800049
"2319","2016-03-18",1730
"2320","2016-03-21",1724
"2321","2016-03-22",1724.319946
"2322","2016-03-23",1729.109985
"2323","2016-03-24",1726
"2324","2016-03-28",1745.369995
"2325","2016-03-29",1799.22998
"2326","2016-03-30",1762.660034
"2327","2016-03-31",1732.400024
"2328","2016-04-01",1749.290039
"2329","2016-04-04",1717.560059
"2330","2016-04-05",1708.619995
"2331","2016-04-06",1721.560059
"2332","2016-04-07",1736.98999
"2333","2016-04-08",1753.47998
"2334","2016-04-11",1765
"2335","2016-04-12",1775.449951
"2336","2016-04-13",1789.430054
"2337","2016-04-14",1787.640015
"2338","2016-04-15",1781.780029
"2339","2016-04-18",1780
"2340","2016-04-19",1761.910034
"2341","2016-04-20",1747
"2342","2016-04-21",1689.349976
"2343","2016-04-22",1695.560059
"2344","2016-04-25",1682.430054
"2345","2016-04-26",1676
"2346","2016-04-27",1695.439941
"2347","2016-04-28",1665.300049
"2348","2016-04-29",1661.290039
"2349","2016-05-02",1680
"2350","2016-05-03",1651.01001
"2351","2016-05-04",1651.369995
"2352","2016-05-05",1645.5
"2353","2016-05-06",1636
"2354","2016-05-09",1646.75
"2355","2016-05-10",1656.130005
"2356","2016-05-11",1642.880005
"2357","2016-05-12",1652
"2358","2016-05-13",1641.800049
"2359","2016-05-16",1669.810059
"2360","2016-05-17",1703.640015
"2361","2016-05-18",1680
"2362","2016-05-19",1675
"2363","2016-05-20",1694.969971
"2364","2016-05-23",1684
"2365","2016-05-24",1734
"2366","2016-05-25",1704.219971
"2367","2016-05-26",1717.949951
"2368","2016-05-27",1737.790039
"2369","2016-05-31",1733
"2370","2016-06-01",1725.530029
"2371","2016-06-02",1717.140015
"2372","2016-06-03",1717.140015
"2373","2016-06-06",1725.410034
"2374","2016-06-07",1732
"2375","2016-06-08",1745
"2376","2016-06-09",1738.099976
"2377","2016-06-10",1721.77002
"2378","2016-06-13",1715.550049
"2379","2016-06-14",1705.640015
"2380","2016-06-15",1708
"2381","2016-06-16",1722.660034
"2382","2016-06-17",1705
"2383","2016-06-20",1726.97998
"2384","2016-06-21",1723.959961
"2385","2016-06-22",1703.130005
"2386","2016-06-23",1727.619995
"2387","2016-06-24",1695.619995
"2388","2016-06-27",1675.069946
"2389","2016-06-28",1684
"2390","2016-06-29",1734
"2391","2016-06-30",1780.339966
"2392","2016-07-01",1782.829956
"2393","2016-07-05",1770
"2394","2016-07-06",1790
"2395","2016-07-07",1788.199951
"2396","2016-07-08",1830
"2397","2016-07-11",1820.97998
"2398","2016-07-12",1803.569946
"2399","2016-07-13",1797
"2400","2016-07-14",1774.969971
"2401","2016-07-15",1761.189941
"2402","2016-07-18",1750
"2403","2016-07-19",1751.689941
"2404","2016-07-20",1752.469971
"2405","2016-07-21",1742.469971
"2406","2016-07-22",1730
"2407","2016-07-25",1721.51001
"2408","2016-07-26",1723.280029
"2409","2016-07-27",1700
"2410","2016-07-28",1720
"2411","2016-07-29",1705
"2412","2016-08-01",1698
"2413","2016-08-02",1674.430054
"2414","2016-08-03",1681.949951
"2415","2016-08-04",1688.319946
"2416","2016-08-05",1710
"2417","2016-08-08",1705
"2418","2016-08-09",1705
"2419","2016-08-10",1702
"2420","2016-08-11",1709.26001
"2421","2016-08-12",1698.930054
"2422","2016-08-15",1704.880005
"2423","2016-08-16",1700
"2424","2016-08-17",1678
"2425","2016-08-18",1680.359985
"2426","2016-08-19",1682
"2427","2016-08-22",1680.48999
"2428","2016-08-23",1696.859985
"2429","2016-08-24",1687.98999
"2430","2016-08-25",1688.099976
"2431","2016-08-26",1676.51001
"2432","2016-08-29",1680.75
"2433","2016-08-30",1686.930054
"2434","2016-08-31",1686.800049
"2435","2016-09-01",1690
"2436","2016-09-02",1696
"2437","2016-09-06",1699.5
"2438","2016-09-07",1704.640015
"2439","2016-09-08",1692.890015
"2440","2016-09-09",1665.099976
"2441","2016-09-12",1670.630005
"2442","2016-09-13",1656
"2443","2016-09-14",1660.189941
"2444","2016-09-15",1664.52002
"2445","2016-09-16",1657
"2446","2016-09-19",1658.079956
"2447","2016-09-20",1646
"2448","2016-09-21",1651.050049
"2449","2016-09-22",1655
"2450","2016-09-23",1651.300049
"2451","2016-09-26",1646.27002
"2452","2016-09-27",1644
"2453","2016-09-28",1644.97998
"2454","2016-09-29",1639.930054
"2455","2016-09-30",1639.869995
"2456","2016-10-03",1640.77002
"2457","2016-10-04",1620.310059
"2458","2016-10-05",1618.140015
"2459","2016-10-06",1631.959961
"2460","2016-10-07",1620.089966
"2461","2016-10-10",1625
"2462","2016-10-11",1620
"2463","2016-10-12",1616.75
"2464","2016-10-13",1607.829956
"2465","2016-10-14",1590.709961
"2466","2016-10-17",1584
"2467","2016-10-18",1602.400024
"2468","2016-10-19",1619.209961
"2469","2016-10-20",1577.199951
"2470","2016-10-21",1580.199951
"2471","2016-10-24",1577.079956
"2472","2016-10-25",1557
"2473","2016-10-26",1544
"2474","2016-10-27",1519.790039
"2475","2016-10-28",1524.48999
"2476","2016-10-31",1523
"2477","2016-11-01",1507.880005
"2478","2016-11-02",1497.189941
"2479","2016-11-03",1499.060059
"2480","2016-11-04",1503.180054
"2481","2016-11-07",1518
"2482","2016-11-08",1519.47998
"2483","2016-11-09",1520
"2484","2016-11-10",1511.859985
"2485","2016-11-11",1528.51001
"2486","2016-11-14",1547.5
"2487","2016-11-15",1555.959961
"2488","2016-11-16",1569.290039
"2489","2016-11-17",1580
"2490","2016-11-18",1598.619995
"2491","2016-11-21",1596.5
"2492","2016-11-22",1595.130005
"2493","2016-11-23",1596.180054
"2494","2016-11-25",1601
"2495","2016-11-28",1595
"2496","2016-11-29",1613.380005
"2497","2016-11-30",1595
"2498","2016-12-01",1581.290039
"2499","2016-12-02",1576.939941
"2500","2016-12-05",1584.920044
"2501","2016-12-06",1612.290039
"2502","2016-12-07",1626.98999
"2503","2016-12-08",1655.680054
"2504","2016-12-09",1650.900024
"2505","2016-12-12",1665.5
"2506","2016-12-13",1674.140015
"2507","2016-12-14",1635.849976
"2508","2016-12-15",1615.459961
"2509","2016-12-16",1638.599976
"2510","2016-12-19",1652.790039
"2511","2016-12-20",1650.640015
"2512","2016-12-21",1665.339966
"2513","2016-12-22",1665.5
"2514","2016-12-23",1670
"2515","2016-12-27",1684
"2516","2016-12-28",1679
"2517","2016-12-29",1680
"2518","2016-12-30",1669
"2519","2017-01-03",1649.98999
"2520","2017-01-04",1678.77002
"2521","2017-01-05",1689.400024
"2522","2017-01-06",1678.099976
"2523","2017-01-09",1681.5
"2524","2017-01-10",1690.969971
"2525","2017-01-11",1690.76001
"2526","2017-01-12",1703.630005
"2527","2017-01-13",1700
"2528","2017-01-17",1679.109985
"2529","2017-01-18",1686.969971
"2530","2017-01-19",1673.560059
"2531","2017-01-20",1673.349976
"2532","2017-01-23",1672.349976
"2533","2017-01-24",1700
"2534","2017-01-25",1880.609985
"2535","2017-01-26",1901.719971
"2536","2017-01-27",1860
"2537","2017-01-30",1876.829956
"2538","2017-01-31",1858
"2539","2017-02-01",1856.939941
"2540","2017-02-02",1875
"2541","2017-02-03",1884.449951
"2542","2017-02-06",1879.959961
"2543","2017-02-07",1875.77002
"2544","2017-02-08",1889.829956
"2545","2017-02-09",1885.150024
"2546","2017-02-10",1903.410034
"2547","2017-02-13",1904.380005
"2548","2017-02-14",1884.310059
"2549","2017-02-15",1893.310059
"2550","2017-02-16",1897.319946
"2551","2017-02-17",1896.349976
"2552","2017-02-21",1922.199951
"2553","2017-02-22",1923.459961
"2554","2017-02-23",1915
"2555","2017-02-24",1928.579956
"2556","2017-02-27",1954.52002
"2557","2017-02-28",1934.969971
"2558","2017-03-01",1977.859985
"2559","2017-03-02",1960.76001
"2560","2017-03-03",1965.619995
"2561","2017-03-06",1982.98999
"2562","2017-03-07",1984.300049
"2563","2017-03-08",2015.819946
"2564","2017-03-09",2002
"2565","2017-03-10",2042.02002
"2566","2017-03-13",2016.209961
"2567","2017-03-14",2005.01001
"2568","2017-03-15",2007
"2569","2017-03-16",2058.340088
"2570","2017-03-17",2059.050049
"2571","2017-03-20",2053
"2572","2017-03-21",2037.26001
"2573","2017-03-22",2038.119995
"2574","2017-03-23",2052.370117
"2575","2017-03-24",2054.340088
"2576","2017-03-27",2066.149902
"2577","2017-03-28",2060
"2578","2017-03-29",2072.02002
"2579","2017-03-30",2098.129883
"2580","2017-03-31",2106.879883
"2581","2017-04-03",2113.02002
"2582","2017-04-04",2112
"2583","2017-04-05",2090.110107
"2584","2017-04-06",2084.340088
"2585","2017-04-07",2066.409912
"2586","2017-04-10",2066.889893
"2587","2017-04-11",2112.080078
"2588","2017-04-12",2109.459961
"2589","2017-04-13",2118.199951
"2590","2017-04-17",2146.639893
"2591","2017-04-18",2145.52002
"2592","2017-04-19",2157.810059
"2593","2017-04-20",2065.080078
"2594","2017-04-21",2092.409912
"2595","2017-04-24",2095
"2596","2017-04-25",2081.340088
"2597","2017-04-26",2076.669922
"2598","2017-04-27",2106
"2599","2017-04-28",2111.25
"2600","2017-05-01",2124
"2601","2017-05-02",2118
"2602","2017-05-03",2130.219971
"2603","2017-05-04",2150.719971
"2604","2017-05-05",2163.570068
"2605","2017-05-08",2162.310059
"2606","2017-05-09",2175.590088
"2607","2017-05-10",2195.419922
"2608","2017-05-11",2189.969971
"2609","2017-05-12",2190.629883
"2610","2017-05-15",2235.25
"2611","2017-05-16",2264.659912
"2612","2017-05-17",2232.669922
"2613","2017-05-18",2262.01001
"2614","2017-05-19",2325.97998
"2615","2017-05-22",2357.27002
"2616","2017-05-23",2296
"2617","2017-05-24",2307.330078
"2618","2017-05-25",2294.939941
"2619","2017-05-26",2285.629883
"2620","2017-05-30",2284.030029
"2621","2017-05-31",2282.379883
"2622","2017-06-01",2317.98999
"2623","2017-06-02",2331.889893
"2624","2017-06-05",2349.379883
"2625","2017-06-06",2339.159912
"2626","2017-06-07",2377.669922
"2627","2017-06-08",2395.570068
"2628","2017-06-09",2376.090088
"2629","2017-06-12",2396.070068
"2630","2017-06-13",2431.280029
"2631","2017-06-14",2457.969971
"2632","2017-06-15",2440.620117
"2633","2017-06-16",2444.679932
"2634","2017-06-19",2467.820068
"2635","2017-06-20",2477.370117
"2636","2017-06-21",2488.590088
"2637","2017-06-22",2452.090088
"2638","2017-06-23",2426.600098
"2639","2017-06-26",2444.120117
"2640","2017-06-27",2434.179932
"2641","2017-06-28",2445.179932
"2642","2017-06-29",2340
"2643","2017-06-30",2410.610107
"2644","2017-07-03",2410.610107
"2645","2017-07-05",2422.439941
"2646","2017-07-06",2448.879883
"2647","2017-07-07",2497.790039
"2648","2017-07-10",2526.919922
"2649","2017-07-11",2514.699951
"2650","2017-07-12",2524.800049
"2651","2017-07-13",2526.189941
"2652","2017-07-14",2530.800049
"2653","2017-07-17",2536.790039
"2654","2017-07-18",2483.209961
"2655","2017-07-19",2482.72998
"2656","2017-07-20",2447.290039
"2657","2017-07-21",2648.449951
"2658","2017-07-24",2664.689941
"2659","2017-07-25",2673.51001
"2660","2017-07-26",2678.939941
"2661","2017-07-27",2643.439941
"2662","2017-07-28",2625
"2663","2017-07-31",2610.439941
"2664","2017-08-01",2646.01001
"2665","2017-08-02",2675.610107
"2666","2017-08-03",2704.699951
"2667","2017-08-04",2675.52002
"2668","2017-08-07",2695.570068
"2669","2017-08-08",2733.419922
"2670","2017-08-09",2741.030029
"2671","2017-08-10",2665.929932
"2672","2017-08-11",2705.699951
"2673","2017-08-14",2742.090088
"2674","2017-08-15",2735.5
"2675","2017-08-16",2760.179932
"2676","2017-08-17",2749.73999
"2677","2017-08-18",2683.550049
"2678","2017-08-21",2702.889893
"2679","2017-08-22",2711.879883
"2680","2017-08-23",2691.540039
"2681","2017-08-24",2682.959961
"2682","2017-08-25",2694.110107
"2683","2017-08-28",2670
"2684","2017-08-29",2645.360107
"2685","2017-08-30",2659.330078
"2686","2017-08-31",2720.850098
"2687","2017-09-01",2708.209961
"2688","2017-09-05",2704.949951
"2689","2017-09-06",2704
"2690","2017-09-07",2712.699951
"2691","2017-09-08",2751.699951
"2692","2017-09-11",2818.98999
"2693","2017-09-12",2799.610107
"2694","2017-09-13",2791.580078
"2695","2017-09-14",2778.830078
"2696","2017-09-15",2750.189941
"2697","2017-09-18",2794.550049
"2698","2017-09-19",2835.949951
"2699","2017-09-20",2795.439941
"2700","2017-09-21",2808.48999
"2701","2017-09-22",2837.550049
"2702","2017-09-25",2811.5
"2703","2017-09-26",2846.060059
"2704","2017-09-27",2843.48999
"2705","2017-09-28",2873.370117
"2706","2017-09-29",2855
"2707","2017-10-02",2836.070068
"2708","2017-10-03",2894.23999
"2709","2017-10-04",2941.639893
"2710","2017-10-05",2876.649902
"2711","2017-10-06",2890.889893
"2712","2017-10-09",2889.610107
"2713","2017-10-10",2905
"2714","2017-10-11",2923.149902
"2715","2017-10-12",2928.110107
"2716","2017-10-13",2939.909912
"2717","2017-10-16",2945.560059
"2718","2017-10-17",2902.97998
"2719","2017-10-18",2900.080078
"2720","2017-10-19",3127.530029
"2721","2017-10-20",3223.25
"2722","2017-10-23",3190.040039
"2723","2017-10-24",3205.909912
"2724","2017-10-25",3159.139893
"2725","2017-10-26",3203
"2726","2017-10-27",3240
"2727","2017-10-30",3240
"2728","2017-10-31",3281.370117
"2729","2017-11-01",3262.290039
"2730","2017-11-02",3199.929932
"2731","2017-11-03",3210.649902
"2732","2017-11-06",3263.580078
"2733","2017-11-07",3244.189941
"2734","2017-11-08",3295.469971
"2735","2017-11-09",3300
