"","date","CPHC"
"2889","2020-02-28",11.85
"2890","2020-03-02",11.55
"2891","2020-03-03",10.57
"2892","2020-03-04",11.87
"2893","2020-03-05",11.87
"2894","2020-03-06",11
"2895","2020-03-09",11.97
"2896","2020-03-10",13.5
"2897","2020-03-11",13.25
"2898","2020-03-12",11
"2899","2020-03-13",11.47
"2900","2020-03-16",10.46
"2901","2020-03-17",9.88
"2902","2020-03-18",8.07
"2903","2020-03-19",8.07
"2904","2020-03-20",8.11
"2905","2020-03-23",8.81
"2906","2020-03-24",8.05
"2907","2020-03-25",8.7
"2908","2020-03-26",9.42
"2909","2020-03-27",9.37
"2910","2020-03-30",10.03
"2911","2020-03-31",10.39
"2912","2020-04-01",11.65
"2913","2020-04-02",10.03
"2914","2020-04-03",10.01
"2915","2020-04-06",10.49
"2916","2020-04-07",10.82
"2917","2020-04-08",10.34
"2918","2020-04-09",9.98
"2919","2020-04-13",10
"2920","2020-04-14",10.05
"2921","2020-04-15",9.95
"2922","2020-04-16",9.7
"2923","2020-04-17",9.99
"2924","2020-04-20",9.57
"2925","2020-04-21",9.45
"2926","2020-04-22",9.55
"2927","2020-04-23",9.53
"2928","2020-04-24",9.65
"2929","2020-04-27",9.5
"2930","2020-04-28",9.75
"2931","2020-04-29",9.85
"2932","2020-04-30",9.83
"2933","2020-05-01",9.55
"2934","2020-05-04",10.1
"2935","2020-05-05",10.17
"2936","2020-05-06",9.86
"2937","2020-05-07",9.86
"2938","2020-05-08",9.99
"2939","2020-05-11",9.88
"2940","2020-05-12",9.95
"2941","2020-05-13",9.8
"2942","2020-05-14",9.78
"2943","2020-05-15",10
"2944","2020-05-18",9.99
"2945","2020-05-19",9.99
"2946","2020-05-20",10.35
"2947","2020-05-21",10.2
"2948","2020-05-22",10.45
"2949","2020-05-26",10.42
"2950","2020-05-27",11.55
"2951","2020-05-28",11.01
"2952","2020-05-29",11.01
"2953","2020-06-01",10.8
"2954","2020-06-02",11.75
"2955","2020-06-03",11.95
"2956","2020-06-04",11.19
"2957","2020-06-05",11.52
"2958","2020-06-08",11.52
"2959","2020-06-09",11.72
"2960","2020-06-10",11.14
"2961","2020-06-11",10.5
"2962","2020-06-12",10.5
"2963","2020-06-15",10.5
"2964","2020-06-16",10.82
"2965","2020-06-17",11.89
"2966","2020-06-18",11.16
"2967","2020-06-19",11.16
"2968","2020-06-22",11.2
"2969","2020-06-23",10.88
"2970","2020-06-24",11.07
"2971","2020-06-25",11.07
"2972","2020-06-26",10.98
"2973","2020-06-29",10.92
"2974","2020-06-30",10.94
"2975","2020-07-01",10.75
"2976","2020-07-02",10.75
"2977","2020-07-06",11
"2978","2020-07-07",10.71
"2979","2020-07-08",10.78
"2980","2020-07-09",10.78
"2981","2020-07-10",10.55
"2982","2020-07-13",10.54
"2983","2020-07-14",10.54
"2984","2020-07-15",10.29
"2985","2020-07-16",10.35
"2986","2020-07-17",10.28
"2987","2020-07-20",10.61
"2988","2020-07-21",10.53
"2989","2020-07-22",10.7
"2990","2020-07-23",10.7
"2991","2020-07-24",10.55
"2992","2020-07-27",10.55
"2993","2020-07-28",10.55
"2994","2020-07-29",10.78
"2995","2020-07-30",10.78
"2996","2020-07-31",10.56
"2997","2020-08-03",11.21
"2998","2020-08-04",11
"2999","2020-08-05",11
"3000","2020-08-06",10.56
"3001","2020-08-07",10.45
"3002","2020-08-10",10.81
"3003","2020-08-11",11.24
"3004","2020-08-12",11.13
"3005","2020-08-13",12.26
"3006","2020-08-14",12.66
"3007","2020-08-17",13.01
"3008","2020-08-18",12.8
"3009","2020-08-19",11.95
"3010","2020-08-20",11.96
"3011","2020-08-21",12.24
"3012","2020-08-24",12.5
"3013","2020-08-25",12.2
"3014","2020-08-26",12.23
"3015","2020-08-27",12.3
"3016","2020-08-28",12.23
"3017","2020-08-31",11.92
"3018","2020-09-01",11.81
"3019","2020-09-02",12.02
"3020","2020-09-03",12.1
"3021","2020-09-04",12.2
"3022","2020-09-08",12.33
"3023","2020-09-09",12.25
"3024","2020-09-10",12.25
"3025","2020-09-11",12.25
"3026","2020-09-14",12.29
"3027","2020-09-15",12.07
"3028","2020-09-16",12.42
"3029","2020-09-17",12.56
"3030","2020-09-18",13
"3031","2020-09-21",12.8
"3032","2020-09-22",12.31
"3033","2020-09-23",12.62
"3034","2020-09-24",12.31
"3035","2020-09-25",12.25
"3036","2020-09-28",12.22
"3037","2020-09-29",12.07
"3038","2020-09-30",12.07
"3039","2020-10-01",12.07
"3040","2020-10-02",12.07
"3041","2020-10-05",12.05
"3042","2020-10-06",12.05
"3043","2020-10-07",12
"3044","2020-10-08",12.25
"3045","2020-10-09",12.25
"3046","2020-10-12",12.25
"3047","2020-10-13",12.1
"3048","2020-10-14",12.8
"3049","2020-10-15",12.8
"3050","2020-10-16",12.15
"3051","2020-10-19",12.15
"3052","2020-10-20",12
"3053","2020-10-21",11.93
"3054","2020-10-22",11.87
"3055","2020-10-23",12.01
"3056","2020-10-26",11.86
"3057","2020-10-27",11.91
"3058","2020-10-28",11.75
"3059","2020-10-29",12.17
"3060","2020-10-30",12.17
"3061","2020-11-02",12.23
"3062","2020-11-03",12.19
"3063","2020-11-04",12.19
"3064","2020-11-05",11.25
"3065","2020-11-06",11.4
"3066","2020-11-09",12.4
"3067","2020-11-10",12.34
"3068","2020-11-11",12.11
"3069","2020-11-12",12.11
"3070","2020-11-13",12.04
"3071","2020-11-16",12.5
"3072","2020-11-17",12.52
"3073","2020-11-18",12.25
"3074","2020-11-19",11.99
"3075","2020-11-20",11.71
"3076","2020-11-23",11.93
"3077","2020-11-24",11.9
"3078","2020-11-25",11.23
"3079","2020-11-27",12.18
