"","date","CREG"
"3188","2019-08-30",4
"3189","2019-09-03",4.1
"3190","2019-09-04",3.9
"3191","2019-09-05",3.9
"3192","2019-09-06",3.9
"3193","2019-09-09",3.9
"3194","2019-09-10",4.2
"3195","2019-09-11",4.1
"3196","2019-09-12",4.1
"3197","2019-09-13",4.2
"3198","2019-09-16",4.3
"3199","2019-09-17",4.5
"3200","2019-09-18",4.5
"3201","2019-09-19",4.4
"3202","2019-09-20",4.4
"3203","2019-09-23",4.3
"3204","2019-09-24",4
"3205","2019-09-25",4.1
"3206","2019-09-26",4
"3207","2019-09-27",3.8
"3208","2019-09-30",3.4
"3209","2019-10-01",3.4
"3210","2019-10-02",3.2
"3211","2019-10-03",3.2
"3212","2019-10-04",3.4
"3213","2019-10-07",3.5
"3214","2019-10-08",3.4
"3215","2019-10-09",3.3
"3216","2019-10-10",3.3
"3217","2019-10-11",3.7
"3218","2019-10-14",3.6
"3219","2019-10-15",4.5
"3220","2019-10-16",4.1
"3221","2019-10-17",3.9
"3222","2019-10-18",3.6
"3223","2019-10-21",3.7
"3224","2019-10-22",3.8
"3225","2019-10-23",3.9
"3226","2019-10-24",3.8
"3227","2019-10-25",3.9
"3228","2019-10-28",3.6
"3229","2019-10-29",3.5
"3230","2019-10-30",3.4
"3231","2019-10-31",3.3
"3232","2019-11-01",3.5
"3233","2019-11-04",3.8
"3234","2019-11-05",3.9
"3235","2019-11-06",3.5
"3236","2019-11-07",3.5
"3237","2019-11-08",3.6
"3238","2019-11-11",3.5
"3239","2019-11-12",3.4
"3240","2019-11-13",3.3
"3241","2019-11-14",3.2
"3242","2019-11-15",3.3
"3243","2019-11-18",3.3
"3244","2019-11-19",3.1
"3245","2019-11-20",3
"3246","2019-11-21",3.1
"3247","2019-11-22",3
"3248","2019-11-25",2.1
"3249","2019-11-26",2
"3250","2019-11-27",1.9
"3251","2019-11-29",2
"3252","2019-12-02",2.2
"3253","2019-12-03",2.1
"3254","2019-12-04",2.3
"3255","2019-12-05",2.6
"3256","2019-12-06",2.4
"3257","2019-12-09",2.5
"3258","2019-12-10",2.5
"3259","2019-12-11",2.5
"3260","2019-12-12",2.4
"3261","2019-12-13",3
"3262","2019-12-16",2.9
"3263","2019-12-17",3
"3264","2019-12-18",2.8
"3265","2019-12-19",2.9
"3266","2019-12-20",2.8
"3267","2019-12-23",2.8
"3268","2019-12-24",2.7
"3269","2019-12-26",2.7
"3270","2019-12-27",2.7
"3271","2019-12-30",2.8
"3272","2019-12-31",2.8
"3273","2020-01-02",3.2
"3274","2020-01-03",3.5
"3275","2020-01-06",3.4
"3276","2020-01-07",3.6
"3277","2020-01-08",4.1
"3278","2020-01-09",3.8
"3279","2020-01-10",3.5
"3280","2020-01-13",4.2
"3281","2020-01-14",3.9
"3282","2020-01-15",3.9
"3283","2020-01-16",3.7
"3284","2020-01-17",3.7
"3285","2020-01-21",3.4
"3286","2020-01-22",3.4
"3287","2020-01-23",3.4
"3288","2020-01-24",3.2
"3289","2020-01-27",3.3
"3290","2020-01-28",3.6
"3291","2020-01-29",3.5
"3292","2020-01-30",3.4
"3293","2020-01-31",3.5
"3294","2020-02-03",3.5
"3295","2020-02-04",3.4
"3296","2020-02-05",3.4
"3297","2020-02-06",3.3
"3298","2020-02-07",3.4
"3299","2020-02-10",3.4
"3300","2020-02-11",3.4
"3301","2020-02-12",3.5
"3302","2020-02-13",4
"3303","2020-02-14",3.5
"3304","2020-02-18",3.5
"3305","2020-02-19",3.5
"3306","2020-02-20",3.4
"3307","2020-02-21",3.5
"3308","2020-02-24",3.4
"3309","2020-02-25",3.3
"3310","2020-02-26",3.2
"3311","2020-02-27",3.3
"3312","2020-02-28",3.4
"3313","2020-03-02",3.4
"3314","2020-03-03",3.3
"3315","2020-03-04",3.5
"3316","2020-03-05",3.4
"3317","2020-03-06",3.5
"3318","2020-03-09",3.3
"3319","2020-03-10",3.1
"3320","2020-03-11",2.6
"3321","2020-03-12",2.4
"3322","2020-03-13",2.5
"3323","2020-03-16",2.2
"3324","2020-03-17",2.2
"3325","2020-03-18",1.9
"3326","2020-03-19",2
"3327","2020-03-20",2
"3328","2020-03-23",2.1
"3329","2020-03-24",2.2
"3330","2020-03-25",2.4
"3331","2020-03-26",2.4
"3332","2020-03-27",2.3
"3333","2020-03-30",2.4
"3334","2020-03-31",3.2
"3335","2020-04-01",3.4
"3336","2020-04-02",2.8
"3337","2020-04-03",2.7
"3338","2020-04-06",2.9
"3339","2020-04-07",2.8
"3340","2020-04-08",2.7
"3341","2020-04-09",2.7
"3342","2020-04-13",2.8
"3343","2020-04-14",2.7
"3344","2020-04-15",2.53
"3345","2020-04-16",2.62
"3346","2020-04-17",2.72
"3347","2020-04-20",2.85
"3348","2020-04-21",2.73
"3349","2020-04-22",2.75
"3350","2020-04-23",2.58
"3351","2020-04-24",2.74
"3352","2020-04-27",2.84
"3353","2020-04-28",2.93
"3354","2020-04-29",3.15
"3355","2020-04-30",2.94
"3356","2020-05-01",2.86
"3357","2020-05-04",2.8
"3358","2020-05-05",2.75
"3359","2020-05-06",2.68
"3360","2020-05-07",2.7
"3361","2020-05-08",2.82
"3362","2020-05-11",2.85
"3363","2020-05-12",2.76
"3364","2020-05-13",2.69
"3365","2020-05-14",2.69
"3366","2020-05-15",2.46
"3367","2020-05-18",2.37
"3368","2020-05-19",2.26
"3369","2020-05-20",2.55
"3370","2020-05-21",2.37
"3371","2020-05-22",2.3
"3372","2020-05-26",2.15
"3373","2020-05-27",2.26
"3374","2020-05-28",2.31
"3375","2020-05-29",2.18
"3376","2020-06-01",2.21
"3377","2020-06-02",2.34
"3378","2020-06-03",2.55
"3379","2020-06-04",2.42
"3380","2020-06-05",2.29
"3381","2020-06-08",2.35
"3382","2020-06-09",2.45
"3383","2020-06-10",2.61
"3384","2020-06-11",2.6
"3385","2020-06-12",2.39
"3386","2020-06-15",2.44
"3387","2020-06-16",2.49
"3388","2020-06-17",2.31
"3389","2020-06-18",2.53
"3390","2020-06-19",2.53
"3391","2020-06-22",2.45
"3392","2020-06-23",2.47
"3393","2020-06-24",2.48
"3394","2020-06-25",2.39
"3395","2020-06-26",2.35
"3396","2020-06-29",2.32
"3397","2020-06-30",2.25
"3398","2020-07-01",2.26
"3399","2020-07-02",2.34
"3400","2020-07-06",2.43
"3401","2020-07-07",2.43
"3402","2020-07-08",2.5
"3403","2020-07-09",2.69
"3404","2020-07-10",2.5
"3405","2020-07-13",2.35
"3406","2020-07-14",2.29
"3407","2020-07-15",2.34
"3408","2020-07-16",2.56
"3409","2020-07-17",2.74
"3410","2020-07-20",2.72
"3411","2020-07-21",2.73
"3412","2020-07-22",3.11
"3413","2020-07-23",2.79
"3414","2020-07-24",2.85
"3415","2020-07-27",2.63
"3416","2020-07-28",2.66
"3417","2020-07-29",2.56
"3418","2020-07-30",2.88
"3419","2020-07-31",2.87
"3420","2020-08-03",3.1
"3421","2020-08-04",2.87
"3422","2020-08-05",3.07
"3423","2020-08-06",2.99
"3424","2020-08-07",2.89
"3425","2020-08-10",2.92
"3426","2020-08-11",2.99
"3427","2020-08-12",2.95
"3428","2020-08-13",2.85
"3429","2020-08-14",3.18
"3430","2020-08-17",2.85
"3431","2020-08-18",2.84
"3432","2020-08-19",2.62
"3433","2020-08-20",2.5
"3434","2020-08-21",2.44
"3435","2020-08-24",2.36
"3436","2020-08-25",2.43
"3437","2020-08-26",2.55
"3438","2020-08-27",2.57
"3439","2020-08-28",2.58
"3440","2020-08-31",2.5
"3441","2020-09-01",2.45
"3442","2020-09-02",2.41
"3443","2020-09-03",2.41
"3444","2020-09-04",2.27
"3445","2020-09-08",2.22
"3446","2020-09-09",2.44
"3447","2020-09-10",2.34
"3448","2020-09-11",2.3
"3449","2020-09-14",2.42
"3450","2020-09-15",2.52
"3451","2020-09-16",2.51
"3452","2020-09-17",2.47
"3453","2020-09-18",2.45
"3454","2020-09-21",2.38
"3455","2020-09-22",2.43
"3456","2020-09-23",2.53
"3457","2020-09-24",2.66
"3458","2020-09-25",3.08
"3459","2020-09-28",3.61
"3460","2020-09-29",3.6
"3461","2020-09-30",3.13
"3462","2020-10-01",3.22
"3463","2020-10-02",3.09
"3464","2020-10-05",3.49
"3465","2020-10-06",3.92
"3466","2020-10-07",3.87
"3467","2020-10-08",3.43
"3468","2020-10-09",3.78
"3469","2020-10-12",3.51
"3470","2020-10-13",3.48
"3471","2020-10-14",3.58
"3472","2020-10-15",3.79
"3473","2020-10-16",4.4
"3474","2020-10-19",4.4
"3475","2020-10-20",4.03
"3476","2020-10-21",3.5
"3477","2020-10-22",3.58
"3478","2020-10-23",3.75
"3479","2020-10-26",3.53
"3480","2020-10-27",3.53
"3481","2020-10-28",3.18
"3482","2020-10-29",3.26
"3483","2020-10-30",2.97
"3484","2020-11-02",2.96
"3485","2020-11-03",2.97
"3486","2020-11-04",3.07
"3487","2020-11-05",3.46
"3488","2020-11-06",3.21
"3489","2020-11-09",3.19
"3490","2020-11-10",3.33
"3491","2020-11-11",3.31
"3492","2020-11-12",3.31
"3493","2020-11-13",4
"3494","2020-11-16",3.78
"3495","2020-11-17",3.68
"3496","2020-11-18",3.58
"3497","2020-11-19",3.81
"3498","2020-11-20",4.53
"3499","2020-11-23",6.19
"3500","2020-11-24",5.45
"3501","2020-11-25",4.94
"3502","2020-11-27",5.15
