"","date","SEEL"
"3121","2019-05-28",2.54
"3122","2019-05-29",2.41
"3123","2019-05-30",2.33
"3124","2019-05-31",2.39
"3125","2019-06-03",2.62
"3126","2019-06-04",2.83
"3127","2019-06-05",2.74
"3128","2019-06-06",2.64
"3129","2019-06-07",2.46
"3130","2019-06-10",2.38
"3131","2019-06-11",2.41
"3132","2019-06-12",2.36
"3133","2019-06-13",2.33
"3134","2019-06-14",2.22
"3135","2019-06-17",2.19
"3136","2019-06-18",2.26
"3137","2019-06-19",2.11
"3138","2019-06-20",2.2
"3139","2019-06-21",2.27
"3140","2019-06-24",2.23
"3141","2019-06-25",2.28
"3142","2019-06-26",2.23
"3143","2019-06-27",2.32
"3144","2019-06-28",2.19
"3145","2019-07-01",2.15
"3146","2019-07-02",2.15
"3147","2019-07-03",2.08
"3148","2019-07-05",2.07
"3149","2019-07-08",2.01
"3150","2019-07-09",2
"3151","2019-07-10",2.04
"3152","2019-07-11",2.03
"3153","2019-07-12",2.02
"3154","2019-07-15",2.11
"3155","2019-07-16",2.05
"3156","2019-07-17",2.12
"3157","2019-07-18",2.02
"3158","2019-07-19",1.95
"3159","2019-07-22",1.89
"3160","2019-07-23",1.82
"3161","2019-07-24",1.82
"3162","2019-07-25",1.72
"3163","2019-07-26",1.71
"3164","2019-07-29",1.73
"3165","2019-07-30",1.79
"3166","2019-07-31",1.75
"3167","2019-08-01",1.58
"3168","2019-08-02",1.51
"3169","2019-08-05",1.43
"3170","2019-08-06",1.4
"3171","2019-08-07",1.64
"3172","2019-08-08",1.6
"3173","2019-08-09",1.7
"3174","2019-08-12",1.6
"3175","2019-08-13",1.67
"3176","2019-08-14",1.59
"3177","2019-08-15",1.58
"3178","2019-08-16",1.58
"3179","2019-08-19",1.64
"3180","2019-08-20",1.7
"3181","2019-08-21",1.65
"3182","2019-08-22",1.78
"3183","2019-08-23",1.5
"3184","2019-08-26",1.44
"3185","2019-08-27",1.36
"3186","2019-08-28",1.32
"3187","2019-08-29",1.35
"3188","2019-08-30",1.35
"3189","2019-09-03",1.26
"3190","2019-09-04",1.23
"3191","2019-09-05",1.22
"3192","2019-09-06",1.27
"3193","2019-09-09",1.26
"3194","2019-09-10",1.23
"3195","2019-09-11",1.27
"3196","2019-09-12",1.22
"3197","2019-09-13",1.24
"3198","2019-09-16",1.31
"3199","2019-09-17",1.28
"3200","2019-09-18",1.22
"3201","2019-09-19",1.2
"3202","2019-09-20",1.22
"3203","2019-09-23",1.18
"3204","2019-09-24",1.04
"3205","2019-09-25",0.96
"3206","2019-09-26",0.95
"3207","2019-09-27",0.95
"3208","2019-09-30",0.92
"3209","2019-10-01",0.9
"3210","2019-10-02",0.87
"3211","2019-10-03",0.91
"3212","2019-10-04",0.9
"3213","2019-10-07",0.9
"3214","2019-10-08",0.91
"3215","2019-10-09",0.87
"3216","2019-10-10",0.86
"3217","2019-10-11",0.88
"3218","2019-10-14",0.88
"3219","2019-10-15",0.89
"3220","2019-10-16",0.98
"3221","2019-10-17",0.93
"3222","2019-10-18",0.93
"3223","2019-10-21",0.93
"3224","2019-10-22",0.93
"3225","2019-10-23",0.93
"3226","2019-10-24",0.91
"3227","2019-10-25",0.89
"3228","2019-10-28",0.9
"3229","2019-10-29",0.91
"3230","2019-10-30",0.9
"3231","2019-10-31",0.9
"3232","2019-11-01",0.93
"3233","2019-11-04",0.95
"3234","2019-11-05",0.92
"3235","2019-11-06",0.89
"3236","2019-11-07",0.84
"3237","2019-11-08",0.82
"3238","2019-11-11",0.78
"3239","2019-11-12",0.78
"3240","2019-11-13",0.72
"3241","2019-11-14",0.79
"3242","2019-11-15",0.86
"3243","2019-11-18",0.86
"3244","2019-11-19",0.87
"3245","2019-11-20",0.85
"3246","2019-11-21",0.86
"3247","2019-11-22",0.84
"3248","2019-11-25",0.84
"3249","2019-11-26",0.81
"3250","2019-11-27",0.85
"3251","2019-11-29",0.86
"3252","2019-12-02",0.9
"3253","2019-12-03",0.86
"3254","2019-12-04",0.94
"3255","2019-12-05",0.97
"3256","2019-12-06",1.07
"3257","2019-12-09",1.4
"3258","2019-12-10",1.3
"3259","2019-12-11",1.24
"3260","2019-12-12",1.16
"3261","2019-12-13",1.12
"3262","2019-12-16",1.2
"3263","2019-12-17",1.28
"3264","2019-12-18",1.52
"3265","2019-12-19",1.42
"3266","2019-12-20",1.36
"3267","2019-12-23",1.34
"3268","2019-12-24",1.49
"3269","2019-12-26",1.47
"3270","2019-12-27",1.41
"3271","2019-12-30",1.36
"3272","2019-12-31",1.34
"3273","2020-01-02",1.35
"3274","2020-01-03",1.33
"3275","2020-01-06",1.42
"3276","2020-01-07",1.41
"3277","2020-01-08",1.56
"3278","2020-01-09",1.45
"3279","2020-01-10",1.52
"3280","2020-01-13",1.41
"3281","2020-01-14",1.45
"3282","2020-01-15",1.43
"3283","2020-01-16",1.44
"3284","2020-01-17",1.52
"3285","2020-01-21",1.51
"3286","2020-01-22",1.35
"3287","2020-01-23",1.24
"3288","2020-01-24",1.22
"3289","2020-01-27",1.13
"3290","2020-01-28",1.19
"3291","2020-01-29",1.16
"3292","2020-01-30",1.07
"3293","2020-01-31",1.04
"3294","2020-02-03",0.98
"3295","2020-02-04",0.95
"3296","2020-02-05",0.97
"3297","2020-02-06",0.9
"3298","2020-02-07",0.89
"3299","2020-02-10",0.85
"3300","2020-02-11",0.77
"3301","2020-02-12",0.79
"3302","2020-02-13",0.82
"3303","2020-02-14",0.93
"3304","2020-02-18",1.14
"3305","2020-02-19",1.07
"3306","2020-02-20",1.05
"3307","2020-02-21",1.05
"3308","2020-02-24",1.01
"3309","2020-02-25",0.94
"3310","2020-02-26",0.87
"3311","2020-02-27",0.84
"3312","2020-02-28",0.88
"3313","2020-03-02",0.87
"3314","2020-03-03",0.88
"3315","2020-03-04",0.85
"3316","2020-03-05",0.92
"3317","2020-03-06",0.96
"3318","2020-03-09",0.87
"3319","2020-03-10",0.86
"3320","2020-03-11",0.78
"3321","2020-03-12",0.59
"3322","2020-03-13",0.57
"3323","2020-03-16",0.47
"3324","2020-03-17",0.49
"3325","2020-03-18",0.52
"3326","2020-03-19",0.5
"3327","2020-03-20",0.5
"3328","2020-03-23",0.48
"3329","2020-03-24",0.5
"3330","2020-03-25",0.53
"3331","2020-03-26",0.53
"3332","2020-03-27",0.5
"3333","2020-03-30",0.5
"3334","2020-03-31",0.49
"3335","2020-04-01",0.47
"3336","2020-04-02",0.42
"3337","2020-04-03",0.44
"3338","2020-04-06",0.46
"3339","2020-04-07",0.45
"3340","2020-04-08",0.46
"3341","2020-04-09",0.45
"3342","2020-04-13",0.45
"3343","2020-04-14",0.52
"3344","2020-04-15",0.48
"3345","2020-04-16",0.47
"3346","2020-04-17",0.48
"3347","2020-04-20",0.48
"3348","2020-04-21",0.48
"3349","2020-04-22",0.47
"3350","2020-04-23",0.48
"3351","2020-04-24",0.51
"3352","2020-04-27",0.55
"3353","2020-04-28",0.53
"3354","2020-04-29",0.59
"3355","2020-04-30",0.71
"3356","2020-05-01",0.62
"3357","2020-05-04",0.61
"3358","2020-05-05",0.56
"3359","2020-05-06",0.56
"3360","2020-05-07",0.59
"3361","2020-05-08",0.64
"3362","2020-05-11",0.73
"3363","2020-05-12",0.75
"3364","2020-05-13",0.71
"3365","2020-05-14",0.74
"3366","2020-05-15",0.97
"3367","2020-05-18",0.94
"3368","2020-05-19",0.91
"3369","2020-05-20",0.99
"3370","2020-05-21",1.02
"3371","2020-05-22",1.3
"3372","2020-05-26",1.17
"3373","2020-05-27",1.19
"3374","2020-05-28",1.26
"3375","2020-05-29",1.23
"3376","2020-06-01",1.18
"3377","2020-06-02",1.11
"3378","2020-06-03",1.12
"3379","2020-06-04",1.14
"3380","2020-06-05",1.13
"3381","2020-06-08",1.15
"3382","2020-06-09",1.12
"3383","2020-06-10",1.18
"3384","2020-06-11",1.08
"3385","2020-06-12",1.19
"3386","2020-06-15",1.29
"3387","2020-06-16",1.35
"3388","2020-06-17",1.37
"3389","2020-06-18",1.47
"3390","2020-06-19",1.46
"3391","2020-06-22",1.51
"3392","2020-06-23",1.23
"3393","2020-06-24",1.19
"3394","2020-06-25",1.21
"3395","2020-06-26",1.11
"3396","2020-06-29",1.04
"3397","2020-06-30",1.01
"3398","2020-07-01",1.06
"3399","2020-07-02",1.02
"3400","2020-07-06",1.05
"3401","2020-07-07",1.02
"3402","2020-07-08",0.98
"3403","2020-07-09",1.01
"3404","2020-07-10",1.01
"3405","2020-07-13",1
"3406","2020-07-14",1.01
"3407","2020-07-15",1.01
"3408","2020-07-16",1.08
"3409","2020-07-17",1.15
"3410","2020-07-20",1.14
"3411","2020-07-21",1.18
"3412","2020-07-22",1.13
"3413","2020-07-23",1.11
"3414","2020-07-24",1.01
"3415","2020-07-27",1.04
"3416","2020-07-28",1.01
"3417","2020-07-29",0.98
"3418","2020-07-30",1.25
"3419","2020-07-31",1.16
"3420","2020-08-03",1.09
"3421","2020-08-04",1.1
"3422","2020-08-05",1.13
"3423","2020-08-06",1.11
"3424","2020-08-07",1.1
"3425","2020-08-10",1.13
"3426","2020-08-11",1.08
"3427","2020-08-12",1.06
"3428","2020-08-13",1.06
"3429","2020-08-14",1.03
"3430","2020-08-17",1.02
"3431","2020-08-18",1.01
"3432","2020-08-19",1.02
"3433","2020-08-20",1
"3434","2020-08-21",0.94
"3435","2020-08-24",0.92
"3436","2020-08-25",0.98
"3437","2020-08-26",0.96
"3438","2020-08-27",0.9
"3439","2020-08-28",0.87
"3440","2020-08-31",0.91
"3441","2020-09-01",0.88
"3442","2020-09-02",0.89
"3443","2020-09-03",0.84
"3444","2020-09-04",0.6
"3445","2020-09-08",0.65
"3446","2020-09-09",0.63
"3447","2020-09-10",0.65
"3448","2020-09-11",0.64
"3449","2020-09-14",0.67
"3450","2020-09-15",0.69
"3451","2020-09-16",0.66
"3452","2020-09-17",0.66
"3453","2020-09-18",0.68
"3454","2020-09-21",0.64
"3455","2020-09-22",0.62
"3456","2020-09-23",0.61
"3457","2020-09-24",0.61
"3458","2020-09-25",0.66
"3459","2020-09-28",0.78
"3460","2020-09-29",1.04
"3461","2020-09-30",0.94
"3462","2020-10-01",0.91
"3463","2020-10-02",0.99
"3464","2020-10-05",0.93
"3465","2020-10-06",0.89
"3466","2020-10-07",0.94
"3467","2020-10-08",0.95
"3468","2020-10-09",0.95
"3469","2020-10-12",0.92
"3470","2020-10-13",0.88
"3471","2020-10-14",0.89
"3472","2020-10-15",0.87
"3473","2020-10-16",0.88
"3474","2020-10-19",0.83
"3475","2020-10-20",0.82
"3476","2020-10-21",0.8
"3477","2020-10-22",0.82
"3478","2020-10-23",0.81
"3479","2020-10-26",0.77
"3480","2020-10-27",0.78
"3481","2020-10-28",0.74
"3482","2020-10-29",0.77
"3483","2020-10-30",0.74
"3484","2020-11-02",0.79
"3485","2020-11-03",0.79
"3486","2020-11-04",0.8
"3487","2020-11-05",0.82
"3488","2020-11-06",0.8
"3489","2020-11-09",0.81
"3490","2020-11-10",0.83
"3491","2020-11-11",0.86
"3492","2020-11-12",0.92
"3493","2020-11-13",0.86
"3494","2020-11-16",0.82
"3495","2020-11-17",0.81
"3496","2020-11-18",0.79
"3497","2020-11-19",0.81
"3498","2020-11-20",0.79
"3499","2020-11-23",0.84
"3500","2020-11-24",0.86
"3501","2020-11-25",0.9
"3502","2020-11-27",1.03
