"","date","BKCC"
"2870","2018-11-15",5.9
"2871","2018-11-16",5.92
"2872","2018-11-19",5.99
"2873","2018-11-20",5.89
"2874","2018-11-21",5.93
"2875","2018-11-23",5.93
"2876","2018-11-26",5.87
"2877","2018-11-27",5.9
"2878","2018-11-28",5.94
"2879","2018-11-29",5.89
"2880","2018-11-30",5.86
"2881","2018-12-03",5.89
"2882","2018-12-04",5.82
"2883","2018-12-06",5.78
"2884","2018-12-07",5.78
"2885","2018-12-10",5.81
"2886","2018-12-11",5.72
"2887","2018-12-12",5.7
"2888","2018-12-13",5.75
"2889","2018-12-14",5.68
"2890","2018-12-17",5.34
"2891","2018-12-18",5.23
"2892","2018-12-19",5.36
"2893","2018-12-20",5.14
"2894","2018-12-21",5.13
"2895","2018-12-24",5.22
"2896","2018-12-26",5.24
"2897","2018-12-27",5.27
"2898","2018-12-28",5.48
"2899","2018-12-31",5.29
"2900","2019-01-02",5.48
"2901","2019-01-03",5.41
"2902","2019-01-04",5.6
"2903","2019-01-07",5.72
"2904","2019-01-08",5.95
"2905","2019-01-09",6.08
"2906","2019-01-10",6.09
"2907","2019-01-11",6.04
"2908","2019-01-14",6.06
"2909","2019-01-15",6.16
"2910","2019-01-16",6.14
"2911","2019-01-17",6.2
"2912","2019-01-18",6.14
"2913","2019-01-22",6.1
"2914","2019-01-23",6.09
"2915","2019-01-24",6.08
"2916","2019-01-25",6.05
"2917","2019-01-28",6.02
"2918","2019-01-29",6.05
"2919","2019-01-30",6.11
"2920","2019-01-31",6.17
"2921","2019-02-01",6.17
"2922","2019-02-04",6.21
"2923","2019-02-05",6.27
"2924","2019-02-06",6.23
"2925","2019-02-07",6.22
"2926","2019-02-08",6.18
"2927","2019-02-11",6.18
"2928","2019-02-12",6.19
"2929","2019-02-13",6.19
"2930","2019-02-14",6.22
"2931","2019-02-15",6.23
"2932","2019-02-19",6.24
"2933","2019-02-20",6.32
"2934","2019-02-21",6.41
"2935","2019-02-22",6.6
"2936","2019-02-25",6.53
"2937","2019-02-26",6.34
"2938","2019-02-27",6.31
"2939","2019-02-28",6.24
"2940","2019-03-01",6.18
"2941","2019-03-04",6.29
"2942","2019-03-05",6.25
"2943","2019-03-06",6.2
"2944","2019-03-07",6.02
"2945","2019-03-08",6.08
"2946","2019-03-11",6.09
"2947","2019-03-12",6.07
"2948","2019-03-13",6.2
"2949","2019-03-14",6.23
"2950","2019-03-15",6
"2951","2019-03-18",6.06
"2952","2019-03-19",6.06
"2953","2019-03-20",6.03
"2954","2019-03-21",6.04
"2955","2019-03-22",6
"2956","2019-03-25",5.96
"2957","2019-03-26",6.01
"2958","2019-03-27",6.01
"2959","2019-03-28",6.04
"2960","2019-03-29",5.99
"2961","2019-04-01",5.98
"2962","2019-04-02",6.03
"2963","2019-04-03",6.04
"2964","2019-04-04",6.05
"2965","2019-04-05",6.09
"2966","2019-04-08",6.06
"2967","2019-04-09",6
"2968","2019-04-10",6.07
"2969","2019-04-11",6.05
"2970","2019-04-12",6.05
"2971","2019-04-15",6.05
"2972","2019-04-16",6.07
"2973","2019-04-17",6.12
"2974","2019-04-18",6.08
"2975","2019-04-22",6.11
"2976","2019-04-23",6.19
"2977","2019-04-24",6.17
"2978","2019-04-25",6.15
"2979","2019-04-26",6.16
"2980","2019-04-29",6.2
"2981","2019-04-30",6.22
"2982","2019-05-01",6.1
"2983","2019-05-02",6.25
"2984","2019-05-03",6.25
"2985","2019-05-06",6.24
"2986","2019-05-07",6.24
"2987","2019-05-08",6.24
"2988","2019-05-09",6.23
"2989","2019-05-10",6.22
"2990","2019-05-13",6.16
"2991","2019-05-14",6.2
"2992","2019-05-15",6.16
"2993","2019-05-16",6.16
"2994","2019-05-17",6.17
"2995","2019-05-20",6.17
"2996","2019-05-21",6.2
"2997","2019-05-22",6.2
"2998","2019-05-23",6.15
"2999","2019-05-24",6.11
"3000","2019-05-28",6.09
"3001","2019-05-29",6.08
"3002","2019-05-30",6.14
"3003","2019-05-31",6.06
"3004","2019-06-03",6.07
"3005","2019-06-04",6.12
"3006","2019-06-05",6.15
"3007","2019-06-06",6.16
"3008","2019-06-07",6.21
"3009","2019-06-10",6.24
"3010","2019-06-11",6.23
"3011","2019-06-12",6.2
"3012","2019-06-13",6.23
"3013","2019-06-14",6.26
"3014","2019-06-17",6.07
"3015","2019-06-18",6.06
"3016","2019-06-19",6.08
"3017","2019-06-20",6
"3018","2019-06-21",6.02
"3019","2019-06-24",6
"3020","2019-06-25",5.95
"3021","2019-06-26",6.06
"3022","2019-06-27",6.03
"3023","2019-06-28",6.03
"3024","2019-07-01",6.08
"3025","2019-07-02",6.05
"3026","2019-07-03",6.09
"3027","2019-07-05",6.12
"3028","2019-07-08",6.1
"3029","2019-07-09",6.09
"3030","2019-07-10",6.1
"3031","2019-07-11",6.12
"3032","2019-07-12",6.1
"3033","2019-07-15",6.1
"3034","2019-07-16",6.07
"3035","2019-07-17",5.99
"3036","2019-07-18",5.98
"3037","2019-07-19",5.95
"3038","2019-07-22",5.98
"3039","2019-07-23",5.94
"3040","2019-07-24",6.01
"3041","2019-07-25",5.97
"3042","2019-07-26",6.02
"3043","2019-07-29",5.98
"3044","2019-07-30",6.08
"3045","2019-07-31",6
"3046","2019-08-01",5.57
"3047","2019-08-02",5.62
"3048","2019-08-05",5.54
"3049","2019-08-06",5.53
"3050","2019-08-07",5.44
"3051","2019-08-08",5.55
"3052","2019-08-09",5.44
"3053","2019-08-12",5.38
"3054","2019-08-13",5.4
"3055","2019-08-14",5.23
"3056","2019-08-15",5.19
"3057","2019-08-16",5.28
"3058","2019-08-19",5.33
"3059","2019-08-20",5.34
"3060","2019-08-21",5.29
"3061","2019-08-22",5.25
"3062","2019-08-23",5.17
"3063","2019-08-26",5.17
"3064","2019-08-27",5.09
"3065","2019-08-28",5.16
"3066","2019-08-29",5.2
"3067","2019-08-30",5.23
"3068","2019-09-03",5.26
"3069","2019-09-04",5.23
"3070","2019-09-05",5.25
"3071","2019-09-06",5.21
"3072","2019-09-09",5.28
"3073","2019-09-10",5.29
"3074","2019-09-11",5.24
"3075","2019-09-12",5.25
"3076","2019-09-13",5.17
"3077","2019-09-16",5.14
"3078","2019-09-17",5.1
"3079","2019-09-18",5.1
"3080","2019-09-19",5.07
"3081","2019-09-20",5.13
"3082","2019-09-23",5.1
"3083","2019-09-24",5.02
"3084","2019-09-25",5.03
"3085","2019-09-26",5.05
"3086","2019-09-27",5.06
"3087","2019-09-30",5.01
"3088","2019-10-01",4.95
"3089","2019-10-02",4.8
"3090","2019-10-03",4.77
"3091","2019-10-04",4.83
"3092","2019-10-07",4.83
"3093","2019-10-08",4.84
"3094","2019-10-09",4.84
"3095","2019-10-10",4.84
"3096","2019-10-11",4.86
"3097","2019-10-14",4.81
"3098","2019-10-15",4.84
"3099","2019-10-16",4.8
"3100","2019-10-17",4.79
"3101","2019-10-18",4.78
"3102","2019-10-21",4.8
"3103","2019-10-22",4.79
"3104","2019-10-23",4.79
"3105","2019-10-24",4.67
"3106","2019-10-25",4.64
"3107","2019-10-28",4.7
"3108","2019-10-29",4.71
"3109","2019-10-30",4.65
"3110","2019-10-31",4.63
"3111","2019-11-01",4.71
"3112","2019-11-04",4.99
"3113","2019-11-05",4.97
"3114","2019-11-06",4.97
"3115","2019-11-07",4.87
"3116","2019-11-08",4.94
"3117","2019-11-11",4.95
"3118","2019-11-12",4.99
"3119","2019-11-13",4.97
"3120","2019-11-14",4.96
"3121","2019-11-15",4.92
"3122","2019-11-18",4.92
"3123","2019-11-19",4.89
"3124","2019-11-20",4.91
"3125","2019-11-21",4.85
"3126","2019-11-22",4.84
"3127","2019-11-25",5.02
"3128","2019-11-26",4.94
"3129","2019-11-27",4.95
"3130","2019-11-29",4.95
"3131","2019-12-02",5
"3132","2019-12-03",5.01
"3133","2019-12-04",5.11
"3134","2019-12-05",5.09
"3135","2019-12-06",5.15
"3136","2019-12-09",5.13
"3137","2019-12-10",5.14
"3138","2019-12-11",5.13
"3139","2019-12-12",5.13
"3140","2019-12-13",5.17
"3141","2019-12-16",5.14
"3142","2019-12-17",5.01
"3143","2019-12-18",5.01
"3144","2019-12-19",4.98
"3145","2019-12-20",4.9
"3146","2019-12-23",4.93
"3147","2019-12-24",4.95
"3148","2019-12-26",4.99
"3149","2019-12-27",4.99
"3150","2019-12-30",4.98
"3151","2019-12-31",4.97
"3152","2020-01-02",4.97
"3153","2020-01-03",4.92
"3154","2020-01-06",4.93
"3155","2020-01-07",4.93
"3156","2020-01-08",4.95
"3157","2020-01-09",4.99
"3158","2020-01-10",5.01
"3159","2020-01-13",5.01
"3160","2020-01-14",5.01
"3161","2020-01-15",5.06
"3162","2020-01-16",5
"3163","2020-01-17",5.04
"3164","2020-01-21",4.97
"3165","2020-01-22",5.01
"3166","2020-01-23",5
"3167","2020-01-24",4.97
"3168","2020-01-27",4.96
"3169","2020-01-28",4.99
"3170","2020-01-29",5.02
"3171","2020-01-30",4.99
"3172","2020-01-31",4.98
"3173","2020-02-03",4.95
"3174","2020-02-04",4.93
"3175","2020-02-05",4.96
"3176","2020-02-06",4.98
"3177","2020-02-07",4.92
"3178","2020-02-10",4.94
"3179","2020-02-11",5.02
"3180","2020-02-12",5.06
"3181","2020-02-13",5.04
"3182","2020-02-14",5.05
"3183","2020-02-18",5.09
"3184","2020-02-19",5.08
"3185","2020-02-20",5.04
"3186","2020-02-21",5.04
"3187","2020-02-24",5.08
"3188","2020-02-25",4.88
"3189","2020-02-26",4.85
"3190","2020-02-27",4.65
"3191","2020-02-28",4.5
"3192","2020-03-02",4.69
"3193","2020-03-03",4.68
"3194","2020-03-04",4.77
"3195","2020-03-05",4.61
"3196","2020-03-06",4.52
"3197","2020-03-09",4.05
"3198","2020-03-10",4.09
"3199","2020-03-11",3.86
"3200","2020-03-12",3.25
"3201","2020-03-13",3.55
"3202","2020-03-16",3.08
"3203","2020-03-17",2.71
"3204","2020-03-18",1.47
"3205","2020-03-19",2.2
"3206","2020-03-20",2.21
"3207","2020-03-23",1.76
"3208","2020-03-24",2
"3209","2020-03-25",2.2
"3210","2020-03-26",2.49
"3211","2020-03-27",2.51
"3212","2020-03-30",2.36
"3213","2020-03-31",2.2
"3214","2020-04-01",2.04
"3215","2020-04-02",1.85
"3216","2020-04-03",1.79
"3217","2020-04-06",1.91
"3218","2020-04-07",2.2
"3219","2020-04-08",2.37
"3220","2020-04-09",2.35
"3221","2020-04-13",2.56
"3222","2020-04-14",2.8
"3223","2020-04-15",2.6
"3224","2020-04-16",2.46
"3225","2020-04-17",2.47
"3226","2020-04-20",2.3
"3227","2020-04-21",2.32
"3228","2020-04-22",2.27
"3229","2020-04-23",2.37
"3230","2020-04-24",2.4
"3231","2020-04-27",2.63
"3232","2020-04-28",2.52
"3233","2020-04-29",2.84
"3234","2020-04-30",2.94
"3235","2020-05-01",2.74
"3236","2020-05-04",2.65
"3237","2020-05-05",2.52
"3238","2020-05-06",2.73
"3239","2020-05-07",2.64
"3240","2020-05-08",2.72
"3241","2020-05-11",2.69
"3242","2020-05-12",2.59
"3243","2020-05-13",2.43
"3244","2020-05-14",2.53
"3245","2020-05-15",2.53
"3246","2020-05-18",2.61
"3247","2020-05-19",2.59
"3248","2020-05-20",2.78
"3249","2020-05-21",2.79
"3250","2020-05-22",2.82
"3251","2020-05-26",2.94
"3252","2020-05-27",2.95
"3253","2020-05-28",3
"3254","2020-05-29",2.71
"3255","2020-06-01",2.87
"3256","2020-06-02",2.98
"3257","2020-06-03",3.15
"3258","2020-06-04",3.26
"3259","2020-06-05",3.38
"3260","2020-06-08",3.51
"3261","2020-06-09",3.27
"3262","2020-06-10",3.08
"3263","2020-06-11",2.8
"3264","2020-06-12",3.01
"3265","2020-06-15",2.99
"3266","2020-06-16",2.95
"3267","2020-06-17",2.8
"3268","2020-06-18",2.71
"3269","2020-06-19",2.86
"3270","2020-06-22",2.77
"3271","2020-06-23",2.8
"3272","2020-06-24",2.67
"3273","2020-06-25",2.71
"3274","2020-06-26",2.61
"3275","2020-06-29",2.62
"3276","2020-06-30",2.67
"3277","2020-07-01",2.69
"3278","2020-07-02",2.72
"3279","2020-07-06",2.69
"3280","2020-07-07",2.6
"3281","2020-07-08",2.57
"3282","2020-07-09",2.45
"3283","2020-07-10",2.39
"3284","2020-07-13",2.42
"3285","2020-07-14",2.4
"3286","2020-07-15",2.48
"3287","2020-07-16",2.46
"3288","2020-07-17",2.52
"3289","2020-07-20",2.5
"3290","2020-07-21",2.53
"3291","2020-07-22",2.5
"3292","2020-07-23",2.42
"3293","2020-07-24",2.42
"3294","2020-07-27",2.39
"3295","2020-07-28",2.31
"3296","2020-07-29",2.34
"3297","2020-07-30",2.47
"3298","2020-07-31",2.54
"3299","2020-08-03",2.82
"3300","2020-08-04",2.83
"3301","2020-08-05",2.9
"3302","2020-08-06",2.81
"3303","2020-08-07",2.79
"3304","2020-08-10",2.88
"3305","2020-08-11",2.9
"3306","2020-08-12",2.91
"3307","2020-08-13",3.08
"3308","2020-08-14",3.03
"3309","2020-08-17",2.85
"3310","2020-08-18",2.75
"3311","2020-08-19",2.83
"3312","2020-08-20",2.79
"3313","2020-08-21",2.72
"3314","2020-08-24",2.8
"3315","2020-08-25",2.76
"3316","2020-08-26",2.68
"3317","2020-08-27",2.77
"3318","2020-08-28",2.86
"3319","2020-08-31",2.88
"3320","2020-09-01",2.78
"3321","2020-09-02",2.8
"3322","2020-09-03",2.7
"3323","2020-09-04",2.64
"3324","2020-09-08",2.55
"3325","2020-09-09",2.61
"3326","2020-09-10",2.64
"3327","2020-09-11",2.62
"3328","2020-09-14",2.4
"3329","2020-09-15",2.59
"3330","2020-09-16",2.63
"3331","2020-09-17",2.58
"3332","2020-09-18",2.65
"3333","2020-09-21",2.67
"3334","2020-09-22",2.58
"3335","2020-09-23",2.48
"3336","2020-09-24",2.43
"3337","2020-09-25",2.48
"3338","2020-09-28",2.55
"3339","2020-09-29",2.54
"3340","2020-09-30",2.44
"3341","2020-10-01",2.46
"3342","2020-10-02",2.49
"3343","2020-10-05",2.55
"3344","2020-10-06",2.53
"3345","2020-10-07",2.47
"3346","2020-10-08",2.62
"3347","2020-10-09",2.66
"3348","2020-10-12",2.61
"3349","2020-10-13",2.62
"3350","2020-10-14",2.59
"3351","2020-10-15",2.59
"3352","2020-10-16",2.58
"3353","2020-10-19",2.58
"3354","2020-10-20",2.58
"3355","2020-10-21",2.59
"3356","2020-10-22",2.58
"3357","2020-10-23",2.6
"3358","2020-10-26",2.62
"3359","2020-10-27",2.47
"3360","2020-10-28",2.4
"3361","2020-10-29",2.4
"3362","2020-10-30",2.34
"3363","2020-11-02",2.43
"3364","2020-11-03",2.45
"3365","2020-11-04",2.42
"3366","2020-11-05",2.45
"3367","2020-11-06",2.51
"3368","2020-11-09",2.64
"3369","2020-11-10",2.65
"3370","2020-11-11",2.65
"3371","2020-11-12",2.68
"3372","2020-11-13",2.88
"3373","2020-11-16",3
"3374","2020-11-17",2.93
"3375","2020-11-18",2.92
"3376","2020-11-19",2.89
"3377","2020-11-20",2.83
"3378","2020-11-23",2.93
"3379","2020-11-24",2.99
"3380","2020-11-25",3.07
"3381","2020-11-27",3.02
