"","date","AGI"
"2851","2020-06-11",7.85
"2852","2020-06-12",7.77
"2853","2020-06-15",7.98
"2854","2020-06-16",7.65
"2855","2020-06-17",7.59
"2856","2020-06-18",7.41
"2857","2020-06-19",7.99
"2858","2020-06-22",8.43
"2859","2020-06-23",8.55
"2860","2020-06-24",8.3
"2861","2020-06-25",8.42
"2862","2020-06-26",8.73
"2863","2020-06-29",9.07
"2864","2020-06-30",9.38
"2865","2020-07-01",9.4
"2866","2020-07-02",9.3
"2867","2020-07-06",9.73
"2868","2020-07-07",10.17
"2869","2020-07-08",10.4
"2870","2020-07-09",10.35
"2871","2020-07-10",10.27
"2872","2020-07-13",9.84
"2873","2020-07-14",10.4
"2874","2020-07-15",10.34
"2875","2020-07-16",10.13
"2876","2020-07-17",10.4
"2877","2020-07-20",10.75
"2878","2020-07-21",11.15
"2879","2020-07-22",11.09
"2880","2020-07-23",10.7
"2881","2020-07-24",10.95
"2882","2020-07-27",11.43
"2883","2020-07-28",11.47
"2884","2020-07-29",11.09
"2885","2020-07-30",10.44
"2886","2020-07-31",10.6
"2887","2020-08-03",10.47
"2888","2020-08-04",10.89
"2889","2020-08-05",10.69
"2890","2020-08-06",10.48
"2891","2020-08-07",10.24
"2892","2020-08-10",10.1
"2893","2020-08-11",9.52
"2894","2020-08-12",9.51
"2895","2020-08-13",9.9
"2896","2020-08-14",10.02
"2897","2020-08-17",10.74
"2898","2020-08-18",10.64
"2899","2020-08-19",10.36
"2900","2020-08-20",10.38
"2901","2020-08-21",10.05
"2902","2020-08-24",9.91
"2903","2020-08-25",9.87
"2904","2020-08-26",10.21
"2905","2020-08-27",9.87
"2906","2020-08-28",10.28
"2907","2020-08-31",10.46
"2908","2020-09-01",10.17
"2909","2020-09-02",10.1
"2910","2020-09-03",10.11
"2911","2020-09-04",10.05
"2912","2020-09-08",9.8
"2913","2020-09-09",10.13
"2914","2020-09-10",10.02
"2915","2020-09-11",9.69
"2916","2020-09-14",10.16
"2917","2020-09-15",10.06
"2918","2020-09-16",9.83
"2919","2020-09-17",9.65
"2920","2020-09-18",9.44
"2921","2020-09-21",9.18
"2922","2020-09-22",9.3
"2923","2020-09-23",8.6
"2924","2020-09-24",8.84
"2925","2020-09-25",8.77
"2926","2020-09-28",8.85
"2927","2020-09-29",8.82
"2928","2020-09-30",8.81
"2929","2020-10-01",8.89
"2930","2020-10-02",8.76
"2931","2020-10-05",8.95
"2932","2020-10-06",8.63
"2933","2020-10-07",8.74
"2934","2020-10-08",8.8
"2935","2020-10-09",9.27
"2936","2020-10-12",9.35
"2937","2020-10-13",9.1
"2938","2020-10-14",9.07
"2939","2020-10-15",8.86
"2940","2020-10-16",8.53
"2941","2020-10-19",8.29
"2942","2020-10-20",8.34
"2943","2020-10-21",8.53
"2944","2020-10-22",8.5
"2945","2020-10-23",8.4
"2946","2020-10-26",8.62
"2947","2020-10-27",8.86
"2948","2020-10-28",8.12
"2949","2020-10-29",9.15
"2950","2020-10-30",9.15
"2951","2020-11-02",9.48
"2952","2020-11-03",9.39
"2953","2020-11-04",9.18
"2954","2020-11-05",10.03
"2955","2020-11-06",10.02
"2956","2020-11-09",9.35
"2957","2020-11-10",9.06
"2958","2020-11-11",8.87
"2959","2020-11-12",8.97
"2960","2020-11-13",9
"2961","2020-11-16",9.01
"2962","2020-11-17",8.87
"2963","2020-11-18",8.69
"2964","2020-11-19",8.65
"2965","2020-11-20",8.71
"2966","2020-11-23",8.22
"2967","2020-11-24",7.77
"2968","2020-11-25",8.12
"2969","2020-11-27",8.24
