"","date","MED"
"1899","2014-07-18",29.690001
"1900","2014-07-21",29.030001
"1901","2014-07-22",29.08
"1902","2014-07-23",29.27
"1903","2014-07-24",28.93
"1904","2014-07-25",28.74
"1905","2014-07-28",28.559999
"1906","2014-07-29",28.690001
"1907","2014-07-30",28.67
"1908","2014-07-31",28.709999
"1909","2014-08-01",28.950001
"1910","2014-08-04",28.85
"1911","2014-08-05",28.99
"1912","2014-08-06",28.9
"1913","2014-08-07",29
"1914","2014-08-08",26.15
"1915","2014-08-11",26.879999
"1916","2014-08-12",26.25
"1917","2014-08-13",26.33
"1918","2014-08-14",26.9
"1919","2014-08-15",27.110001
"1920","2014-08-18",28.07
"1921","2014-08-19",28.02
"1922","2014-08-20",28.360001
"1923","2014-08-21",28.809999
"1924","2014-08-22",29.24
"1925","2014-08-25",29.200001
"1926","2014-08-26",31.5
"1927","2014-08-27",31.58
"1928","2014-08-28",32.389999
"1929","2014-08-29",33.599998
"1930","2014-09-02",33.299999
"1931","2014-09-03",33.25
"1932","2014-09-04",33.650002
"1933","2014-09-05",34.98
"1934","2014-09-08",34.139999
"1935","2014-09-09",33.450001
"1936","2014-09-10",33
"1937","2014-09-11",33.240002
"1938","2014-09-12",32.970001
"1939","2014-09-15",33.439999
"1940","2014-09-16",33.540001
"1941","2014-09-17",33.540001
"1942","2014-09-18",33.900002
"1943","2014-09-19",33.060001
"1944","2014-09-22",33.560001
"1945","2014-09-23",32.950001
"1946","2014-09-24",33.380001
"1947","2014-09-25",32.849998
"1948","2014-09-26",33.540001
"1949","2014-09-29",33.27
"1950","2014-09-30",32.830002
"1951","2014-10-01",31.780001
"1952","2014-10-02",32.490002
"1953","2014-10-03",32.380001
"1954","2014-10-06",31.440001
"1955","2014-10-07",30.889999
"1956","2014-10-08",30.98
"1957","2014-10-09",30.51
"1958","2014-10-10",30.33
"1959","2014-10-13",30.799999
"1960","2014-10-14",30.75
"1961","2014-10-15",30.639999
"1962","2014-10-16",31.379999
"1963","2014-10-17",31.129999
"1964","2014-10-20",30.9
"1965","2014-10-21",31.709999
"1966","2014-10-22",30.98
"1967","2014-10-23",31.15
"1968","2014-10-24",31
"1969","2014-10-27",31.1
"1970","2014-10-28",31.790001
"1971","2014-10-29",32
"1972","2014-10-30",31.82
"1973","2014-10-31",31.74
"1974","2014-11-03",31.98
"1975","2014-11-04",32.02
"1976","2014-11-05",30.09
"1977","2014-11-06",32.810001
"1978","2014-11-07",29.77
"1979","2014-11-10",29.969999
"1980","2014-11-11",29.540001
"1981","2014-11-12",30.129999
"1982","2014-11-13",29.780001
"1983","2014-11-14",29.620001
"1984","2014-11-17",29.49
"1985","2014-11-18",29.6
"1986","2014-11-19",29.389999
"1987","2014-11-20",30.84
"1988","2014-11-21",30.889999
"1989","2014-11-24",29.84
"1990","2014-11-25",29.450001
"1991","2014-11-26",29.639999
"1992","2014-11-28",29.5
"1993","2014-12-01",29.620001
"1994","2014-12-02",30.18
"1995","2014-12-03",30.190001
"1996","2014-12-04",29.860001
"1997","2014-12-05",30.25
"1998","2014-12-08",30.540001
"1999","2014-12-09",31.91
"2000","2014-12-10",30.540001
"2001","2014-12-11",30.959999
"2002","2014-12-12",31.209999
"2003","2014-12-15",30.950001
"2004","2014-12-16",31.43
"2005","2014-12-17",32.110001
"2006","2014-12-18",32.009998
"2007","2014-12-19",32.57
"2008","2014-12-22",33.27
"2009","2014-12-23",33.439999
"2010","2014-12-24",33.470001
"2011","2014-12-26",33.790001
"2012","2014-12-29",33.75
"2013","2014-12-30",33.580002
"2014","2014-12-31",33.549999
"2015","2015-01-02",32.240002
"2016","2015-01-05",32.259998
"2017","2015-01-06",31.4
"2018","2015-01-07",31.77
"2019","2015-01-08",31.940001
"2020","2015-01-09",31.23
"2021","2015-01-12",31.139999
"2022","2015-01-13",31.540001
"2023","2015-01-14",31.91
"2024","2015-01-15",31.290001
"2025","2015-01-16",31.74
"2026","2015-01-20",31.559999
"2027","2015-01-21",32.599998
"2028","2015-01-22",33
"2029","2015-01-23",33.080002
"2030","2015-01-26",33.240002
"2031","2015-01-27",32.740002
"2032","2015-01-28",32.169998
"2033","2015-01-29",32.720001
"2034","2015-01-30",31.690001
"2035","2015-02-02",32.450001
"2036","2015-02-03",33.400002
"2037","2015-02-04",33.060001
"2038","2015-02-05",33.389999
"2039","2015-02-06",32.77
"2040","2015-02-09",32.990002
"2041","2015-02-10",32.75
"2042","2015-02-11",32.849998
"2043","2015-02-12",32.860001
"2044","2015-02-13",31.549999
"2045","2015-02-17",31.549999
"2046","2015-02-18",31.98
"2047","2015-02-19",32.5
"2048","2015-02-20",32.279999
"2049","2015-02-23",32.669998
"2050","2015-02-24",32.950001
"2051","2015-02-25",33.18
"2052","2015-02-26",33.040001
"2053","2015-02-27",31.639999
"2054","2015-03-02",32.349998
"2055","2015-03-03",31.93
"2056","2015-03-04",31.950001
"2057","2015-03-05",31.33
"2058","2015-03-06",31.32
"2059","2015-03-09",31.219999
"2060","2015-03-10",30.84
"2061","2015-03-11",30.59
"2062","2015-03-12",31.120001
"2063","2015-03-13",29.639999
"2064","2015-03-16",30.07
"2065","2015-03-17",30.059999
"2066","2015-03-18",29.82
"2067","2015-03-19",30.450001
"2068","2015-03-20",31.1
"2069","2015-03-23",31.700001
"2070","2015-03-24",30.08
"2071","2015-03-25",29.74
"2072","2015-03-26",29.639999
"2073","2015-03-27",29.959999
"2074","2015-03-30",30.18
"2075","2015-03-31",29.969999
"2076","2015-04-01",29.889999
"2077","2015-04-02",29.719999
"2078","2015-04-06",29.66
"2079","2015-04-07",29.91
"2080","2015-04-08",30.73
"2081","2015-04-09",30.360001
"2082","2015-04-10",30.5
"2083","2015-04-13",30.66
"2084","2015-04-14",30.68
"2085","2015-04-15",30.540001
"2086","2015-04-16",30.459999
"2087","2015-04-17",30.42
"2088","2015-04-20",30.709999
"2089","2015-04-21",30.92
"2090","2015-04-22",30.889999
"2091","2015-04-23",31.27
"2092","2015-04-24",31.52
"2093","2015-04-27",31.139999
"2094","2015-04-28",31.219999
"2095","2015-04-29",30.75
"2096","2015-04-30",30
"2097","2015-05-01",30.690001
"2098","2015-05-04",30.879999
"2099","2015-05-05",30.42
"2100","2015-05-06",30.209999
"2101","2015-05-07",30.950001
"2102","2015-05-08",31.799999
"2103","2015-05-11",31.959999
"2104","2015-05-12",31.98
"2105","2015-05-13",31.969999
"2106","2015-05-14",32.830002
"2107","2015-05-15",32.639999
"2108","2015-05-18",32.860001
"2109","2015-05-19",33.25
"2110","2015-05-20",33.34
"2111","2015-05-21",32.939999
"2112","2015-05-22",32.669998
"2113","2015-05-26",32.43
"2114","2015-05-27",32.669998
"2115","2015-05-28",33.049999
"2116","2015-05-29",32.189999
"2117","2015-06-01",32.759998
"2118","2015-06-02",32.77
"2119","2015-06-03",32.66
"2120","2015-06-04",32.32
"2121","2015-06-05",32.25
"2122","2015-06-08",32.189999
"2123","2015-06-09",32.200001
"2124","2015-06-10",31.870001
"2125","2015-06-11",32.07
"2126","2015-06-12",32.52
"2127","2015-06-15",32.450001
"2128","2015-06-16",32.32
"2129","2015-06-17",32.5
"2130","2015-06-18",32.540001
"2131","2015-06-19",32.849998
"2132","2015-06-22",32.689999
"2133","2015-06-23",32.98
"2134","2015-06-24",32.810001
"2135","2015-06-25",32.740002
"2136","2015-06-26",32.529999
"2137","2015-06-29",32
"2138","2015-06-30",32.32
"2139","2015-07-01",32.66
"2140","2015-07-02",32.360001
"2141","2015-07-06",31.120001
"2142","2015-07-07",30.950001
"2143","2015-07-08",30.25
"2144","2015-07-09",30.459999
"2145","2015-07-10",30.889999
"2146","2015-07-13",31.290001
"2147","2015-07-14",30.950001
"2148","2015-07-15",30.709999
"2149","2015-07-16",30.93
"2150","2015-07-17",30.629999
"2151","2015-07-20",30.5
"2152","2015-07-21",30.559999
"2153","2015-07-22",31.040001
"2154","2015-07-23",30.950001
"2155","2015-07-24",30.379999
"2156","2015-07-27",30.4
"2157","2015-07-28",31.059999
"2158","2015-07-29",30.6
"2159","2015-07-30",30.65
"2160","2015-07-31",30.870001
"2161","2015-08-03",30.68
"2162","2015-08-04",30.68
"2163","2015-08-05",30.83
"2164","2015-08-06",27.870001
"2165","2015-08-07",28.280001
"2166","2015-08-10",28.559999
"2167","2015-08-11",28.34
"2168","2015-08-12",28.799999
"2169","2015-08-13",28.35
"2170","2015-08-14",28.860001
"2171","2015-08-17",28.76
"2172","2015-08-18",28.48
"2173","2015-08-19",28.34
"2174","2015-08-20",28.120001
"2175","2015-08-21",27.59
"2176","2015-08-24",26.67
"2177","2015-08-25",26.68
"2178","2015-08-26",27.540001
"2179","2015-08-27",27.889999
"2180","2015-08-28",28
"2181","2015-08-31",27.77
"2182","2015-09-01",27.530001
"2183","2015-09-02",27.75
"2184","2015-09-03",28.200001
"2185","2015-09-04",27.93
"2186","2015-09-08",28.040001
"2187","2015-09-09",28.25
"2188","2015-09-10",28.34
"2189","2015-09-11",28.52
"2190","2015-09-14",28.18
"2191","2015-09-15",28.59
"2192","2015-09-16",28.559999
"2193","2015-09-17",28.709999
"2194","2015-09-18",28.200001
"2195","2015-09-21",28.469999
"2196","2015-09-22",27.73
"2197","2015-09-23",27.629999
"2198","2015-09-24",27.530001
"2199","2015-09-25",27.57
"2200","2015-09-28",26.709999
"2201","2015-09-29",27.309999
"2202","2015-09-30",26.860001
"2203","2015-10-01",26.700001
"2204","2015-10-02",27.02
"2205","2015-10-05",29
"2206","2015-10-06",28.16
"2207","2015-10-07",28.9
"2208","2015-10-08",28.879999
"2209","2015-10-09",28.860001
"2210","2015-10-12",28.870001
"2211","2015-10-13",28.68
"2212","2015-10-14",28.450001
"2213","2015-10-15",29
"2214","2015-10-16",28.82
"2215","2015-10-19",28.75
"2216","2015-10-20",28.610001
"2217","2015-10-21",28.389999
"2218","2015-10-22",28.549999
"2219","2015-10-23",28.9
"2220","2015-10-26",28.889999
"2221","2015-10-27",27.9
"2222","2015-10-28",28.6
"2223","2015-10-29",27.98
"2224","2015-10-30",27.969999
"2225","2015-11-02",29.42
"2226","2015-11-03",29.52
"2227","2015-11-04",29.92
"2228","2015-11-05",31.07
"2229","2015-11-06",31.99
"2230","2015-11-09",31.34
"2231","2015-11-10",31.719999
"2232","2015-11-11",31.540001
"2233","2015-11-12",31.23
"2234","2015-11-13",30.299999
"2235","2015-11-16",30.959999
"2236","2015-11-17",30.24
"2237","2015-11-18",31.059999
"2238","2015-11-19",30.639999
"2239","2015-11-20",31.02
"2240","2015-11-23",31.77
"2241","2015-11-24",31.549999
"2242","2015-11-25",31.870001
"2243","2015-11-27",31.84
"2244","2015-11-30",30.32
"2245","2015-12-01",30.01
"2246","2015-12-02",30.33
"2247","2015-12-03",29.889999
"2248","2015-12-04",29.85
"2249","2015-12-07",29.74
"2250","2015-12-08",29.639999
"2251","2015-12-09",29.370001
"2252","2015-12-10",29.459999
"2253","2015-12-11",28.82
"2254","2015-12-14",28.860001
"2255","2015-12-15",29.549999
"2256","2015-12-16",29.9
"2257","2015-12-17",30.32
"2258","2015-12-18",30.51
"2259","2015-12-21",30.379999
"2260","2015-12-22",30.719999
"2261","2015-12-23",31.190001
"2262","2015-12-24",30.98
"2263","2015-12-28",30.559999
"2264","2015-12-29",29.870001
"2265","2015-12-30",30.530001
"2266","2015-12-31",30.379999
"2267","2016-01-04",28.59
"2268","2016-01-05",29.030001
"2269","2016-01-06",29.370001
"2270","2016-01-07",28.459999
"2271","2016-01-08",27.940001
"2272","2016-01-11",29.4
"2273","2016-01-12",30.02
"2274","2016-01-13",29.360001
"2275","2016-01-14",29.190001
"2276","2016-01-15",28.719999
"2277","2016-01-19",28.93
"2278","2016-01-20",28.860001
"2279","2016-01-21",28.51
"2280","2016-01-22",29.209999
"2281","2016-01-25",28.459999
"2282","2016-01-26",29.23
"2283","2016-01-27",28.629999
"2284","2016-01-28",28.68
"2285","2016-01-29",29.030001
"2286","2016-02-01",28.790001
"2287","2016-02-02",28.879999
"2288","2016-02-03",27.969999
"2289","2016-02-04",27.68
"2290","2016-02-05",27.889999
"2291","2016-02-08",28.299999
"2292","2016-02-09",27.860001
"2293","2016-02-10",28.26
"2294","2016-02-11",27.91
"2295","2016-02-12",28.959999
"2296","2016-02-16",29.17
"2297","2016-02-17",29.42
"2298","2016-02-18",29.360001
"2299","2016-02-19",29.52
"2300","2016-02-22",29.68
"2301","2016-02-23",29.879999
"2302","2016-02-24",30.42
"2303","2016-02-25",30.799999
"2304","2016-02-26",30.34
"2305","2016-02-29",30.35
"2306","2016-03-01",30.76
"2307","2016-03-02",30.57
"2308","2016-03-03",30.59
"2309","2016-03-04",30.52
"2310","2016-03-07",30.940001
"2311","2016-03-08",30.65
"2312","2016-03-09",30.75
"2313","2016-03-10",30.75
"2314","2016-03-11",29.02
"2315","2016-03-14",28.33
"2316","2016-03-15",28.51
"2317","2016-03-16",28.42
"2318","2016-03-17",28.870001
"2319","2016-03-18",28.809999
"2320","2016-03-21",28.469999
"2321","2016-03-22",28.9
"2322","2016-03-23",29.01
"2323","2016-03-24",29.23
"2324","2016-03-28",28.969999
"2325","2016-03-29",29.610001
"2326","2016-03-30",29.98
"2327","2016-03-31",30.190001
"2328","2016-04-01",30.059999
"2329","2016-04-04",30.16
"2330","2016-04-05",29.879999
"2331","2016-04-06",29.780001
"2332","2016-04-07",29.549999
"2333","2016-04-08",30.030001
"2334","2016-04-11",29.809999
"2335","2016-04-12",30
"2336","2016-04-13",30.48
"2337","2016-04-14",30.33
"2338","2016-04-15",30.309999
"2339","2016-04-18",30.74
"2340","2016-04-19",30.469999
"2341","2016-04-20",30.620001
"2342","2016-04-21",29.92
"2343","2016-04-22",30.49
"2344","2016-04-25",30.41
"2345","2016-04-26",30.82
"2346","2016-04-27",31.43
"2347","2016-04-28",31.51
"2348","2016-04-29",31.530001
"2349","2016-05-02",32.009998
"2350","2016-05-03",31.959999
"2351","2016-05-04",32.029999
"2352","2016-05-05",32.23
"2353","2016-05-06",33.700001
"2354","2016-05-09",34.209999
"2355","2016-05-10",34.68
"2356","2016-05-11",34.389999
"2357","2016-05-12",34.950001
"2358","2016-05-13",34.5
"2359","2016-05-16",34.950001
"2360","2016-05-17",34.419998
"2361","2016-05-18",34
"2362","2016-05-19",34.02
"2363","2016-05-20",34.23
"2364","2016-05-23",34.259998
"2365","2016-05-24",34.889999
"2366","2016-05-25",34.939999
"2367","2016-05-26",34.43
"2368","2016-05-27",32.779999
"2369","2016-05-31",31.91
"2370","2016-06-01",32.700001
"2371","2016-06-02",32.43
"2372","2016-06-03",32.93
"2373","2016-06-06",33.040001
"2374","2016-06-07",32.869999
"2375","2016-06-08",33
"2376","2016-06-09",32.98
"2377","2016-06-10",33
"2378","2016-06-13",32.529999
"2379","2016-06-14",32.91
"2380","2016-06-15",32.580002
"2381","2016-06-16",32.91
"2382","2016-06-17",32.380001
"2383","2016-06-20",32.529999
"2384","2016-06-21",32.59
"2385","2016-06-22",32.59
"2386","2016-06-23",32.830002
"2387","2016-06-24",31.969999
"2388","2016-06-27",31.48
"2389","2016-06-28",31.809999
"2390","2016-06-29",32.200001
"2391","2016-06-30",33.27
"2392","2016-07-01",33.529999
"2393","2016-07-05",33.52
"2394","2016-07-06",33.73
"2395","2016-07-07",33.700001
"2396","2016-07-08",34.18
"2397","2016-07-11",34.450001
"2398","2016-07-12",34.240002
"2399","2016-07-13",34.150002
"2400","2016-07-14",33.799999
"2401","2016-07-15",33.889999
"2402","2016-07-18",34.290001
"2403","2016-07-19",34.07
"2404","2016-07-20",33.91
"2405","2016-07-21",33.939999
"2406","2016-07-22",33.98
"2407","2016-07-25",34.110001
"2408","2016-07-26",34.529999
"2409","2016-07-27",34.740002
"2410","2016-07-28",34.57
"2411","2016-07-29",35.220001
"2412","2016-08-01",35.290001
"2413","2016-08-02",34.970001
"2414","2016-08-03",35.25
"2415","2016-08-04",34.900002
"2416","2016-08-05",35.419998
"2417","2016-08-08",35.259998
"2418","2016-08-09",35.240002
"2419","2016-08-10",35.18
"2420","2016-08-11",35.529999
"2421","2016-08-12",35.77
"2422","2016-08-15",36.490002
"2423","2016-08-16",36.290001
"2424","2016-08-17",36.290001
"2425","2016-08-18",36.790001
"2426","2016-08-19",36.790001
"2427","2016-08-22",36.75
"2428","2016-08-23",36.709999
"2429","2016-08-24",36.439999
"2430","2016-08-25",36.73
"2431","2016-08-26",36.439999
"2432","2016-08-29",36.720001
"2433","2016-08-30",36.959999
"2434","2016-08-31",36.77
"2435","2016-09-01",36.619999
"2436","2016-09-02",37.029999
"2437","2016-09-06",37.080002
"2438","2016-09-07",37.380001
"2439","2016-09-08",37.200001
"2440","2016-09-09",36.41
"2441","2016-09-12",37.029999
"2442","2016-09-13",36.310001
"2443","2016-09-14",36.380001
"2444","2016-09-15",36.790001
"2445","2016-09-16",37.02
"2446","2016-09-19",37.610001
"2447","2016-09-20",37.790001
"2448","2016-09-21",38.02
"2449","2016-09-22",38.360001
"2450","2016-09-23",38.200001
"2451","2016-09-26",37.740002
"2452","2016-09-27",37.18
"2453","2016-09-28",37.68
"2454","2016-09-29",37.09
"2455","2016-09-30",37.790001
"2456","2016-10-03",38.080002
"2457","2016-10-04",38.93
"2458","2016-10-05",39.110001
"2459","2016-10-06",39.310001
"2460","2016-10-07",38.880001
"2461","2016-10-10",38.849998
"2462","2016-10-11",38.75
"2463","2016-10-12",39.470001
"2464","2016-10-13",39.529999
"2465","2016-10-14",39.869999
"2466","2016-10-17",40.130001
"2467","2016-10-18",40.68
"2468","2016-10-19",41.119999
"2469","2016-10-20",41.060001
"2470","2016-10-21",40.889999
"2471","2016-10-24",41.369999
"2472","2016-10-25",41.639999
"2473","2016-10-26",41.02
"2474","2016-10-27",41.279999
"2475","2016-10-28",40.950001
"2476","2016-10-31",41.060001
"2477","2016-11-01",41.009998
"2478","2016-11-02",40.540001
"2479","2016-11-03",40.34
"2480","2016-11-04",38.5
"2481","2016-11-07",38.790001
"2482","2016-11-08",38.700001
"2483","2016-11-09",38.669998
"2484","2016-11-10",38.130001
"2485","2016-11-11",38.779999
"2486","2016-11-14",39.110001
"2487","2016-11-15",39.189999
"2488","2016-11-16",39.720001
"2489","2016-11-17",40.639999
"2490","2016-11-18",40.68
"2491","2016-11-21",40.439999
"2492","2016-11-22",41.380001
"2493","2016-11-23",40.610001
"2494","2016-11-25",40.630001
"2495","2016-11-28",39.77
"2496","2016-11-29",40.029999
"2497","2016-11-30",39.080002
"2498","2016-12-01",38.810001
"2499","2016-12-02",38.639999
"2500","2016-12-05",39.25
"2501","2016-12-06",39.130001
"2502","2016-12-07",39.790001
"2503","2016-12-08",40.650002
"2504","2016-12-09",40.939999
"2505","2016-12-12",40.619999
"2506","2016-12-13",40.77
"2507","2016-12-14",40.27
"2508","2016-12-15",40.740002
"2509","2016-12-16",41.240002
"2510","2016-12-19",41.720001
"2511","2016-12-20",42.509998
"2512","2016-12-21",43
"2513","2016-12-22",42.02
"2514","2016-12-23",42.150002
"2515","2016-12-27",42.360001
"2516","2016-12-28",42.27
"2517","2016-12-29",41.959999
"2518","2016-12-30",41.630001
"2519","2017-01-03",42.009998
"2520","2017-01-04",42.580002
"2521","2017-01-05",41.77
"2522","2017-01-06",41.43
"2523","2017-01-09",41.099998
"2524","2017-01-10",41.57
"2525","2017-01-11",41.169998
"2526","2017-01-12",40.5
"2527","2017-01-13",41.380001
"2528","2017-01-17",41.360001
"2529","2017-01-18",41.330002
"2530","2017-01-19",40.599998
"2531","2017-01-20",41.119999
"2532","2017-01-23",41.220001
"2533","2017-01-24",41.5
"2534","2017-01-25",41.84
"2535","2017-01-26",41.639999
"2536","2017-01-27",41.799999
"2537","2017-01-30",41.82
"2538","2017-01-31",42.169998
"2539","2017-02-01",42.360001
"2540","2017-02-02",41.860001
"2541","2017-02-03",42.310001
"2542","2017-02-06",42.130001
"2543","2017-02-07",42.279999
"2544","2017-02-08",42.560001
"2545","2017-02-09",43.060001
"2546","2017-02-10",44.220001
"2547","2017-02-13",43.799999
"2548","2017-02-14",43.740002
"2549","2017-02-15",44.669998
"2550","2017-02-16",44.73
"2551","2017-02-17",45.07
"2552","2017-02-21",45.27
"2553","2017-02-22",45.540001
"2554","2017-02-23",45
"2555","2017-02-24",44.959999
"2556","2017-02-27",45.369999
"2557","2017-02-28",44.84
"2558","2017-03-01",45.599998
"2559","2017-03-02",45.849998
"2560","2017-03-03",46.110001
"2561","2017-03-06",45.029999
"2562","2017-03-07",44.799999
"2563","2017-03-08",43.82
"2564","2017-03-09",43.380001
"2565","2017-03-10",42.209999
"2566","2017-03-13",41.790001
"2567","2017-03-14",41.900002
"2568","2017-03-15",43.169998
"2569","2017-03-16",43.25
"2570","2017-03-17",43.580002
"2571","2017-03-20",43.68
"2572","2017-03-21",42.880001
"2573","2017-03-22",43.209999
"2574","2017-03-23",43.150002
"2575","2017-03-24",42.790001
"2576","2017-03-27",43.259998
"2577","2017-03-28",43.57
"2578","2017-03-29",43.75
"2579","2017-03-30",43.869999
"2580","2017-03-31",44.369999
"2581","2017-04-03",43.889999
"2582","2017-04-04",43.459999
"2583","2017-04-05",43.580002
"2584","2017-04-06",43.040001
"2585","2017-04-07",43.220001
"2586","2017-04-10",42.98
"2587","2017-04-11",43.959999
"2588","2017-04-12",43.57
"2589","2017-04-13",43.470001
"2590","2017-04-17",43.990002
"2591","2017-04-18",44.139999
"2592","2017-04-19",43.950001
"2593","2017-04-20",44.43
"2594","2017-04-21",44.599998
"2595","2017-04-24",45.110001
"2596","2017-04-25",45.939999
"2597","2017-04-26",46.48
"2598","2017-04-27",46.360001
"2599","2017-04-28",46.32
"2600","2017-05-01",46.830002
"2601","2017-05-02",45.200001
"2602","2017-05-03",45.080002
"2603","2017-05-04",45.52
"2604","2017-05-05",46.619999
"2605","2017-05-08",47.130001
"2606","2017-05-09",46.799999
"2607","2017-05-10",46.700001
"2608","2017-05-11",46.389999
"2609","2017-05-12",45.860001
"2610","2017-05-15",45.419998
"2611","2017-05-16",45.240002
"2612","2017-05-17",44.060001
"2613","2017-05-18",43.200001
"2614","2017-05-19",42.799999
"2615","2017-05-22",42.860001
"2616","2017-05-23",42.389999
"2617","2017-05-24",42.110001
"2618","2017-05-25",41.549999
"2619","2017-05-26",41.57
"2620","2017-05-30",41.07
"2621","2017-05-31",41.610001
"2622","2017-06-01",42.459999
"2623","2017-06-02",42.349998
"2624","2017-06-05",41.599998
"2625","2017-06-06",41.720001
"2626","2017-06-07",41.619999
"2627","2017-06-08",41.32
"2628","2017-06-09",41.950001
"2629","2017-06-12",41.84
"2630","2017-06-13",42.07
"2631","2017-06-14",42.450001
"2632","2017-06-15",42.630001
"2633","2017-06-16",42.389999
"2634","2017-06-19",41.990002
"2635","2017-06-20",41.91
"2636","2017-06-21",41.540001
"2637","2017-06-22",41.299999
"2638","2017-06-23",41.48
"2639","2017-06-26",41.540001
"2640","2017-06-27",41.450001
"2641","2017-06-28",41.759998
"2642","2017-06-29",41.310001
"2643","2017-06-30",41.470001
"2644","2017-07-03",41.77
"2645","2017-07-05",41.009998
"2646","2017-07-06",40.43
"2647","2017-07-07",40.93
"2648","2017-07-10",40.330002
"2649","2017-07-11",40.540001
"2650","2017-07-12",40.419998
"2651","2017-07-13",40.32
"2652","2017-07-14",40.91
"2653","2017-07-17",41.389999
"2654","2017-07-18",40.939999
"2655","2017-07-19",41.18
"2656","2017-07-20",41.830002
"2657","2017-07-21",42.110001
"2658","2017-07-24",42.040001
"2659","2017-07-25",43.080002
"2660","2017-07-26",43.130001
"2661","2017-07-27",42.889999
"2662","2017-07-28",42.93
"2663","2017-07-31",42.689999
"2664","2017-08-01",43.029999
"2665","2017-08-02",42.59
"2666","2017-08-03",41.5
"2667","2017-08-04",42.400002
"2668","2017-08-07",42.16
"2669","2017-08-08",44.209999
"2670","2017-08-09",50.02
"2671","2017-08-10",49.75
"2672","2017-08-11",50.869999
"2673","2017-08-14",50.450001
"2674","2017-08-15",52.029999
"2675","2017-08-16",51.630001
"2676","2017-08-17",55.779999
"2677","2017-08-18",55.82
"2678","2017-08-21",55.630001
"2679","2017-08-22",55.720001
"2680","2017-08-23",55.23
"2681","2017-08-24",55.389999
"2682","2017-08-25",55.799999
"2683","2017-08-28",55.290001
"2684","2017-08-29",55.080002
"2685","2017-08-30",55.529999
"2686","2017-08-31",56.619999
"2687","2017-09-01",55.669998
"2688","2017-09-05",54.84
"2689","2017-09-06",55.189999
"2690","2017-09-07",55.509998
"2691","2017-09-08",55.32
"2692","2017-09-11",55.43
"2693","2017-09-12",55.23
"2694","2017-09-13",54.310001
"2695","2017-09-14",54.82
"2696","2017-09-15",56.48
"2697","2017-09-18",58.139999
"2698","2017-09-19",57.650002
"2699","2017-09-20",57.52
"2700","2017-09-21",56.18
"2701","2017-09-22",56.349998
"2702","2017-09-25",57.32
"2703","2017-09-26",57.509998
"2704","2017-09-27",59.099998
"2705","2017-09-28",59.619999
"2706","2017-09-29",59.369999
"2707","2017-10-02",59.509998
"2708","2017-10-03",59.700001
"2709","2017-10-04",61.060001
"2710","2017-10-05",59.98
"2711","2017-10-06",60.299999
"2712","2017-10-09",59.66
"2713","2017-10-10",61.080002
"2714","2017-10-11",61.810001
"2715","2017-10-12",61.939999
"2716","2017-10-13",62.110001
"2717","2017-10-16",63.09
"2718","2017-10-17",63.43
"2719","2017-10-18",62.880001
"2720","2017-10-19",62.060001
"2721","2017-10-20",62.639999
"2722","2017-10-23",63.09
"2723","2017-10-24",62.869999
"2724","2017-10-25",63.59
"2725","2017-10-26",63.209999
"2726","2017-10-27",62.41
"2727","2017-10-30",61.169998
"2728","2017-10-31",62.400002
"2729","2017-11-01",61.779999
"2730","2017-11-02",61.849998
"2731","2017-11-03",61.5
"2732","2017-11-06",61.259998
"2733","2017-11-07",61.189999
"2734","2017-11-08",70.239998
"2735","2017-11-09",69.400002
"2736","2017-11-10",69.279999
"2737","2017-11-13",66.93
"2738","2017-11-14",67.830002
"2739","2017-11-15",66.839996
"2740","2017-11-16",64.970001
"2741","2017-11-17",67.029999
"2742","2017-11-20",68.980003
"2743","2017-11-21",69.360001
"2744","2017-11-22",68.480003
"2745","2017-11-24",68.32
"2746","2017-11-27",68.32
"2747","2017-11-28",68.839996
"2748","2017-11-29",68.919998
"2749","2017-11-30",68.529999
"2750","2017-12-01",66.610001
"2751","2017-12-04",65.709999
"2752","2017-12-05",66.940002
"2753","2017-12-06",65.529999
"2754","2017-12-07",71.400002
"2755","2017-12-08",72.879997
"2756","2017-12-11",73.220001
"2757","2017-12-12",71.529999
"2758","2017-12-13",72.790001
"2759","2017-12-14",71.760002
"2760","2017-12-15",73.519997
"2761","2017-12-18",73.459999
"2762","2017-12-19",72.580002
"2763","2017-12-20",72.059998
"2764","2017-12-21",72.059998
"2765","2017-12-22",72.639999
"2766","2017-12-26",72.739998
"2767","2017-12-27",71.620003
"2768","2017-12-28",70.260002
"2769","2017-12-29",69.809998
"2770","2018-01-02",72.510002
"2771","2018-01-03",71.059998
"2772","2018-01-04",70.57
"2773","2018-01-05",70.089996
"2774","2018-01-08",70.589996
"2775","2018-01-09",71.220001
"2776","2018-01-10",71.370003
"2777","2018-01-11",72.160004
"2778","2018-01-12",72.849998
"2779","2018-01-16",72.269997
"2780","2018-01-17",73.400002
"2781","2018-01-18",72.139999
"2782","2018-01-19",73.139999
"2783","2018-01-22",72.809998
"2784","2018-01-23",72.550003
"2785","2018-01-24",72.019997
"2786","2018-01-25",71.940002
"2787","2018-01-26",70.959999
"2788","2018-01-29",70.300003
"2789","2018-01-30",70.209999
"2790","2018-01-31",68.709999
"2791","2018-02-01",68
"2792","2018-02-02",66.900002
"2793","2018-02-05",66.209999
"2794","2018-02-06",66.440002
