"","date","CPST"
"3177","2019-08-15",6.4
"3178","2019-08-16",6.5
"3179","2019-08-19",7
"3180","2019-08-20",6.8
"3181","2019-08-21",6.6
"3182","2019-08-22",6.3
"3183","2019-08-23",6.2
"3184","2019-08-26",6.1
"3185","2019-08-27",6.4
"3186","2019-08-28",6.3
"3187","2019-08-29",6.8
"3188","2019-08-30",6.6
"3189","2019-09-03",6.3
"3190","2019-09-04",6.1
"3191","2019-09-05",5.5
"3192","2019-09-06",5.5
"3193","2019-09-09",5.3
"3194","2019-09-10",5.1
"3195","2019-09-11",5.3
"3196","2019-09-12",5.4
"3197","2019-09-13",5.3
"3198","2019-09-16",5.4
"3199","2019-09-17",5.4
"3200","2019-09-18",5.2
"3201","2019-09-19",5.2
"3202","2019-09-20",5.1
"3203","2019-09-23",5.1
"3204","2019-09-24",5
"3205","2019-09-25",4.9
"3206","2019-09-26",4.9
"3207","2019-09-27",4.6
"3208","2019-09-30",5.1
"3209","2019-10-01",5
"3210","2019-10-02",4.8
"3211","2019-10-03",4.8
"3212","2019-10-04",4.7
"3213","2019-10-07",4.6
"3214","2019-10-08",4.6
"3215","2019-10-09",4.6
"3216","2019-10-10",4.6
"3217","2019-10-11",4.7
"3218","2019-10-14",4.7
"3219","2019-10-15",4.6
"3220","2019-10-16",4
"3221","2019-10-17",3.9
"3222","2019-10-18",3.3
"3223","2019-10-21",2.9
"3224","2019-10-22",2.59
"3225","2019-10-23",2.54
"3226","2019-10-24",2.62
"3227","2019-10-25",2.4
"3228","2019-10-28",2
"3229","2019-10-29",2.13
"3230","2019-10-30",2.23
"3231","2019-10-31",2.32
"3232","2019-11-01",2.58
"3233","2019-11-04",2.71
"3234","2019-11-05",2.59
"3235","2019-11-06",2.56
"3236","2019-11-07",2.5
"3237","2019-11-08",2.43
"3238","2019-11-11",2.52
"3239","2019-11-12",2.53
"3240","2019-11-13",2.78
"3241","2019-11-14",2.58
"3242","2019-11-15",2.57
"3243","2019-11-18",3.21
"3244","2019-11-19",3.16
"3245","2019-11-20",3.2
"3246","2019-11-21",3.31
"3247","2019-11-22",3.61
"3248","2019-11-25",3.82
"3249","2019-11-26",4.33
"3250","2019-11-27",3.96
"3251","2019-11-29",4
"3252","2019-12-02",3.63
"3253","2019-12-03",3.37
"3254","2019-12-04",3.89
"3255","2019-12-05",3.8
"3256","2019-12-06",3.65
"3257","2019-12-09",3.57
"3258","2019-12-10",3.29
"3259","2019-12-11",3.2
"3260","2019-12-12",3.35
"3261","2019-12-13",3.39
"3262","2019-12-16",3.44
"3263","2019-12-17",3.28
"3264","2019-12-18",3.2
"3265","2019-12-19",3.17
"3266","2019-12-20",3.12
"3267","2019-12-23",3.05
"3268","2019-12-24",2.93
"3269","2019-12-26",3.08
"3270","2019-12-27",3.04
"3271","2019-12-30",3.06
"3272","2019-12-31",3.06
"3273","2020-01-02",3.42
"3274","2020-01-03",3.63
"3275","2020-01-06",3.46
"3276","2020-01-07",3.47
"3277","2020-01-08",3.2
"3278","2020-01-09",3.05
"3279","2020-01-10",2.97
"3280","2020-01-13",3.1
"3281","2020-01-14",3.11
"3282","2020-01-15",3.09
"3283","2020-01-16",3.18
"3284","2020-01-17",3.1
"3285","2020-01-21",3.12
"3286","2020-01-22",2.94
"3287","2020-01-23",2.86
"3288","2020-01-24",2.81
"3289","2020-01-27",2.7
"3290","2020-01-28",2.67
"3291","2020-01-29",2.62
"3292","2020-01-30",2.66
"3293","2020-01-31",2.62
"3294","2020-02-03",2.77
"3295","2020-02-04",2.75
"3296","2020-02-05",2.76
"3297","2020-02-06",2.66
"3298","2020-02-07",2.58
"3299","2020-02-10",2.61
"3300","2020-02-11",2.63
"3301","2020-02-12",2.67
"3302","2020-02-13",2.9
"3303","2020-02-14",2.79
"3304","2020-02-18",2.76
"3305","2020-02-19",2.74
"3306","2020-02-20",2.72
"3307","2020-02-21",2.74
"3308","2020-02-24",2.84
"3309","2020-02-25",2.7
"3310","2020-02-26",2.65
"3311","2020-02-27",2.4
"3312","2020-02-28",2.25
"3313","2020-03-02",2.12
"3314","2020-03-03",2.48
"3315","2020-03-04",2.5
"3316","2020-03-05",2.43
"3317","2020-03-06",2.29
"3318","2020-03-09",2.04
"3319","2020-03-10",2.08
"3320","2020-03-11",2.06
"3321","2020-03-12",2
"3322","2020-03-13",1.72
"3323","2020-03-16",1.38
"3324","2020-03-17",1.2
"3325","2020-03-18",1.08
"3326","2020-03-19",1.14
"3327","2020-03-20",1.18
"3328","2020-03-23",1.17
"3329","2020-03-24",1.16
"3330","2020-03-25",1.27
"3331","2020-03-26",1.21
"3332","2020-03-27",1.12
"3333","2020-03-30",1.07
"3334","2020-03-31",1.2
"3335","2020-04-01",1.12
"3336","2020-04-02",1.14
"3337","2020-04-03",1.18
"3338","2020-04-06",1.18
"3339","2020-04-07",1.26
"3340","2020-04-08",1.21
"3341","2020-04-09",1.21
"3342","2020-04-13",1.23
"3343","2020-04-14",1.28
"3344","2020-04-15",1.26
"3345","2020-04-16",1.24
"3346","2020-04-17",1.25
"3347","2020-04-20",1.29
"3348","2020-04-21",1.16
"3349","2020-04-22",1.18
"3350","2020-04-23",1.22
"3351","2020-04-24",1.3
"3352","2020-04-27",1.5
"3353","2020-04-28",2.05
"3354","2020-04-29",2.07
"3355","2020-04-30",1.9
"3356","2020-05-01",1.81
"3357","2020-05-04",1.82
"3358","2020-05-05",1.85
"3359","2020-05-06",2.45
"3360","2020-05-07",2.18
"3361","2020-05-08",2.41
"3362","2020-05-11",2.8
"3363","2020-05-12",3.08
"3364","2020-05-13",2.7
"3365","2020-05-14",2.47
"3366","2020-05-15",2.56
"3367","2020-05-18",2.57
"3368","2020-05-19",2.7
"3369","2020-05-20",2.56
"3370","2020-05-21",2.5
"3371","2020-05-22",2.52
"3372","2020-05-26",2.52
"3373","2020-05-27",2.33
"3374","2020-05-28",2.26
"3375","2020-05-29",2.34
"3376","2020-06-01",2.42
"3377","2020-06-02",2.54
"3378","2020-06-03",2.45
"3379","2020-06-04",2.56
"3380","2020-06-05",2.56
"3381","2020-06-08",2.94
"3382","2020-06-09",2.89
"3383","2020-06-10",2.82
"3384","2020-06-11",2.46
"3385","2020-06-12",2.51
"3386","2020-06-15",2.61
"3387","2020-06-16",2.62
"3388","2020-06-17",2.54
"3389","2020-06-18",2.48
"3390","2020-06-19",2.44
"3391","2020-06-22",2.39
"3392","2020-06-23",2.37
"3393","2020-06-24",2.33
"3394","2020-06-25",2.35
"3395","2020-06-26",2.35
"3396","2020-06-29",2.5
"3397","2020-06-30",3.02
"3398","2020-07-01",3.45
"3399","2020-07-02",2.97
"3400","2020-07-06",3.12
"3401","2020-07-07",3.07
"3402","2020-07-08",3.36
"3403","2020-07-09",3.24
"3404","2020-07-10",3.09
"3405","2020-07-13",2.97
"3406","2020-07-14",3.06
"3407","2020-07-15",3.35
"3408","2020-07-16",3.47
"3409","2020-07-17",3.41
"3410","2020-07-20",3.37
"3411","2020-07-21",3.59
"3412","2020-07-22",3.93
"3413","2020-07-23",3.93
"3414","2020-07-24",3.85
"3415","2020-07-27",3.77
"3416","2020-07-28",3.72
"3417","2020-07-29",3.87
"3418","2020-07-30",4.18
"3419","2020-07-31",4.01
"3420","2020-08-03",4.25
"3421","2020-08-04",4.5
"3422","2020-08-05",4.29
"3423","2020-08-06",4.32
"3424","2020-08-07",4.56
"3425","2020-08-10",5.39
"3426","2020-08-11",5.29
"3427","2020-08-12",5.19
"3428","2020-08-13",5.22
"3429","2020-08-14",5.2
"3430","2020-08-17",5.01
"3431","2020-08-18",5.04
"3432","2020-08-19",5.54
"3433","2020-08-20",5.63
"3434","2020-08-21",5.4
"3435","2020-08-24",5.11
"3436","2020-08-25",4.98
"3437","2020-08-26",4.46
"3438","2020-08-27",4.27
"3439","2020-08-28",4.2
"3440","2020-08-31",4.12
"3441","2020-09-01",4.3
"3442","2020-09-02",4.29
"3443","2020-09-03",4.07
"3444","2020-09-04",3.85
"3445","2020-09-08",3.85
"3446","2020-09-09",3.93
"3447","2020-09-10",3.89
"3448","2020-09-11",3.79
"3449","2020-09-14",4.22
"3450","2020-09-15",4.25
"3451","2020-09-16",4.32
"3452","2020-09-17",4.23
"3453","2020-09-18",4.15
"3454","2020-09-21",3.97
"3455","2020-09-22",3.98
"3456","2020-09-23",3.8
"3457","2020-09-24",4
"3458","2020-09-25",4.14
"3459","2020-09-28",4.65
"3460","2020-09-29",4.75
"3461","2020-09-30",4.76
"3462","2020-10-01",4.83
"3463","2020-10-02",4.85
"3464","2020-10-05",5.41
"3465","2020-10-06",5.2
"3466","2020-10-07",6.72
"3467","2020-10-08",5.78
"3468","2020-10-09",5.83
"3469","2020-10-12",5.5
"3470","2020-10-13",5.93
"3471","2020-10-14",5.44
"3472","2020-10-15",6.04
"3473","2020-10-16",5.71
"3474","2020-10-19",5.45
"3475","2020-10-20",5.44
"3476","2020-10-21",5.05
"3477","2020-10-22",4.99
"3478","2020-10-23",4.97
"3479","2020-10-26",4.7
"3480","2020-10-27",4.63
"3481","2020-10-28",4.56
"3482","2020-10-29",4.63
"3483","2020-10-30",4.6
"3484","2020-11-02",4.87
"3485","2020-11-03",5.12
"3486","2020-11-04",4.68
"3487","2020-11-05",4.86
"3488","2020-11-06",4.76
"3489","2020-11-09",4.96
"3490","2020-11-10",5.45
"3491","2020-11-11",5.1
"3492","2020-11-12",5.26
"3493","2020-11-13",5.7
"3494","2020-11-16",5.92
"3495","2020-11-17",6.22
"3496","2020-11-18",6.34
"3497","2020-11-19",6.85
"3498","2020-11-20",6.53
"3499","2020-11-23",6.85
"3500","2020-11-24",7.21
"3501","2020-11-25",7.49
"3502","2020-11-27",7.8
