"","date","NURO"
"3099","2019-04-25",82
"3100","2019-04-26",81
"3101","2019-04-29",84
"3102","2019-04-30",83
"3103","2019-05-01",82
"3104","2019-05-02",75
"3105","2019-05-03",76
"3106","2019-05-06",79
"3107","2019-05-07",72
"3108","2019-05-08",71
"3109","2019-05-09",68
"3110","2019-05-10",67
"3111","2019-05-13",69
"3112","2019-05-14",67
"3113","2019-05-15",68
"3114","2019-05-16",66
"3115","2019-05-17",64
"3116","2019-05-20",64
"3117","2019-05-21",64
"3118","2019-05-22",69
"3119","2019-05-23",64
"3120","2019-05-24",64
"3121","2019-05-28",61
"3122","2019-05-29",61
"3123","2019-05-30",61
"3124","2019-05-31",58
"3125","2019-06-03",57
"3126","2019-06-04",60
"3127","2019-06-05",57
"3128","2019-06-06",55
"3129","2019-06-07",52
"3130","2019-06-10",60
"3131","2019-06-11",58
"3132","2019-06-12",54
"3133","2019-06-13",53
"3134","2019-06-14",54
"3135","2019-06-17",54
"3136","2019-06-18",51
"3137","2019-06-19",55
"3138","2019-06-20",55
"3139","2019-06-21",52
"3140","2019-06-24",54
"3141","2019-06-25",54
"3142","2019-06-26",52
"3143","2019-06-27",40
"3144","2019-06-28",41
"3145","2019-07-01",43
"3146","2019-07-02",42
"3147","2019-07-03",41
"3148","2019-07-05",43
"3149","2019-07-08",42
"3150","2019-07-09",42
"3151","2019-07-10",42
"3152","2019-07-11",46
"3153","2019-07-12",45
"3154","2019-07-15",44
"3155","2019-07-16",43
"3156","2019-07-17",46
"3157","2019-07-18",38
"3158","2019-07-19",40
"3159","2019-07-22",39
"3160","2019-07-23",39
"3161","2019-07-24",37
"3162","2019-07-25",37
"3163","2019-07-26",37
"3164","2019-07-29",37
"3165","2019-07-30",37
"3166","2019-07-31",37
"3167","2019-08-01",40
"3168","2019-08-02",37
"3169","2019-08-05",36
"3170","2019-08-06",37
"3171","2019-08-07",36
"3172","2019-08-08",36
"3173","2019-08-09",35
"3174","2019-08-12",37
"3175","2019-08-13",36
"3176","2019-08-14",35
"3177","2019-08-15",35
"3178","2019-08-16",32
"3179","2019-08-19",35
"3180","2019-08-20",33
"3181","2019-08-21",36
"3182","2019-08-22",36
"3183","2019-08-23",35
"3184","2019-08-26",35
"3185","2019-08-27",36
"3186","2019-08-28",35
"3187","2019-08-29",34
"3188","2019-08-30",33
"3189","2019-09-03",34
"3190","2019-09-04",35
"3191","2019-09-05",34
"3192","2019-09-06",35
"3193","2019-09-09",37
"3194","2019-09-10",36
"3195","2019-09-11",38
"3196","2019-09-12",38
"3197","2019-09-13",47
"3198","2019-09-16",43
"3199","2019-09-17",38
"3200","2019-09-18",39
"3201","2019-09-19",38
"3202","2019-09-20",37
"3203","2019-09-23",37
"3204","2019-09-24",36
"3205","2019-09-25",33
"3206","2019-09-26",35
"3207","2019-09-27",33
"3208","2019-09-30",32
"3209","2019-10-01",34
"3210","2019-10-02",31
"3211","2019-10-03",30
"3212","2019-10-04",33
"3213","2019-10-07",35
"3214","2019-10-08",32
"3215","2019-10-09",29
"3216","2019-10-10",30
"3217","2019-10-11",33
"3218","2019-10-14",32
"3219","2019-10-15",34
"3220","2019-10-16",32
"3221","2019-10-17",30
"3222","2019-10-18",28
"3223","2019-10-21",27
"3224","2019-10-22",28
"3225","2019-10-23",28
"3226","2019-10-24",29
"3227","2019-10-25",27
"3228","2019-10-28",28
"3229","2019-10-29",28
"3230","2019-10-30",27
"3231","2019-10-31",27
"3232","2019-11-01",27
"3233","2019-11-04",28
"3234","2019-11-05",30
"3235","2019-11-06",28
"3236","2019-11-07",28
"3237","2019-11-08",30
"3238","2019-11-11",29
"3239","2019-11-12",28
"3240","2019-11-13",28
"3241","2019-11-14",27
"3242","2019-11-15",27
"3243","2019-11-18",30
"3244","2019-11-19",3.55
"3245","2019-11-20",3.9
"3246","2019-11-21",3.89
"3247","2019-11-22",3.99
"3248","2019-11-25",3.99
"3249","2019-11-26",3.94
"3250","2019-11-27",4.23
"3251","2019-11-29",4.65
"3252","2019-12-02",4.4
"3253","2019-12-03",4.59
"3254","2019-12-04",4.99
"3255","2019-12-05",4.86
"3256","2019-12-06",5.01
"3257","2019-12-09",5.19
"3258","2019-12-10",4.81
"3259","2019-12-11",4.77
"3260","2019-12-12",4.43
"3261","2019-12-13",4.35
"3262","2019-12-16",4.14
"3263","2019-12-17",4.2
"3264","2019-12-18",4.26
"3265","2019-12-19",4.4
"3266","2019-12-20",4.49
"3267","2019-12-23",4.44
"3268","2019-12-24",4.86
"3269","2019-12-26",4.78
"3270","2019-12-27",4.58
"3271","2019-12-30",4.23
"3272","2019-12-31",4.3
"3273","2020-01-02",4.3
"3274","2020-01-03",3.82
"3275","2020-01-06",3.41
"3276","2020-01-07",3.68
"3277","2020-01-08",3.89
"3278","2020-01-09",3.94
"3279","2020-01-10",3.97
"3280","2020-01-13",3.72
"3281","2020-01-14",3.67
"3282","2020-01-15",3.68
"3283","2020-01-16",3.8
"3284","2020-01-17",4.26
"3285","2020-01-21",4.38
"3286","2020-01-22",4.15
"3287","2020-01-23",4.39
"3288","2020-01-24",4.75
"3289","2020-01-27",3.52
"3290","2020-01-28",3.2
"3291","2020-01-29",3.11
"3292","2020-01-30",2.84
"3293","2020-01-31",3.05
"3294","2020-02-03",2.93
"3295","2020-02-04",3.01
"3296","2020-02-05",2.93
"3297","2020-02-06",3.02
"3298","2020-02-07",3.26
"3299","2020-02-10",3.08
"3300","2020-02-11",2.96
"3301","2020-02-12",3.06
"3302","2020-02-13",2.96
"3303","2020-02-14",2.89
"3304","2020-02-18",2.93
"3305","2020-02-19",3.09
"3306","2020-02-20",2.81
"3307","2020-02-21",2.74
"3308","2020-02-24",2.63
"3309","2020-02-25",2.43
"3310","2020-02-26",2.55
"3311","2020-02-27",2.35
"3312","2020-02-28",2.42
"3313","2020-03-02",2.28
"3314","2020-03-03",2.24
"3315","2020-03-04",2.34
"3316","2020-03-05",2.19
"3317","2020-03-06",1.95
"3318","2020-03-09",1.6
"3319","2020-03-10",1.5
"3320","2020-03-11",1.41
"3321","2020-03-12",1.29
"3322","2020-03-13",1.29
"3323","2020-03-16",1.23
"3324","2020-03-17",1.25
"3325","2020-03-18",0.86
"3326","2020-03-19",1.09
"3327","2020-03-20",1.1
"3328","2020-03-23",1.11
"3329","2020-03-24",1.12
"3330","2020-03-25",1.17
"3331","2020-03-26",1.16
"3332","2020-03-27",1.14
"3333","2020-03-30",1.13
"3334","2020-03-31",1.14
"3335","2020-04-01",1.52
"3336","2020-04-02",1.2
"3337","2020-04-03",1.04
"3338","2020-04-06",1.07
"3339","2020-04-07",1.01
"3340","2020-04-08",1.04
"3341","2020-04-09",1.33
"3342","2020-04-13",1.89
"3343","2020-04-14",3
"3344","2020-04-15",3.33
"3345","2020-04-16",3.65
"3346","2020-04-17",3.3
"3347","2020-04-20",3.02
"3348","2020-04-21",2.82
"3349","2020-04-22",3.06
"3350","2020-04-23",2.87
"3351","2020-04-24",2.62
"3352","2020-04-27",2.63
"3353","2020-04-28",2.47
"3354","2020-04-29",2.48
"3355","2020-04-30",2.46
"3356","2020-05-01",2.66
"3357","2020-05-04",2.42
"3358","2020-05-05",2.25
"3359","2020-05-06",2.12
"3360","2020-05-07",2.07
"3361","2020-05-08",2.04
"3362","2020-05-11",2.35
"3363","2020-05-12",2.35
"3364","2020-05-13",2.28
"3365","2020-05-14",2.17
"3366","2020-05-15",2.09
"3367","2020-05-18",2.12
"3368","2020-05-19",2.38
"3369","2020-05-20",2.3
"3370","2020-05-21",2.3
"3371","2020-05-22",2.2
"3372","2020-05-26",2.26
"3373","2020-05-27",2.23
"3374","2020-05-28",2.09
"3375","2020-05-29",2.08
"3376","2020-06-01",2.14
"3377","2020-06-02",2.12
"3378","2020-06-03",2.05
"3379","2020-06-04",1.97
"3380","2020-06-05",2
"3381","2020-06-08",1.96
"3382","2020-06-09",1.95
"3383","2020-06-10",2.08
"3384","2020-06-11",1.83
"3385","2020-06-12",1.81
"3386","2020-06-15",1.78
"3387","2020-06-16",1.77
"3388","2020-06-17",1.75
"3389","2020-06-18",1.81
"3390","2020-06-19",1.93
"3391","2020-06-22",2.06
"3392","2020-06-23",2.05
"3393","2020-06-24",2.08
"3394","2020-06-25",2.16
"3395","2020-06-26",1.95
"3396","2020-06-29",2.06
"3397","2020-06-30",2.05
"3398","2020-07-01",2.1
"3399","2020-07-02",2.11
"3400","2020-07-06",2.12
"3401","2020-07-07",2.09
"3402","2020-07-08",2.23
"3403","2020-07-09",2.26
"3404","2020-07-10",2.09
"3405","2020-07-13",1.97
"3406","2020-07-14",1.97
"3407","2020-07-15",2
"3408","2020-07-16",1.98
"3409","2020-07-17",2.08
"3410","2020-07-20",2.04
"3411","2020-07-21",2.05
"3412","2020-07-22",2.04
"3413","2020-07-23",1.96
"3414","2020-07-24",1.97
"3415","2020-07-27",2.1
"3416","2020-07-28",2.05
"3417","2020-07-29",2.07
"3418","2020-07-30",2.02
"3419","2020-07-31",1.98
"3420","2020-08-03",2.04
"3421","2020-08-04",2.05
"3422","2020-08-05",2.03
"3423","2020-08-06",2.15
"3424","2020-08-07",2.25
"3425","2020-08-10",2.25
"3426","2020-08-11",2.03
"3427","2020-08-12",2
"3428","2020-08-13",2.03
"3429","2020-08-14",2
"3430","2020-08-17",2.06
"3431","2020-08-18",2
"3432","2020-08-19",2
"3433","2020-08-20",1.93
"3434","2020-08-21",1.88
"3435","2020-08-24",1.82
"3436","2020-08-25",1.82
"3437","2020-08-26",1.77
"3438","2020-08-27",1.72
"3439","2020-08-28",1.79
"3440","2020-08-31",1.73
"3441","2020-09-01",1.7
"3442","2020-09-02",1.65
"3443","2020-09-03",1.58
"3444","2020-09-04",1.48
"3445","2020-09-08",1.6
"3446","2020-09-09",1.57
"3447","2020-09-10",1.53
"3448","2020-09-11",1.73
"3449","2020-09-14",1.57
"3450","2020-09-15",1.62
"3451","2020-09-16",1.63
"3452","2020-09-17",1.66
"3453","2020-09-18",1.7
"3454","2020-09-21",1.64
"3455","2020-09-22",1.61
"3456","2020-09-23",1.55
"3457","2020-09-24",1.54
"3458","2020-09-25",1.72
"3459","2020-09-28",1.68
"3460","2020-09-29",1.73
"3461","2020-09-30",1.7
"3462","2020-10-01",1.74
"3463","2020-10-02",1.66
"3464","2020-10-05",1.69
"3465","2020-10-06",1.73
"3466","2020-10-07",1.7
"3467","2020-10-08",1.74
"3468","2020-10-09",1.73
"3469","2020-10-12",1.8
"3470","2020-10-13",1.77
"3471","2020-10-14",1.71
"3472","2020-10-15",1.68
"3473","2020-10-16",1.68
"3474","2020-10-19",1.69
"3475","2020-10-20",1.69
"3476","2020-10-21",1.64
"3477","2020-10-22",1.58
"3478","2020-10-23",1.64
"3479","2020-10-26",1.6
"3480","2020-10-27",1.57
"3481","2020-10-28",1.5
"3482","2020-10-29",1.5
"3483","2020-10-30",1.59
"3484","2020-11-02",1.54
"3485","2020-11-03",1.55
"3486","2020-11-04",1.56
"3487","2020-11-05",1.56
"3488","2020-11-06",1.58
"3489","2020-11-09",1.67
"3490","2020-11-10",1.69
"3491","2020-11-11",1.7
"3492","2020-11-12",1.74
"3493","2020-11-13",1.71
"3494","2020-11-16",1.71
"3495","2020-11-17",1.77
"3496","2020-11-18",1.75
"3497","2020-11-19",1.8
"3498","2020-11-20",1.76
"3499","2020-11-23",1.86
"3500","2020-11-24",1.92
"3501","2020-11-25",2.01
"3502","2020-11-27",2.04
