"","date","AHC"
"2874","2019-07-11",3.69
"2875","2019-07-12",3.61
"2876","2019-07-15",3.61
"2877","2019-07-16",3.66
"2878","2019-07-17",3.53
"2879","2019-07-18",3.67
"2880","2019-07-19",3.67
"2881","2019-07-22",3.64
"2882","2019-07-23",3.67
"2883","2019-07-24",3.68
"2884","2019-07-25",3.67
"2885","2019-07-26",3.65
"2886","2019-07-29",3.61
"2887","2019-07-30",3.67
"2888","2019-07-31",3.69
"2889","2019-08-01",3.62
"2890","2019-08-02",3.61
"2891","2019-08-05",3.45
"2892","2019-08-06",3.46
"2893","2019-08-07",3.45
"2894","2019-08-08",3.48
"2895","2019-08-09",3.47
"2896","2019-08-12",3.57
"2897","2019-08-13",3.67
"2898","2019-08-14",3.7
"2899","2019-08-15",3.51
"2900","2019-08-16",3.58
"2901","2019-08-19",3.58
"2902","2019-08-20",3.54
"2903","2019-08-21",3.5
"2904","2019-08-22",3.46
"2905","2019-08-23",3.43
"2906","2019-08-26",3.42
"2907","2019-08-27",3.4
"2908","2019-08-28",3.38
"2909","2019-08-29",3.51
"2910","2019-08-30",3.57
"2911","2019-09-03",3.47
"2912","2019-09-04",3.56
"2913","2019-09-05",3.52
"2914","2019-09-06",3.48
"2915","2019-09-09",3.57
"2916","2019-09-10",3.55
"2917","2019-09-11",3.53
"2918","2019-09-12",3.57
"2919","2019-09-13",3.6
"2920","2019-09-16",3.64
"2921","2019-09-17",3.65
"2922","2019-09-18",3.6
"2923","2019-09-19",3.67
"2924","2019-09-20",3.66
"2925","2019-09-23",3.68
"2926","2019-09-24",3.67
"2927","2019-09-25",3.57
"2928","2019-09-26",3.68
"2929","2019-09-27",3.64
"2930","2019-09-30",3.75
"2931","2019-10-01",3.68
"2932","2019-10-02",3.62
"2933","2019-10-03",3.66
"2934","2019-10-04",3.72
"2935","2019-10-07",3.62
"2936","2019-10-08",3.66
"2937","2019-10-09",3.57
"2938","2019-10-10",3.56
"2939","2019-10-11",3.66
"2940","2019-10-14",3.61
"2941","2019-10-15",3.65
"2942","2019-10-16",3.59
"2943","2019-10-17",3.61
"2944","2019-10-18",3.64
"2945","2019-10-21",3.52
"2946","2019-10-22",3.63
"2947","2019-10-23",3.76
"2948","2019-10-24",3.8
"2949","2019-10-25",3.76
"2950","2019-10-28",3.7
"2951","2019-10-29",3.62
"2952","2019-10-30",3.59
"2953","2019-10-31",3.6
"2954","2019-11-01",3.6
"2955","2019-11-04",3.5
"2956","2019-11-05",3.62
"2957","2019-11-06",3.58
"2958","2019-11-07",3.51
"2959","2019-11-08",3.55
"2960","2019-11-11",3.53
"2961","2019-11-12",3.58
"2962","2019-11-13",3.57
"2963","2019-11-14",3.38
"2964","2019-11-15",3.11
"2965","2019-11-18",3.2
"2966","2019-11-19",3.17
"2967","2019-11-20",3.03
"2968","2019-11-21",2.98
"2969","2019-11-22",3.04
"2970","2019-11-25",2.98
"2971","2019-11-26",2.85
"2972","2019-11-27",2.89
"2973","2019-11-29",2.92
"2974","2019-12-02",2.93
"2975","2019-12-03",2.87
"2976","2019-12-04",2.87
"2977","2019-12-05",2.91
"2978","2019-12-06",2.9
"2979","2019-12-09",2.95
"2980","2019-12-10",2.93
"2981","2019-12-11",3
"2982","2019-12-12",3.04
"2983","2019-12-13",3.05
"2984","2019-12-16",3.08
"2985","2019-12-17",2.98
"2986","2019-12-18",2.99
"2987","2019-12-19",3.01
"2988","2019-12-20",2.95
"2989","2019-12-23",2.96
"2990","2019-12-24",2.97
"2991","2019-12-26",2.94
"2992","2019-12-27",2.8
"2993","2019-12-30",2.8
"2994","2019-12-31",2.82
"2995","2020-01-02",2.83
"2996","2020-01-03",2.82
"2997","2020-01-06",2.92
"2998","2020-01-07",2.91
"2999","2020-01-08",2.89
"3000","2020-01-09",2.9
"3001","2020-01-10",2.88
"3002","2020-01-13",2.9
"3003","2020-01-14",2.95
"3004","2020-01-15",3.04
"3005","2020-01-16",2.98
"3006","2020-01-17",2.98
"3007","2020-01-21",2.95
"3008","2020-01-22",2.95
"3009","2020-01-23",2.94
"3010","2020-01-24",2.94
"3011","2020-01-27",2.93
"3012","2020-01-28",2.94
"3013","2020-01-29",2.94
"3014","2020-01-30",2.96
"3015","2020-01-31",2.92
"3016","2020-02-03",2.88
"3017","2020-02-04",2.88
"3018","2020-02-05",2.88
"3019","2020-02-06",2.86
"3020","2020-02-07",2.88
"3021","2020-02-10",2.97
"3022","2020-02-11",3
"3023","2020-02-12",3.04
"3024","2020-02-13",2.94
"3025","2020-02-14",2.76
"3026","2020-02-18",2.73
"3027","2020-02-19",2.68
"3028","2020-02-20",2.66
"3029","2020-02-21",2.73
"3030","2020-02-24",2.68
"3031","2020-02-25",2.66
"3032","2020-02-26",2.63
"3033","2020-02-27",2.64
"3034","2020-02-28",2.5
"3035","2020-03-02",2.48
"3036","2020-03-03",2.49
"3037","2020-03-04",2.43
"3038","2020-03-05",2.39
"3039","2020-03-06",2.3
"3040","2020-03-09",2.13
"3041","2020-03-10",2.12
"3042","2020-03-11",2.15
"3043","2020-03-12",2.09
"3044","2020-03-13",1.91
"3045","2020-03-16",1.73
"3046","2020-03-17",1.72
"3047","2020-03-18",1.55
"3048","2020-03-19",1.74
"3049","2020-03-20",1.7
"3050","2020-03-23",1.51
"3051","2020-03-24",1.59
"3052","2020-03-25",1.68
"3053","2020-03-26",1.73
"3054","2020-03-27",1.69
"3055","2020-03-30",1.64
"3056","2020-03-31",1.72
"3057","2020-04-01",1.44
"3058","2020-04-02",1.44
"3059","2020-04-03",1.45
"3060","2020-04-06",1.43
"3061","2020-04-07",1.42
"3062","2020-04-08",1.34
"3063","2020-04-09",1.41
"3064","2020-04-13",1.45
"3065","2020-04-14",1.49
"3066","2020-04-15",1.43
"3067","2020-04-16",1.44
"3068","2020-04-17",1.45
"3069","2020-04-20",1.45
"3070","2020-04-21",1.45
"3071","2020-04-22",1.48
"3072","2020-04-23",1.47
"3073","2020-04-24",1.46
"3074","2020-04-27",1.43
"3075","2020-04-28",1.66
"3076","2020-04-29",1.57
"3077","2020-04-30",1.55
"3078","2020-05-01",1.47
"3079","2020-05-04",1.52
"3080","2020-05-05",1.43
"3081","2020-05-06",1.41
"3082","2020-05-07",1.44
"3083","2020-05-08",1.58
"3084","2020-05-11",1.68
"3085","2020-05-12",1.69
"3086","2020-05-13",1.79
"3087","2020-05-14",1.48
"3088","2020-05-15",1.51
"3089","2020-05-18",1.52
"3090","2020-05-19",1.56
"3091","2020-05-20",1.57
"3092","2020-05-21",1.53
"3093","2020-05-22",1.57
"3094","2020-05-26",1.58
"3095","2020-05-27",1.66
"3096","2020-05-28",1.67
"3097","2020-05-29",1.55
"3098","2020-06-01",1.66
"3099","2020-06-02",1.67
"3100","2020-06-03",1.72
"3101","2020-06-04",1.7
"3102","2020-06-05",1.88
"3103","2020-06-08",1.99
"3104","2020-06-09",1.84
"3105","2020-06-10",1.76
"3106","2020-06-11",1.65
"3107","2020-06-12",1.64
"3108","2020-06-15",1.78
"3109","2020-06-16",1.81
"3110","2020-06-17",1.82
"3111","2020-06-18",1.76
"3112","2020-06-19",1.76
"3113","2020-06-22",1.71
"3114","2020-06-23",1.71
"3115","2020-06-24",1.62
"3116","2020-06-25",1.6
"3117","2020-06-26",1.66
"3118","2020-06-29",1.65
"3119","2020-06-30",1.73
"3120","2020-07-01",1.72
"3121","2020-07-02",1.68
"3122","2020-07-06",1.73
"3123","2020-07-07",1.61
"3124","2020-07-08",1.63
"3125","2020-07-09",1.58
"3126","2020-07-10",1.63
"3127","2020-07-13",1.6
"3128","2020-07-14",1.57
"3129","2020-07-15",1.63
"3130","2020-07-16",1.68
"3131","2020-07-17",1.78
"3132","2020-07-20",1.77
"3133","2020-07-21",1.83
"3134","2020-07-22",1.72
"3135","2020-07-23",1.63
"3136","2020-07-24",1.61
"3137","2020-07-27",1.63
"3138","2020-07-28",1.6
"3139","2020-07-29",1.61
"3140","2020-07-30",1.64
"3141","2020-07-31",1.52
"3142","2020-08-03",1.55
"3143","2020-08-04",1.62
"3144","2020-08-05",1.64
"3145","2020-08-06",1.66
"3146","2020-08-07",1.73
"3147","2020-08-10",1.73
"3148","2020-08-11",1.73
"3149","2020-08-12",1.72
"3150","2020-08-13",1.69
"3151","2020-08-14",1.66
"3152","2020-08-17",1.67
"3153","2020-08-18",1.61
"3154","2020-08-19",1.59
"3155","2020-08-20",1.57
"3156","2020-08-21",1.57
"3157","2020-08-24",1.5
"3158","2020-08-25",1.48
"3159","2020-08-26",1.53
"3160","2020-08-27",1.53
"3161","2020-08-28",1.55
"3162","2020-08-31",1.54
"3163","2020-09-01",1.53
"3164","2020-09-02",1.56
"3165","2020-09-03",1.48
"3166","2020-09-04",1.47
"3167","2020-09-08",1.47
"3168","2020-09-09",1.4
"3169","2020-09-10",1.36
"3170","2020-09-11",1.41
"3171","2020-09-14",1.48
"3172","2020-09-15",1.46
"3173","2020-09-16",1.45
"3174","2020-09-17",1.48
"3175","2020-09-18",1.42
"3176","2020-09-21",1.39
"3177","2020-09-22",1.37
"3178","2020-09-23",1.37
"3179","2020-09-24",1.38
"3180","2020-09-25",1.36
"3181","2020-09-28",1.39
"3182","2020-09-29",1.43
"3183","2020-09-30",1.41
"3184","2020-10-01",1.39
"3185","2020-10-02",1.39
"3186","2020-10-05",1.37
"3187","2020-10-06",1.36
"3188","2020-10-07",1.38
"3189","2020-10-08",1.4
"3190","2020-10-09",1.45
"3191","2020-10-12",1.41
"3192","2020-10-13",1.41
"3193","2020-10-14",1.46
"3194","2020-10-15",1.41
"3195","2020-10-16",1.43
"3196","2020-10-19",1.42
"3197","2020-10-20",1.4
"3198","2020-10-21",1.4
"3199","2020-10-22",1.42
"3200","2020-10-23",1.44
"3201","2020-10-26",1.39
"3202","2020-10-27",1.38
"3203","2020-10-28",1.35
"3204","2020-10-29",1.35
"3205","2020-10-30",1.36
"3206","2020-11-02",1.36
"3207","2020-11-03",1.34
"3208","2020-11-04",1.35
"3209","2020-11-05",1.41
"3210","2020-11-06",1.41
"3211","2020-11-09",1.44
"3212","2020-11-10",1.58
"3213","2020-11-11",1.51
"3214","2020-11-12",1.46
"3215","2020-11-13",1.46
"3216","2020-11-16",1.46
"3217","2020-11-17",1.49
"3218","2020-11-18",1.5
"3219","2020-11-19",1.44
"3220","2020-11-20",1.45
"3221","2020-11-23",1.47
"3222","2020-11-24",1.53
"3223","2020-11-25",1.49
"3224","2020-11-27",1.5
