"","date","ORMP"
"2878","2018-10-02",4.73
"2879","2018-10-03",4.84
"2880","2018-10-04",4.94
"2881","2018-10-05",4.91
"2882","2018-10-08",4.7
"2883","2018-10-09",4.66
"2884","2018-10-10",4.28
"2885","2018-10-11",4.38
"2886","2018-10-12",4.39
"2887","2018-10-15",4.47
"2888","2018-10-16",4.32
"2889","2018-10-17",4.25
"2890","2018-10-18",4.32
"2891","2018-10-19",4.27
"2892","2018-10-22",4.21
"2893","2018-10-23",4.26
"2894","2018-10-24",4.25
"2895","2018-10-25",4.29
"2896","2018-10-26",4.17
"2897","2018-10-29",4.15
"2898","2018-10-30",4.14
"2899","2018-10-31",4.22
"2900","2018-11-01",4.64
"2901","2018-11-02",4.52
"2902","2018-11-05",4.43
"2903","2018-11-06",4.5
"2904","2018-11-07",4.22
"2905","2018-11-08",4.26
"2906","2018-11-09",4.25
"2907","2018-11-12",4.07
"2908","2018-11-13",4.03
"2909","2018-11-14",4.09
"2910","2018-11-15",4.09
"2911","2018-11-16",4.06
"2912","2018-11-19",4.13
"2913","2018-11-20",4.14
"2914","2018-11-21",4.13
"2915","2018-11-23",4.09
"2916","2018-11-26",3.98
"2917","2018-11-27",3.95
"2918","2018-11-28",4.03
"2919","2018-11-29",4.1
"2920","2018-11-30",4.08
"2921","2018-12-03",4.35
"2922","2018-12-04",4.24
"2923","2018-12-06",4.09
"2924","2018-12-07",4.04
"2925","2018-12-10",4.08
"2926","2018-12-11",4.01
"2927","2018-12-12",4.02
"2928","2018-12-13",4
"2929","2018-12-14",3.92
"2930","2018-12-17",3.88
"2931","2018-12-18",3.84
"2932","2018-12-19",3.77
"2933","2018-12-20",3.72
"2934","2018-12-21",3.61
"2935","2018-12-24",3.15
"2936","2018-12-26",3.12
"2937","2018-12-27",3.12
"2938","2018-12-28",3.08
"2939","2018-12-31",3
"2940","2019-01-02",3.36
"2941","2019-01-03",3.35
"2942","2019-01-04",3.51
"2943","2019-01-07",3.54
"2944","2019-01-08",3.5
"2945","2019-01-09",3.47
"2946","2019-01-10",3.44
"2947","2019-01-11",3.4
"2948","2019-01-14",3.37
"2949","2019-01-15",3.42
"2950","2019-01-16",3.43
"2951","2019-01-17",3.43
"2952","2019-01-18",3.41
"2953","2019-01-22",3.4
"2954","2019-01-23",3.46
"2955","2019-01-24",3.5
"2956","2019-01-25",3.48
"2957","2019-01-28",3.41
"2958","2019-01-29",3.47
"2959","2019-01-30",2.95
"2960","2019-01-31",3.15
"2961","2019-02-01",3.18
"2962","2019-02-04",3.28
"2963","2019-02-05",3.26
"2964","2019-02-06",3.27
"2965","2019-02-07",3.26
"2966","2019-02-08",3.29
"2967","2019-02-11",3.31
"2968","2019-02-12",3.3
"2969","2019-02-13",3.25
"2970","2019-02-14",3.24
"2971","2019-02-15",3.25
"2972","2019-02-19",3.28
"2973","2019-02-20",3.21
"2974","2019-02-21",3.2
"2975","2019-02-22",3.17
"2976","2019-02-25",3.14
"2977","2019-02-26",3.16
"2978","2019-02-27",3.13
"2979","2019-02-28",3.2
"2980","2019-03-01",3.21
"2981","2019-03-04",3.23
"2982","2019-03-05",3.17
"2983","2019-03-06",3.19
"2984","2019-03-07",3.25
"2985","2019-03-08",3.24
"2986","2019-03-11",3.22
"2987","2019-03-12",3.25
"2988","2019-03-13",3.24
"2989","2019-03-14",3.19
"2990","2019-03-15",3.23
"2991","2019-03-18",3.28
"2992","2019-03-19",3.32
"2993","2019-03-20",3.29
"2994","2019-03-21",3.24
"2995","2019-03-22",3.22
"2996","2019-03-25",3.24
"2997","2019-03-26",3.39
"2998","2019-03-27",3.37
"2999","2019-03-28",3.55
"3000","2019-03-29",3.64
"3001","2019-04-01",3.65
"3002","2019-04-02",3.52
"3003","2019-04-03",3.48
"3004","2019-04-04",3.61
"3005","2019-04-05",4.18
"3006","2019-04-08",4.36
"3007","2019-04-09",4.12
"3008","2019-04-10",4.17
"3009","2019-04-11",4.17
"3010","2019-04-12",4.15
"3011","2019-04-15",4.13
"3012","2019-04-16",3.97
"3013","2019-04-17",4.03
"3014","2019-04-18",4.03
"3015","2019-04-22",3.96
"3016","2019-04-23",3.99
"3017","2019-04-24",3.82
"3018","2019-04-25",3.8
"3019","2019-04-26",3.76
"3020","2019-04-29",3.72
"3021","2019-04-30",3.67
"3022","2019-05-01",3.69
"3023","2019-05-02",3.6
"3024","2019-05-03",3.59
"3025","2019-05-06",3.66
"3026","2019-05-07",3.56
"3027","2019-05-08",3.37
"3028","2019-05-09",3.39
"3029","2019-05-10",3.37
"3030","2019-05-13",3.25
"3031","2019-05-14",3.25
"3032","2019-05-15",3.2
"3033","2019-05-16",3.16
"3034","2019-05-17",3.05
"3035","2019-05-20",3.06
"3036","2019-05-21",3.12
"3037","2019-05-22",2.97
"3038","2019-05-23",2.89
"3039","2019-05-24",2.95
"3040","2019-05-28",2.9
"3041","2019-05-29",2.88
"3042","2019-05-30",3.03
"3043","2019-05-31",3
"3044","2019-06-03",3.07
"3045","2019-06-04",3.06
"3046","2019-06-05",3.21
"3047","2019-06-06",3.27
"3048","2019-06-07",3.36
"3049","2019-06-10",3.46
"3050","2019-06-11",3.56
"3051","2019-06-12",3.63
"3052","2019-06-13",3.53
"3053","2019-06-14",3.5
"3054","2019-06-17",3.55
"3055","2019-06-18",3.53
"3056","2019-06-19",3.58
"3057","2019-06-20",3.5
"3058","2019-06-21",3.55
"3059","2019-06-24",3.5
"3060","2019-06-25",3.55
"3061","2019-06-26",3.57
"3062","2019-06-27",3.54
"3063","2019-06-28",3.59
"3064","2019-07-01",3.46
"3065","2019-07-02",3.18
"3066","2019-07-03",3.2
"3067","2019-07-05",3.28
"3068","2019-07-08",3.26
"3069","2019-07-09",3.28
"3070","2019-07-10",3.27
"3071","2019-07-11",3.3
"3072","2019-07-12",3.3
"3073","2019-07-15",3.35
"3074","2019-07-16",3.54
"3075","2019-07-17",3.82
"3076","2019-07-18",3.96
"3077","2019-07-19",3.87
"3078","2019-07-22",3.72
"3079","2019-07-23",3.7
"3080","2019-07-24",3.68
"3081","2019-07-25",3.72
"3082","2019-07-26",3.78
"3083","2019-07-29",3.7
"3084","2019-07-30",3.69
"3085","2019-07-31",3.66
"3086","2019-08-01",3.63
"3087","2019-08-02",3.57
"3088","2019-08-05",3.52
"3089","2019-08-06",3.44
"3090","2019-08-07",3.39
"3091","2019-08-08",3.4
"3092","2019-08-09",3.4
"3093","2019-08-12",3.33
"3094","2019-08-13",3.39
"3095","2019-08-14",3.34
"3096","2019-08-15",3.21
"3097","2019-08-16",3.26
"3098","2019-08-19",3.28
"3099","2019-08-20",3.25
"3100","2019-08-21",3.23
"3101","2019-08-22",3.24
"3102","2019-08-23",3.2
"3103","2019-08-26",3.25
"3104","2019-08-27",3.27
"3105","2019-08-28",3.27
"3106","2019-08-29",3.32
"3107","2019-08-30",3.32
"3108","2019-09-03",3.22
"3109","2019-09-04",3.04
"3110","2019-09-05",3.02
"3111","2019-09-06",2.99
"3112","2019-09-09",2.88
"3113","2019-09-10",2.97
"3114","2019-09-11",2.91
"3115","2019-09-12",3
"3116","2019-09-13",3.05
"3117","2019-09-16",3.02
"3118","2019-09-17",3.15
"3119","2019-09-18",3.24
"3120","2019-09-19",3.16
"3121","2019-09-20",3.1
"3122","2019-09-23",3.3
"3123","2019-09-24",3.25
"3124","2019-09-25",3.26
"3125","2019-09-26",3.08
"3126","2019-09-27",3.1
"3127","2019-09-30",3.19
"3128","2019-10-01",3.09
"3129","2019-10-02",3.03
"3130","2019-10-03",3.07
"3131","2019-10-04",3.05
"3132","2019-10-07",3.24
"3133","2019-10-08",3.13
"3134","2019-10-09",3.18
"3135","2019-10-10",3.15
"3136","2019-10-11",3.1
"3137","2019-10-14",3.1
"3138","2019-10-15",3.12
"3139","2019-10-16",3.14
"3140","2019-10-17",3.05
"3141","2019-10-18",3.04
"3142","2019-10-21",3.07
"3143","2019-10-22",3.13
"3144","2019-10-23",3.18
"3145","2019-10-24",3.17
"3146","2019-10-25",3.16
"3147","2019-10-28",3.19
"3148","2019-10-29",3.34
"3149","2019-10-30",3.3
"3150","2019-10-31",3.18
"3151","2019-11-01",3.24
"3152","2019-11-04",3.2
"3153","2019-11-05",3.13
"3154","2019-11-06",3.09
"3155","2019-11-07",3.06
"3156","2019-11-08",3.04
"3157","2019-11-11",2.99
"3158","2019-11-12",2.57
"3159","2019-11-13",2.56
"3160","2019-11-14",2.51
"3161","2019-11-15",2.62
"3162","2019-11-18",2.67
"3163","2019-11-19",2.48
"3164","2019-11-20",2.43
"3165","2019-11-21",2.68
"3166","2019-11-22",2.56
"3167","2019-11-25",2.84
"3168","2019-11-26",3.23
"3169","2019-11-27",3.74
"3170","2019-11-29",4.41
"3171","2019-12-02",5.72
"3172","2019-12-03",5.05
"3173","2019-12-04",4.67
"3174","2019-12-05",4.67
"3175","2019-12-06",4.58
"3176","2019-12-09",5.1
"3177","2019-12-10",4.98
"3178","2019-12-11",5.18
"3179","2019-12-12",5.32
"3180","2019-12-13",5.36
"3181","2019-12-16",5.05
"3182","2019-12-17",5.07
"3183","2019-12-18",5.35
"3184","2019-12-19",5.74
"3185","2019-12-20",5.28
"3186","2019-12-23",5.32
"3187","2019-12-24",5.48
"3188","2019-12-26",5.28
"3189","2019-12-27",5.18
"3190","2019-12-30",4.96
"3191","2019-12-31",5.15
"3192","2020-01-02",4.94
"3193","2020-01-03",4.85
"3194","2020-01-06",4.68
"3195","2020-01-07",4.8
"3196","2020-01-08",4.8
"3197","2020-01-09",5.5
"3198","2020-01-10",5.16
"3199","2020-01-13",5.24
"3200","2020-01-14",5.29
"3201","2020-01-15",5.26
"3202","2020-01-16",5.18
"3203","2020-01-17",5.38
"3204","2020-01-21",5.47
"3205","2020-01-22",5.41
"3206","2020-01-23",5.18
"3207","2020-01-24",5.08
"3208","2020-01-27",5.01
"3209","2020-01-28",5.25
"3210","2020-01-29",5.25
"3211","2020-01-30",5.18
"3212","2020-01-31",5.23
"3213","2020-02-03",5.1
"3214","2020-02-04",5.05
"3215","2020-02-05",5.22
"3216","2020-02-06",5.11
"3217","2020-02-07",5.08
"3218","2020-02-10",5.02
"3219","2020-02-11",4.86
"3220","2020-02-12",4.76
"3221","2020-02-13",4.85
"3222","2020-02-14",4.85
"3223","2020-02-18",4.87
"3224","2020-02-19",4.96
"3225","2020-02-20",4.95
"3226","2020-02-21",4.92
"3227","2020-02-24",5.01
"3228","2020-02-25",4.87
"3229","2020-02-26",4.7
"3230","2020-02-27",3.95
"3231","2020-02-28",4.08
"3232","2020-03-02",4.04
"3233","2020-03-03",3.98
"3234","2020-03-04",3.97
"3235","2020-03-05",3.91
"3236","2020-03-06",3.89
"3237","2020-03-09",3.5
"3238","2020-03-10",3.61
"3239","2020-03-11",3.31
"3240","2020-03-12",3.13
"3241","2020-03-13",3.06
"3242","2020-03-16",2.77
"3243","2020-03-17",2.83
"3244","2020-03-18",2.6
"3245","2020-03-19",2.91
"3246","2020-03-20",3.02
"3247","2020-03-23",2.91
"3248","2020-03-24",2.9
"3249","2020-03-25",3
"3250","2020-03-26",3.01
"3251","2020-03-27",2.93
"3252","2020-03-30",2.98
"3253","2020-03-31",3.04
"3254","2020-04-01",2.94
"3255","2020-04-02",3.04
"3256","2020-04-03",2.98
"3257","2020-04-06",3.09
"3258","2020-04-07",3.09
"3259","2020-04-08",3.18
"3260","2020-04-09",3.17
"3261","2020-04-13",3.2
"3262","2020-04-14",3.24
"3263","2020-04-15",3.12
"3264","2020-04-16",3.07
"3265","2020-04-17",3.16
"3266","2020-04-20",3.02
"3267","2020-04-21",3
"3268","2020-04-22",2.93
"3269","2020-04-23",2.87
"3270","2020-04-24",2.93
"3271","2020-04-27",3.07
"3272","2020-04-28",3.03
"3273","2020-04-29",3.02
"3274","2020-04-30",3.09
"3275","2020-05-01",3.07
"3276","2020-05-04",3.02
"3277","2020-05-05",2.93
"3278","2020-05-06",2.97
"3279","2020-05-07",3.34
"3280","2020-05-08",3.51
"3281","2020-05-11",3.54
"3282","2020-05-12",3.47
"3283","2020-05-13",3.19
"3284","2020-05-14",3.16
"3285","2020-05-15",3.34
"3286","2020-05-18",3.26
"3287","2020-05-19",3.29
"3288","2020-05-20",3.29
"3289","2020-05-21",3.39
"3290","2020-05-22",3.35
"3291","2020-05-26",3.27
"3292","2020-05-27",3.3
"3293","2020-05-28",3.3
"3294","2020-05-29",3.14
"3295","2020-06-01",3.29
"3296","2020-06-02",3.39
"3297","2020-06-03",3.47
"3298","2020-06-04",3.43
"3299","2020-06-05",3.47
"3300","2020-06-08",3.71
"3301","2020-06-09",3.91
"3302","2020-06-10",3.73
"3303","2020-06-11",4.11
"3304","2020-06-12",3.94
"3305","2020-06-15",3.92
"3306","2020-06-16",3.82
"3307","2020-06-17",3.77
"3308","2020-06-18",4
"3309","2020-06-19",4.05
"3310","2020-06-22",4.12
"3311","2020-06-23",3.91
"3312","2020-06-24",3.72
"3313","2020-06-25",3.66
"3314","2020-06-26",3.61
"3315","2020-06-29",3.49
"3316","2020-06-30",3.53
"3317","2020-07-01",3.48
"3318","2020-07-02",3.52
"3319","2020-07-06",3.55
"3320","2020-07-07",3.35
"3321","2020-07-08",3.38
"3322","2020-07-09",3.39
"3323","2020-07-10",3.33
"3324","2020-07-13",3.44
"3325","2020-07-14",3.59
"3326","2020-07-15",4.06
"3327","2020-07-16",4.08
"3328","2020-07-17",3.98
"3329","2020-07-20",4.04
"3330","2020-07-21",4.02
"3331","2020-07-22",4.01
"3332","2020-07-23",4.16
"3333","2020-07-24",4.05
"3334","2020-07-27",3.93
"3335","2020-07-28",3.76
"3336","2020-07-29",3.79
"3337","2020-07-30",3.84
"3338","2020-07-31",3.67
"3339","2020-08-03",3.86
"3340","2020-08-04",3.97
"3341","2020-08-05",3.95
"3342","2020-08-06",3.88
"3343","2020-08-07",3.85
"3344","2020-08-10",3.98
"3345","2020-08-11",3.8
"3346","2020-08-12",3.71
"3347","2020-08-13",3.64
"3348","2020-08-14",3.75
"3349","2020-08-17",3.88
"3350","2020-08-18",3.83
"3351","2020-08-19",3.77
"3352","2020-08-20",3.8
"3353","2020-08-21",3.64
"3354","2020-08-24",3.69
"3355","2020-08-25",3.7
"3356","2020-08-26",3.5
"3357","2020-08-27",3.51
"3358","2020-08-28",3.46
"3359","2020-08-31",3.49
"3360","2020-09-01",3.38
"3361","2020-09-02",3.47
"3362","2020-09-03",3.15
"3363","2020-09-04",3.22
"3364","2020-09-08",3.16
"3365","2020-09-09",2.93
"3366","2020-09-10",3.16
"3367","2020-09-11",3.07
"3368","2020-09-14",3.06
"3369","2020-09-15",2.95
"3370","2020-09-16",2.77
"3371","2020-09-17",2.65
"3372","2020-09-18",2.84
"3373","2020-09-21",2.79
"3374","2020-09-22",3.01
"3375","2020-09-23",2.77
"3376","2020-09-24",2.76
"3377","2020-09-25",2.86
"3378","2020-09-28",2.67
"3379","2020-09-29",2.58
"3380","2020-09-30",2.61
"3381","2020-10-01",2.54
"3382","2020-10-02",2.58
"3383","2020-10-05",2.64
"3384","2020-10-06",2.57
"3385","2020-10-07",2.59
"3386","2020-10-08",2.69
"3387","2020-10-09",2.7
"3388","2020-10-12",2.72
"3389","2020-10-13",2.62
"3390","2020-10-14",2.55
"3391","2020-10-15",2.54
"3392","2020-10-16",2.68
"3393","2020-10-19",2.82
"3394","2020-10-20",2.79
"3395","2020-10-21",2.6
"3396","2020-10-22",2.55
"3397","2020-10-23",2.55
"3398","2020-10-26",2.48
"3399","2020-10-27",2.51
"3400","2020-10-28",2.49
"3401","2020-10-29",2.56
"3402","2020-10-30",2.53
"3403","2020-11-02",2.64
"3404","2020-11-03",2.59
"3405","2020-11-04",2.61
"3406","2020-11-05",2.65
"3407","2020-11-06",2.71
"3408","2020-11-09",2.78
"3409","2020-11-10",2.67
"3410","2020-11-11",2.64
"3411","2020-11-12",2.77
"3412","2020-11-13",2.54
"3413","2020-11-16",2.6
"3414","2020-11-17",2.59
"3415","2020-11-18",2.52
"3416","2020-11-19",2.58
"3417","2020-11-20",2.66
"3418","2020-11-23",2.55
"3419","2020-11-24",2.78
"3420","2020-11-25",3.23
"3421","2020-11-27",4.45
