"","date","APDN"
"3134","2019-06-14",24.799999
"3135","2019-06-17",24.799999
"3136","2019-06-18",24.799999
"3137","2019-06-19",25.6
"3138","2019-06-20",24
"3139","2019-06-21",24.4
"3140","2019-06-24",24
"3141","2019-06-25",22.4
"3142","2019-06-26",20.4
"3143","2019-06-27",20.4
"3144","2019-06-28",20
"3145","2019-07-01",20.4
"3146","2019-07-02",21.200001
"3147","2019-07-03",20.799999
"3148","2019-07-05",20.799999
"3149","2019-07-08",20.4
"3150","2019-07-09",20.4
"3151","2019-07-10",20.4
"3152","2019-07-11",20.4
"3153","2019-07-12",20.4
"3154","2019-07-15",20.4
"3155","2019-07-16",21.200001
"3156","2019-07-17",18.799999
"3157","2019-07-18",14
"3158","2019-07-19",13.6
"3159","2019-07-22",12
"3160","2019-07-23",11.2
"3161","2019-07-24",11.2
"3162","2019-07-25",11.2
"3163","2019-07-26",11.2
"3164","2019-07-29",10.8
"3165","2019-07-30",12
"3166","2019-07-31",12
"3167","2019-08-01",12.8
"3168","2019-08-02",12.4
"3169","2019-08-05",11.6
"3170","2019-08-06",10.8
"3171","2019-08-07",10.4
"3172","2019-08-08",11.2
"3173","2019-08-09",11.2
"3174","2019-08-12",11.6
"3175","2019-08-13",12.8
"3176","2019-08-14",11.2
"3177","2019-08-15",11.6
"3178","2019-08-16",11.2
"3179","2019-08-19",11.2
"3180","2019-08-20",10.8
"3181","2019-08-21",10.8
"3182","2019-08-22",10.4
"3183","2019-08-23",10.4
"3184","2019-08-26",10.8
"3185","2019-08-27",11.2
"3186","2019-08-28",12.8
"3187","2019-08-29",12
"3188","2019-08-30",12.4
"3189","2019-09-03",12
"3190","2019-09-04",11.6
"3191","2019-09-05",12
"3192","2019-09-06",13.2
"3193","2019-09-09",12.8
"3194","2019-09-10",12.8
"3195","2019-09-11",12.8
"3196","2019-09-12",14
"3197","2019-09-13",14.4
"3198","2019-09-16",13.6
"3199","2019-09-17",16.4
"3200","2019-09-18",16.4
"3201","2019-09-19",12
"3202","2019-09-20",11.2
"3203","2019-09-23",10.8
"3204","2019-09-24",10.4
"3205","2019-09-25",9.6
"3206","2019-09-26",10
"3207","2019-09-27",9.6
"3208","2019-09-30",8.8
"3209","2019-10-01",9.6
"3210","2019-10-02",9.2
"3211","2019-10-03",9.2
"3212","2019-10-04",9.6
"3213","2019-10-07",9.6
"3214","2019-10-08",10.4
"3215","2019-10-09",10.4
"3216","2019-10-10",9.2
"3217","2019-10-11",8
"3218","2019-10-14",8.4
"3219","2019-10-15",7.6
"3220","2019-10-16",8.4
"3221","2019-10-17",8.8
"3222","2019-10-18",8.8
"3223","2019-10-21",8.8
"3224","2019-10-22",9.6
"3225","2019-10-23",9.2
"3226","2019-10-24",9.2
"3227","2019-10-25",9.2
"3228","2019-10-28",8.4
"3229","2019-10-29",8.4
"3230","2019-10-30",8
"3231","2019-10-31",6.8
"3232","2019-11-01",7.32
"3233","2019-11-04",6.8
"3234","2019-11-05",6.84
"3235","2019-11-06",6.1
"3236","2019-11-07",5.81
"3237","2019-11-08",5.19
"3238","2019-11-11",4.4
"3239","2019-11-12",19
"3240","2019-11-13",5.18
"3241","2019-11-14",4.93
"3242","2019-11-15",4.43
"3243","2019-11-18",4.07
"3244","2019-11-19",3.82
"3245","2019-11-20",4.14
"3246","2019-11-21",4.1
"3247","2019-11-22",4.06
"3248","2019-11-25",4.43
"3249","2019-11-26",4.26
"3250","2019-11-27",4.22
"3251","2019-11-29",4.18
"3252","2019-12-02",4.12
"3253","2019-12-03",3.95
"3254","2019-12-04",3.96
"3255","2019-12-05",3.82
"3256","2019-12-06",3.94
"3257","2019-12-09",4
"3258","2019-12-10",4.1
"3259","2019-12-11",4.17
"3260","2019-12-12",4.26
"3261","2019-12-13",3.94
"3262","2019-12-16",4.05
"3263","2019-12-17",3.92
"3264","2019-12-18",3.88
"3265","2019-12-19",3.92
"3266","2019-12-20",3.98
"3267","2019-12-23",3.94
"3268","2019-12-24",3.91
"3269","2019-12-26",4.4
"3270","2019-12-27",4.35
"3271","2019-12-30",4.22
"3272","2019-12-31",4.19
"3273","2020-01-02",4.43
"3274","2020-01-03",4.46
"3275","2020-01-06",4.36
"3276","2020-01-07",4.25
"3277","2020-01-08",4.41
"3278","2020-01-09",4.19
"3279","2020-01-10",4.01
"3280","2020-01-13",4.27
"3281","2020-01-14",4.18
"3282","2020-01-15",4.16
"3283","2020-01-16",4.22
"3284","2020-01-17",4.29
"3285","2020-01-21",4.07
"3286","2020-01-22",4.07
"3287","2020-01-23",4.02
"3288","2020-01-24",3.95
"3289","2020-01-27",3.86
"3290","2020-01-28",3.89
"3291","2020-01-29",3.75
"3292","2020-01-30",3.77
"3293","2020-01-31",3.79
"3294","2020-02-03",3.67
"3295","2020-02-04",3.65
"3296","2020-02-05",3.87
"3297","2020-02-06",3.86
"3298","2020-02-07",3.89
"3299","2020-02-10",3.62
"3300","2020-02-11",3.5
"3301","2020-02-12",3.42
"3302","2020-02-13",3.55
"3303","2020-02-14",3.48
"3304","2020-02-18",3.37
"3305","2020-02-19",3.59
"3306","2020-02-20",3.52
"3307","2020-02-21",3.56
"3308","2020-02-24",3.79
"3309","2020-02-25",3.55
"3310","2020-02-26",3.62
"3311","2020-02-27",4.1
"3312","2020-02-28",3.99
"3313","2020-03-02",5.18
"3314","2020-03-03",4.78
"3315","2020-03-04",4.4
"3316","2020-03-05",4.91
"3317","2020-03-06",4.69
"3318","2020-03-09",4.23
"3319","2020-03-10",4.07
"3320","2020-03-11",4.1
"3321","2020-03-12",3.08
"3322","2020-03-13",2.8
"3323","2020-03-16",2.86
"3324","2020-03-17",3.13
"3325","2020-03-18",6.96
"3326","2020-03-19",5.5
"3327","2020-03-20",4.66
"3328","2020-03-23",3.98
"3329","2020-03-24",4
"3330","2020-03-25",4.08
"3331","2020-03-26",4.23
"3332","2020-03-27",4.34
"3333","2020-03-30",4.07
"3334","2020-03-31",4.02
"3335","2020-04-01",3.79
"3336","2020-04-02",3.84
"3337","2020-04-03",3.76
"3338","2020-04-06",3.92
"3339","2020-04-07",3.88
"3340","2020-04-08",4.02
"3341","2020-04-09",3.98
"3342","2020-04-13",4.04
"3343","2020-04-14",4.55
"3344","2020-04-15",5.76
"3345","2020-04-16",6.04
"3346","2020-04-17",5.5
"3347","2020-04-20",5.43
"3348","2020-04-21",6.36
"3349","2020-04-22",6.35
"3350","2020-04-23",6.19
"3351","2020-04-24",6.36
"3352","2020-04-27",6.68
"3353","2020-04-28",6.55
"3354","2020-04-29",6.19
"3355","2020-04-30",6.88
"3356","2020-05-01",6.63
"3357","2020-05-04",9.13
"3358","2020-05-05",8.61
"3359","2020-05-06",9.4
"3360","2020-05-07",8.8
"3361","2020-05-08",9.48
"3362","2020-05-11",9.37
"3363","2020-05-12",9.29
"3364","2020-05-13",8.89
"3365","2020-05-14",15.21
"3366","2020-05-15",11.11
"3367","2020-05-18",11.2
"3368","2020-05-19",11.66
"3369","2020-05-20",11.25
"3370","2020-05-21",11.41
"3371","2020-05-22",11.04
"3372","2020-05-26",11.78
"3373","2020-05-27",10.16
"3374","2020-05-28",9.82
"3375","2020-05-29",9.72
"3376","2020-06-01",9.87
"3377","2020-06-02",9.64
"3378","2020-06-03",8.36
"3379","2020-06-04",7.98
"3380","2020-06-05",7.36
"3381","2020-06-08",7.86
"3382","2020-06-09",7.82
"3383","2020-06-10",7.58
"3384","2020-06-11",7.04
"3385","2020-06-12",7.21
"3386","2020-06-15",7.42
"3387","2020-06-16",7.55
"3388","2020-06-17",7.26
"3389","2020-06-18",7.31
"3390","2020-06-19",7.39
"3391","2020-06-22",7.92
"3392","2020-06-23",7.65
"3393","2020-06-24",7.62
"3394","2020-06-25",9.28
"3395","2020-06-26",9.09
"3396","2020-06-29",8.8
"3397","2020-06-30",8.07
"3398","2020-07-01",7.75
"3399","2020-07-02",8.25
"3400","2020-07-06",8.24
"3401","2020-07-07",8.13
"3402","2020-07-08",8.02
"3403","2020-07-09",8.12
"3404","2020-07-10",8.11
"3405","2020-07-13",7.78
"3406","2020-07-14",7.81
"3407","2020-07-15",8.03
"3408","2020-07-16",8.99
"3409","2020-07-17",10.73
"3410","2020-07-20",10.57
"3411","2020-07-21",11.22
"3412","2020-07-22",10.86
"3413","2020-07-23",10.19
"3414","2020-07-24",9.73
"3415","2020-07-27",9.25
"3416","2020-07-28",9.1
"3417","2020-07-29",8.87
"3418","2020-07-30",8.71
"3419","2020-07-31",10
"3420","2020-08-03",9.69
"3421","2020-08-04",10.87
"3422","2020-08-05",10.6
"3423","2020-08-06",10.97
"3424","2020-08-07",10
"3425","2020-08-10",9.84
"3426","2020-08-11",9.82
"3427","2020-08-12",8.84
"3428","2020-08-13",9.09
"3429","2020-08-14",9.29
"3430","2020-08-17",9.48
"3431","2020-08-18",9.42
"3432","2020-08-19",9.51
"3433","2020-08-20",9.25
"3434","2020-08-21",9.3
"3435","2020-08-24",9
"3436","2020-08-25",8.85
"3437","2020-08-26",8.61
"3438","2020-08-27",7.35
"3439","2020-08-28",7.64
"3440","2020-08-31",7.33
"3441","2020-09-01",7.39
"3442","2020-09-02",7.3
"3443","2020-09-03",7.53
"3444","2020-09-04",7.65
"3445","2020-09-08",8.12
"3446","2020-09-09",8.05
"3447","2020-09-10",8.11
"3448","2020-09-11",8.12
"3449","2020-09-14",8.12
"3450","2020-09-15",8.16
"3451","2020-09-16",8.41
"3452","2020-09-17",8.24
"3453","2020-09-18",7.76
"3454","2020-09-21",7.74
"3455","2020-09-22",7.74
"3456","2020-09-23",7.77
"3457","2020-09-24",7.84
"3458","2020-09-25",7.65
"3459","2020-09-28",8.34
"3460","2020-09-29",7.8
"3461","2020-09-30",7.73
"3462","2020-10-01",7.6
"3463","2020-10-02",7.4
"3464","2020-10-05",7.5
"3465","2020-10-06",7.71
"3466","2020-10-07",7.54
"3467","2020-10-08",7.66
"3468","2020-10-09",7.64
"3469","2020-10-12",7.99
"3470","2020-10-13",8.16
"3471","2020-10-14",8.12
"3472","2020-10-15",7.9
"3473","2020-10-16",7.7
"3474","2020-10-19",7.54
"3475","2020-10-20",7.93
"3476","2020-10-21",7.75
"3477","2020-10-22",7.81
"3478","2020-10-23",7.7
"3479","2020-10-26",7.63
"3480","2020-10-27",7.14
"3481","2020-10-28",6.9
"3482","2020-10-29",6.85
"3483","2020-10-30",7.71
"3484","2020-11-02",7
"3485","2020-11-03",6.97
"3486","2020-11-04",7.32
"3487","2020-11-05",7.06
"3488","2020-11-06",7.19
"3489","2020-11-09",6.62
"3490","2020-11-10",6.57
"3491","2020-11-11",6.84
"3492","2020-11-12",6.89
"3493","2020-11-13",6.76
"3494","2020-11-16",7.23
"3495","2020-11-17",7.05
"3496","2020-11-18",7.06
"3497","2020-11-19",7.04
"3498","2020-11-20",7.05
"3499","2020-11-23",6.92
"3500","2020-11-24",6.79
"3501","2020-11-25",6.73
"3502","2020-11-27",7.18
