"","date","TBBK"
"884","2010-07-07",7.77
"885","2010-07-08",7.81
"886","2010-07-09",7.78
"887","2010-07-12",7.71
"888","2010-07-13",8.09
"889","2010-07-14",7.91
"890","2010-07-15",7.71
"891","2010-07-16",7.35
"892","2010-07-19",7.36
"893","2010-07-20",7.56
"894","2010-07-21",7.14
"895","2010-07-22",7.3
"896","2010-07-23",7.5
"897","2010-07-26",7.87
"898","2010-07-27",7.75
"899","2010-07-28",7.71
"900","2010-07-29",7.75
"901","2010-07-30",7.55
"902","2010-08-02",7.62
"903","2010-08-03",7.62
"904","2010-08-04",7.71
"905","2010-08-05",7.66
"906","2010-08-06",7.64
"907","2010-08-09",7.86
"908","2010-08-10",7.57
"909","2010-08-11",7.09
"910","2010-08-12",7.05
"911","2010-08-13",6.81
"912","2010-08-16",6.82
"913","2010-08-17",7
"914","2010-08-18",6.92
"915","2010-08-19",6.7
"916","2010-08-20",6.68
"917","2010-08-23",6.3
"918","2010-08-24",6.36
"919","2010-08-25",6.45
"920","2010-08-26",6.26
"921","2010-08-27",6.61
"922","2010-08-30",6.26
"923","2010-08-31",6.42
"924","2010-09-01",6.57
"925","2010-09-02",6.64
"926","2010-09-03",6.59
"927","2010-09-07",6.36
"928","2010-09-08",6.63
"929","2010-09-09",6.55
"930","2010-09-10",6.49
"931","2010-09-13",6.71
"932","2010-09-14",6.69
"933","2010-09-15",6.68
"934","2010-09-16",6.44
"935","2010-09-17",6.54
"936","2010-09-20",6.78
"937","2010-09-21",6.61
"938","2010-09-22",6.58
"939","2010-09-23",6.62
"940","2010-09-24",6.94
"941","2010-09-27",6.92
"942","2010-09-28",7.05
"943","2010-09-29",6.86
"944","2010-09-30",6.69
"945","2010-10-01",6.6
"946","2010-10-04",6.5
"947","2010-10-05",6.86
"948","2010-10-06",6.88
"949","2010-10-07",6.84
"950","2010-10-08",7.16
"951","2010-10-11",7.25
"952","2010-10-12",7.3
"953","2010-10-13",7.71
"954","2010-10-14",7.94
"955","2010-10-15",7.85
"956","2010-10-18",8.14
"957","2010-10-19",7.79
"958","2010-10-20",7.94
"959","2010-10-21",7.79
"960","2010-10-22",7.77
"961","2010-10-25",7.77
"962","2010-10-26",7.77
"963","2010-10-27",7.79
"964","2010-10-28",7.55
"965","2010-10-29",7.49
"966","2010-11-01",7.36
"967","2010-11-02",7.8
"968","2010-11-03",7.99
"969","2010-11-04",8.42
"970","2010-11-05",8.56
"971","2010-11-08",8.36
"972","2010-11-09",8.42
"973","2010-11-10",8.62
"974","2010-11-11",8.65
"975","2010-11-12",8.67
"976","2010-11-15",8.51
"977","2010-11-16",8.22
"978","2010-11-17",7.96
"979","2010-11-18",8.12
"980","2010-11-19",8.49
"981","2010-11-22",8.57
"982","2010-11-23",8.45
"983","2010-11-24",8.69
"984","2010-11-26",9.02
"985","2010-11-29",8.97
"986","2010-11-30",8.6
"987","2010-12-01",8.76
"988","2010-12-02",8.73
"989","2010-12-03",8.73
"990","2010-12-06",8.81
"991","2010-12-07",8.85
"992","2010-12-08",9.15
"993","2010-12-09",9.37
"994","2010-12-10",9.81
"995","2010-12-13",9.85
"996","2010-12-14",9.92
"997","2010-12-15",9.7
