"","date","FTNT"
"2760","2020-11-04",116.239998
"2761","2020-11-05",119.510002
"2762","2020-11-06",117.209999
"2763","2020-11-09",117.110001
"2764","2020-11-10",111.300003
"2765","2020-11-11",114.589996
"2766","2020-11-12",113.599998
"2767","2020-11-13",115.919998
"2768","2020-11-16",116.720001
"2769","2020-11-17",118.419998
"2770","2020-11-18",116.68
"2771","2020-11-19",117.029999
"2772","2020-11-20",118.120003
"2773","2020-11-23",117.080002
"2774","2020-11-24",118.589996
"2775","2020-11-25",119.860001
"2776","2020-11-27",123.790001
