"","date","WPRT"
"2831","2019-11-12",2.68
"2832","2019-11-13",2.64
"2833","2019-11-14",2.69
"2834","2019-11-15",2.74
"2835","2019-11-18",2.64
"2836","2019-11-19",2.5
"2837","2019-11-20",2.51
"2838","2019-11-21",2.5
"2839","2019-11-22",2.55
"2840","2019-11-25",2.57
"2841","2019-11-26",2.54
"2842","2019-11-27",2.48
"2843","2019-11-29",2.44
"2844","2019-12-02",2.41
"2845","2019-12-03",2.39
"2846","2019-12-04",2.36
"2847","2019-12-05",2.29
"2848","2019-12-06",2.25
"2849","2019-12-09",2.3
"2850","2019-12-10",2.39
"2851","2019-12-11",2.4
"2852","2019-12-12",2.53
"2853","2019-12-13",2.51
"2854","2019-12-16",2.47
"2855","2019-12-17",2.56
"2856","2019-12-18",2.6
"2857","2019-12-19",2.53
"2858","2019-12-20",2.47
"2859","2019-12-23",2.52
"2860","2019-12-24",2.5
"2861","2019-12-26",2.44
"2862","2019-12-27",2.4
"2863","2019-12-30",2.39
"2864","2019-12-31",2.37
"2865","2020-01-02",2.43
"2866","2020-01-03",2.43
"2867","2020-01-06",2.51
"2868","2020-01-07",2.56
"2869","2020-01-08",2.62
"2870","2020-01-09",2.67
"2871","2020-01-10",2.74
"2872","2020-01-13",2.77
"2873","2020-01-14",2.7
"2874","2020-01-15",2.73
"2875","2020-01-16",2.75
"2876","2020-01-17",2.7
"2877","2020-01-21",2.58
"2878","2020-01-22",2.52
"2879","2020-01-23",2.48
"2880","2020-01-24",2.54
"2881","2020-01-27",2.57
"2882","2020-01-28",2.53
"2883","2020-01-29",2.7
"2884","2020-01-30",2.67
"2885","2020-01-31",2.57
"2886","2020-02-03",2.64
"2887","2020-02-04",2.63
"2888","2020-02-05",2.62
"2889","2020-02-06",2.6
"2890","2020-02-07",2.51
"2891","2020-02-10",2.44
"2892","2020-02-11",2.46
"2893","2020-02-12",2.53
"2894","2020-02-13",2.45
"2895","2020-02-14",2.48
"2896","2020-02-18",2.46
"2897","2020-02-19",2.53
"2898","2020-02-20",2.59
"2899","2020-02-21",2.45
"2900","2020-02-24",2.3
"2901","2020-02-25",2.17
"2902","2020-02-26",2.09
"2903","2020-02-27",1.96
"2904","2020-02-28",1.86
"2905","2020-03-02",1.87
"2906","2020-03-03",1.81
"2907","2020-03-04",1.93
"2908","2020-03-05",1.79
"2909","2020-03-06",1.65
"2910","2020-03-09",1.44
"2911","2020-03-10",1.63
"2912","2020-03-11",1.41
"2913","2020-03-12",1.22
"2914","2020-03-13",1.4
"2915","2020-03-16",1.04
"2916","2020-03-17",1.07
"2917","2020-03-18",0.77
"2918","2020-03-19",0.81
"2919","2020-03-20",0.8
"2920","2020-03-23",0.73
"2921","2020-03-24",0.86
"2922","2020-03-25",0.85
"2923","2020-03-26",1.07
"2924","2020-03-27",1.04
"2925","2020-03-30",0.91
"2926","2020-03-31",0.94
"2927","2020-04-01",0.82
"2928","2020-04-02",0.84
"2929","2020-04-03",0.78
"2930","2020-04-06",0.81
"2931","2020-04-07",0.84
"2932","2020-04-08",0.85
"2933","2020-04-09",0.82
"2934","2020-04-13",0.79
"2935","2020-04-14",0.96
"2936","2020-04-15",0.86
"2937","2020-04-16",0.83
"2938","2020-04-17",0.87
"2939","2020-04-20",0.83
"2940","2020-04-21",0.8
"2941","2020-04-22",0.8
"2942","2020-04-23",0.83
"2943","2020-04-24",0.8
"2944","2020-04-27",0.82
"2945","2020-04-28",0.83
"2946","2020-04-29",1.11
"2947","2020-04-30",1.05
"2948","2020-05-01",0.95
"2949","2020-05-04",0.97
"2950","2020-05-05",1.02
"2951","2020-05-06",0.93
"2952","2020-05-07",0.94
"2953","2020-05-08",0.97
"2954","2020-05-11",1.31
"2955","2020-05-12",1.31
"2956","2020-05-13",1.19
"2957","2020-05-14",1.17
"2958","2020-05-15",1.15
"2959","2020-05-18",1.16
"2960","2020-05-19",1.25
"2961","2020-05-20",1.3
"2962","2020-05-21",1.29
"2963","2020-05-22",1.31
"2964","2020-05-26",1.44
"2965","2020-05-27",1.49
"2966","2020-05-28",1.38
"2967","2020-05-29",1.31
"2968","2020-06-01",1.42
"2969","2020-06-02",1.43
"2970","2020-06-03",1.44
"2971","2020-06-04",1.4
"2972","2020-06-05",1.31
"2973","2020-06-08",1.47
"2974","2020-06-09",1.41
"2975","2020-06-10",1.37
"2976","2020-06-11",1.23
"2977","2020-06-12",1.28
"2978","2020-06-15",1.23
"2979","2020-06-16",1.26
"2980","2020-06-17",1.25
"2981","2020-06-18",1.29
"2982","2020-06-19",1.27
"2983","2020-06-22",1.25
"2984","2020-06-23",1.25
"2985","2020-06-24",1.23
"2986","2020-06-25",1.2
"2987","2020-06-26",1.17
"2988","2020-06-29",1.23
"2989","2020-06-30",1.24
"2990","2020-07-01",1.19
"2991","2020-07-02",1.24
"2992","2020-07-06",1.4
"2993","2020-07-07",1.31
"2994","2020-07-08",1.5
"2995","2020-07-09",1.4
"2996","2020-07-10",1.35
"2997","2020-07-13",1.25
"2998","2020-07-14",1.36
"2999","2020-07-15",1.36
"3000","2020-07-16",1.38
"3001","2020-07-17",1.35
"3002","2020-07-20",1.32
"3003","2020-07-21",1.29
"3004","2020-07-22",1.37
"3005","2020-07-23",1.36
"3006","2020-07-24",1.52
"3007","2020-07-27",1.87
"3008","2020-07-28",1.69
"3009","2020-07-29",1.79
"3010","2020-07-30",1.64
"3011","2020-07-31",1.55
"3012","2020-08-03",1.49
"3013","2020-08-04",1.62
"3014","2020-08-05",1.63
"3015","2020-08-06",1.53
"3016","2020-08-07",1.67
"3017","2020-08-10",1.98
"3018","2020-08-11",2.03
"3019","2020-08-12",2.01
"3020","2020-08-13",1.9
"3021","2020-08-14",1.87
"3022","2020-08-17",1.87
"3023","2020-08-18",1.86
"3024","2020-08-19",1.93
"3025","2020-08-20",1.9
"3026","2020-08-21",1.87
"3027","2020-08-24",1.79
"3028","2020-08-25",1.8
"3029","2020-08-26",1.79
"3030","2020-08-27",1.7
"3031","2020-08-28",1.73
"3032","2020-08-31",1.7
"3033","2020-09-01",1.74
"3034","2020-09-02",1.71
"3035","2020-09-03",1.66
"3036","2020-09-04",1.66
"3037","2020-09-08",1.72
"3038","2020-09-09",1.7
"3039","2020-09-10",1.56
"3040","2020-09-11",1.62
"3041","2020-09-14",1.68
"3042","2020-09-15",1.63
"3043","2020-09-16",1.66
"3044","2020-09-17",1.62
"3045","2020-09-18",2.25
"3046","2020-09-21",2.33
"3047","2020-09-22",1.88
"3048","2020-09-23",1.75
"3049","2020-09-24",1.6
"3050","2020-09-25",1.61
"3051","2020-09-28",1.72
"3052","2020-09-29",1.7
"3053","2020-09-30",1.63
"3054","2020-10-01",1.7
"3055","2020-10-02",1.75
"3056","2020-10-05",1.85
"3057","2020-10-06",1.89
"3058","2020-10-07",2.12
"3059","2020-10-08",2.19
"3060","2020-10-09",2.08
"3061","2020-10-12",1.97
"3062","2020-10-13",2.02
"3063","2020-10-14",2.05
"3064","2020-10-15",2.02
"3065","2020-10-16",2.02
"3066","2020-10-19",1.9
"3067","2020-10-20",1.93
"3068","2020-10-21",1.95
"3069","2020-10-22",2.05
"3070","2020-10-23",2.07
"3071","2020-10-26",1.97
"3072","2020-10-27",1.94
"3073","2020-10-28",1.79
"3074","2020-10-29",1.83
"3075","2020-10-30",1.77
"3076","2020-11-02",1.76
"3077","2020-11-03",1.82
"3078","2020-11-04",1.82
"3079","2020-11-05",2.01
"3080","2020-11-06",1.92
"3081","2020-11-09",2.02
"3082","2020-11-10",2.11
"3083","2020-11-11",2.28
"3084","2020-11-12",2.39
"3085","2020-11-13",2.6
"3086","2020-11-16",2.93
"3087","2020-11-17",2.96
"3088","2020-11-18",3.12
"3089","2020-11-19",3.09
"3090","2020-11-20",3.47
"3091","2020-11-23",3.67
"3092","2020-11-24",3.73
"3093","2020-11-25",3.94
"3094","2020-11-27",4.15
