"","date","TFSL"
"2855","2018-08-21",15.4
"2856","2018-08-22",15.43
"2857","2018-08-23",15.27
"2858","2018-08-24",15.36
"2859","2018-08-27",15.28
"2860","2018-08-28",15.28
"2861","2018-08-29",15.26
"2862","2018-08-30",15.29
"2863","2018-08-31",15.44
"2864","2018-09-04",15.66
"2865","2018-09-05",15.93
"2866","2018-09-06",15.75
"2867","2018-09-07",15.58
"2868","2018-09-10",15.54
"2869","2018-09-11",15.59
"2870","2018-09-12",15.38
"2871","2018-09-13",15.22
"2872","2018-09-14",15.41
"2873","2018-09-17",15.4
"2874","2018-09-18",15.3
"2875","2018-09-19",15.24
"2876","2018-09-20",15.52
"2877","2018-09-21",15.58
"2878","2018-09-24",15.44
"2879","2018-09-25",15.41
"2880","2018-09-26",15.05
"2881","2018-09-27",14.9
"2882","2018-09-28",15.01
"2883","2018-10-01",14.78
"2884","2018-10-02",14.71
"2885","2018-10-03",14.92
"2886","2018-10-04",14.84
"2887","2018-10-05",14.76
"2888","2018-10-08",14.82
"2889","2018-10-09",14.93
"2890","2018-10-10",14.79
"2891","2018-10-11",14.63
"2892","2018-10-12",14.5
"2893","2018-10-15",14.59
"2894","2018-10-16",14.76
"2895","2018-10-17",14.91
"2896","2018-10-18",14.74
"2897","2018-10-19",14.61
"2898","2018-10-22",14.47
"2899","2018-10-23",14.57
"2900","2018-10-24",14.3
"2901","2018-10-25",14.79
"2902","2018-10-26",14.61
"2903","2018-10-29",14.84
"2904","2018-10-30",14.85
"2905","2018-10-31",14.71
"2906","2018-11-01",14.93
"2907","2018-11-02",15.08
"2908","2018-11-05",15.05
"2909","2018-11-06",15.21
"2910","2018-11-07",15.28
"2911","2018-11-08",15.4
"2912","2018-11-09",15.39
"2913","2018-11-12",15.47
"2914","2018-11-13",15.55
"2915","2018-11-14",15.38
"2916","2018-11-15",15.73
"2917","2018-11-16",15.93
"2918","2018-11-19",15.82
"2919","2018-11-20",15.75
"2920","2018-11-21",15.74
"2921","2018-11-23",15.89
"2922","2018-11-26",15.96
"2923","2018-11-27",15.6
"2924","2018-11-28",15.64
"2925","2018-11-29",15.68
"2926","2018-11-30",16.02
"2927","2018-12-03",16.17
"2928","2018-12-04",15.92
"2929","2018-12-06",16.219999
"2930","2018-12-07",16.23
"2931","2018-12-10",16.33
"2932","2018-12-11",16.02
"2933","2018-12-12",16.26
"2934","2018-12-13",15.97
"2935","2018-12-14",15.88
"2936","2018-12-17",15.9
"2937","2018-12-18",15.69
"2938","2018-12-19",15.4
"2939","2018-12-20",15.54
"2940","2018-12-21",15.23
"2941","2018-12-24",15.07
"2942","2018-12-26",15.41
"2943","2018-12-27",15.55
"2944","2018-12-28",15.99
"2945","2018-12-31",16.129999
"2946","2019-01-02",16.26
"2947","2019-01-03",16.27
"2948","2019-01-04",16.719999
"2949","2019-01-07",16.809999
"2950","2019-01-08",16.870001
"2951","2019-01-09",16.98
"2952","2019-01-10",16.93
"2953","2019-01-11",16.709999
"2954","2019-01-14",16.700001
"2955","2019-01-15",16.57
"2956","2019-01-16",16.690001
"2957","2019-01-17",16.690001
"2958","2019-01-18",16.73
"2959","2019-01-22",16.790001
"2960","2019-01-23",16.799999
"2961","2019-01-24",16.67
"2962","2019-01-25",16.709999
"2963","2019-01-28",16.74
"2964","2019-01-29",16.77
"2965","2019-01-30",16.719999
"2966","2019-01-31",16.309999
"2967","2019-02-01",16.549999
"2968","2019-02-04",16.77
"2969","2019-02-05",16.66
"2970","2019-02-06",16.709999
"2971","2019-02-07",16.9
"2972","2019-02-08",16.92
"2973","2019-02-11",16.93
"2974","2019-02-12",16.84
"2975","2019-02-13",16.74
"2976","2019-02-14",16.719999
"2977","2019-02-15",16.93
"2978","2019-02-19",17.02
"2979","2019-02-20",17.27
"2980","2019-02-21",17.1
"2981","2019-02-22",17.360001
"2982","2019-02-25",17.23
"2983","2019-02-26",17
"2984","2019-02-27",17.1
"2985","2019-02-28",17.129999
"2986","2019-03-01",17.049999
"2987","2019-03-04",16.889999
"2988","2019-03-05",17
"2989","2019-03-06",16.9
"2990","2019-03-07",16.639999
"2991","2019-03-08",16.67
"2992","2019-03-11",16.67
"2993","2019-03-12",16.610001
"2994","2019-03-13",16.6
"2995","2019-03-14",16.65
"2996","2019-03-15",16.540001
"2997","2019-03-18",16.59
"2998","2019-03-19",16.49
"2999","2019-03-20",16.24
"3000","2019-03-21",16.33
"3001","2019-03-22",15.96
"3002","2019-03-25",16
"3003","2019-03-26",16.34
"3004","2019-03-27",16.379999
"3005","2019-03-28",16.49
"3006","2019-03-29",16.469999
"3007","2019-04-01",16.49
"3008","2019-04-02",16.309999
"3009","2019-04-03",16.33
"3010","2019-04-04",16.35
"3011","2019-04-05",16.35
"3012","2019-04-08",16.389999
"3013","2019-04-09",16.32
"3014","2019-04-10",16.43
"3015","2019-04-11",16.42
"3016","2019-04-12",16.48
"3017","2019-04-15",16.379999
"3018","2019-04-16",16.450001
"3019","2019-04-17",16.440001
"3020","2019-04-18",16.48
"3021","2019-04-22",16.209999
"3022","2019-04-23",16.41
"3023","2019-04-24",16.34
"3024","2019-04-25",16.25
"3025","2019-04-26",16.33
"3026","2019-04-29",16.41
"3027","2019-04-30",16.639999
"3028","2019-05-01",16.27
"3029","2019-05-02",16.620001
"3030","2019-05-03",17.280001
"3031","2019-05-06",17.15
"3032","2019-05-07",17.129999
"3033","2019-05-08",17.129999
"3034","2019-05-09",17.190001
"3035","2019-05-10",17.370001
"3036","2019-05-13",17.049999
"3037","2019-05-14",17.200001
"3038","2019-05-15",17.16
"3039","2019-05-16",17.32
"3040","2019-05-17",17.299999
"3041","2019-05-20",17.200001
"3042","2019-05-21",17.139999
"3043","2019-05-22",17.09
"3044","2019-05-23",17.07
"3045","2019-05-24",17.25
"3046","2019-05-28",17.15
"3047","2019-05-29",17.17
"3048","2019-05-30",17.049999
"3049","2019-05-31",17.17
"3050","2019-06-03",17.190001
"3051","2019-06-04",17.58
"3052","2019-06-05",17.610001
"3053","2019-06-06",17.74
"3054","2019-06-07",17.83
"3055","2019-06-10",17.620001
"3056","2019-06-11",17.76
"3057","2019-06-12",17.709999
"3058","2019-06-13",17.75
"3059","2019-06-14",17.98
"3060","2019-06-17",17.719999
"3061","2019-06-18",17.790001
"3062","2019-06-19",17.82
"3063","2019-06-20",17.809999
"3064","2019-06-21",17.65
"3065","2019-06-24",17.549999
"3066","2019-06-25",17.65
"3067","2019-06-26",17.540001
"3068","2019-06-27",17.790001
"3069","2019-06-28",18.07
"3070","2019-07-01",17.9
"3071","2019-07-02",17.790001
"3072","2019-07-03",17.870001
"3073","2019-07-05",18.049999
"3074","2019-07-08",18
"3075","2019-07-09",18.190001
"3076","2019-07-10",18.09
"3077","2019-07-11",18.17
"3078","2019-07-12",18.15
"3079","2019-07-15",18.1
"3080","2019-07-16",18.02
"3081","2019-07-17",18.26
"3082","2019-07-18",18.379999
"3083","2019-07-19",18.25
"3084","2019-07-22",18.23
"3085","2019-07-23",18.15
"3086","2019-07-24",18.309999
"3087","2019-07-25",18.02
"3088","2019-07-26",18.43
"3089","2019-07-29",18.379999
"3090","2019-07-30",18.309999
"3091","2019-07-31",17.959999
"3092","2019-08-01",17.51
"3093","2019-08-02",17.610001
"3094","2019-08-05",17.57
"3095","2019-08-06",17.51
"3096","2019-08-07",17.6
"3097","2019-08-08",17.690001
"3098","2019-08-09",17.82
"3099","2019-08-12",17.83
"3100","2019-08-13",17.91
"3101","2019-08-14",17.709999
"3102","2019-08-15",17.6
"3103","2019-08-16",17.870001
"3104","2019-08-19",17.98
"3105","2019-08-20",17.75
"3106","2019-08-21",17.75
"3107","2019-08-22",17.84
"3108","2019-08-23",17.559999
"3109","2019-08-26",17.629999
"3110","2019-08-27",17.48
"3111","2019-08-28",17.49
"3112","2019-08-29",17.76
"3113","2019-08-30",17.51
"3114","2019-09-03",17.610001
"3115","2019-09-04",17.6
"3116","2019-09-05",17.65
"3117","2019-09-06",17.74
"3118","2019-09-09",17.950001
"3119","2019-09-10",17.690001
"3120","2019-09-11",17.99
"3121","2019-09-12",18.139999
"3122","2019-09-13",18.15
"3123","2019-09-16",18.129999
"3124","2019-09-17",18.25
"3125","2019-09-18",18.129999
"3126","2019-09-19",18.09
"3127","2019-09-20",18.049999
"3128","2019-09-23",18.16
"3129","2019-09-24",17.92
"3130","2019-09-25",18.02
"3131","2019-09-26",17.950001
"3132","2019-09-27",17.950001
"3133","2019-09-30",18.02
"3134","2019-10-01",17.879999
"3135","2019-10-02",17.68
"3136","2019-10-03",17.73
"3137","2019-10-04",17.85
"3138","2019-10-07",17.889999
"3139","2019-10-08",17.969999
"3140","2019-10-09",18.02
"3141","2019-10-10",18.16
"3142","2019-10-11",18.27
"3143","2019-10-14",18.290001
"3144","2019-10-15",18.379999
"3145","2019-10-16",18.43
"3146","2019-10-17",18.559999
"3147","2019-10-18",18.790001
"3148","2019-10-21",18.860001
"3149","2019-10-22",18.92
"3150","2019-10-23",18.959999
"3151","2019-10-24",18.93
"3152","2019-10-25",19.02
"3153","2019-10-28",19.08
"3154","2019-10-29",19.27
"3155","2019-10-30",19.309999
"3156","2019-10-31",19.26
"3157","2019-11-01",19.549999
"3158","2019-11-04",19.610001
"3159","2019-11-05",19.51
"3160","2019-11-06",19.530001
"3161","2019-11-07",19.65
"3162","2019-11-08",19.700001
"3163","2019-11-11",19.85
"3164","2019-11-12",19.799999
"3165","2019-11-13",19.809999
"3166","2019-11-14",19.73
"3167","2019-11-15",19.700001
"3168","2019-11-18",19.709999
"3169","2019-11-19",19.870001
"3170","2019-11-20",19.93
"3171","2019-11-21",19.91
"3172","2019-11-22",19.780001
"3173","2019-11-25",19.93
"3174","2019-11-26",20.02
"3175","2019-11-27",20.42
"3176","2019-11-29",20.290001
"3177","2019-12-02",19.780001
"3178","2019-12-03",19.610001
"3179","2019-12-04",19.469999
"3180","2019-12-05",19.58
"3181","2019-12-06",19.540001
"3182","2019-12-09",19.629999
"3183","2019-12-10",19.549999
"3184","2019-12-11",19.52
"3185","2019-12-12",19.700001
"3186","2019-12-13",20.059999
"3187","2019-12-16",20.049999
"3188","2019-12-17",19.950001
"3189","2019-12-18",19.790001
"3190","2019-12-19",19.76
"3191","2019-12-20",20.02
"3192","2019-12-23",19.629999
"3193","2019-12-24",19.57
"3194","2019-12-26",19.57
"3195","2019-12-27",19.57
"3196","2019-12-30",19.59
"3197","2019-12-31",19.68
"3198","2020-01-02",19.719999
"3199","2020-01-03",19.709999
"3200","2020-01-06",19.52
"3201","2020-01-07",19.33
"3202","2020-01-08",19.459999
"3203","2020-01-09",19.51
"3204","2020-01-10",19.52
"3205","2020-01-13",19.49
"3206","2020-01-14",19.68
"3207","2020-01-15",19.610001
"3208","2020-01-16",19.73
"3209","2020-01-17",19.870001
"3210","2020-01-21",19.75
"3211","2020-01-22",19.639999
"3212","2020-01-23",19.870001
"3213","2020-01-24",19.82
"3214","2020-01-27",19.870001
"3215","2020-01-28",19.879999
"3216","2020-01-29",19.82
"3217","2020-01-30",20.049999
"3218","2020-01-31",20.43
"3219","2020-02-03",20.68
"3220","2020-02-04",21.120001
"3221","2020-02-05",21.4
"3222","2020-02-06",21.42
"3223","2020-02-07",21.76
"3224","2020-02-10",21.98
"3225","2020-02-11",21.559999
"3226","2020-02-12",21.790001
"3227","2020-02-13",22.01
"3228","2020-02-14",22
"3229","2020-02-18",22
"3230","2020-02-19",22.07
"3231","2020-02-20",22.18
"3232","2020-02-21",22.24
"3233","2020-02-24",22.120001
"3234","2020-02-25",21.59
"3235","2020-02-26",21.780001
"3236","2020-02-27",21.07
"3237","2020-02-28",20.440001
"3238","2020-03-02",21.65
"3239","2020-03-03",21.76
"3240","2020-03-04",22.459999
"3241","2020-03-05",22.049999
"3242","2020-03-06",21.9
"3243","2020-03-09",19.959999
"3244","2020-03-10",19.860001
"3245","2020-03-11",18.790001
"3246","2020-03-12",17.290001
"3247","2020-03-13",17.469999
"3248","2020-03-16",16.280001
"3249","2020-03-17",17.780001
"3250","2020-03-18",15.96
"3251","2020-03-19",15.63
"3252","2020-03-20",14.91
"3253","2020-03-23",14.04
"3254","2020-03-24",14.95
"3255","2020-03-25",14.51
"3256","2020-03-26",16
"3257","2020-03-27",15.09
"3258","2020-03-30",15.48
"3259","2020-03-31",15.27
"3260","2020-04-01",13.96
"3261","2020-04-02",13.78
"3262","2020-04-03",12.76
"3263","2020-04-06",13.12
"3264","2020-04-07",13.01
"3265","2020-04-08",13.2
"3266","2020-04-09",13.5
"3267","2020-04-13",13.2
"3268","2020-04-14",13.72
"3269","2020-04-15",13.24
"3270","2020-04-16",13.5
"3271","2020-04-17",13.91
"3272","2020-04-20",13.79
"3273","2020-04-21",13.54
"3274","2020-04-22",13.63
"3275","2020-04-23",13.44
"3276","2020-04-24",13.41
"3277","2020-04-27",13.86
"3278","2020-04-28",13.84
"3279","2020-04-29",13.82
"3280","2020-04-30",13.65
"3281","2020-05-01",14.26
"3282","2020-05-04",14.78
"3283","2020-05-05",14.25
"3284","2020-05-06",14.22
"3285","2020-05-07",14.29
"3286","2020-05-08",15.21
"3287","2020-05-11",14.71
"3288","2020-05-12",14.29
"3289","2020-05-13",13.88
"3290","2020-05-14",13.74
"3291","2020-05-15",14.08
"3292","2020-05-18",14.91
"3293","2020-05-19",14.26
"3294","2020-05-20",14.79
"3295","2020-05-21",14.63
"3296","2020-05-22",14.32
"3297","2020-05-26",15.16
"3298","2020-05-27",15.99
"3299","2020-05-28",15.5
"3300","2020-05-29",15.41
"3301","2020-06-01",15.25
"3302","2020-06-02",14.99
"3303","2020-06-03",15.56
"3304","2020-06-04",15.99
"3305","2020-06-05",16.610001
"3306","2020-06-08",16.459999
"3307","2020-06-09",16.299999
"3308","2020-06-10",15.65
"3309","2020-06-11",14.58
"3310","2020-06-12",14.91
"3311","2020-06-15",14.9
"3312","2020-06-16",15.18
"3313","2020-06-17",14.74
"3314","2020-06-18",14.72
"3315","2020-06-19",14.65
"3316","2020-06-22",14.75
"3317","2020-06-23",14.83
"3318","2020-06-24",14.1
"3319","2020-06-25",14.45
"3320","2020-06-26",13.89
"3321","2020-06-29",14.2
"3322","2020-06-30",14.31
"3323","2020-07-01",14.31
"3324","2020-07-02",14.04
"3325","2020-07-06",13.85
"3326","2020-07-07",13.6
"3327","2020-07-08",13.64
"3328","2020-07-09",13.42
"3329","2020-07-10",13.63
"3330","2020-07-13",13.7
"3331","2020-07-14",13.62
"3332","2020-07-15",13.97
"3333","2020-07-16",13.9
"3334","2020-07-17",13.75
"3335","2020-07-20",13.77
"3336","2020-07-21",14.2
"3337","2020-07-22",13.93
"3338","2020-07-23",14.07
"3339","2020-07-24",13.99
"3340","2020-07-27",13.81
"3341","2020-07-28",13.86
"3342","2020-07-29",13.99
"3343","2020-07-30",14.03
"3344","2020-07-31",14.48
"3345","2020-08-03",14.02
"3346","2020-08-04",13.8
"3347","2020-08-05",14.16
"3348","2020-08-06",14.32
"3349","2020-08-07",14.86
"3350","2020-08-10",15.1
"3351","2020-08-11",15.39
"3352","2020-08-12",15.65
"3353","2020-08-13",15.34
"3354","2020-08-14",15.41
"3355","2020-08-17",15.46
"3356","2020-08-18",15.4
"3357","2020-08-19",15.1
"3358","2020-08-20",14.92
"3359","2020-08-21",14.95
"3360","2020-08-24",15.25
"3361","2020-08-25",15.51
"3362","2020-08-26",15.24
"3363","2020-08-27",15.34
"3364","2020-08-28",15.58
"3365","2020-08-31",15.45
"3366","2020-09-01",15.47
"3367","2020-09-02",15.59
"3368","2020-09-03",15.63
"3369","2020-09-04",15.84
"3370","2020-09-08",14.84
"3371","2020-09-09",14.73
"3372","2020-09-10",14.5
"3373","2020-09-11",14.53
"3374","2020-09-14",14.85
"3375","2020-09-15",14.63
"3376","2020-09-16",14.73
"3377","2020-09-17",14.68
"3378","2020-09-18",14.58
"3379","2020-09-21",14.31
"3380","2020-09-22",14.32
"3381","2020-09-23",14.12
"3382","2020-09-24",14.31
"3383","2020-09-25",14.39
"3384","2020-09-28",14.91
"3385","2020-09-29",14.74
"3386","2020-09-30",14.69
"3387","2020-10-01",14.88
"3388","2020-10-02",15.59
"3389","2020-10-05",15.62
"3390","2020-10-06",15.56
"3391","2020-10-07",15.95
"3392","2020-10-08",16.33
"3393","2020-10-09",16.360001
"3394","2020-10-12",15.87
"3395","2020-10-13",15.46
"3396","2020-10-14",15.38
"3397","2020-10-15",15.9
"3398","2020-10-16",15.66
"3399","2020-10-19",15.79
"3400","2020-10-20",15.85
"3401","2020-10-21",15.96
"3402","2020-10-22",16.370001
"3403","2020-10-23",16.370001
"3404","2020-10-26",16.360001
"3405","2020-10-27",15.87
"3406","2020-10-28",15.73
"3407","2020-10-29",16
"3408","2020-10-30",15.71
"3409","2020-11-02",15.75
"3410","2020-11-03",15.87
"3411","2020-11-04",15.01
"3412","2020-11-05",15.43
"3413","2020-11-06",15.18
"3414","2020-11-09",16.280001
"3415","2020-11-10",16.440001
"3416","2020-11-11",16.139999
"3417","2020-11-12",15.85
"3418","2020-11-13",15.96
"3419","2020-11-16",16.5
"3420","2020-11-17",16.389999
"3421","2020-11-18",16.42
"3422","2020-11-19",16.75
"3423","2020-11-20",16.940001
"3424","2020-11-23",17.440001
"3425","2020-11-24",17.91
"3426","2020-11-25",18.110001
"3427","2020-11-27",17.719999
