"","date","CTIC"
"3008","2018-12-12",1.48
"3009","2018-12-13",1.36
"3010","2018-12-14",1.25
"3011","2018-12-17",1.23
"3012","2018-12-18",1.21
"3013","2018-12-19",1.16
"3014","2018-12-20",1.11
"3015","2018-12-21",1.01
"3016","2018-12-24",0.76
"3017","2018-12-26",0.85
"3018","2018-12-27",0.84
"3019","2018-12-28",0.8
"3020","2018-12-31",0.73
"3021","2019-01-02",0.93
"3022","2019-01-03",0.99
"3023","2019-01-04",1.21
"3024","2019-01-07",1.33
"3025","2019-01-08",1.37
"3026","2019-01-09",1.35
"3027","2019-01-10",1.32
"3028","2019-01-11",1.33
"3029","2019-01-14",1.29
"3030","2019-01-15",1.27
"3031","2019-01-16",1.28
"3032","2019-01-17",1.24
"3033","2019-01-18",1.22
"3034","2019-01-22",1.13
"3035","2019-01-23",1.11
"3036","2019-01-24",1.07
"3037","2019-01-25",1.08
"3038","2019-01-28",1.03
"3039","2019-01-29",1.02
"3040","2019-01-30",1.17
"3041","2019-01-31",1.19
"3042","2019-02-01",1
"3043","2019-02-04",0.98
"3044","2019-02-05",0.94
"3045","2019-02-06",0.93
"3046","2019-02-07",0.95
"3047","2019-02-08",0.9
"3048","2019-02-11",0.92
"3049","2019-02-12",0.92
"3050","2019-02-13",0.91
"3051","2019-02-14",0.92
"3052","2019-02-15",0.95
"3053","2019-02-19",0.95
"3054","2019-02-20",0.93
"3055","2019-02-21",0.91
"3056","2019-02-22",0.92
"3057","2019-02-25",0.98
"3058","2019-02-26",1.01
"3059","2019-02-27",1.02
"3060","2019-02-28",1.02
"3061","2019-03-01",1.1
"3062","2019-03-04",1.19
"3063","2019-03-05",1.19
"3064","2019-03-06",1.06
"3065","2019-03-07",1.05
"3066","2019-03-08",1
"3067","2019-03-11",0.94
"3068","2019-03-12",0.98
"3069","2019-03-13",1
"3070","2019-03-14",1.01
"3071","2019-03-15",0.99
"3072","2019-03-18",1.01
"3073","2019-03-19",1.01
"3074","2019-03-20",1.01
"3075","2019-03-21",0.99
"3076","2019-03-22",0.96
"3077","2019-03-25",0.93
"3078","2019-03-26",0.96
"3079","2019-03-27",0.94
"3080","2019-03-28",0.96
"3081","2019-03-29",0.97
"3082","2019-04-01",0.97
"3083","2019-04-02",0.99
"3084","2019-04-03",0.98
"3085","2019-04-04",0.99
"3086","2019-04-05",1.03
"3087","2019-04-08",1.03
"3088","2019-04-09",1.01
"3089","2019-04-10",1.01
"3090","2019-04-11",1
"3091","2019-04-12",1.01
"3092","2019-04-15",1.03
"3093","2019-04-16",1.03
"3094","2019-04-17",1.01
"3095","2019-04-18",0.97
"3096","2019-04-22",0.96
"3097","2019-04-23",1.01
"3098","2019-04-24",1
"3099","2019-04-25",0.99
"3100","2019-04-26",0.98
"3101","2019-04-29",0.99
"3102","2019-04-30",0.98
"3103","2019-05-01",0.97
"3104","2019-05-02",0.98
"3105","2019-05-03",0.99
"3106","2019-05-06",0.99
"3107","2019-05-07",0.92
"3108","2019-05-08",0.95
"3109","2019-05-09",0.91
"3110","2019-05-10",0.92
"3111","2019-05-13",0.84
"3112","2019-05-14",0.85
"3113","2019-05-15",0.84
"3114","2019-05-16",0.84
"3115","2019-05-17",0.8
"3116","2019-05-20",0.87
"3117","2019-05-21",0.89
"3118","2019-05-22",0.86
"3119","2019-05-23",0.81
"3120","2019-05-24",0.84
"3121","2019-05-28",0.81
"3122","2019-05-29",0.82
"3123","2019-05-30",0.84
"3124","2019-05-31",0.82
"3125","2019-06-03",0.82
"3126","2019-06-04",0.85
"3127","2019-06-05",0.85
"3128","2019-06-06",0.85
"3129","2019-06-07",0.82
"3130","2019-06-10",0.85
"3131","2019-06-11",0.88
"3132","2019-06-12",0.85
"3133","2019-06-13",0.87
"3134","2019-06-14",0.92
"3135","2019-06-17",0.93
"3136","2019-06-18",0.96
"3137","2019-06-19",0.96
"3138","2019-06-20",0.97
"3139","2019-06-21",0.99
"3140","2019-06-24",0.96
"3141","2019-06-25",0.93
"3142","2019-06-26",0.87
"3143","2019-06-27",0.85
"3144","2019-06-28",0.86
"3145","2019-07-01",0.84
"3146","2019-07-02",0.81
"3147","2019-07-03",0.83
"3148","2019-07-05",0.81
"3149","2019-07-08",0.8
"3150","2019-07-09",0.81
"3151","2019-07-10",0.8
"3152","2019-07-11",0.81
"3153","2019-07-12",0.8
"3154","2019-07-15",0.81
"3155","2019-07-16",0.83
"3156","2019-07-17",0.82
"3157","2019-07-18",0.78
"3158","2019-07-19",0.76
"3159","2019-07-22",0.74
"3160","2019-07-23",0.73
"3161","2019-07-24",0.73
"3162","2019-07-25",0.74
"3163","2019-07-26",0.74
"3164","2019-07-29",0.73
"3165","2019-07-30",0.74
"3166","2019-07-31",0.73
"3167","2019-08-01",0.75
"3168","2019-08-02",0.69
"3169","2019-08-05",0.7
"3170","2019-08-06",0.7
"3171","2019-08-07",0.69
"3172","2019-08-08",0.69
"3173","2019-08-09",0.64
"3174","2019-08-12",0.65
"3175","2019-08-13",0.68
"3176","2019-08-14",0.66
"3177","2019-08-15",0.65
"3178","2019-08-16",0.65
"3179","2019-08-19",0.67
"3180","2019-08-20",0.68
"3181","2019-08-21",0.71
"3182","2019-08-22",0.72
"3183","2019-08-23",0.69
"3184","2019-08-26",0.7
"3185","2019-08-27",0.72
"3186","2019-08-28",0.73
"3187","2019-08-29",0.72
"3188","2019-08-30",0.71
"3189","2019-09-03",0.72
"3190","2019-09-04",0.71
"3191","2019-09-05",0.72
"3192","2019-09-06",0.73
"3193","2019-09-09",0.74
"3194","2019-09-10",0.75
"3195","2019-09-11",0.82
"3196","2019-09-12",0.84
"3197","2019-09-13",0.87
"3198","2019-09-16",0.87
"3199","2019-09-17",0.85
"3200","2019-09-18",0.86
"3201","2019-09-19",0.89
"3202","2019-09-20",0.92
"3203","2019-09-23",0.89
"3204","2019-09-24",0.87
"3205","2019-09-25",0.88
"3206","2019-09-26",0.86
"3207","2019-09-27",0.86
"3208","2019-09-30",0.84
"3209","2019-10-01",0.81
"3210","2019-10-02",0.78
"3211","2019-10-03",0.78
"3212","2019-10-04",0.78
"3213","2019-10-07",0.78
"3214","2019-10-08",0.77
"3215","2019-10-09",0.75
"3216","2019-10-10",0.75
"3217","2019-10-11",0.78
"3218","2019-10-14",0.76
"3219","2019-10-15",0.76
"3220","2019-10-16",0.82
"3221","2019-10-17",0.79
"3222","2019-10-18",0.82
"3223","2019-10-21",0.79
"3224","2019-10-22",0.79
"3225","2019-10-23",0.78
"3226","2019-10-24",0.77
"3227","2019-10-25",0.79
"3228","2019-10-28",0.8
"3229","2019-10-29",0.79
"3230","2019-10-30",0.78
"3231","2019-10-31",0.78
"3232","2019-11-01",0.8
"3233","2019-11-04",0.8
"3234","2019-11-05",0.8
"3235","2019-11-06",0.79
"3236","2019-11-07",0.76
"3237","2019-11-08",0.76
"3238","2019-11-11",0.75
"3239","2019-11-12",0.75
"3240","2019-11-13",0.76
"3241","2019-11-14",0.74
"3242","2019-11-15",0.72
"3243","2019-11-18",0.72
"3244","2019-11-19",0.73
"3245","2019-11-20",0.73
"3246","2019-11-21",0.73
"3247","2019-11-22",0.73
"3248","2019-11-25",0.76
"3249","2019-11-26",0.8
"3250","2019-11-27",0.89
"3251","2019-11-29",0.95
"3252","2019-12-02",0.97
"3253","2019-12-03",0.95
"3254","2019-12-04",0.92
"3255","2019-12-05",0.96
"3256","2019-12-06",0.93
"3257","2019-12-09",0.89
"3258","2019-12-10",0.99
"3259","2019-12-11",1.21
"3260","2019-12-12",1.53
"3261","2019-12-13",1.5
"3262","2019-12-16",1.51
"3263","2019-12-17",1.42
"3264","2019-12-18",1.27
"3265","2019-12-19",1.3
"3266","2019-12-20",1.32
"3267","2019-12-23",1.44
"3268","2019-12-24",1.64
"3269","2019-12-26",1.6
"3270","2019-12-27",1.64
"3271","2019-12-30",1.61
"3272","2019-12-31",1.58
"3273","2020-01-02",1.54
"3274","2020-01-03",1.47
"3275","2020-01-06",1.43
"3276","2020-01-07",1.4
"3277","2020-01-08",1.39
"3278","2020-01-09",1.44
"3279","2020-01-10",1.48
"3280","2020-01-13",1.41
"3281","2020-01-14",1.35
"3282","2020-01-15",1.37
"3283","2020-01-16",1.38
"3284","2020-01-17",1.38
"3285","2020-01-21",1.34
"3286","2020-01-22",1.28
"3287","2020-01-23",1.26
"3288","2020-01-24",1.27
"3289","2020-01-27",1.2
"3290","2020-01-28",1.22
"3291","2020-01-29",1.26
"3292","2020-01-30",1.21
"3293","2020-01-31",1.19
"3294","2020-02-03",1.32
"3295","2020-02-04",1.35
"3296","2020-02-05",1.31
"3297","2020-02-06",1.31
"3298","2020-02-07",1.33
"3299","2020-02-10",1.36
"3300","2020-02-11",1.42
"3301","2020-02-12",1.4
"3302","2020-02-13",1.32
"3303","2020-02-14",1.25
"3304","2020-02-18",1.29
"3305","2020-02-19",1.25
"3306","2020-02-20",1.24
"3307","2020-02-21",1.17
"3308","2020-02-24",1.09
"3309","2020-02-25",1.04
"3310","2020-02-26",1.04
"3311","2020-02-27",1
"3312","2020-02-28",0.98
"3313","2020-03-02",0.98
"3314","2020-03-03",0.99
"3315","2020-03-04",1.02
"3316","2020-03-05",0.99
"3317","2020-03-06",0.99
"3318","2020-03-09",0.87
"3319","2020-03-10",0.9
"3320","2020-03-11",0.89
"3321","2020-03-12",0.83
"3322","2020-03-13",0.79
"3323","2020-03-16",0.74
"3324","2020-03-17",0.77
"3325","2020-03-18",0.69
"3326","2020-03-19",0.78
"3327","2020-03-20",0.79
"3328","2020-03-23",0.81
"3329","2020-03-24",0.88
"3330","2020-03-25",0.93
"3331","2020-03-26",0.93
"3332","2020-03-27",0.94
"3333","2020-03-30",0.9
"3334","2020-03-31",0.92
"3335","2020-04-01",0.93
"3336","2020-04-02",0.96
"3337","2020-04-03",0.95
"3338","2020-04-06",0.96
"3339","2020-04-07",0.95
"3340","2020-04-08",0.95
"3341","2020-04-09",0.95
"3342","2020-04-13",0.92
"3343","2020-04-14",0.94
"3344","2020-04-15",0.89
"3345","2020-04-16",0.88
"3346","2020-04-17",0.91
"3347","2020-04-20",0.9
"3348","2020-04-21",0.89
"3349","2020-04-22",0.88
"3350","2020-04-23",0.89
"3351","2020-04-24",0.88
"3352","2020-04-27",1.08
"3353","2020-04-28",1.13
"3354","2020-04-29",1.08
"3355","2020-04-30",1.03
"3356","2020-05-01",1
"3357","2020-05-04",1.01
"3358","2020-05-05",1.04
"3359","2020-05-06",1.01
"3360","2020-05-07",1.03
"3361","2020-05-08",1.03
"3362","2020-05-11",1.09
"3363","2020-05-12",1.11
"3364","2020-05-13",1.1
"3365","2020-05-14",1.06
"3366","2020-05-15",1.06
"3367","2020-05-18",1.08
"3368","2020-05-19",1.09
"3369","2020-05-20",1.04
"3370","2020-05-21",1.02
"3371","2020-05-22",1.05
"3372","2020-05-26",1.03
"3373","2020-05-27",1.01
"3374","2020-05-28",1.03
"3375","2020-05-29",1.02
"3376","2020-06-01",1.19
"3377","2020-06-02",1.11
"3378","2020-06-03",1.1
"3379","2020-06-04",1.1
"3380","2020-06-05",1.09
"3381","2020-06-08",1.11
"3382","2020-06-09",1.13
"3383","2020-06-10",1.13
"3384","2020-06-11",1.04
"3385","2020-06-12",1.11
"3386","2020-06-15",1.15
"3387","2020-06-16",1.14
"3388","2020-06-17",1.2
"3389","2020-06-18",1.26
"3390","2020-06-19",1.32
"3391","2020-06-22",1.27
"3392","2020-06-23",1.25
"3393","2020-06-24",1.21
"3394","2020-06-25",1.2
"3395","2020-06-26",1.26
"3396","2020-06-29",1.18
"3397","2020-06-30",1.16
"3398","2020-07-01",1.15
"3399","2020-07-02",1.18
"3400","2020-07-06",1.19
"3401","2020-07-07",1.55
"3402","2020-07-08",1.42
"3403","2020-07-09",1.29
"3404","2020-07-10",1.22
"3405","2020-07-13",1.26
"3406","2020-07-14",1.25
"3407","2020-07-15",1.38
"3408","2020-07-16",1.47
"3409","2020-07-17",1.49
"3410","2020-07-20",1.6
"3411","2020-07-21",1.78
"3412","2020-07-22",1.68
"3413","2020-07-23",1.66
"3414","2020-07-24",1.72
"3415","2020-07-27",1.58
"3416","2020-07-28",1.61
"3417","2020-07-29",1.56
"3418","2020-07-30",1.53
"3419","2020-07-31",1.51
"3420","2020-08-03",1.48
"3421","2020-08-04",1.45
"3422","2020-08-05",1.47
"3423","2020-08-06",1.33
"3424","2020-08-07",1.25
"3425","2020-08-10",1.3
"3426","2020-08-11",1.27
"3427","2020-08-12",1.21
"3428","2020-08-13",1.25
"3429","2020-08-14",1.24
"3430","2020-08-17",1.22
"3431","2020-08-18",1.23
"3432","2020-08-19",1.19
"3433","2020-08-20",1.18
"3434","2020-08-21",1.16
"3435","2020-08-24",1.11
"3436","2020-08-25",1.17
"3437","2020-08-26",1.14
"3438","2020-08-27",1.09
"3439","2020-08-28",1.13
"3440","2020-08-31",1.11
"3441","2020-09-01",1.08
"3442","2020-09-02",1.04
"3443","2020-09-03",1.06
"3444","2020-09-04",1.02
"3445","2020-09-08",1.05
"3446","2020-09-09",1.06
"3447","2020-09-10",1.06
"3448","2020-09-11",1.04
"3449","2020-09-14",1.1
"3450","2020-09-15",1.1
"3451","2020-09-16",1.11
"3452","2020-09-17",1.2
"3453","2020-09-18",1.13
"3454","2020-09-21",1.13
"3455","2020-09-22",1.1
"3456","2020-09-23",1.05
"3457","2020-09-24",1.03
"3458","2020-09-25",1.05
"3459","2020-09-28",1.05
"3460","2020-09-29",1.05
"3461","2020-09-30",2.15
"3462","2020-10-01",2.48
"3463","2020-10-02",2.99
"3464","2020-10-05",3.28
"3465","2020-10-06",3.09
"3466","2020-10-07",2.99
"3467","2020-10-08",3.01
"3468","2020-10-09",3.19
"3469","2020-10-12",3.08
"3470","2020-10-13",3.1
"3471","2020-10-14",3.09
"3472","2020-10-15",3.08
"3473","2020-10-16",3.17
"3474","2020-10-19",3.3
"3475","2020-10-20",3.24
"3476","2020-10-21",3.28
"3477","2020-10-22",3.34
"3478","2020-10-23",3.5
"3479","2020-10-26",3.29
"3480","2020-10-27",3.26
"3481","2020-10-28",3.17
"3482","2020-10-29",3.16
"3483","2020-10-30",3.25
"3484","2020-11-02",3.27
"3485","2020-11-03",3.31
"3486","2020-11-04",3.24
"3487","2020-11-05",3.3
"3488","2020-11-06",3.26
"3489","2020-11-09",3.11
"3490","2020-11-10",3.31
"3491","2020-11-11",3.33
"3492","2020-11-12",3.46
"3493","2020-11-13",3.43
"3494","2020-11-16",3.5
"3495","2020-11-17",3.49
"3496","2020-11-18",3.44
"3497","2020-11-19",3.53
"3498","2020-11-20",3.71
"3499","2020-11-23",3.8
"3500","2020-11-24",3.71
"3501","2020-11-25",3.74
"3502","2020-11-27",3.71
