"","date","NATR"
"2868","2020-11-12",11.12
"2869","2020-11-13",11.59
"2870","2020-11-16",12.06
"2871","2020-11-17",12.74
"2872","2020-11-18",12.38
"2873","2020-11-19",12.18
"2874","2020-11-20",12.25
"2875","2020-11-23",12.67
"2876","2020-11-24",12.76
"2877","2020-11-25",12.41
"2878","2020-11-27",12.64
