"","date","ABEO"
"3010","2018-12-14",7.37
"3011","2018-12-17",7.31
"3012","2018-12-18",7.19
"3013","2018-12-19",6.77
"3014","2018-12-20",6.71
"3015","2018-12-21",6.54
"3016","2018-12-24",6.4
"3017","2018-12-26",6.67
"3018","2018-12-27",6.64
"3019","2018-12-28",7.02
"3020","2018-12-31",7.14
"3021","2019-01-02",7.03
"3022","2019-01-03",6.62
"3023","2019-01-04",7.02
"3024","2019-01-07",7.51
"3025","2019-01-08",7.31
"3026","2019-01-09",7.31
"3027","2019-01-10",7.23
"3028","2019-01-11",7.14
"3029","2019-01-14",6.97
"3030","2019-01-15",7.21
"3031","2019-01-16",7.02
"3032","2019-01-17",7.12
"3033","2019-01-18",7.26
"3034","2019-01-22",6.89
"3035","2019-01-23",6.75
"3036","2019-01-24",6.91
"3037","2019-01-25",7.04
"3038","2019-01-28",6.94
"3039","2019-01-29",6.46
"3040","2019-01-30",6.59
"3041","2019-01-31",6.79
"3042","2019-02-01",6.81
"3043","2019-02-04",7.6
"3044","2019-02-05",7.23
"3045","2019-02-06",7.2
"3046","2019-02-07",6.62
"3047","2019-02-08",6.53
"3048","2019-02-11",6.7
"3049","2019-02-12",6.68
"3050","2019-02-13",6.59
"3051","2019-02-14",6.5
"3052","2019-02-15",6.63
"3053","2019-02-19",6.68
"3054","2019-02-20",6.55
"3055","2019-02-21",6.38
"3056","2019-02-22",6.47
"3057","2019-02-25",7.33
"3058","2019-02-26",7.07
"3059","2019-02-27",7.1
"3060","2019-02-28",7.02
"3061","2019-03-01",7.61
"3062","2019-03-04",7.96
"3063","2019-03-05",7.83
"3064","2019-03-06",7.05
"3065","2019-03-07",7.24
"3066","2019-03-08",7.17
"3067","2019-03-11",7.52
"3068","2019-03-12",7.64
"3069","2019-03-13",7.43
"3070","2019-03-14",7.42
"3071","2019-03-15",8.1
"3072","2019-03-18",8.09
"3073","2019-03-19",7.94
"3074","2019-03-20",7.86
"3075","2019-03-21",8.31
"3076","2019-03-22",7.52
"3077","2019-03-25",7.51
"3078","2019-03-26",7.47
"3079","2019-03-27",7.17
"3080","2019-03-28",7.27
"3081","2019-03-29",7.36
"3082","2019-04-01",7.37
"3083","2019-04-02",7.47
"3084","2019-04-03",7.59
"3085","2019-04-04",7.63
"3086","2019-04-05",7.65
"3087","2019-04-08",7.59
"3088","2019-04-09",7.24
"3089","2019-04-10",7.54
"3090","2019-04-11",7.64
"3091","2019-04-12",7.69
"3092","2019-04-15",7.68
"3093","2019-04-16",8.12
"3094","2019-04-17",8.18
"3095","2019-04-18",7.96
"3096","2019-04-22",7.99
"3097","2019-04-23",8.24
"3098","2019-04-24",8.28
"3099","2019-04-25",8.27
"3100","2019-04-26",8.15
"3101","2019-04-29",8.17
"3102","2019-04-30",7.7
"3103","2019-05-01",7.72
"3104","2019-05-02",7.73
"3105","2019-05-03",7.82
"3106","2019-05-06",8.02
"3107","2019-05-07",7.86
"3108","2019-05-08",7.87
"3109","2019-05-09",7.77
"3110","2019-05-10",7.68
"3111","2019-05-13",7.05
"3112","2019-05-14",7.29
"3113","2019-05-15",7.28
"3114","2019-05-16",7.45
"3115","2019-05-17",7.44
"3116","2019-05-20",7.34
"3117","2019-05-21",7.42
"3118","2019-05-22",7.01
"3119","2019-05-23",6.49
"3120","2019-05-24",6.55
"3121","2019-05-28",6.2
"3122","2019-05-29",6.17
"3123","2019-05-30",5.75
"3124","2019-05-31",5.44
"3125","2019-06-03",5.19
"3126","2019-06-04",5.63
"3127","2019-06-05",5.24
"3128","2019-06-06",5.29
"3129","2019-06-07",5.3
"3130","2019-06-10",5.43
"3131","2019-06-11",5.26
"3132","2019-06-12",5.38
"3133","2019-06-13",5.32
"3134","2019-06-14",5.17
"3135","2019-06-17",5.37
"3136","2019-06-18",5.01
"3137","2019-06-19",4.89
"3138","2019-06-20",4.76
"3139","2019-06-21",4.62
"3140","2019-06-24",4.43
"3141","2019-06-25",4.61
"3142","2019-06-26",4.51
"3143","2019-06-27",4.76
"3144","2019-06-28",4.78
"3145","2019-07-01",4.77
"3146","2019-07-02",4.76
"3147","2019-07-03",4.61
"3148","2019-07-05",4.56
"3149","2019-07-08",4.4
"3150","2019-07-09",4.36
"3151","2019-07-10",4.29
"3152","2019-07-11",4.34
"3153","2019-07-12",4.18
"3154","2019-07-15",4.22
"3155","2019-07-16",3.99
"3156","2019-07-17",3.92
"3157","2019-07-18",3.84
"3158","2019-07-19",3.74
"3159","2019-07-22",3.72
"3160","2019-07-23",3.55
"3161","2019-07-24",3.7
"3162","2019-07-25",3.25
"3163","2019-07-26",3.18
"3164","2019-07-29",3
"3165","2019-07-30",2.98
"3166","2019-07-31",2.59
"3167","2019-08-01",2.52
"3168","2019-08-02",2.42
"3169","2019-08-05",2.44
"3170","2019-08-06",2.42
"3171","2019-08-07",2.45
"3172","2019-08-08",2.28
"3173","2019-08-09",2.29
"3174","2019-08-12",2.28
"3175","2019-08-13",2.39
"3176","2019-08-14",2.43
"3177","2019-08-15",2.17
"3178","2019-08-16",2.2
"3179","2019-08-19",2.23
"3180","2019-08-20",2.19
"3181","2019-08-21",2.2
"3182","2019-08-22",2.04
"3183","2019-08-23",1.83
"3184","2019-08-26",1.88
"3185","2019-08-27",1.73
"3186","2019-08-28",1.79
"3187","2019-08-29",1.82
"3188","2019-08-30",1.54
"3189","2019-09-03",2.94
"3190","2019-09-04",2.97
"3191","2019-09-05",3.01
"3192","2019-09-06",2.98
"3193","2019-09-09",3.01
"3194","2019-09-10",3.17
"3195","2019-09-11",3.12
"3196","2019-09-12",3.14
"3197","2019-09-13",2.97
"3198","2019-09-16",2.99
"3199","2019-09-17",2.92
"3200","2019-09-18",3.2
"3201","2019-09-19",3.24
"3202","2019-09-20",3.26
"3203","2019-09-23",2.87
"3204","2019-09-24",2.76
"3205","2019-09-25",2.59
"3206","2019-09-26",2.34
"3207","2019-09-27",2.46
"3208","2019-09-30",2.26
"3209","2019-10-01",2.28
"3210","2019-10-02",2.22
"3211","2019-10-03",2.26
"3212","2019-10-04",2.25
"3213","2019-10-07",2.38
"3214","2019-10-08",2.29
"3215","2019-10-09",2.21
"3216","2019-10-10",2.2
"3217","2019-10-11",2.24
"3218","2019-10-14",2.17
"3219","2019-10-15",2.71
"3220","2019-10-16",2.44
"3221","2019-10-17",2.26
"3222","2019-10-18",2.17
"3223","2019-10-21",2.26
"3224","2019-10-22",2.39
"3225","2019-10-23",2.39
"3226","2019-10-24",2.28
"3227","2019-10-25",2.5
"3228","2019-10-28",2.57
"3229","2019-10-29",2.5
"3230","2019-10-30",2.51
"3231","2019-10-31",2.37
"3232","2019-11-01",2.53
"3233","2019-11-04",2.65
"3234","2019-11-05",2.68
"3235","2019-11-06",2.61
"3236","2019-11-07",2.72
"3237","2019-11-08",2.63
"3238","2019-11-11",2.49
"3239","2019-11-12",2.29
"3240","2019-11-13",2.33
"3241","2019-11-14",2.27
"3242","2019-11-15",2.32
"3243","2019-11-18",2.23
"3244","2019-11-19",2.33
"3245","2019-11-20",2.43
"3246","2019-11-21",2.42
"3247","2019-11-22",2.58
"3248","2019-11-25",2.87
"3249","2019-11-26",2.93
"3250","2019-11-27",3.4
"3251","2019-11-29",3.37
"3252","2019-12-02",3.41
"3253","2019-12-03",3.25
"3254","2019-12-04",2.99
"3255","2019-12-05",2.76
"3256","2019-12-06",3
"3257","2019-12-09",2.94
"3258","2019-12-10",3.28
"3259","2019-12-11",4.02
"3260","2019-12-12",3.99
"3261","2019-12-13",3.65
"3262","2019-12-16",4.22
"3263","2019-12-17",4.13
"3264","2019-12-18",3.94
"3265","2019-12-19",5
"3266","2019-12-20",3.12
"3267","2019-12-23",3.63
"3268","2019-12-24",3.6
"3269","2019-12-26",3.6
"3270","2019-12-27",3.42
"3271","2019-12-30",3.49
"3272","2019-12-31",3.27
"3273","2020-01-02",3.21
"3274","2020-01-03",2.9
"3275","2020-01-06",2.77
"3276","2020-01-07",2.57
"3277","2020-01-08",2.62
"3278","2020-01-09",2.61
"3279","2020-01-10",2.54
"3280","2020-01-13",2.36
"3281","2020-01-14",2.58
"3282","2020-01-15",2.64
"3283","2020-01-16",2.54
"3284","2020-01-17",2.54
"3285","2020-01-21",2.78
"3286","2020-01-22",2.86
"3287","2020-01-23",2.82
"3288","2020-01-24",2.63
"3289","2020-01-27",2.38
"3290","2020-01-28",2.46
"3291","2020-01-29",2.38
"3292","2020-01-30",2.37
"3293","2020-01-31",2.17
"3294","2020-02-03",2.19
"3295","2020-02-04",2.42
"3296","2020-02-05",2.64
"3297","2020-02-06",2.64
"3298","2020-02-07",2.51
"3299","2020-02-10",2.93
"3300","2020-02-11",3.16
"3301","2020-02-12",3.17
"3302","2020-02-13",3.09
"3303","2020-02-14",3.17
"3304","2020-02-18",3.5
"3305","2020-02-19",4.08
"3306","2020-02-20",4.02
"3307","2020-02-21",4.05
"3308","2020-02-24",3.91
"3309","2020-02-25",3.89
"3310","2020-02-26",3.69
"3311","2020-02-27",3.31
"3312","2020-02-28",3.08
"3313","2020-03-02",3.36
"3314","2020-03-03",3.14
"3315","2020-03-04",3.29
"3316","2020-03-05",2.99
"3317","2020-03-06",2.72
"3318","2020-03-09",2.36
"3319","2020-03-10",2.36
"3320","2020-03-11",2.19
"3321","2020-03-12",1.73
"3322","2020-03-13",1.74
"3323","2020-03-16",1.45
"3324","2020-03-17",2.04
"3325","2020-03-18",1.7
"3326","2020-03-19",1.78
"3327","2020-03-20",2.13
"3328","2020-03-23",1.95
"3329","2020-03-24",2.07
"3330","2020-03-25",2.17
"3331","2020-03-26",2.1
"3332","2020-03-27",2.06
"3333","2020-03-30",2.04
"3334","2020-03-31",2.1
"3335","2020-04-01",1.99
"3336","2020-04-02",2.11
"3337","2020-04-03",2.09
"3338","2020-04-06",2.29
"3339","2020-04-07",2.3
"3340","2020-04-08",2.37
"3341","2020-04-09",2.35
"3342","2020-04-13",2.4
"3343","2020-04-14",2.6
"3344","2020-04-15",2.5
"3345","2020-04-16",2.37
"3346","2020-04-17",2.33
"3347","2020-04-20",2.51
"3348","2020-04-21",2.37
"3349","2020-04-22",2.39
"3350","2020-04-23",2.4
"3351","2020-04-24",2.46
"3352","2020-04-27",2.53
"3353","2020-04-28",2.52
"3354","2020-04-29",2.56
"3355","2020-04-30",2.38
"3356","2020-05-01",2.27
"3357","2020-05-04",2.44
"3358","2020-05-05",2.51
"3359","2020-05-06",2.43
"3360","2020-05-07",2.33
"3361","2020-05-08",2.69
"3362","2020-05-11",3.24
"3363","2020-05-12",3.03
"3364","2020-05-13",3.27
"3365","2020-05-14",3.21
"3366","2020-05-15",3.05
"3367","2020-05-18",3.01
"3368","2020-05-19",3.06
"3369","2020-05-20",3.2
"3370","2020-05-21",3.23
"3371","2020-05-22",3.23
"3372","2020-05-26",3.05
"3373","2020-05-27",3.3
"3374","2020-05-28",3.24
"3375","2020-05-29",3.31
"3376","2020-06-01",3.22
"3377","2020-06-02",3.06
"3378","2020-06-03",2.93
"3379","2020-06-04",2.9
"3380","2020-06-05",2.92
"3381","2020-06-08",3.01
"3382","2020-06-09",2.9
"3383","2020-06-10",2.78
"3384","2020-06-11",2.6
"3385","2020-06-12",2.94
"3386","2020-06-15",3.13
"3387","2020-06-16",3.13
"3388","2020-06-17",3.03
"3389","2020-06-18",3.12
"3390","2020-06-19",3.14
"3391","2020-06-22",2.98
"3392","2020-06-23",3.06
"3393","2020-06-24",2.88
"3394","2020-06-25",2.94
"3395","2020-06-26",2.81
"3396","2020-06-29",2.87
"3397","2020-06-30",2.92
"3398","2020-07-01",2.85
"3399","2020-07-02",2.85
"3400","2020-07-06",3.11
"3401","2020-07-07",3.4
"3402","2020-07-08",3.42
"3403","2020-07-09",3.35
"3404","2020-07-10",3.01
"3405","2020-07-13",2.86
"3406","2020-07-14",2.83
"3407","2020-07-15",2.89
"3408","2020-07-16",2.97
"3409","2020-07-17",2.98
"3410","2020-07-20",3.14
"3411","2020-07-21",3.01
"3412","2020-07-22",2.95
"3413","2020-07-23",2.95
"3414","2020-07-24",2.88
"3415","2020-07-27",3.04
"3416","2020-07-28",2.87
"3417","2020-07-29",2.77
"3418","2020-07-30",2.89
"3419","2020-07-31",2.85
"3420","2020-08-03",2.95
"3421","2020-08-04",2.92
"3422","2020-08-05",2.95
"3423","2020-08-06",2.86
"3424","2020-08-07",2.86
"3425","2020-08-10",2.99
"3426","2020-08-11",2.91
"3427","2020-08-12",2.91
"3428","2020-08-13",2.83
"3429","2020-08-14",2.75
"3430","2020-08-17",2.88
"3431","2020-08-18",2.73
"3432","2020-08-19",2.68
"3433","2020-08-20",2.57
"3434","2020-08-21",2.47
"3435","2020-08-24",2.39
"3436","2020-08-25",2.4
"3437","2020-08-26",2.33
"3438","2020-08-27",2.27
"3439","2020-08-28",2.24
"3440","2020-08-31",2.35
"3441","2020-09-01",2.35
"3442","2020-09-02",2.16
"3443","2020-09-03",2.05
"3444","2020-09-04",1.98
"3445","2020-09-08",2.08
"3446","2020-09-09",2.03
"3447","2020-09-10",2.04
"3448","2020-09-11",1.92
"3449","2020-09-14",1.99
"3450","2020-09-15",2.01
"3451","2020-09-16",1.89
"3452","2020-09-17",1.96
"3453","2020-09-18",2.08
"3454","2020-09-21",1.96
"3455","2020-09-22",1.92
"3456","2020-09-23",1.83
"3457","2020-09-24",1.95
"3458","2020-09-25",1.86
"3459","2020-09-28",1.09
"3460","2020-09-29",1.11
"3461","2020-09-30",1.02
"3462","2020-10-01",1.05
"3463","2020-10-02",1.05
"3464","2020-10-05",1.09
"3465","2020-10-06",1.22
"3466","2020-10-07",1.23
"3467","2020-10-08",1.38
"3468","2020-10-09",1.38
"3469","2020-10-12",1.3
"3470","2020-10-13",1.37
"3471","2020-10-14",1.31
"3472","2020-10-15",1.33
"3473","2020-10-16",1.35
"3474","2020-10-19",1.31
"3475","2020-10-20",1.32
"3476","2020-10-21",1.24
"3477","2020-10-22",1.27
"3478","2020-10-23",1.34
"3479","2020-10-26",1.26
"3480","2020-10-27",1.18
"3481","2020-10-28",1.09
"3482","2020-10-29",1.08
"3483","2020-10-30",1.07
"3484","2020-11-02",1.03
"3485","2020-11-03",1.05
"3486","2020-11-04",1.03
"3487","2020-11-05",1.04
"3488","2020-11-06",1.03
"3489","2020-11-09",1.07
"3490","2020-11-10",1.15
"3491","2020-11-11",1.3
"3492","2020-11-12",1.21
"3493","2020-11-13",1.28
"3494","2020-11-16",1.29
"3495","2020-11-17",1.28
"3496","2020-11-18",1.4
"3497","2020-11-19",1.34
"3498","2020-11-20",1.37
"3499","2020-11-23",1.38
"3500","2020-11-24",1.39
"3501","2020-11-25",1.41
"3502","2020-11-27",1.65
