"","date","CDXC"
"2874","2019-11-21",3.63
"2875","2019-11-22",3.6
"2876","2019-11-25",3.7
"2877","2019-11-26",3.71
"2878","2019-11-27",3.82
"2879","2019-11-29",3.64
"2880","2019-12-02",3.56
"2881","2019-12-03",3.56
"2882","2019-12-04",3.65
"2883","2019-12-05",3.74
"2884","2019-12-06",3.83
"2885","2019-12-09",3.84
"2886","2019-12-10",3.83
"2887","2019-12-11",3.99
"2888","2019-12-12",3.94
"2889","2019-12-13",4.61
"2890","2019-12-16",4.27
"2891","2019-12-17",4.28
"2892","2019-12-18",4.32
"2893","2019-12-19",4.36
"2894","2019-12-20",4.22
"2895","2019-12-23",4.29
"2896","2019-12-24",4.34
"2897","2019-12-26",4.43
"2898","2019-12-27",4.47
"2899","2019-12-30",4.37
"2900","2019-12-31",4.31
"2901","2020-01-02",4.3
"2902","2020-01-03",4.39
"2903","2020-01-06",4.69
"2904","2020-01-07",4.52
"2905","2020-01-08",4.75
"2906","2020-01-09",4.65
"2907","2020-01-10",4.69
"2908","2020-01-13",4.38
"2909","2020-01-14",4.27
"2910","2020-01-15",4.38
"2911","2020-01-16",4.46
"2912","2020-01-17",4.36
"2913","2020-01-21",4.36
"2914","2020-01-22",4.34
"2915","2020-01-23",4.22
"2916","2020-01-24",4.17
"2917","2020-01-27",4.18
"2918","2020-01-28",4.31
"2919","2020-01-29",4.31
"2920","2020-01-30",4.29
"2921","2020-01-31",4.41
"2922","2020-02-03",4.23
"2923","2020-02-04",4.01
"2924","2020-02-05",4.03
"2925","2020-02-06",4.19
"2926","2020-02-07",4.04
"2927","2020-02-10",4.19
"2928","2020-02-11",4.08
"2929","2020-02-12",4.14
"2930","2020-02-13",4.14
"2931","2020-02-14",4.1
"2932","2020-02-18",4.01
"2933","2020-02-19",4.04
"2934","2020-02-20",4.08
"2935","2020-02-21",4.01
"2936","2020-02-24",3.84
"2937","2020-02-25",3.27
"2938","2020-02-26",3.45
"2939","2020-02-27",3.41
"2940","2020-02-28",3.69
"2941","2020-03-02",3.64
"2942","2020-03-03",3.6
"2943","2020-03-04",3.62
"2944","2020-03-05",3.62
"2945","2020-03-06",3.57
"2946","2020-03-09",3.51
"2947","2020-03-10",3.43
"2948","2020-03-11",3.68
"2949","2020-03-12",3.32
"2950","2020-03-13",3.34
"2951","2020-03-16",2.93
"2952","2020-03-17",3.25
"2953","2020-03-18",2.78
"2954","2020-03-19",2.91
"2955","2020-03-20",2.74
"2956","2020-03-23",2.54
"2957","2020-03-24",2.9
"2958","2020-03-25",2.95
"2959","2020-03-26",3
"2960","2020-03-27",2.95
"2961","2020-03-30",3.15
"2962","2020-03-31",3.26
"2963","2020-04-01",3
"2964","2020-04-02",3.1
"2965","2020-04-03",3.3
"2966","2020-04-06",3.5
"2967","2020-04-07",3.37
"2968","2020-04-08",3.48
"2969","2020-04-09",3.48
"2970","2020-04-13",3.48
"2971","2020-04-14",3.58
"2972","2020-04-15",3.49
"2973","2020-04-16",3.62
"2974","2020-04-17",3.74
"2975","2020-04-20",4.16
"2976","2020-04-21",4.38
"2977","2020-04-22",4.55
"2978","2020-04-23",4.9
"2979","2020-04-24",4.88
"2980","2020-04-27",5.3
"2981","2020-04-28",5.18
"2982","2020-04-29",4.94
"2983","2020-04-30",5
"2984","2020-05-01",5.25
"2985","2020-05-04",5.12
"2986","2020-05-05",5.33
"2987","2020-05-06",5.51
"2988","2020-05-07",5.52
"2989","2020-05-08",5.46
"2990","2020-05-11",5.46
"2991","2020-05-12",5.16
"2992","2020-05-13",4.66
"2993","2020-05-14",4.41
"2994","2020-05-15",4.6
"2995","2020-05-18",4.78
"2996","2020-05-19",4.55
"2997","2020-05-20",4.73
"2998","2020-05-21",4.68
"2999","2020-05-22",4.85
"3000","2020-05-26",4.7
"3001","2020-05-27",4.78
"3002","2020-05-28",4.77
"3003","2020-05-29",4.81
"3004","2020-06-01",4.76
"3005","2020-06-02",4.73
"3006","2020-06-03",4.61
"3007","2020-06-04",4.57
"3008","2020-06-05",4.59
"3009","2020-06-08",4.62
"3010","2020-06-09",4.41
"3011","2020-06-10",4.52
"3012","2020-06-11",4.14
"3013","2020-06-12",4.2
"3014","2020-06-15",4.2
"3015","2020-06-16",4.36
"3016","2020-06-17",4.25
"3017","2020-06-18",4.3
"3018","2020-06-19",4.67
"3019","2020-06-22",4.59
"3020","2020-06-23",4.57
"3021","2020-06-24",4.45
"3022","2020-06-25",4.48
"3023","2020-06-26",4.35
"3024","2020-06-29",4.54
"3025","2020-06-30",4.59
"3026","2020-07-01",4.52
"3027","2020-07-02",4.53
"3028","2020-07-06",4.48
"3029","2020-07-07",4.55
"3030","2020-07-08",4.77
"3031","2020-07-09",4.99
"3032","2020-07-10",5.1
"3033","2020-07-13",5.09
"3034","2020-07-14",5
"3035","2020-07-15",5.18
"3036","2020-07-16",5.08
"3037","2020-07-17",5.19
"3038","2020-07-20",5.26
"3039","2020-07-21",5.04
"3040","2020-07-22",4.94
"3041","2020-07-23",5.11
"3042","2020-07-24",5.16
"3043","2020-07-27",5.22
"3044","2020-07-28",5.07
"3045","2020-07-29",5.04
"3046","2020-07-30",5.25
"3047","2020-07-31",5.06
"3048","2020-08-03",5.16
"3049","2020-08-04",5.1
"3050","2020-08-05",5.14
"3051","2020-08-06",4.92
"3052","2020-08-07",4.97
"3053","2020-08-10",4.83
"3054","2020-08-11",4.77
"3055","2020-08-12",4.88
"3056","2020-08-13",4.85
"3057","2020-08-14",4.8
"3058","2020-08-17",4.93
"3059","2020-08-18",5.14
"3060","2020-08-19",5.3
"3061","2020-08-20",5.35
"3062","2020-08-21",5.56
"3063","2020-08-24",5.33
"3064","2020-08-25",5.38
"3065","2020-08-26",5.17
"3066","2020-08-27",5.09
"3067","2020-08-28",5.07
"3068","2020-08-31",4.95
"3069","2020-09-01",5.03
"3070","2020-09-02",4.93
"3071","2020-09-03",4.76
"3072","2020-09-04",4.52
"3073","2020-09-08",4.42
"3074","2020-09-09",4.49
"3075","2020-09-10",4.45
"3076","2020-09-11",4.39
"3077","2020-09-14",4.63
"3078","2020-09-15",4.58
"3079","2020-09-16",4.52
"3080","2020-09-17",4.55
"3081","2020-09-18",4.46
"3082","2020-09-21",4.17
"3083","2020-09-22",4.23
"3084","2020-09-23",4.09
"3085","2020-09-24",4.01
"3086","2020-09-25",4.03
"3087","2020-09-28",4.08
"3088","2020-09-29",4.02
"3089","2020-09-30",4.01
"3090","2020-10-01",3.95
"3091","2020-10-02",3.93
"3092","2020-10-05",4.07
"3093","2020-10-06",5.19
"3094","2020-10-07",5.04
"3095","2020-10-08",4.72
"3096","2020-10-09",4.97
"3097","2020-10-12",4.92
"3098","2020-10-13",5.12
"3099","2020-10-14",5.13
"3100","2020-10-15",5.1
"3101","2020-10-16",5
"3102","2020-10-19",4.95
"3103","2020-10-20",4.94
"3104","2020-10-21",4.95
"3105","2020-10-22",4.96
"3106","2020-10-23",4.82
"3107","2020-10-26",4.77
"3108","2020-10-27",4.84
"3109","2020-10-28",4.64
"3110","2020-10-29",4.63
"3111","2020-10-30",4.51
"3112","2020-11-02",4.44
"3113","2020-11-03",4.71
"3114","2020-11-04",4.78
"3115","2020-11-05",4.53
"3116","2020-11-06",4.49
"3117","2020-11-09",4.81
"3118","2020-11-10",4.84
"3119","2020-11-11",4.85
"3120","2020-11-12",5.06
"3121","2020-11-13",5.13
"3122","2020-11-16",5.07
"3123","2020-11-17",5.06
"3124","2020-11-18",4.93
"3125","2020-11-19",4.91
"3126","2020-11-20",4.87
"3127","2020-11-23",4.8
"3128","2020-11-24",4.88
"3129","2020-11-25",4.86
"3130","2020-11-27",5.01
