"","date","OCSL"
"2868","2019-10-31",5.17
"2869","2019-11-01",5.2
"2870","2019-11-04",5.22
"2871","2019-11-05",5.13
"2872","2019-11-06",5.19
"2873","2019-11-07",5.23
"2874","2019-11-08",5.24
"2875","2019-11-11",5.25
"2876","2019-11-12",5.26
"2877","2019-11-13",5.25
"2878","2019-11-14",5.3
"2879","2019-11-15",5.26
"2880","2019-11-18",5.3
"2881","2019-11-19",5.28
"2882","2019-11-20",5.23
"2883","2019-11-21",5.25
"2884","2019-11-22",5.25
"2885","2019-11-25",5.23
"2886","2019-11-26",5.25
"2887","2019-11-27",5.27
"2888","2019-11-29",5.3
"2889","2019-12-02",5.25
"2890","2019-12-03",5.24
"2891","2019-12-04",5.23
"2892","2019-12-05",5.2
"2893","2019-12-06",5.26
"2894","2019-12-09",5.29
"2895","2019-12-10",5.27
"2896","2019-12-11",5.25
"2897","2019-12-12",5.27
"2898","2019-12-13",5.28
"2899","2019-12-16",5.34
"2900","2019-12-17",5.5
"2901","2019-12-18",5.49
"2902","2019-12-19",5.46
"2903","2019-12-20",5.52
"2904","2019-12-23",5.49
"2905","2019-12-24",5.42
"2906","2019-12-26",5.45
"2907","2019-12-27",5.47
"2908","2019-12-30",5.46
"2909","2019-12-31",5.46
"2910","2020-01-02",5.48
"2911","2020-01-03",5.47
"2912","2020-01-06",5.47
"2913","2020-01-07",5.46
"2914","2020-01-08",5.48
"2915","2020-01-09",5.49
"2916","2020-01-10",5.49
"2917","2020-01-13",5.49
"2918","2020-01-14",5.46
"2919","2020-01-15",5.55
"2920","2020-01-16",5.58
"2921","2020-01-17",5.56
"2922","2020-01-21",5.55
"2923","2020-01-22",5.59
"2924","2020-01-23",5.57
"2925","2020-01-24",5.58
"2926","2020-01-27",5.51
"2927","2020-01-28",5.55
"2928","2020-01-29",5.55
"2929","2020-01-30",5.55
"2930","2020-01-31",5.6
"2931","2020-02-03",5.63
"2932","2020-02-04",5.61
"2933","2020-02-05",5.65
"2934","2020-02-06",5.48
"2935","2020-02-07",5.44
"2936","2020-02-10",5.35
"2937","2020-02-11",5.36
"2938","2020-02-12",5.34
"2939","2020-02-13",5.36
"2940","2020-02-14",5.4
"2941","2020-02-18",5.38
"2942","2020-02-19",5.36
"2943","2020-02-20",5.37
"2944","2020-02-21",5.35
"2945","2020-02-24",5.24
"2946","2020-02-25",5.16
"2947","2020-02-26",5.19
"2948","2020-02-27",5.11
"2949","2020-02-28",4.9
"2950","2020-03-02",5.02
"2951","2020-03-03",5.01
"2952","2020-03-04",5.16
"2953","2020-03-05",5.1
"2954","2020-03-06",4.99
"2955","2020-03-09",4.53
"2956","2020-03-10",4.53
"2957","2020-03-11",4.44
"2958","2020-03-12",3.85
"2959","2020-03-13",4.1
"2960","2020-03-16",3.76
"2961","2020-03-17",3.85
"2962","2020-03-18",2.85
"2963","2020-03-19",2.83
"2964","2020-03-20",2.51
"2965","2020-03-23",2.36
"2966","2020-03-24",2.43
"2967","2020-03-25",2.95
"2968","2020-03-26",3.51
"2969","2020-03-27",3.47
"2970","2020-03-30",3.31
"2971","2020-03-31",3.24
"2972","2020-04-01",3.22
"2973","2020-04-02",3.11
"2974","2020-04-03",3.09
"2975","2020-04-06",3.27
"2976","2020-04-07",3.39
"2977","2020-04-08",3.56
"2978","2020-04-09",3.8
"2979","2020-04-13",3.85
"2980","2020-04-14",3.82
"2981","2020-04-15",3.75
"2982","2020-04-16",3.83
"2983","2020-04-17",3.9
"2984","2020-04-20",3.69
"2985","2020-04-21",3.76
"2986","2020-04-22",3.67
"2987","2020-04-23",3.68
"2988","2020-04-24",3.83
"2989","2020-04-27",4.03
"2990","2020-04-28",3.95
"2991","2020-04-29",4.02
"2992","2020-04-30",4.01
"2993","2020-05-01",4.04
"2994","2020-05-04",4.07
"2995","2020-05-05",4.12
"2996","2020-05-06",4.17
"2997","2020-05-07",4.04
"2998","2020-05-08",4.27
"2999","2020-05-11",4.27
"3000","2020-05-12",4.11
"3001","2020-05-13",3.98
"3002","2020-05-14",4
"3003","2020-05-15",4.06
"3004","2020-05-18",4.23
"3005","2020-05-19",4.24
"3006","2020-05-20",4.32
"3007","2020-05-21",4.33
"3008","2020-05-22",4.37
"3009","2020-05-26",4.41
"3010","2020-05-27",4.5
"3011","2020-05-28",4.5
"3012","2020-05-29",4.53
"3013","2020-06-01",4.58
"3014","2020-06-02",4.48
"3015","2020-06-03",4.51
"3016","2020-06-04",4.54
"3017","2020-06-05",4.66
"3018","2020-06-08",4.81
"3019","2020-06-09",4.74
"3020","2020-06-10",4.65
"3021","2020-06-11",4.46
"3022","2020-06-12",4.51
"3023","2020-06-15",4.46
"3024","2020-06-16",4.51
"3025","2020-06-17",4.45
"3026","2020-06-18",4.42
"3027","2020-06-19",4.6
"3028","2020-06-22",4.51
"3029","2020-06-23",4.51
"3030","2020-06-24",4.41
"3031","2020-06-25",4.47
"3032","2020-06-26",4.37
"3033","2020-06-29",4.43
"3034","2020-06-30",4.47
"3035","2020-07-01",4.44
"3036","2020-07-02",4.42
"3037","2020-07-06",4.41
"3038","2020-07-07",4.37
"3039","2020-07-08",4.4
"3040","2020-07-09",4.33
"3041","2020-07-10",4.37
"3042","2020-07-13",4.3
"3043","2020-07-14",4.39
"3044","2020-07-15",4.43
"3045","2020-07-16",4.44
"3046","2020-07-17",4.45
"3047","2020-07-20",4.44
"3048","2020-07-21",4.44
"3049","2020-07-22",4.52
"3050","2020-07-23",4.57
"3051","2020-07-24",4.57
"3052","2020-07-27",4.55
"3053","2020-07-28",4.53
"3054","2020-07-29",4.55
"3055","2020-07-30",4.56
"3056","2020-07-31",4.53
"3057","2020-08-03",4.58
"3058","2020-08-04",4.59
"3059","2020-08-05",4.61
"3060","2020-08-06",4.71
"3061","2020-08-07",4.8
"3062","2020-08-10",5.15
"3063","2020-08-11",5.16
"3064","2020-08-12",5.04
"3065","2020-08-13",5.07
"3066","2020-08-14",5.03
"3067","2020-08-17",5.02
"3068","2020-08-18",5
"3069","2020-08-19",4.97
"3070","2020-08-20",4.98
"3071","2020-08-21",5.03
"3072","2020-08-24",5.1
"3073","2020-08-25",5.06
"3074","2020-08-26",5.04
"3075","2020-08-27",4.98
"3076","2020-08-28",5.01
"3077","2020-08-31",5
"3078","2020-09-01",5
"3079","2020-09-02",4.99
"3080","2020-09-03",4.98
"3081","2020-09-04",4.92
"3082","2020-09-08",4.95
"3083","2020-09-09",4.95
"3084","2020-09-10",4.92
"3085","2020-09-11",4.97
"3086","2020-09-14",5
"3087","2020-09-15",4.94
"3088","2020-09-16",4.94
"3089","2020-09-17",4.89
"3090","2020-09-18",4.91
"3091","2020-09-21",4.86
"3092","2020-09-22",4.81
"3093","2020-09-23",4.75
"3094","2020-09-24",4.73
"3095","2020-09-25",4.74
"3096","2020-09-28",4.87
"3097","2020-09-29",4.84
"3098","2020-09-30",4.84
"3099","2020-10-01",4.93
"3100","2020-10-02",4.89
"3101","2020-10-05",4.87
"3102","2020-10-06",4.82
"3103","2020-10-07",4.83
"3104","2020-10-08",4.93
"3105","2020-10-09",4.91
"3106","2020-10-12",4.84
"3107","2020-10-13",4.86
"3108","2020-10-14",4.92
"3109","2020-10-15",4.9
"3110","2020-10-16",4.86
"3111","2020-10-19",4.79
"3112","2020-10-20",4.81
"3113","2020-10-21",4.78
"3114","2020-10-22",4.85
"3115","2020-10-23",4.83
"3116","2020-10-26",4.75
"3117","2020-10-27",4.72
"3118","2020-10-28",4.55
"3119","2020-10-29",4.65
"3120","2020-10-30",4.56
"3121","2020-11-02",4.58
"3122","2020-11-03",4.65
"3123","2020-11-04",4.81
"3124","2020-11-05",4.92
"3125","2020-11-06",4.9
"3126","2020-11-09",5.07
"3127","2020-11-10",5.09
"3128","2020-11-11",5.22
"3129","2020-11-12",5.12
"3130","2020-11-13",5.15
"3131","2020-11-16",5.22
"3132","2020-11-17",5.2
"3133","2020-11-18",5.19
"3134","2020-11-19",5.31
"3135","2020-11-20",5.38
"3136","2020-11-23",5.45
"3137","2020-11-24",5.49
"3138","2020-11-25",5.58
"3139","2020-11-27",5.57
