"","date","HCCI"
"2845","2019-06-28",26.309999
"2846","2019-07-01",26.27
"2847","2019-07-02",25.98
"2848","2019-07-03",25.780001
"2849","2019-07-05",26.33
"2850","2019-07-08",26.32
"2851","2019-07-09",26.34
"2852","2019-07-10",25.879999
"2853","2019-07-11",26.209999
"2854","2019-07-12",26.700001
"2855","2019-07-15",26.74
"2856","2019-07-16",26.68
"2857","2019-07-17",27.389999
"2858","2019-07-18",27.190001
"2859","2019-07-19",27.370001
"2860","2019-07-22",27.629999
"2861","2019-07-23",27.629999
"2862","2019-07-24",28.51
"2863","2019-07-25",28.139999
"2864","2019-07-26",28.73
"2865","2019-07-29",28.040001
"2866","2019-07-30",28.09
"2867","2019-07-31",28.049999
"2868","2019-08-01",28
"2869","2019-08-02",27.75
"2870","2019-08-05",26.5
"2871","2019-08-06",27.27
"2872","2019-08-07",26.74
"2873","2019-08-08",26.91
"2874","2019-08-09",26.25
"2875","2019-08-12",26.07
"2876","2019-08-13",25.93
"2877","2019-08-14",25.09
"2878","2019-08-15",25.34
"2879","2019-08-16",26.34
"2880","2019-08-19",25.68
"2881","2019-08-20",25.1
"2882","2019-08-21",24.940001
"2883","2019-08-22",25.15
"2884","2019-08-23",24.709999
"2885","2019-08-26",24.620001
"2886","2019-08-27",24.24
"2887","2019-08-28",24.42
"2888","2019-08-29",24.65
"2889","2019-08-30",24.5
"2890","2019-09-03",24.52
"2891","2019-09-04",24.34
"2892","2019-09-05",25
"2893","2019-09-06",24.32
"2894","2019-09-09",24.059999
"2895","2019-09-10",24.309999
"2896","2019-09-11",24.629999
"2897","2019-09-12",24.639999
"2898","2019-09-13",24.58
"2899","2019-09-16",25.15
"2900","2019-09-17",25.23
"2901","2019-09-18",24.76
"2902","2019-09-19",25.450001
"2903","2019-09-20",26.059999
"2904","2019-09-23",25.68
"2905","2019-09-24",25.65
"2906","2019-09-25",26.110001
"2907","2019-09-26",26.18
"2908","2019-09-27",26.27
"2909","2019-09-30",26.5
"2910","2019-10-01",26.110001
"2911","2019-10-02",25.809999
"2912","2019-10-03",25.27
"2913","2019-10-04",25.469999
"2914","2019-10-07",25.809999
"2915","2019-10-08",25.620001
"2916","2019-10-09",25.83
"2917","2019-10-10",25.799999
"2918","2019-10-11",25.74
"2919","2019-10-14",26.09
"2920","2019-10-15",26.24
"2921","2019-10-16",26.4
"2922","2019-10-17",27
"2923","2019-10-18",26.950001
"2924","2019-10-21",26.82
"2925","2019-10-22",26.969999
"2926","2019-10-23",26
"2927","2019-10-24",25.74
"2928","2019-10-25",25.68
"2929","2019-10-28",25.99
"2930","2019-10-29",26.09
"2931","2019-10-30",26.879999
"2932","2019-10-31",26.540001
"2933","2019-11-01",27.219999
"2934","2019-11-04",27.959999
"2935","2019-11-05",27.950001
"2936","2019-11-06",27.84
"2937","2019-11-07",27.98
"2938","2019-11-08",27.969999
"2939","2019-11-11",28.120001
"2940","2019-11-12",28.879999
"2941","2019-11-13",28.33
"2942","2019-11-14",27.93
"2943","2019-11-15",28
"2944","2019-11-18",27.780001
"2945","2019-11-19",28.27
"2946","2019-11-20",28.379999
"2947","2019-11-21",28.34
"2948","2019-11-22",28.940001
"2949","2019-11-25",30.17
"2950","2019-11-26",30.34
"2951","2019-11-27",30.99
"2952","2019-11-29",30.93
"2953","2019-12-02",30.85
"2954","2019-12-03",30.549999
"2955","2019-12-04",30.52
"2956","2019-12-05",30.75
"2957","2019-12-06",31.4
"2958","2019-12-09",31.700001
"2959","2019-12-10",31.719999
"2960","2019-12-11",32.029999
"2961","2019-12-12",31.51
"2962","2019-12-13",31.32
"2963","2019-12-16",30.860001
"2964","2019-12-17",30.799999
"2965","2019-12-18",30.82
"2966","2019-12-19",31.01
"2967","2019-12-20",31.389999
"2968","2019-12-23",31.620001
"2969","2019-12-24",32.450001
"2970","2019-12-26",31.780001
"2971","2019-12-27",31.559999
"2972","2019-12-30",31.57
"2973","2019-12-31",31.370001
"2974","2020-01-02",31.209999
"2975","2020-01-03",30.889999
"2976","2020-01-06",30.83
"2977","2020-01-07",30.85
"2978","2020-01-08",30.43
"2979","2020-01-09",29.85
"2980","2020-01-10",29.66
"2981","2020-01-13",29.540001
"2982","2020-01-14",29.049999
"2983","2020-01-15",29.18
"2984","2020-01-16",30.219999
"2985","2020-01-17",29.690001
"2986","2020-01-21",29.610001
"2987","2020-01-22",29.209999
"2988","2020-01-23",29.34
"2989","2020-01-24",28.85
"2990","2020-01-27",29.049999
"2991","2020-01-28",29.200001
"2992","2020-01-29",28.879999
"2993","2020-01-30",29.1
"2994","2020-01-31",28.35
"2995","2020-02-03",28.59
"2996","2020-02-04",29.1
"2997","2020-02-05",29.23
"2998","2020-02-06",29.299999
"2999","2020-02-07",28.9
"3000","2020-02-10",28.23
"3001","2020-02-11",28.299999
"3002","2020-02-12",28.110001
"3003","2020-02-13",28.219999
"3004","2020-02-14",28.17
"3005","2020-02-18",28.1
"3006","2020-02-19",29.16
"3007","2020-02-20",28.950001
"3008","2020-02-21",28.780001
"3009","2020-02-24",28.24
"3010","2020-02-25",26.790001
"3011","2020-02-26",26.389999
"3012","2020-02-27",25.93
"3013","2020-02-28",26.33
"3014","2020-03-02",27.940001
"3015","2020-03-03",26.75
"3016","2020-03-04",27.48
"3017","2020-03-05",25.67
"3018","2020-03-06",24.75
"3019","2020-03-09",22.18
"3020","2020-03-10",20.959999
"3021","2020-03-11",20.15
"3022","2020-03-12",16.950001
"3023","2020-03-13",17.620001
"3024","2020-03-16",12.93
"3025","2020-03-17",15.54
"3026","2020-03-18",12.47
"3027","2020-03-19",14.63
"3028","2020-03-20",13.41
"3029","2020-03-23",13.61
"3030","2020-03-24",17.799999
"3031","2020-03-25",16.58
"3032","2020-03-26",17.76
"3033","2020-03-27",16.01
"3034","2020-03-30",16.700001
"3035","2020-03-31",16.24
"3036","2020-04-01",15.5
"3037","2020-04-02",15.69
"3038","2020-04-03",15.02
"3039","2020-04-06",16.65
"3040","2020-04-07",15.1
"3041","2020-04-08",17.02
"3042","2020-04-09",17.35
"3043","2020-04-13",16.68
"3044","2020-04-14",18.139999
"3045","2020-04-15",16.26
"3046","2020-04-16",16.74
"3047","2020-04-17",16.780001
"3048","2020-04-20",15.84
"3049","2020-04-21",15.28
"3050","2020-04-22",15.8
"3051","2020-04-23",15.92
"3052","2020-04-24",16.379999
"3053","2020-04-27",17.200001
"3054","2020-04-28",18.35
"3055","2020-04-29",19.030001
"3056","2020-04-30",18.35
"3057","2020-05-01",17.6
"3058","2020-05-04",17.030001
"3059","2020-05-05",16.65
"3060","2020-05-06",16.190001
"3061","2020-05-07",16.92
"3062","2020-05-08",18.27
"3063","2020-05-11",17.51
"3064","2020-05-12",16.5
"3065","2020-05-13",14.29
"3066","2020-05-14",14.09
"3067","2020-05-15",13.85
"3068","2020-05-18",14.93
"3069","2020-05-19",15.84
"3070","2020-05-20",17.59
"3071","2020-05-21",17.389999
"3072","2020-05-22",17.629999
"3073","2020-05-26",17.639999
"3074","2020-05-27",17.860001
"3075","2020-05-28",17.76
"3076","2020-05-29",16.959999
"3077","2020-06-01",16.41
"3078","2020-06-02",16.450001
"3079","2020-06-03",16.25
"3080","2020-06-04",16.34
"3081","2020-06-05",18.85
"3082","2020-06-08",19.84
"3083","2020-06-09",18.77
"3084","2020-06-10",18.27
"3085","2020-06-11",16.25
"3086","2020-06-12",16.66
"3087","2020-06-15",16.67
"3088","2020-06-16",17.139999
"3089","2020-06-17",16.440001
"3090","2020-06-18",16.530001
"3091","2020-06-19",17.969999
"3092","2020-06-22",17.32
"3093","2020-06-23",17.379999
"3094","2020-06-24",17.030001
"3095","2020-06-25",17.309999
"3096","2020-06-26",16.360001
"3097","2020-06-29",17.42
"3098","2020-06-30",17.459999
"3099","2020-07-01",16.92
"3100","2020-07-02",16.549999
"3101","2020-07-06",17
"3102","2020-07-07",15.78
"3103","2020-07-08",15.8
"3104","2020-07-09",15.06
"3105","2020-07-10",15.39
"3106","2020-07-13",15.62
"3107","2020-07-14",15.93
"3108","2020-07-15",16.4
"3109","2020-07-16",16.370001
"3110","2020-07-17",16.030001
"3111","2020-07-20",15.41
"3112","2020-07-21",15.86
"3113","2020-07-22",15.87
"3114","2020-07-23",14.63
"3115","2020-07-24",14.31
"3116","2020-07-27",13.74
"3117","2020-07-28",13.79
"3118","2020-07-29",14.24
"3119","2020-07-30",13.86
"3120","2020-07-31",13.93
"3121","2020-08-03",14.93
"3122","2020-08-04",14.77
"3123","2020-08-05",15.36
"3124","2020-08-06",15.14
"3125","2020-08-07",15.6
"3126","2020-08-10",15.88
"3127","2020-08-11",15.84
"3128","2020-08-12",16.139999
"3129","2020-08-13",15.87
"3130","2020-08-14",16.209999
"3131","2020-08-17",16.200001
"3132","2020-08-18",16.1
"3133","2020-08-19",15.93
"3134","2020-08-20",15.86
"3135","2020-08-21",15.81
"3136","2020-08-24",15.64
"3137","2020-08-25",15.25
"3138","2020-08-26",15.05
"3139","2020-08-27",15.08
"3140","2020-08-28",15.11
"3141","2020-08-31",14.68
"3142","2020-09-01",14.9
"3143","2020-09-02",15.66
"3144","2020-09-03",15.34
"3145","2020-09-04",15.37
"3146","2020-09-08",15.2
"3147","2020-09-09",15.31
"3148","2020-09-10",15.35
"3149","2020-09-11",15.39
"3150","2020-09-14",15.57
"3151","2020-09-15",15.76
"3152","2020-09-16",15.67
"3153","2020-09-17",15.43
"3154","2020-09-18",14.86
"3155","2020-09-21",14.04
"3156","2020-09-22",13.63
"3157","2020-09-23",12.9
"3158","2020-09-24",12.86
"3159","2020-09-25",13.1
"3160","2020-09-28",13.56
"3161","2020-09-29",13.32
"3162","2020-09-30",13.35
"3163","2020-10-01",13.88
"3164","2020-10-02",13.96
"3165","2020-10-05",13.96
"3166","2020-10-06",14.29
"3167","2020-10-07",14.36
"3168","2020-10-08",14.6
"3169","2020-10-09",14.49
"3170","2020-10-12",14.56
"3171","2020-10-13",14.96
"3172","2020-10-14",15.26
"3173","2020-10-15",16.059999
"3174","2020-10-16",15.32
"3175","2020-10-19",15.09
"3176","2020-10-20",14.69
"3177","2020-10-21",14.82
"3178","2020-10-22",15.85
"3179","2020-10-23",16.24
"3180","2020-10-26",15.91
"3181","2020-10-27",15.66
"3182","2020-10-28",15.35
"3183","2020-10-29",15.67
"3184","2020-10-30",16.48
"3185","2020-11-02",17.07
"3186","2020-11-03",17.35
"3187","2020-11-04",17.18
"3188","2020-11-05",18.16
"3189","2020-11-06",16.92
"3190","2020-11-09",21.58
"3191","2020-11-10",21.360001
"3192","2020-11-11",21.17
"3193","2020-11-12",20.68
"3194","2020-11-13",20.629999
"3195","2020-11-16",22.15
"3196","2020-11-17",22.059999
"3197","2020-11-18",21.549999
"3198","2020-11-19",21.129999
"3199","2020-11-20",21
"3200","2020-11-23",21.07
"3201","2020-11-24",21.540001
"3202","2020-11-25",21.110001
"3203","2020-11-27",20.610001
