"","date","VG"
"1935","2014-09-09",3.47
"1936","2014-09-10",3.5
"1937","2014-09-11",3.48
"1938","2014-09-12",3.68
"1939","2014-09-15",3.4
"1940","2014-09-16",3.42
"1941","2014-09-17",3.4
"1942","2014-09-18",3.45
"1943","2014-09-19",3.39
"1944","2014-09-22",3.42
"1945","2014-09-23",3.38
"1946","2014-09-24",3.36
"1947","2014-09-25",3.24
"1948","2014-09-26",3.28
"1949","2014-09-29",3.36
"1950","2014-09-30",3.28
"1951","2014-10-01",3.18
"1952","2014-10-02",3.41
"1953","2014-10-03",3.32
"1954","2014-10-06",3.22
"1955","2014-10-07",3.22
"1956","2014-10-08",3.28
"1957","2014-10-09",3.19
"1958","2014-10-10",3.15
"1959","2014-10-13",3.11
"1960","2014-10-14",3.15
"1961","2014-10-15",3.39
"1962","2014-10-16",3.29
"1963","2014-10-17",3.27
"1964","2014-10-20",3.23
"1965","2014-10-21",3.32
"1966","2014-10-22",3.27
"1967","2014-10-23",3.38
"1968","2014-10-24",3.37
"1969","2014-10-27",3.36
"1970","2014-10-28",3.45
"1971","2014-10-29",3.4
"1972","2014-10-30",3.48
"1973","2014-10-31",3.48
"1974","2014-11-03",3.35
"1975","2014-11-04",3.44
"1976","2014-11-05",3.33
"1977","2014-11-06",3.39
"1978","2014-11-07",3.51
"1979","2014-11-10",3.6
"1980","2014-11-11",3.76
"1981","2014-11-12",3.74
"1982","2014-11-13",3.72
"1983","2014-11-14",3.75
"1984","2014-11-17",3.55
"1985","2014-11-18",3.54
"1986","2014-11-19",3.44
"1987","2014-11-20",3.45
"1988","2014-11-21",3.48
"1989","2014-11-24",3.54
"1990","2014-11-25",3.5
"1991","2014-11-26",3.44
"1992","2014-11-28",3.41
"1993","2014-12-01",3.39
"1994","2014-12-02",3.34
"1995","2014-12-03",3.35
"1996","2014-12-04",3.31
"1997","2014-12-05",3.32
"1998","2014-12-08",3.25
"1999","2014-12-09",3.28
"2000","2014-12-10",3.28
"2001","2014-12-11",3.37
"2002","2014-12-12",3.33
"2003","2014-12-15",3.33
"2004","2014-12-16",3.36
"2005","2014-12-17",3.43
"2006","2014-12-18",3.68
"2007","2014-12-19",3.77
"2008","2014-12-22",3.8
"2009","2014-12-23",3.79
"2010","2014-12-24",3.82
"2011","2014-12-26",3.92
"2012","2014-12-29",3.84
"2013","2014-12-30",3.85
"2014","2014-12-31",3.81
"2015","2015-01-02",3.86
"2016","2015-01-05",3.88
"2017","2015-01-06",3.82
"2018","2015-01-07",3.89
"2019","2015-01-08",4.09
"2020","2015-01-09",4.07
"2021","2015-01-12",4.05
"2022","2015-01-13",4.06
"2023","2015-01-14",4.17
"2024","2015-01-15",4.2
"2025","2015-01-16",4.27
"2026","2015-01-20",4.45
"2027","2015-01-21",4.47
"2028","2015-01-22",4.46
"2029","2015-01-23",4.48
"2030","2015-01-26",4.48
"2031","2015-01-27",4.45
"2032","2015-01-28",4.37
"2033","2015-01-29",4.36
"2034","2015-01-30",4.2
"2035","2015-02-02",4.42
"2036","2015-02-03",4.48
"2037","2015-02-04",4.52
"2038","2015-02-05",4.44
"2039","2015-02-06",4.29
"2040","2015-02-09",4.31
"2041","2015-02-10",4.32
"2042","2015-02-11",4.22
"2043","2015-02-12",4.35
"2044","2015-02-13",4.37
"2045","2015-02-17",4.57
"2046","2015-02-18",4.53
"2047","2015-02-19",4.53
"2048","2015-02-20",4.56
"2049","2015-02-23",4.46
"2050","2015-02-24",4.57
"2051","2015-02-25",4.66
"2052","2015-02-26",4.59
"2053","2015-02-27",4.54
"2054","2015-03-02",4.58
"2055","2015-03-03",4.56
"2056","2015-03-04",4.54
"2057","2015-03-05",4.55
"2058","2015-03-06",4.67
"2059","2015-03-09",4.61
"2060","2015-03-10",4.55
"2061","2015-03-11",4.5
"2062","2015-03-12",4.53
"2063","2015-03-13",4.45
"2064","2015-03-16",4.53
"2065","2015-03-17",4.51
"2066","2015-03-18",4.79
"2067","2015-03-19",4.79
"2068","2015-03-20",4.87
"2069","2015-03-23",5.03
"2070","2015-03-24",5.1
"2071","2015-03-25",4.82
"2072","2015-03-26",4.85
"2073","2015-03-27",4.98
"2074","2015-03-30",4.93
"2075","2015-03-31",4.91
"2076","2015-04-01",5.02
"2077","2015-04-02",5.17
"2078","2015-04-06",5.09
"2079","2015-04-07",4.99
"2080","2015-04-08",5
"2081","2015-04-09",4.94
"2082","2015-04-10",4.94
"2083","2015-04-13",4.87
"2084","2015-04-14",4.86
"2085","2015-04-15",4.91
"2086","2015-04-16",4.91
"2087","2015-04-17",4.77
"2088","2015-04-20",4.92
"2089","2015-04-21",4.96
"2090","2015-04-22",4.91
"2091","2015-04-23",4.94
"2092","2015-04-24",4.9
"2093","2015-04-27",4.75
"2094","2015-04-28",4.93
"2095","2015-04-29",4.8
"2096","2015-04-30",4.63
"2097","2015-05-01",4.71
"2098","2015-05-04",4.65
"2099","2015-05-05",4.73
"2100","2015-05-06",4.77
"2101","2015-05-07",4.58
"2102","2015-05-08",4.57
"2103","2015-05-11",4.54
"2104","2015-05-12",4.58
"2105","2015-05-13",4.56
"2106","2015-05-14",4.62
"2107","2015-05-15",4.64
"2108","2015-05-18",4.8
"2109","2015-05-19",4.57
"2110","2015-05-20",4.58
"2111","2015-05-21",4.57
"2112","2015-05-22",4.57
"2113","2015-05-26",4.52
"2114","2015-05-27",4.63
"2115","2015-05-28",4.73
"2116","2015-05-29",4.66
"2117","2015-06-01",4.6
"2118","2015-06-02",4.83
"2119","2015-06-03",4.91
"2120","2015-06-04",4.89
"2121","2015-06-05",4.93
"2122","2015-06-08",4.8
"2123","2015-06-09",4.72
"2124","2015-06-10",4.91
"2125","2015-06-11",4.92
"2126","2015-06-12",4.89
"2127","2015-06-15",4.79
"2128","2015-06-16",4.85
"2129","2015-06-17",4.73
"2130","2015-06-18",4.81
"2131","2015-06-19",4.86
"2132","2015-06-22",4.87
"2133","2015-06-23",4.93
"2134","2015-06-24",4.97
"2135","2015-06-25",5.01
"2136","2015-06-26",5.01
"2137","2015-06-29",4.86
"2138","2015-06-30",4.91
"2139","2015-07-01",4.91
"2140","2015-07-02",4.82
"2141","2015-07-06",4.74
"2142","2015-07-07",4.7
"2143","2015-07-08",4.68
"2144","2015-07-09",4.73
"2145","2015-07-10",4.92
"2146","2015-07-13",5.01
"2147","2015-07-14",4.81
"2148","2015-07-15",4.85
"2149","2015-07-16",5.03
"2150","2015-07-17",5.02
"2151","2015-07-20",5.01
"2152","2015-07-21",5.14
"2153","2015-07-22",5.15
"2154","2015-07-23",5.15
"2155","2015-07-24",5.11
"2156","2015-07-27",5.17
"2157","2015-07-28",5.15
"2158","2015-07-29",5.17
"2159","2015-07-30",6.23
"2160","2015-07-31",6.39
"2161","2015-08-03",6.24
"2162","2015-08-04",6.26
"2163","2015-08-05",6.41
"2164","2015-08-06",6.22
"2165","2015-08-07",6.24
"2166","2015-08-10",6.41
"2167","2015-08-11",6.25
"2168","2015-08-12",6.2
"2169","2015-08-13",6.2
"2170","2015-08-14",6.24
"2171","2015-08-17",6.29
"2172","2015-08-18",6.3
"2173","2015-08-19",6.16
"2174","2015-08-20",6.17
"2175","2015-08-21",6.05
"2176","2015-08-24",5.76
"2177","2015-08-25",5.73
"2178","2015-08-26",5.87
"2179","2015-08-27",5.66
"2180","2015-08-28",5.61
"2181","2015-08-31",5.55
"2182","2015-09-01",5.44
"2183","2015-09-02",5.56
"2184","2015-09-03",5.56
"2185","2015-09-04",5.63
"2186","2015-09-08",5.67
"2187","2015-09-09",5.61
"2188","2015-09-10",5.61
"2189","2015-09-11",5.55
"2190","2015-09-14",5.96
"2191","2015-09-15",5.95
"2192","2015-09-16",6.2
"2193","2015-09-17",6.22
"2194","2015-09-18",6.26
"2195","2015-09-21",6.18
"2196","2015-09-22",6.14
"2197","2015-09-23",6.07
"2198","2015-09-24",6.2
"2199","2015-09-25",6.05
"2200","2015-09-28",5.82
"2201","2015-09-29",5.84
"2202","2015-09-30",5.88
"2203","2015-10-01",5.82
"2204","2015-10-02",5.84
"2205","2015-10-05",6.2
"2206","2015-10-06",6.14
"2207","2015-10-07",6.14
"2208","2015-10-08",6.19
"2209","2015-10-09",6.04
"2210","2015-10-12",6.11
"2211","2015-10-13",6.16
"2212","2015-10-14",5.99
"2213","2015-10-15",6.11
"2214","2015-10-16",6.09
"2215","2015-10-19",6.1
"2216","2015-10-20",6.14
"2217","2015-10-21",5.89
"2218","2015-10-22",6.11
"2219","2015-10-23",6.24
"2220","2015-10-26",6.16
"2221","2015-10-27",5.98
"2222","2015-10-28",6.24
"2223","2015-10-29",6.04
"2224","2015-10-30",6.07
"2225","2015-11-02",6.09
"2226","2015-11-03",6.27
"2227","2015-11-04",6.95
"2228","2015-11-05",6.76
"2229","2015-11-06",6.8
"2230","2015-11-09",6.68
"2231","2015-11-10",6.63
"2232","2015-11-11",6.61
"2233","2015-11-12",6.59
"2234","2015-11-13",6.55
"2235","2015-11-16",6.62
"2236","2015-11-17",6.69
"2237","2015-11-18",6.8
"2238","2015-11-19",6.62
"2239","2015-11-20",6.58
"2240","2015-11-23",6.68
"2241","2015-11-24",6.46
"2242","2015-11-25",6.52
"2243","2015-11-27",6.55
"2244","2015-11-30",6.45
"2245","2015-12-01",6.47
"2246","2015-12-02",6.42
"2247","2015-12-03",6.3
"2248","2015-12-04",6.31
"2249","2015-12-07",6.12
"2250","2015-12-08",6.24
"2251","2015-12-09",6.02
"2252","2015-12-10",6
"2253","2015-12-11",5.62
"2254","2015-12-14",5.68
"2255","2015-12-15",5.74
"2256","2015-12-16",5.85
"2257","2015-12-17",5.86
"2258","2015-12-18",5.79
"2259","2015-12-21",5.72
"2260","2015-12-22",5.75
"2261","2015-12-23",6.01
"2262","2015-12-24",5.86
"2263","2015-12-28",5.87
"2264","2015-12-29",5.92
"2265","2015-12-30",5.85
"2266","2015-12-31",5.74
"2267","2016-01-04",5.65
"2268","2016-01-05",5.63
"2269","2016-01-06",5.7
"2270","2016-01-07",5.34
"2271","2016-01-08",5.16
"2272","2016-01-11",5.07
"2273","2016-01-12",5
"2274","2016-01-13",4.89
"2275","2016-01-14",5.05
"2276","2016-01-15",4.71
"2277","2016-01-19",4.8
"2278","2016-01-20",4.71
"2279","2016-01-21",4.85
"2280","2016-01-22",5.14
"2281","2016-01-25",4.92
"2282","2016-01-26",5.17
"2283","2016-01-27",5.07
"2284","2016-01-28",4.94
"2285","2016-01-29",5.13
"2286","2016-02-01",5.13
"2287","2016-02-02",5.01
"2288","2016-02-03",5.09
"2289","2016-02-04",5.07
"2290","2016-02-05",5
"2291","2016-02-08",4.75
"2292","2016-02-09",4.51
"2293","2016-02-10",4.65
"2294","2016-02-11",4.72
"2295","2016-02-12",4.7
"2296","2016-02-16",4.9
"2297","2016-02-17",5.06
"2298","2016-02-18",4.88
"2299","2016-02-19",4.86
"2300","2016-02-22",4.98
"2301","2016-02-23",4.98
"2302","2016-02-24",5.15
"2303","2016-02-25",5.1
"2304","2016-02-26",5.18
"2305","2016-02-29",5.37
"2306","2016-03-01",5.38
"2307","2016-03-02",5.53
"2308","2016-03-03",5.42
"2309","2016-03-04",5.33
"2310","2016-03-07",5.14
"2311","2016-03-08",5.02
"2312","2016-03-09",4.96
"2313","2016-03-10",4.85
"2314","2016-03-11",4.74
"2315","2016-03-14",4.77
"2316","2016-03-15",4.61
"2317","2016-03-16",4.59
"2318","2016-03-17",4.37
"2319","2016-03-18",4.7
"2320","2016-03-21",4.56
"2321","2016-03-22",4.51
"2322","2016-03-23",4.49
"2323","2016-03-24",4.46
"2324","2016-03-28",4.4
"2325","2016-03-29",4.45
"2326","2016-03-30",4.55
"2327","2016-03-31",4.57
"2328","2016-04-01",4.64
"2329","2016-04-04",4.6
"2330","2016-04-05",4.6
"2331","2016-04-06",4.6
"2332","2016-04-07",4.6
"2333","2016-04-08",4.52
"2334","2016-04-11",4.58
"2335","2016-04-12",4.59
"2336","2016-04-13",4.61
"2337","2016-04-14",4.6
"2338","2016-04-15",4.64
"2339","2016-04-18",4.71
"2340","2016-04-19",4.6
"2341","2016-04-20",4.68
"2342","2016-04-21",4.65
"2343","2016-04-22",4.67
"2344","2016-04-25",4.62
"2345","2016-04-26",4.66
"2346","2016-04-27",4.67
"2347","2016-04-28",4.64
"2348","2016-04-29",4.67
"2349","2016-05-02",4.6
"2350","2016-05-03",4.64
"2351","2016-05-04",4.9
"2352","2016-05-05",4.11
"2353","2016-05-06",4.09
"2354","2016-05-09",4.07
"2355","2016-05-10",4.02
"2356","2016-05-11",3.94
"2357","2016-05-12",3.9
"2358","2016-05-13",3.91
"2359","2016-05-16",4.13
"2360","2016-05-17",4.05
"2361","2016-05-18",4.37
"2362","2016-05-19",4.16
"2363","2016-05-20",4.2
"2364","2016-05-23",4.24
"2365","2016-05-24",4.33
"2366","2016-05-25",4.37
"2367","2016-05-26",4.42
"2368","2016-05-27",4.56
"2369","2016-05-31",4.61
"2370","2016-06-01",4.63
"2371","2016-06-02",4.63
"2372","2016-06-03",4.52
"2373","2016-06-06",4.75
"2374","2016-06-07",4.79
"2375","2016-06-08",4.79
"2376","2016-06-09",4.78
"2377","2016-06-10",4.66
"2378","2016-06-13",4.74
"2379","2016-06-14",5.34
"2380","2016-06-15",5.41
"2381","2016-06-16",5.45
"2382","2016-06-17",5.43
"2383","2016-06-20",5.4
"2384","2016-06-21",5.44
"2385","2016-06-22",5.6
"2386","2016-06-23",5.83
"2387","2016-06-24",5.68
"2388","2016-06-27",5.47
"2389","2016-06-28",5.81
"2390","2016-06-29",6.05
"2391","2016-06-30",6.1
"2392","2016-07-01",5.9
"2393","2016-07-05",5.8
"2394","2016-07-06",5.79
"2395","2016-07-07",5.69
"2396","2016-07-08",5.85
"2397","2016-07-11",5.92
"2398","2016-07-12",6.1
"2399","2016-07-13",6.03
"2400","2016-07-14",5.91
"2401","2016-07-15",5.98
"2402","2016-07-18",6.08
"2403","2016-07-19",5.87
"2404","2016-07-20",5.86
"2405","2016-07-21",5.65
"2406","2016-07-22",5.87
"2407","2016-07-25",5.74
"2408","2016-07-26",5.77
"2409","2016-07-27",5.76
"2410","2016-07-28",5.76
"2411","2016-07-29",5.93
"2412","2016-08-01",5.83
"2413","2016-08-02",6.26
"2414","2016-08-03",6.1
"2415","2016-08-04",5.85
"2416","2016-08-05",5.82
"2417","2016-08-08",5.62
"2418","2016-08-09",5.78
"2419","2016-08-10",5.73
"2420","2016-08-11",5.63
"2421","2016-08-12",5.61
"2422","2016-08-15",6.06
"2423","2016-08-16",5.93
"2424","2016-08-17",5.73
"2425","2016-08-18",6.3
"2426","2016-08-19",6.33
"2427","2016-08-22",6.18
"2428","2016-08-23",6.15
"2429","2016-08-24",5.97
"2430","2016-08-25",5.95
"2431","2016-08-26",5.94
"2432","2016-08-29",5.98
"2433","2016-08-30",5.89
"2434","2016-08-31",5.81
"2435","2016-09-01",5.78
"2436","2016-09-02",5.81
"2437","2016-09-06",5.89
"2438","2016-09-07",5.84
"2439","2016-09-08",5.9
"2440","2016-09-09",5.68
"2441","2016-09-12",5.92
"2442","2016-09-13",5.83
"2443","2016-09-14",6.14
"2444","2016-09-15",6.31
"2445","2016-09-16",6.35
"2446","2016-09-19",6.43
"2447","2016-09-20",6.28
"2448","2016-09-21",6.47
"2449","2016-09-22",6.64
"2450","2016-09-23",6.65
"2451","2016-09-26",6.47
"2452","2016-09-27",6.64
"2453","2016-09-28",6.74
"2454","2016-09-29",6.52
"2455","2016-09-30",6.61
"2456","2016-10-03",6.64
"2457","2016-10-04",6.56
"2458","2016-10-05",6.61
"2459","2016-10-06",6.57
"2460","2016-10-07",6.53
"2461","2016-10-10",6.59
"2462","2016-10-11",6.35
"2463","2016-10-12",6.37
"2464","2016-10-13",6.27
"2465","2016-10-14",6.2
"2466","2016-10-17",6.13
"2467","2016-10-18",6.25
"2468","2016-10-19",6.25
"2469","2016-10-20",6.25
"2470","2016-10-21",6.23
"2471","2016-10-24",6.43
"2472","2016-10-25",6.41
"2473","2016-10-26",7.08
"2474","2016-10-27",7.06
"2475","2016-10-28",6.96
"2476","2016-10-31",6.86
"2477","2016-11-01",6.53
"2478","2016-11-02",6.26
"2479","2016-11-03",6.16
"2480","2016-11-04",6.22
"2481","2016-11-07",6.4
"2482","2016-11-08",6.36
"2483","2016-11-09",6.57
"2484","2016-11-10",6.37
"2485","2016-11-11",6.35
"2486","2016-11-14",6.46
"2487","2016-11-15",6.58
"2488","2016-11-16",6.61
"2489","2016-11-17",6.6
"2490","2016-11-18",6.56
"2491","2016-11-21",6.6
"2492","2016-11-22",6.75
"2493","2016-11-23",6.71
"2494","2016-11-25",6.69
"2495","2016-11-28",6.59
"2496","2016-11-29",6.76
"2497","2016-11-30",6.59
"2498","2016-12-01",6.66
"2499","2016-12-02",6.57
"2500","2016-12-05",6.9
"2501","2016-12-06",6.69
"2502","2016-12-07",6.81
"2503","2016-12-08",6.99
"2504","2016-12-09",6.84
"2505","2016-12-12",6.67
"2506","2016-12-13",6.66
"2507","2016-12-14",6.71
"2508","2016-12-15",6.66
"2509","2016-12-16",6.66
"2510","2016-12-19",6.92
"2511","2016-12-20",7.1
"2512","2016-12-21",6.89
"2513","2016-12-22",6.91
"2514","2016-12-23",6.91
"2515","2016-12-27",7.17
"2516","2016-12-28",7.02
"2517","2016-12-29",6.96
"2518","2016-12-30",6.85
"2519","2017-01-03",7.25
"2520","2017-01-04",7.57
"2521","2017-01-05",7.64
"2522","2017-01-06",7.36
"2523","2017-01-09",7.38
"2524","2017-01-10",7.51
"2525","2017-01-11",7.49
"2526","2017-01-12",7.61
"2527","2017-01-13",7.83
"2528","2017-01-17",7.53
"2529","2017-01-18",7.37
"2530","2017-01-19",7.26
"2531","2017-01-20",7.15
"2532","2017-01-23",7.13
"2533","2017-01-24",7.03
"2534","2017-01-25",6.98
"2535","2017-01-26",7.09
"2536","2017-01-27",7.08
"2537","2017-01-30",7.08
"2538","2017-01-31",7.09
"2539","2017-02-01",6.89
"2540","2017-02-02",6.94
"2541","2017-02-03",6.88
"2542","2017-02-06",6.77
"2543","2017-02-07",6.7
"2544","2017-02-08",6.67
"2545","2017-02-09",6.89
"2546","2017-02-10",6.96
"2547","2017-02-13",6.86
"2548","2017-02-14",6.8
"2549","2017-02-15",6.33
"2550","2017-02-16",6.19
"2551","2017-02-17",6.19
"2552","2017-02-21",6.09
"2553","2017-02-22",6.05
"2554","2017-02-23",6
"2555","2017-02-24",6.09
"2556","2017-02-27",6.24
"2557","2017-02-28",6.02
"2558","2017-03-01",6
"2559","2017-03-02",5.99
"2560","2017-03-03",5.79
"2561","2017-03-06",5.95
"2562","2017-03-07",5.78
"2563","2017-03-08",5.88
"2564","2017-03-09",6.01
"2565","2017-03-10",6.08
"2566","2017-03-13",6.23
"2567","2017-03-14",6.14
"2568","2017-03-15",6.38
"2569","2017-03-16",6.53
"2570","2017-03-17",6.6
"2571","2017-03-20",6.75
"2572","2017-03-21",6.6
"2573","2017-03-22",6.35
"2574","2017-03-23",6.29
"2575","2017-03-24",6.22
"2576","2017-03-27",6.22
"2577","2017-03-28",6.23
"2578","2017-03-29",6.25
"2579","2017-03-30",6.26
"2580","2017-03-31",6.32
"2581","2017-04-03",6.3
"2582","2017-04-04",6.17
"2583","2017-04-05",5.99
"2584","2017-04-06",6.13
"2585","2017-04-07",6.24
"2586","2017-04-10",6.22
"2587","2017-04-11",6.22
"2588","2017-04-12",6.19
"2589","2017-04-13",6.2
"2590","2017-04-17",6.24
"2591","2017-04-18",6.13
"2592","2017-04-19",6.5
"2593","2017-04-20",6.48
"2594","2017-04-21",6.41
"2595","2017-04-24",6.5
"2596","2017-04-25",6.52
"2597","2017-04-26",6.58
"2598","2017-04-27",6.66
"2599","2017-04-28",6.71
"2600","2017-05-01",6.66
"2601","2017-05-02",6.76
"2602","2017-05-03",6.92
"2603","2017-05-04",6.85
"2604","2017-05-05",6.94
"2605","2017-05-08",7.01
"2606","2017-05-09",7.02
"2607","2017-05-10",6.84
"2608","2017-05-11",6.53
"2609","2017-05-12",6.66
"2610","2017-05-15",6.74
"2611","2017-05-16",6.68
"2612","2017-05-17",6.45
"2613","2017-05-18",6.34
"2614","2017-05-19",6.45
"2615","2017-05-22",6.48
"2616","2017-05-23",6.86
"2617","2017-05-24",6.91
"2618","2017-05-25",7.08
"2619","2017-05-26",6.91
"2620","2017-05-30",6.85
"2621","2017-05-31",6.91
"2622","2017-06-01",7
"2623","2017-06-02",6.99
"2624","2017-06-05",7.03
"2625","2017-06-06",7.14
"2626","2017-06-07",7.09
"2627","2017-06-08",7.15
"2628","2017-06-09",7.03
"2629","2017-06-12",7.06
"2630","2017-06-13",7.01
"2631","2017-06-14",6.96
"2632","2017-06-15",6.95
"2633","2017-06-16",6.96
"2634","2017-06-19",6.87
"2635","2017-06-20",6.89
"2636","2017-06-21",6.81
"2637","2017-06-22",6.61
"2638","2017-06-23",6.64
"2639","2017-06-26",6.67
"2640","2017-06-27",6.65
"2641","2017-06-28",6.81
"2642","2017-06-29",6.65
"2643","2017-06-30",6.54
"2644","2017-07-03",6.51
"2645","2017-07-05",6.45
"2646","2017-07-06",6.32
"2647","2017-07-07",6.46
"2648","2017-07-10",6.43
"2649","2017-07-11",6.3
"2650","2017-07-12",6.33
"2651","2017-07-13",6.36
"2652","2017-07-14",6.36
"2653","2017-07-17",6.51
"2654","2017-07-18",6.49
"2655","2017-07-19",6.55
"2656","2017-07-20",6.59
"2657","2017-07-21",6.58
"2658","2017-07-24",6.68
"2659","2017-07-25",6.71
"2660","2017-07-26",6.7
"2661","2017-07-27",6.85
"2662","2017-07-28",6.65
"2663","2017-07-31",6.61
"2664","2017-08-01",6.65
"2665","2017-08-02",6.54
"2666","2017-08-03",7.36
"2667","2017-08-04",7.66
"2668","2017-08-07",7.73
"2669","2017-08-08",8.28
"2670","2017-08-09",8.42
"2671","2017-08-10",8.27
"2672","2017-08-11",8.45
"2673","2017-08-14",8.24
"2674","2017-08-15",8.11
"2675","2017-08-16",8.16
"2676","2017-08-17",8.09
"2677","2017-08-18",8.03
"2678","2017-08-21",8.06
"2679","2017-08-22",8.1
"2680","2017-08-23",8.13
"2681","2017-08-24",8.12
"2682","2017-08-25",8.14
"2683","2017-08-28",8.1
"2684","2017-08-29",8.06
"2685","2017-08-30",8.14
"2686","2017-08-31",8.3
"2687","2017-09-01",8.27
"2688","2017-09-05",8.21
"2689","2017-09-06",8.07
"2690","2017-09-07",8.12
"2691","2017-09-08",8.18
"2692","2017-09-11",7.77
"2693","2017-09-12",7.64
"2694","2017-09-13",7.71
"2695","2017-09-14",7.92
"2696","2017-09-15",8.1
"2697","2017-09-18",8.07
"2698","2017-09-19",8.11
"2699","2017-09-20",7.97
"2700","2017-09-21",7.99
"2701","2017-09-22",7.95
"2702","2017-09-25",8.07
"2703","2017-09-26",7.89
"2704","2017-09-27",8.23
"2705","2017-09-28",8.24
"2706","2017-09-29",8.14
"2707","2017-10-02",8.19
"2708","2017-10-03",8.48
"2709","2017-10-04",8.53
"2710","2017-10-05",8.43
"2711","2017-10-06",8.44
"2712","2017-10-09",8.36
"2713","2017-10-10",8.34
"2714","2017-10-11",8.33
"2715","2017-10-12",8.19
"2716","2017-10-13",8.27
"2717","2017-10-16",8.21
"2718","2017-10-17",8.11
"2719","2017-10-18",8.14
"2720","2017-10-19",8.08
"2721","2017-10-20",8.12
"2722","2017-10-23",8.07
"2723","2017-10-24",8.08
"2724","2017-10-25",8.11
"2725","2017-10-26",8.12
"2726","2017-10-27",8.21
"2727","2017-10-30",8.05
"2728","2017-10-31",8.13
"2729","2017-11-01",8.05
"2730","2017-11-02",7.96
"2731","2017-11-03",8.03
"2732","2017-11-06",8.14
"2733","2017-11-07",8.69
"2734","2017-11-08",8.82
"2735","2017-11-09",8.68
"2736","2017-11-10",8.85
"2737","2017-11-13",8.78
"2738","2017-11-14",9.04
"2739","2017-11-15",9.12
"2740","2017-11-16",9.16
"2741","2017-11-17",9.13
"2742","2017-11-20",9.36
"2743","2017-11-21",9.71
"2744","2017-11-22",9.94
"2745","2017-11-24",9.94
"2746","2017-11-27",9.94
"2747","2017-11-28",9.96
"2748","2017-11-29",10.13
"2749","2017-11-30",10.18
"2750","2017-12-01",10.32
"2751","2017-12-04",10.16
"2752","2017-12-05",10.05
"2753","2017-12-06",9.92
"2754","2017-12-07",9.93
"2755","2017-12-08",9.92
"2756","2017-12-11",9.91
"2757","2017-12-12",9.93
"2758","2017-12-13",10.15
"2759","2017-12-14",10.25
"2760","2017-12-15",10.22
"2761","2017-12-18",10.26
"2762","2017-12-19",10.01
"2763","2017-12-20",10.15
"2764","2017-12-21",10.31
"2765","2017-12-22",10.21
"2766","2017-12-26",10.28
"2767","2017-12-27",10.31
"2768","2017-12-28",10.31
"2769","2017-12-29",10.17
"2770","2018-01-02",10.12
"2771","2018-01-03",10.3
"2772","2018-01-04",10.12
"2773","2018-01-05",9.99
"2774","2018-01-08",10.16
"2775","2018-01-09",10
"2776","2018-01-10",10.26
"2777","2018-01-11",10.61
"2778","2018-01-12",10.96
"2779","2018-01-16",10.75
"2780","2018-01-17",10.96
"2781","2018-01-18",10.75
"2782","2018-01-19",10.73
"2783","2018-01-22",10.82
"2784","2018-01-23",10.6
"2785","2018-01-24",10.56
"2786","2018-01-25",10.86
"2787","2018-01-26",11.18
"2788","2018-01-29",11.15
"2789","2018-01-30",11.21
"2790","2018-01-31",11.19
"2791","2018-02-01",11.04
"2792","2018-02-02",10.8
"2793","2018-02-05",10.45
"2794","2018-02-06",10.57
"2795","2018-02-07",10.64
"2796","2018-02-08",10.37
"2797","2018-02-09",10.51
"2798","2018-02-12",10.79
"2799","2018-02-13",10.7
"2800","2018-02-14",10.86
"2801","2018-02-15",11.19
"2802","2018-02-16",11.19
"2803","2018-02-20",11.47
"2804","2018-02-21",10.03
"2805","2018-02-22",9.99
"2806","2018-02-23",10.55
"2807","2018-02-26",10.13
"2808","2018-02-27",10.38
"2809","2018-02-28",10.15
"2810","2018-03-01",10.22
"2811","2018-03-02",10.29
"2812","2018-03-05",10.41
"2813","2018-03-06",10.62
"2814","2018-03-07",10.86
"2815","2018-03-08",10.89
"2816","2018-03-09",10.98
"2817","2018-03-12",10.99
"2818","2018-03-13",10.93
"2819","2018-03-14",10.92
"2820","2018-03-15",10.74
"2821","2018-03-16",10.75
"2822","2018-03-19",10.65
"2823","2018-03-20",10.94
"2824","2018-03-21",10.97
"2825","2018-03-22",10.99
"2826","2018-03-23",10.75
"2827","2018-03-26",10.91
"2828","2018-03-27",10.57
"2829","2018-03-28",10.5
"2830","2018-03-29",10.65
"2831","2018-04-02",10.32
"2832","2018-04-03",10.31
"2833","2018-04-04",10.46
"2834","2018-04-05",10.59
"2835","2018-04-06",10.56
"2836","2018-04-09",10.51
"2837","2018-04-10",10.77
"2838","2018-04-11",10.89
"2839","2018-04-12",10.91
"2840","2018-04-13",10.68
"2841","2018-04-16",10.89
"2842","2018-04-17",11.13
"2843","2018-04-18",11.38
"2844","2018-04-19",11.25
"2845","2018-04-20",11.13
"2846","2018-04-23",11.13
"2847","2018-04-24",11.12
"2848","2018-04-25",11.12
"2849","2018-04-26",11.21
"2850","2018-04-27",11.25
"2851","2018-04-30",11.18
"2852","2018-05-01",11.43
"2853","2018-05-02",11.49
"2854","2018-05-03",11.43
"2855","2018-05-04",11.47
"2856","2018-05-07",11.69
"2857","2018-05-08",11.5
"2858","2018-05-09",11.43
"2859","2018-05-10",11.67
"2860","2018-05-11",11.45
"2861","2018-05-14",11.18
"2862","2018-05-15",11.19
"2863","2018-05-16",11.28
"2864","2018-05-17",11.4
"2865","2018-05-18",11.35
"2866","2018-05-21",11.53
"2867","2018-05-22",11.36
