"","date","EC"
"2790","2019-10-17",17.139999
"2791","2019-10-18",16.950001
"2792","2019-10-21",16.879999
"2793","2019-10-22",17.25
"2794","2019-10-23",17.77
"2795","2019-10-24",17.709999
"2796","2019-10-25",17.950001
"2797","2019-10-28",17.98
"2798","2019-10-29",18.18
"2799","2019-10-30",18.030001
"2800","2019-10-31",18.25
"2801","2019-11-01",18.58
"2802","2019-11-04",18.77
"2803","2019-11-05",19.040001
"2804","2019-11-06",18.709999
"2805","2019-11-07",18.93
"2806","2019-11-08",18.790001
"2807","2019-11-11",18.959999
"2808","2019-11-12",18.26
"2809","2019-11-13",18.17
"2810","2019-11-14",18.200001
"2811","2019-11-15",18.370001
"2812","2019-11-18",18.030001
"2813","2019-11-19",17.959999
"2814","2019-11-20",18.190001
"2815","2019-11-21",18.33
"2816","2019-11-22",18.459999
"2817","2019-11-25",18.43
"2818","2019-11-26",18.049999
"2819","2019-11-27",18.33
"2820","2019-11-29",18.309999
"2821","2019-12-02",18.25
"2822","2019-12-03",18.24
"2823","2019-12-04",19.120001
"2824","2019-12-05",18.84
"2825","2019-12-06",19.24
"2826","2019-12-09",19.23
"2827","2019-12-10",19.120001
"2828","2019-12-11",19.360001
"2829","2019-12-12",19.59
"2830","2019-12-13",19.540001
"2831","2019-12-16",19.83
"2832","2019-12-17",19.879999
"2833","2019-12-18",19.780001
"2834","2019-12-19",20.1
"2835","2019-12-20",20.190001
"2836","2019-12-23",20.59
"2837","2019-12-24",20.700001
"2838","2019-12-26",20.27
"2839","2019-12-27",20.219999
"2840","2019-12-30",20.27
"2841","2019-12-31",19.959999
"2842","2020-01-02",20.309999
"2843","2020-01-03",20.48
"2844","2020-01-06",20.4
"2845","2020-01-07",20.5
"2846","2020-01-08",20.34
"2847","2020-01-09",20.450001
"2848","2020-01-10",20.709999
"2849","2020-01-13",20.950001
"2850","2020-01-14",20.6
"2851","2020-01-15",20.459999
"2852","2020-01-16",20.41
"2853","2020-01-17",20.370001
"2854","2020-01-21",20.049999
"2855","2020-01-22",19.969999
"2856","2020-01-23",19.620001
"2857","2020-01-24",19.5
"2858","2020-01-27",18.76
"2859","2020-01-28",18.84
"2860","2020-01-29",18.73
"2861","2020-01-30",18.709999
"2862","2020-01-31",18.5
"2863","2020-02-03",18.51
"2864","2020-02-04",18.860001
"2865","2020-02-05",18.959999
"2866","2020-02-06",18.83
"2867","2020-02-07",18.74
"2868","2020-02-10",18.66
"2869","2020-02-11",19.209999
"2870","2020-02-12",19.9
"2871","2020-02-13",19.809999
"2872","2020-02-14",19.530001
"2873","2020-02-18",19.700001
"2874","2020-02-19",20.379999
"2875","2020-02-20",20.16
"2876","2020-02-21",20.200001
"2877","2020-02-24",19.389999
"2878","2020-02-25",19.129999
"2879","2020-02-26",18.870001
"2880","2020-02-27",17.790001
"2881","2020-02-28",17.65
"2882","2020-03-02",17.799999
"2883","2020-03-03",17.49
"2884","2020-03-04",18.120001
"2885","2020-03-05",17.940001
"2886","2020-03-06",16.41
"2887","2020-03-09",12.19
"2888","2020-03-10",12.62
"2889","2020-03-11",11.37
"2890","2020-03-12",9.69
"2891","2020-03-13",10.83
"2892","2020-03-16",8.27
"2893","2020-03-17",7.99
"2894","2020-03-18",6.68
"2895","2020-03-19",6.99
"2896","2020-03-20",7.19
"2897","2020-03-23",7.16
"2898","2020-03-24",7.79
"2899","2020-03-25",8.77
"2900","2020-03-26",10.08
"2901","2020-03-27",9.22
"2902","2020-03-30",9.1
"2903","2020-03-31",9.51
"2904","2020-04-01",9.01
"2905","2020-04-02",10.24
"2906","2020-04-03",11.16
"2907","2020-04-06",11.23
"2908","2020-04-07",11.33
"2909","2020-04-08",12.01
"2910","2020-04-09",11.92
"2911","2020-04-13",11.57
"2912","2020-04-14",11.43
"2913","2020-04-15",10.71
"2914","2020-04-16",10.61
"2915","2020-04-17",10.93
"2916","2020-04-20",10.51
"2917","2020-04-21",9
"2918","2020-04-22",9.47
"2919","2020-04-23",9.84
"2920","2020-04-24",9.51
"2921","2020-04-27",9.74
"2922","2020-04-28",10.27
"2923","2020-04-29",10.63
"2924","2020-04-30",10.45
"2925","2020-05-01",9.41
"2926","2020-05-04",9.88
"2927","2020-05-05",10.07
"2928","2020-05-06",9.76
"2929","2020-05-07",10.02
"2930","2020-05-08",10.71
"2931","2020-05-11",10.55
"2932","2020-05-12",10.28
"2933","2020-05-13",9.71
"2934","2020-05-14",9.79
"2935","2020-05-15",9.93
"2936","2020-05-18",10.55
"2937","2020-05-19",10.3
"2938","2020-05-20",10.66
"2939","2020-05-21",10.54
"2940","2020-05-22",10.52
"2941","2020-05-26",10.63
"2942","2020-05-27",10.78
"2943","2020-05-28",10.54
"2944","2020-05-29",10.41
"2945","2020-06-01",10.77
"2946","2020-06-02",11.29
"2947","2020-06-03",11.93
"2948","2020-06-04",12
"2949","2020-06-05",13.15
"2950","2020-06-08",13.48
"2951","2020-06-09",13.09
"2952","2020-06-10",12.57
"2953","2020-06-11",10.99
"2954","2020-06-12",11.35
"2955","2020-06-15",11.2
"2956","2020-06-16",11.95
"2957","2020-06-17",11.45
"2958","2020-06-18",11.33
"2959","2020-06-19",11.31
"2960","2020-06-22",11.21
"2961","2020-06-23",11.63
"2962","2020-06-24",11.03
"2963","2020-06-25",11.3
"2964","2020-06-26",10.99
"2965","2020-06-29",11.13
"2966","2020-06-30",11.13
"2967","2020-07-01",11.1
"2968","2020-07-02",11.38
"2969","2020-07-06",11.55
"2970","2020-07-07",11.27
"2971","2020-07-08",11.42
"2972","2020-07-09",11.17
"2973","2020-07-10",11.43
"2974","2020-07-13",11.46
"2975","2020-07-14",11.91
"2976","2020-07-15",11.89
"2977","2020-07-16",11.85
"2978","2020-07-17",12.08
"2979","2020-07-20",11.72
"2980","2020-07-21",12.38
"2981","2020-07-22",12.25
"2982","2020-07-23",12.13
"2983","2020-07-24",12.07
"2984","2020-07-27",12.2
"2985","2020-07-28",11.89
"2986","2020-07-29",12.12
"2987","2020-07-30",11.75
"2988","2020-07-31",11.64
"2989","2020-08-03",11.46
"2990","2020-08-04",11.64
"2991","2020-08-05",11.7
"2992","2020-08-06",11.59
"2993","2020-08-07",11.46
"2994","2020-08-10",11.55
"2995","2020-08-11",11.59
"2996","2020-08-12",11.84
"2997","2020-08-13",11.57
"2998","2020-08-14",11.53
"2999","2020-08-17",11.46
"3000","2020-08-18",11.57
"3001","2020-08-19",11.55
"3002","2020-08-20",11.34
"3003","2020-08-21",11.28
"3004","2020-08-24",11.53
"3005","2020-08-25",11.6
"3006","2020-08-26",11.41
"3007","2020-08-27",11.27
"3008","2020-08-28",11.67
"3009","2020-08-31",11.39
"3010","2020-09-01",11.92
"3011","2020-09-02",11.84
"3012","2020-09-03",11.74
"3013","2020-09-04",11.57
"3014","2020-09-08",11.01
"3015","2020-09-09",11.19
"3016","2020-09-10",10.84
"3017","2020-09-11",10.9
"3018","2020-09-14",10.85
"3019","2020-09-15",10.95
"3020","2020-09-16",11.1
"3021","2020-09-17",11.09
"3022","2020-09-18",11.09
"3023","2020-09-21",10.6
"3024","2020-09-22",10.52
"3025","2020-09-23",10.21
"3026","2020-09-24",10.16
"3027","2020-09-25",9.93
"3028","2020-09-28",10.15
"3029","2020-09-29",9.79
"3030","2020-09-30",9.84
"3031","2020-10-01",9.69
"3032","2020-10-02",9.8
"3033","2020-10-05",10.02
"3034","2020-10-06",9.93
"3035","2020-10-07",9.92
"3036","2020-10-08",10.18
"3037","2020-10-09",10.05
"3038","2020-10-12",9.92
"3039","2020-10-13",9.71
"3040","2020-10-14",9.81
"3041","2020-10-15",9.72
"3042","2020-10-16",9.66
"3043","2020-10-19",9.71
"3044","2020-10-20",9.84
"3045","2020-10-21",9.72
"3046","2020-10-22",9.88
"3047","2020-10-23",9.78
"3048","2020-10-26",9.57
"3049","2020-10-27",9.53
"3050","2020-10-28",8.92
"3051","2020-10-29",9.05
"3052","2020-10-30",9.25
"3053","2020-11-02",9.36
"3054","2020-11-03",9.54
"3055","2020-11-04",9.73
"3056","2020-11-05",9.8
"3057","2020-11-06",9.8
"3058","2020-11-09",10.6
"3059","2020-11-10",10.98
"3060","2020-11-11",11.07
"3061","2020-11-12",10.78
"3062","2020-11-13",10.99
"3063","2020-11-16",11.67
"3064","2020-11-17",11.81
"3065","2020-11-18",11.61
"3066","2020-11-19",11.84
"3067","2020-11-20",11.87
"3068","2020-11-23",12.13
"3069","2020-11-24",12.39
"3070","2020-11-25",12.53
"3071","2020-11-27",12.05
