"","date","AWH"
"2879","2018-06-08",1.03
"2880","2018-06-11",1
"2881","2018-06-12",1.02
"2882","2018-06-13",0.96
"2883","2018-06-14",0.99
"2884","2018-06-15",1.01
"2885","2018-06-18",1
"2886","2018-06-19",0.99
"2887","2018-06-20",0.9
"2888","2018-06-21",0.9
"2889","2018-06-22",0.8
"2890","2018-06-25",0.89
"2891","2018-06-26",0.98
"2892","2018-06-27",0.89
"2893","2018-06-28",0.81
"2894","2018-06-29",0.78
"2895","2018-07-02",0.76
"2896","2018-07-03",0.79
"2897","2018-07-05",0.85
"2898","2018-07-06",0.78
"2899","2018-07-09",0.79
"2900","2018-07-10",0.76
"2901","2018-07-11",0.74
"2902","2018-07-12",0.69
"2903","2018-07-13",0.62
"2904","2018-07-16",0.63
"2905","2018-07-17",0.58
"2906","2018-07-18",0.71
"2907","2018-07-19",0.72
"2908","2018-07-20",0.65
"2909","2018-07-23",0.69
"2910","2018-07-24",0.65
"2911","2018-07-25",0.65
"2912","2018-07-26",0.64
"2913","2018-07-27",0.59
"2914","2018-07-30",0.55
"2915","2018-07-31",0.59
"2916","2018-08-01",0.61
"2917","2018-08-02",0.68
"2918","2018-08-03",0.63
"2919","2018-08-06",0.61
"2920","2018-08-07",0.59
"2921","2018-08-08",0.59
"2922","2018-08-09",0.6
"2923","2018-08-10",0.55
"2924","2018-08-13",0.54
"2925","2018-08-14",0.51
"2926","2018-08-15",0.52
"2927","2018-08-16",0.5
"2928","2018-08-17",0.54
"2929","2018-08-20",0.59
"2930","2018-08-21",0.59
"2931","2018-08-22",0.58
"2932","2018-08-23",0.62
"2933","2018-08-24",0.62
"2934","2018-08-27",0.63
"2935","2018-08-28",0.67
"2936","2018-08-29",0.67
"2937","2018-08-30",0.68
"2938","2018-08-31",0.63
"2939","2018-09-04",0.65
"2940","2018-09-05",0.61
"2941","2018-09-06",0.61
"2942","2018-09-07",0.6
"2943","2018-09-10",0.55
"2944","2018-09-11",0.54
"2945","2018-09-12",0.56
"2946","2018-09-13",0.55
"2947","2018-09-14",0.54
"2948","2018-09-17",0.57
"2949","2018-09-18",0.6
"2950","2018-09-19",0.58
"2951","2018-09-20",0.59
"2952","2018-09-21",0.71
"2953","2018-09-24",0.68
"2954","2018-09-25",0.71
"2955","2018-09-26",0.68
"2956","2018-09-27",0.72
"2957","2018-09-28",0.71
"2958","2018-10-01",0.7
"2959","2018-10-02",0.71
"2960","2018-10-03",0.72
"2961","2018-10-04",0.66
"2962","2018-10-05",0.68
"2963","2018-10-08",0.64
"2964","2018-10-09",0.58
"2965","2018-10-10",0.6
"2966","2018-10-11",0.59
"2967","2018-10-12",0.6
"2968","2018-10-15",0.57
"2969","2018-10-16",0.57
"2970","2018-10-17",0.56
"2971","2018-10-18",0.53
"2972","2018-10-19",0.48
"2973","2018-10-22",0.49
"2974","2018-10-23",0.47
"2975","2018-10-24",0.48
"2976","2018-10-25",0.45
"2977","2018-10-26",0.49
"2978","2018-10-29",0.49
"2979","2018-10-30",0.47
"2980","2018-10-31",0.5
"2981","2018-11-01",0.52
"2982","2018-11-02",0.47
"2983","2018-11-05",0.5
"2984","2018-11-06",0.59
"2985","2018-11-07",0.57
"2986","2018-11-08",0.57
"2987","2018-11-09",0.57
"2988","2018-11-12",0.5
"2989","2018-11-13",0.51
"2990","2018-11-14",0.47
"2991","2018-11-15",0.49
"2992","2018-11-16",0.5
"2993","2018-11-19",0.5
"2994","2018-11-20",0.49
"2995","2018-11-21",0.53
"2996","2018-11-23",0.51
"2997","2018-11-26",0.53
"2998","2018-11-27",0.51
"2999","2018-11-28",0.52
"3000","2018-11-29",0.54
"3001","2018-11-30",0.54
"3002","2018-12-03",0.56
"3003","2018-12-04",0.57
"3004","2018-12-06",0.57
"3005","2018-12-07",0.52
"3006","2018-12-10",0.5
"3007","2018-12-11",0.51
"3008","2018-12-12",0.53
"3009","2018-12-13",0.49
"3010","2018-12-14",0.47
"3011","2018-12-17",0.44
"3012","2018-12-18",0.4
"3013","2018-12-19",0.4
"3014","2018-12-20",0.37
"3015","2018-12-21",0.37
"3016","2018-12-24",0.3
"3017","2018-12-26",0.29
"3018","2018-12-27",0.29
"3019","2018-12-28",0.31
"3020","2018-12-31",0.3
"3021","2019-01-02",0.34
"3022","2019-01-03",0.39
"3023","2019-01-04",0.4
"3024","2019-01-07",0.42
"3025","2019-01-08",0.47
"3026","2019-01-09",0.54
"3027","2019-01-10",0.57
"3028","2019-01-11",0.57
"3029","2019-01-14",0.56
"3030","2019-01-15",0.68
"3031","2019-01-16",0.72
"3032","2019-01-17",0.72
"3033","2019-01-18",0.79
"3034","2019-01-22",0.78
"3035","2019-01-23",0.77
"3036","2019-01-24",0.73
"3037","2019-01-25",0.71
"3038","2019-01-28",0.7
"3039","2019-01-29",0.69
"3040","2019-01-30",0.68
"3041","2019-01-31",0.76
"3042","2019-02-01",0.77
"3043","2019-02-04",0.79
"3044","2019-02-05",0.72
"3045","2019-02-06",0.72
"3046","2019-02-07",0.71
"3047","2019-02-08",0.7
"3048","2019-02-11",0.75
"3049","2019-02-12",0.76
"3050","2019-02-13",0.77
"3051","2019-02-14",0.78
"3052","2019-02-15",0.8
"3053","2019-02-19",0.8
"3054","2019-02-20",0.72
"3055","2019-02-21",0.78
"3056","2019-02-22",0.75
"3057","2019-02-25",0.71
"3058","2019-02-26",0.75
"3059","2019-02-27",0.7
"3060","2019-02-28",0.75
"3061","2019-03-01",0.77
"3062","2019-03-04",0.73
"3063","2019-03-05",0.71
"3064","2019-03-06",0.83
"3065","2019-03-07",0.94
"3066","2019-03-08",0.97
"3067","2019-03-11",1.23
"3068","2019-03-12",1.17
"3069","2019-03-13",1.24
"3070","2019-03-14",1.23
"3071","2019-03-15",1.28
"3072","2019-03-18",1.32
"3073","2019-03-19",1.32
"3074","2019-03-20",1.35
"3075","2019-03-21",1.35
"3076","2019-03-22",1.36
"3077","2019-03-25",1.23
"3078","2019-03-26",1.29
"3079","2019-03-27",1.27
"3080","2019-03-28",1.29
"3081","2019-03-29",1.15
"3082","2019-04-01",1.15
"3083","2019-04-02",1.11
"3084","2019-04-03",1.02
"3085","2019-04-04",1.04
"3086","2019-04-05",1.07
"3087","2019-04-08",1.03
"3088","2019-04-09",1.17
"3089","2019-04-10",1.11
"3090","2019-04-11",1.15
"3091","2019-04-12",1.33
"3092","2019-04-15",1.44
"3093","2019-04-16",1.35
"3094","2019-04-17",1.34
"3095","2019-04-18",1.32
"3096","2019-04-22",1.29
"3097","2019-04-23",1.3
"3098","2019-04-24",1.32
"3099","2019-04-25",1.28
"3100","2019-04-26",1.33
"3101","2019-04-29",1.32
"3102","2019-04-30",1.25
"3103","2019-05-01",1.25
"3104","2019-05-02",1.26
"3105","2019-05-03",1.27
"3106","2019-05-06",1.29
"3107","2019-05-07",1.24
"3108","2019-05-08",1.26
"3109","2019-05-09",1.22
"3110","2019-05-10",1.33
"3111","2019-05-13",1.29
"3112","2019-05-14",1.34
"3113","2019-05-15",1.28
"3114","2019-05-16",1.23
"3115","2019-05-17",1.23
"3116","2019-05-20",1.25
"3117","2019-05-21",1.22
"3118","2019-05-22",1.17
"3119","2019-05-23",1.13
"3120","2019-05-24",1.14
"3121","2019-05-28",1.12
"3122","2019-05-29",1.13
"3123","2019-05-30",1.14
"3124","2019-05-31",1.1
"3125","2019-06-03",0.95
"3126","2019-06-04",1.14
"3127","2019-06-05",1.07
"3128","2019-06-06",1.12
"3129","2019-06-07",1.16
"3130","2019-06-10",1.21
"3131","2019-06-11",1.15
"3132","2019-06-12",1.1
"3133","2019-06-13",1.07
"3134","2019-06-14",1.02
"3135","2019-06-17",0.95
"3136","2019-06-18",1.01
"3137","2019-06-19",1.04
"3138","2019-06-20",0.9
"3139","2019-06-21",0.99
"3140","2019-06-24",1.01
"3141","2019-06-25",0.88
"3142","2019-06-26",0.87
"3143","2019-06-27",0.88
"3144","2019-06-28",0.89
"3145","2019-07-01",0.87
"3146","2019-07-02",0.84
"3147","2019-07-03",0.86
"3148","2019-07-05",0.86
"3149","2019-07-08",0.87
"3150","2019-07-09",0.86
"3151","2019-07-10",0.89
"3152","2019-07-11",0.98
"3153","2019-07-12",0.92
"3154","2019-07-15",0.89
"3155","2019-07-16",0.86
"3156","2019-07-17",0.84
"3157","2019-07-18",0.82
"3158","2019-07-19",0.78
"3159","2019-07-22",0.78
"3160","2019-07-23",0.76
"3161","2019-07-24",0.76
"3162","2019-07-25",0.74
"3163","2019-07-26",0.75
"3164","2019-07-29",0.75
"3165","2019-07-30",0.75
"3166","2019-07-31",0.72
"3167","2019-08-01",0.71
"3168","2019-08-02",0.73
"3169","2019-08-05",0.66
"3170","2019-08-06",0.65
"3171","2019-08-07",0.65
"3172","2019-08-08",0.63
"3173","2019-08-09",0.6
"3174","2019-08-12",0.55
"3175","2019-08-13",0.57
"3176","2019-08-14",0.54
"3177","2019-08-15",0.53
"3178","2019-08-16",0.55
"3179","2019-08-19",0.59
"3180","2019-08-20",0.56
"3181","2019-08-21",0.55
"3182","2019-08-22",0.55
"3183","2019-08-23",0.54
"3184","2019-08-26",0.51
"3185","2019-08-27",0.5
"3186","2019-08-28",0.5
"3187","2019-08-29",0.5
"3188","2019-08-30",0.51
"3189","2019-09-03",0.49
"3190","2019-09-04",0.57
"3191","2019-09-05",0.66
"3192","2019-09-06",0.65
"3193","2019-09-09",0.64
"3194","2019-09-10",0.65
"3195","2019-09-11",0.66
"3196","2019-09-12",0.62
"3197","2019-09-13",0.63
"3198","2019-09-16",0.64
"3199","2019-09-17",0.58
"3200","2019-09-18",0.55
"3201","2019-09-19",0.53
"3202","2019-09-20",0.55
"3203","2019-09-23",0.53
"3204","2019-09-24",0.54
"3205","2019-09-25",0.53
"3206","2019-09-26",0.52
"3207","2019-09-27",0.48
"3208","2019-09-30",0.52
"3209","2019-10-01",0.54
"3210","2019-10-02",0.49
"3211","2019-10-03",0.45
"3212","2019-10-04",0.41
"3213","2019-10-07",0.38
"3214","2019-10-08",0.38
"3215","2019-10-09",0.4
"3216","2019-10-10",0.38
"3217","2019-10-11",0.38
"3218","2019-10-14",0.39
"3219","2019-10-15",0.48
"3220","2019-10-16",0.45
"3221","2019-10-17",0.46
"3222","2019-10-18",0.52
"3223","2019-10-21",0.53
"3224","2019-10-22",0.59
"3225","2019-10-23",0.56
"3226","2019-10-24",0.59
"3227","2019-10-25",0.6
"3228","2019-10-28",0.6
"3229","2019-10-29",0.59
"3230","2019-10-30",0.63
"3231","2019-10-31",0.63
"3232","2019-11-01",0.64
"3233","2019-11-04",0.64
"3234","2019-11-05",0.63
"3235","2019-11-06",0.59
"3236","2019-11-07",0.6
"3237","2019-11-08",0.63
"3238","2019-11-11",0.62
"3239","2019-11-12",0.64
"3240","2019-11-13",0.61
"3241","2019-11-14",0.67
"3242","2019-11-15",0.81
"3243","2019-11-18",0.77
"3244","2019-11-19",0.73
"3245","2019-11-20",0.69
"3246","2019-11-21",0.76
"3247","2019-11-22",0.75
"3248","2019-11-25",0.75
"3249","2019-11-26",0.78
"3250","2019-11-27",0.77
"3251","2019-11-29",0.79
"3252","2019-12-02",0.75
"3253","2019-12-03",0.76
"3254","2019-12-04",0.75
"3255","2019-12-05",0.71
"3256","2019-12-06",0.75
"3257","2019-12-09",0.76
"3258","2019-12-10",0.75
"3259","2019-12-11",0.75
"3260","2019-12-12",0.74
"3261","2019-12-13",0.76
"3262","2019-12-16",0.79
"3263","2019-12-17",0.88
"3264","2019-12-18",0.88
"3265","2019-12-19",0.85
"3266","2019-12-20",0.95
"3267","2019-12-23",0.85
"3268","2019-12-24",0.87
"3269","2019-12-26",0.86
"3270","2019-12-27",0.82
"3271","2019-12-30",0.82
"3272","2019-12-31",0.81
"3273","2020-01-02",0.82
"3274","2020-01-03",0.8
"3275","2020-01-06",0.8
"3276","2020-01-07",0.78
"3277","2020-01-08",0.8
"3278","2020-01-09",0.82
"3279","2020-01-10",0.85
"3280","2020-01-13",0.84
"3281","2020-01-14",0.79
"3282","2020-01-15",0.79
"3283","2020-01-16",0.82
"3284","2020-01-17",0.8
"3285","2020-01-21",0.8
"3286","2020-01-22",0.8
"3287","2020-01-23",0.79
"3288","2020-01-24",0.81
"3289","2020-01-27",0.77
"3290","2020-01-28",0.79
"3291","2020-01-29",0.78
"3292","2020-01-30",0.79
"3293","2020-01-31",0.78
"3294","2020-02-03",0.76
"3295","2020-02-04",0.78
"3296","2020-02-05",0.79
"3297","2020-02-06",0.77
"3298","2020-02-07",0.75
"3299","2020-02-10",0.79
"3300","2020-02-11",0.78
"3301","2020-02-12",0.82
"3302","2020-02-13",0.85
"3303","2020-02-14",0.84
"3304","2020-02-18",0.83
"3305","2020-02-19",0.83
"3306","2020-02-20",0.87
"3307","2020-02-21",0.95
"3308","2020-02-24",0.94
"3309","2020-02-25",0.94
"3310","2020-02-26",0.89
"3311","2020-02-27",0.86
"3312","2020-02-28",0.79
"3313","2020-03-02",0.87
"3314","2020-03-03",0.88
"3315","2020-03-04",0.95
"3316","2020-03-05",0.95
"3317","2020-03-06",0.91
"3318","2020-03-09",0.81
"3319","2020-03-10",0.8
"3320","2020-03-11",0.84
"3321","2020-03-12",0.82
"3322","2020-03-13",0.78
"3323","2020-03-16",0.74
"3324","2020-03-17",0.69
"3325","2020-03-18",0.64
"3326","2020-03-19",0.68
"3327","2020-03-20",0.71
"3328","2020-03-23",0.68
"3329","2020-03-24",0.7
"3330","2020-03-25",0.7
"3331","2020-03-26",0.74
"3332","2020-03-27",0.9
"3333","2020-03-30",0.84
"3334","2020-03-31",0.83
"3335","2020-04-01",0.81
"3336","2020-04-02",0.79
"3337","2020-04-03",0.78
"3338","2020-04-06",0.87
"3339","2020-04-07",0.87
"3340","2020-04-08",0.9
"3341","2020-04-09",0.94
"3342","2020-04-13",1.07
"3343","2020-04-14",1.16
"3344","2020-04-15",1.12
"3345","2020-04-16",1.15
"3346","2020-04-17",1.23
"3347","2020-04-20",1.19
"3348","2020-04-21",1.23
"3349","2020-04-22",1.36
"3350","2020-04-23",1.47
"3351","2020-04-24",1.52
"3352","2020-04-27",1.5
"3353","2020-04-28",1.38
"3354","2020-04-29",1.53
"3355","2020-04-30",1.55
"3356","2020-05-01",1.57
"3357","2020-05-04",1.88
"3358","2020-05-05",2.05
"3359","2020-05-06",1.97
"3360","2020-05-07",2.05
"3361","2020-05-08",2.08
"3362","2020-05-11",1.99
"3363","2020-05-12",2.11
"3364","2020-05-13",1.92
"3365","2020-05-14",2.17
"3366","2020-05-15",2.63
"3367","2020-05-18",2.57
"3368","2020-05-19",2.75
"3369","2020-05-20",2.6
"3370","2020-05-21",2.36
"3371","2020-05-22",2.7
"3372","2020-05-26",2.73
"3373","2020-05-27",2.82
"3374","2020-05-28",3.25
"3375","2020-05-29",3.27
"3376","2020-06-01",4.14
"3377","2020-06-02",3.85
"3378","2020-06-03",3.75
"3379","2020-06-04",3.3
"3380","2020-06-05",3.6
"3381","2020-06-08",3.86
"3382","2020-06-09",4.49
"3383","2020-06-10",4.33
"3384","2020-06-11",4
"3385","2020-06-12",4.14
"3386","2020-06-15",4.38
"3387","2020-06-16",4.36
"3388","2020-06-17",4.21
"3389","2020-06-18",4.29
"3390","2020-06-19",4.34
"3391","2020-06-22",4.49
"3392","2020-06-23",4.61
"3393","2020-06-24",4.84
"3394","2020-06-25",5
"3395","2020-06-26",5.25
"3396","2020-06-29",4.11
"3397","2020-06-30",3.84
"3398","2020-07-01",3.71
"3399","2020-07-02",4.05
"3400","2020-07-06",3.67
"3401","2020-07-07",3.53
"3402","2020-07-08",3.54
"3403","2020-07-09",3.55
"3404","2020-07-10",3.54
"3405","2020-07-13",3.43
"3406","2020-07-14",3.55
"3407","2020-07-15",3.55
"3408","2020-07-16",3.48
"3409","2020-07-17",3.62
"3410","2020-07-20",3.98
"3411","2020-07-21",4.24
"3412","2020-07-22",4.3
"3413","2020-07-23",4.35
"3414","2020-07-24",4.27
"3415","2020-07-27",4.18
"3416","2020-07-28",3.95
"3417","2020-07-29",4.3
"3418","2020-07-30",4.49
"3419","2020-07-31",4.47
"3420","2020-08-03",4.56
"3421","2020-08-04",4.48
"3422","2020-08-05",4.49
"3423","2020-08-06",4.38
"3424","2020-08-07",4.44
"3425","2020-08-10",4.23
"3426","2020-08-11",4.1
"3427","2020-08-12",4.17
"3428","2020-08-13",4.05
"3429","2020-08-14",3.15
"3430","2020-08-17",2.75
"3431","2020-08-18",2.97
"3432","2020-08-19",3.05
"3433","2020-08-20",2.85
"3434","2020-08-21",2.76
"3435","2020-08-24",2.91
"3436","2020-08-25",3.06
"3437","2020-08-26",2.94
"3438","2020-08-27",2.76
"3439","2020-08-28",2.79
"3440","2020-08-31",2.87
"3441","2020-09-01",2.92
"3442","2020-09-02",2.94
"3443","2020-09-03",2.76
"3444","2020-09-04",2.76
"3445","2020-09-08",2.74
"3446","2020-09-09",3.07
"3447","2020-09-10",3.06
"3448","2020-09-11",2.87
"3449","2020-09-14",2.62
"3450","2020-09-15",2.58
"3451","2020-09-16",2.84
"3452","2020-09-17",2.92
"3453","2020-09-18",2.87
"3454","2020-09-21",2.7
"3455","2020-09-22",2.59
"3456","2020-09-23",2.54
"3457","2020-09-24",2.6
"3458","2020-09-25",2.89
"3459","2020-09-28",2.83
"3460","2020-09-29",3.25
"3461","2020-09-30",3.09
"3462","2020-10-01",3.09
"3463","2020-10-02",3
"3464","2020-10-05",3.07
"3465","2020-10-06",3.13
"3466","2020-10-07",3.17
"3467","2020-10-08",3.14
"3468","2020-10-09",3.29
"3469","2020-10-12",3.39
"3470","2020-10-13",3.28
"3471","2020-10-14",3.25
"3472","2020-10-15",3.32
"3473","2020-10-16",3.91
"3474","2020-10-19",3.68
"3475","2020-10-20",3.75
"3476","2020-10-21",3.68
"3477","2020-10-22",3.55
"3478","2020-10-23",3.68
"3479","2020-10-26",3.6
"3480","2020-10-27",3.63
"3481","2020-10-28",3.33
"3482","2020-10-29",3.64
"3483","2020-10-30",3.77
"3484","2020-11-02",3.79
"3485","2020-11-03",3.96
"3486","2020-11-04",4.2
"3487","2020-11-05",4.24
"3488","2020-11-06",4.41
"3489","2020-11-09",4.42
"3490","2020-11-10",4.29
"3491","2020-11-11",4.41
"3492","2020-11-12",4.45
"3493","2020-11-13",4.93
"3494","2020-11-16",4.85
"3495","2020-11-17",4.63
"3496","2020-11-18",4.66
"3497","2020-11-19",4.57
"3498","2020-11-20",4.52
"3499","2020-11-23",4.53
"3500","2020-11-24",4.36
"3501","2020-11-25",4.35
"3502","2020-11-27",4.34
