"","date","HBM"
"2869","2020-07-08",3.2
"2870","2020-07-09",3.31
"2871","2020-07-10",3.39
"2872","2020-07-13",3.34
"2873","2020-07-14",3.32
"2874","2020-07-15",3.34
"2875","2020-07-16",3.28
"2876","2020-07-17",3.31
"2877","2020-07-20",3.45
"2878","2020-07-21",3.53
"2879","2020-07-22",3.53
"2880","2020-07-23",3.44
"2881","2020-07-24",3.39
"2882","2020-07-27",3.36
"2883","2020-07-28",3.4
"2884","2020-07-29",3.4
"2885","2020-07-30",3.19
"2886","2020-07-31",3.16
"2887","2020-08-03",3.24
"2888","2020-08-04",3.33
"2889","2020-08-05",3.66
"2890","2020-08-06",3.59
"2891","2020-08-07",3.42
"2892","2020-08-10",3.49
"2893","2020-08-11",3.43
"2894","2020-08-12",3.82
"2895","2020-08-13",4.03
"2896","2020-08-14",3.98
"2897","2020-08-17",4.19
"2898","2020-08-18",4.07
"2899","2020-08-19",4.24
"2900","2020-08-20",4.3
"2901","2020-08-21",4.11
"2902","2020-08-24",4.05
"2903","2020-08-25",4.04
"2904","2020-08-26",4.27
"2905","2020-08-27",4.18
"2906","2020-08-28",4.4
"2907","2020-08-31",4.48
"2908","2020-09-01",4.67
"2909","2020-09-02",4.54
"2910","2020-09-03",4.33
"2911","2020-09-04",4.51
"2912","2020-09-08",4.3
"2913","2020-09-09",4.47
"2914","2020-09-10",4.39
"2915","2020-09-11",4.53
"2916","2020-09-14",4.58
"2917","2020-09-15",4.55
"2918","2020-09-16",4.61
"2919","2020-09-17",4.73
"2920","2020-09-18",4.72
"2921","2020-09-21",4.26
"2922","2020-09-22",4.28
"2923","2020-09-23",3.92
"2924","2020-09-24",3.92
"2925","2020-09-25",3.96
"2926","2020-09-28",4.1
"2927","2020-09-29",4.13
"2928","2020-09-30",4.23
"2929","2020-10-01",4.2
"2930","2020-10-02",4.18
"2931","2020-10-05",4.46
"2932","2020-10-06",4.2
"2933","2020-10-07",4.25
"2934","2020-10-08",4.4
"2935","2020-10-09",4.61
"2936","2020-10-12",4.32
"2937","2020-10-13",4.48
"2938","2020-10-14",4.6
"2939","2020-10-15",4.57
"2940","2020-10-16",4.59
"2941","2020-10-19",4.51
"2942","2020-10-20",4.83
"2943","2020-10-21",5.13
"2944","2020-10-22",5.07
"2945","2020-10-23",5.11
"2946","2020-10-26",4.94
"2947","2020-10-27",4.83
"2948","2020-10-28",4.38
"2949","2020-10-29",4.51
"2950","2020-10-30",4.53
"2951","2020-11-02",4.59
"2952","2020-11-03",4.98
"2953","2020-11-04",4.89
"2954","2020-11-05",5.14
"2955","2020-11-06",5.36
"2956","2020-11-09",5.31
"2957","2020-11-10",5.19
"2958","2020-11-11",5.17
"2959","2020-11-12",5.14
"2960","2020-11-13",5.32
"2961","2020-11-16",5.68
"2962","2020-11-17",5.74
"2963","2020-11-18",5.71
"2964","2020-11-19",5.78
"2965","2020-11-20",5.94
"2966","2020-11-23",6.06
"2967","2020-11-24",6.37
"2968","2020-11-25",6.38
"2969","2020-11-27",6.49
