"","date","PSTI"
"1955","2014-10-07",32.5
"1956","2014-10-08",32.799999
"1957","2014-10-09",32
"1958","2014-10-10",30.799999
"1959","2014-10-13",29.5
"1960","2014-10-14",29.1
"1961","2014-10-15",29.5
"1962","2014-10-16",30.299999
"1963","2014-10-17",29
"1964","2014-10-20",29.4
"1965","2014-10-21",29.700001
"1966","2014-10-22",29.299999
"1967","2014-10-23",29.4
"1968","2014-10-24",29.5
"1969","2014-10-27",29.1
"1970","2014-10-28",29.4
"1971","2014-10-29",29.299999
"1972","2014-10-30",29.4
"1973","2014-10-31",29.299999
"1974","2014-11-03",28.5
"1975","2014-11-04",28.4
"1976","2014-11-05",27.700001
"1977","2014-11-06",27.4
"1978","2014-11-07",26.6
"1979","2014-11-10",26.4
"1980","2014-11-11",26.1
"1981","2014-11-12",26.299999
"1982","2014-11-13",26.9
"1983","2014-11-14",28
"1984","2014-11-17",27
"1985","2014-11-18",26.6
"1986","2014-11-19",26.6
"1987","2014-11-20",26
"1988","2014-11-21",25.9
"1989","2014-11-24",25.5
"1990","2014-11-25",25.799999
"1991","2014-11-26",26.1
"1992","2014-11-28",25.4
"1993","2014-12-01",24.700001
"1994","2014-12-02",24.9
"1995","2014-12-03",24.9
"1996","2014-12-04",24.9
"1997","2014-12-05",24.4
"1998","2014-12-08",24.6
"1999","2014-12-09",24.9
"2000","2014-12-10",24.6
"2001","2014-12-11",25.9
"2002","2014-12-12",26
"2003","2014-12-15",25.4
"2004","2014-12-16",24.700001
"2005","2014-12-17",25.1
"2006","2014-12-18",25.1
"2007","2014-12-19",25
"2008","2014-12-22",25.200001
"2009","2014-12-23",24.6
"2010","2014-12-24",24.6
"2011","2014-12-26",24.5
"2012","2014-12-29",24.1
"2013","2014-12-30",24.799999
"2014","2014-12-31",25
"2015","2015-01-02",26.9
"2016","2015-01-05",26.799999
"2017","2015-01-06",27.1
"2018","2015-01-07",27.5
"2019","2015-01-08",28.200001
"2020","2015-01-09",29.299999
"2021","2015-01-12",29.1
"2022","2015-01-13",28.799999
"2023","2015-01-14",28.1
"2024","2015-01-15",26.9
"2025","2015-01-16",27.9
"2026","2015-01-20",28.200001
"2027","2015-01-21",27.299999
"2028","2015-01-22",27
"2029","2015-01-23",26.799999
"2030","2015-01-26",27.1
"2031","2015-01-27",28
"2032","2015-01-28",33.700001
"2033","2015-01-29",36.799999
"2034","2015-01-30",37.200001
"2035","2015-02-02",31
"2036","2015-02-03",28.4
"2037","2015-02-04",28.6
"2038","2015-02-05",28.9
"2039","2015-02-06",28
"2040","2015-02-09",27.700001
"2041","2015-02-10",28.200001
"2042","2015-02-11",27.700001
"2043","2015-02-12",29
"2044","2015-02-13",29.1
"2045","2015-02-17",30.5
"2046","2015-02-18",31.4
"2047","2015-02-19",30.1
"2048","2015-02-20",29.799999
"2049","2015-02-23",30.200001
"2050","2015-02-24",30.700001
"2051","2015-02-25",30.700001
"2052","2015-02-26",30.5
"2053","2015-02-27",30.4
"2054","2015-03-02",30.299999
"2055","2015-03-03",30.9
"2056","2015-03-04",32.299999
"2057","2015-03-05",32.099998
"2058","2015-03-06",31
"2059","2015-03-09",30.700001
"2060","2015-03-10",30.200001
"2061","2015-03-11",30
"2062","2015-03-12",29.799999
"2063","2015-03-13",29.6
"2064","2015-03-16",29.1
"2065","2015-03-17",28.9
"2066","2015-03-18",28.9
"2067","2015-03-19",28.5
"2068","2015-03-20",28
"2069","2015-03-23",28.6
"2070","2015-03-24",30.200001
"2071","2015-03-25",29.1
"2072","2015-03-26",28.6
"2073","2015-03-27",28.299999
"2074","2015-03-30",28.4
"2075","2015-03-31",28
"2076","2015-04-01",28.5
"2077","2015-04-02",28.200001
"2078","2015-04-06",28.200001
"2079","2015-04-07",28.299999
"2080","2015-04-08",28.1
"2081","2015-04-09",28.1
"2082","2015-04-10",28.1
"2083","2015-04-13",28.6
"2084","2015-04-14",28.799999
"2085","2015-04-15",29.200001
"2086","2015-04-16",28.700001
"2087","2015-04-17",28.1
"2088","2015-04-20",28.4
"2089","2015-04-21",28.299999
"2090","2015-04-22",28
"2091","2015-04-23",28.700001
"2092","2015-04-24",28.200001
"2093","2015-04-27",27.200001
"2094","2015-04-28",27.299999
"2095","2015-04-29",27.5
"2096","2015-04-30",26.5
"2097","2015-05-01",27.299999
"2098","2015-05-04",27.1
"2099","2015-05-05",27
"2100","2015-05-06",27.6
"2101","2015-05-07",26.6
"2102","2015-05-08",27.1
"2103","2015-05-11",27
"2104","2015-05-12",26.200001
"2105","2015-05-13",27.299999
"2106","2015-05-14",26.9
"2107","2015-05-15",26.799999
"2108","2015-05-18",27.200001
"2109","2015-05-19",27.299999
"2110","2015-05-20",28.5
"2111","2015-05-21",28.6
"2112","2015-05-22",28.5
"2113","2015-05-26",28
"2114","2015-05-27",28
"2115","2015-05-28",28
"2116","2015-05-29",27.6
"2117","2015-06-01",27.299999
"2118","2015-06-02",27.299999
"2119","2015-06-03",28
"2120","2015-06-04",27.9
"2121","2015-06-05",28.4
"2122","2015-06-08",28.200001
"2123","2015-06-09",27.799999
"2124","2015-06-10",27.799999
"2125","2015-06-11",27.6
"2126","2015-06-12",27.200001
"2127","2015-06-15",26.6
"2128","2015-06-16",27.299999
"2129","2015-06-17",27.200001
"2130","2015-06-18",27.1
"2131","2015-06-19",27
"2132","2015-06-22",26.5
"2133","2015-06-23",26.5
"2134","2015-06-24",25.6
"2135","2015-06-25",25.299999
"2136","2015-06-26",25.6
"2137","2015-06-29",24.9
"2138","2015-06-30",25.200001
"2139","2015-07-01",25.1
"2140","2015-07-02",24.6
"2141","2015-07-06",24.299999
"2142","2015-07-07",24.1
"2143","2015-07-08",23.5
"2144","2015-07-09",23.700001
"2145","2015-07-10",24
"2146","2015-07-13",24.799999
"2147","2015-07-14",25.1
"2148","2015-07-15",24.299999
"2149","2015-07-16",24.299999
"2150","2015-07-17",24.5
"2151","2015-07-20",23.9
"2152","2015-07-21",23.5
"2153","2015-07-22",22.9
"2154","2015-07-23",23
"2155","2015-07-24",22.9
"2156","2015-07-27",23.700001
"2157","2015-07-28",24
"2158","2015-07-29",24.1
"2159","2015-07-30",23.700001
"2160","2015-07-31",23.9
"2161","2015-08-03",23.299999
"2162","2015-08-04",23.200001
"2163","2015-08-05",23.1
"2164","2015-08-06",22.200001
"2165","2015-08-07",21.5
"2166","2015-08-10",21.5
"2167","2015-08-11",21.4
"2168","2015-08-12",22.1
"2169","2015-08-13",21.9
"2170","2015-08-14",21.9
"2171","2015-08-17",21.9
"2172","2015-08-18",21.6
"2173","2015-08-19",21.299999
"2174","2015-08-20",20.5
"2175","2015-08-21",20.4
"2176","2015-08-24",18.700001
"2177","2015-08-25",19
"2178","2015-08-26",19.5
"2179","2015-08-27",19.5
"2180","2015-08-28",19.799999
"2181","2015-08-31",19.700001
"2182","2015-09-01",19
"2183","2015-09-02",19
"2184","2015-09-03",18.799999
"2185","2015-09-04",18.9
"2186","2015-09-08",19
"2187","2015-09-09",19.6
"2188","2015-09-10",21
"2189","2015-09-11",20.700001
"2190","2015-09-14",20.9
"2191","2015-09-15",21.5
"2192","2015-09-16",21.200001
"2193","2015-09-17",21.200001
"2194","2015-09-18",21
"2195","2015-09-21",20.700001
"2196","2015-09-22",20.200001
"2197","2015-09-23",20
"2198","2015-09-24",20
"2199","2015-09-25",19.5
"2200","2015-09-28",18.6
"2201","2015-09-29",18.1
"2202","2015-09-30",18.200001
"2203","2015-10-01",17.5
"2204","2015-10-02",17.799999
"2205","2015-10-05",17.700001
"2206","2015-10-06",17.799999
"2207","2015-10-07",17.799999
"2208","2015-10-08",17.799999
"2209","2015-10-09",18.4
"2210","2015-10-12",18.200001
"2211","2015-10-13",17.6
"2212","2015-10-14",17.6
"2213","2015-10-15",17.799999
"2214","2015-10-16",17.700001
"2215","2015-10-19",17.700001
"2216","2015-10-20",17.4
"2217","2015-10-21",17.200001
"2218","2015-10-22",16.6
"2219","2015-10-23",17
"2220","2015-10-26",16.5
"2221","2015-10-27",16.5
"2222","2015-10-28",16.299999
"2223","2015-10-29",16.1
"2224","2015-10-30",15.9
"2225","2015-11-02",16.9
"2226","2015-11-03",17.200001
"2227","2015-11-04",17.4
"2228","2015-11-05",17.299999
"2229","2015-11-06",17.1
"2230","2015-11-09",16.299999
"2231","2015-11-10",16.1
"2232","2015-11-11",15.6
"2233","2015-11-12",15.3
"2234","2015-11-13",15.3
"2235","2015-11-16",15.1
"2236","2015-11-17",15.2
"2237","2015-11-18",15.3
"2238","2015-11-19",15
"2239","2015-11-20",15.2
"2240","2015-11-23",14.6
"2241","2015-11-24",14.3
"2242","2015-11-25",13.8
"2243","2015-11-27",13.9
"2244","2015-11-30",13.9
"2245","2015-12-01",14.2
"2246","2015-12-02",14.3
"2247","2015-12-03",15
"2248","2015-12-04",15.5
"2249","2015-12-07",13.7
"2250","2015-12-08",12.5
"2251","2015-12-09",12.9
"2252","2015-12-10",12.2
"2253","2015-12-11",11.9
"2254","2015-12-14",10.6
"2255","2015-12-15",10.1
"2256","2015-12-16",10.6
"2257","2015-12-17",11.2
"2258","2015-12-18",11.8
"2259","2015-12-21",11.4
"2260","2015-12-22",11.1
"2261","2015-12-23",11.2
"2262","2015-12-24",11.1
"2263","2015-12-28",10.4
"2264","2015-12-29",10.4
"2265","2015-12-30",9.9
"2266","2015-12-31",11.3
"2267","2016-01-04",11.3
"2268","2016-01-05",11.1
"2269","2016-01-06",10.6
"2270","2016-01-07",10.1
"2271","2016-01-08",10
"2272","2016-01-11",9.5
"2273","2016-01-12",9.6
"2274","2016-01-13",8.6
"2275","2016-01-14",8.2
"2276","2016-01-15",8
"2277","2016-01-19",8.1
"2278","2016-01-20",7.6
"2279","2016-01-21",7.9
"2280","2016-01-22",8.7
"2281","2016-01-25",8.8
"2282","2016-01-26",8.7
"2283","2016-01-27",8.6
"2284","2016-01-28",8.4
"2285","2016-01-29",8.8
"2286","2016-02-01",8.4
"2287","2016-02-02",8.2
"2288","2016-02-03",8.4
"2289","2016-02-04",8.8
"2290","2016-02-05",8.4
"2291","2016-02-08",8
"2292","2016-02-09",7.6
"2293","2016-02-10",8
"2294","2016-02-11",8
"2295","2016-02-12",8.1
"2296","2016-02-16",10.6
"2297","2016-02-17",12.9
"2298","2016-02-18",12.8
"2299","2016-02-19",12.5
"2300","2016-02-22",13.4
"2301","2016-02-23",12.8
"2302","2016-02-24",12.7
"2303","2016-02-25",12.2
"2304","2016-02-26",12.5
"2305","2016-02-29",13
"2306","2016-03-01",12.7
"2307","2016-03-02",12.9
"2308","2016-03-03",12.7
"2309","2016-03-04",13.6
"2310","2016-03-07",15.6
"2311","2016-03-08",14.4
"2312","2016-03-09",15.5
"2313","2016-03-10",16.299999
"2314","2016-03-11",16.799999
"2315","2016-03-14",16.5
"2316","2016-03-15",15.8
"2317","2016-03-16",14.9
"2318","2016-03-17",14.9
"2319","2016-03-18",15
"2320","2016-03-21",16.4
"2321","2016-03-22",16.200001
"2322","2016-03-23",15.8
"2323","2016-03-24",16.5
"2324","2016-03-28",16.1
"2325","2016-03-29",15.8
"2326","2016-03-30",15.5
"2327","2016-03-31",16.1
"2328","2016-04-01",16.4
"2329","2016-04-04",16.4
"2330","2016-04-05",15.8
"2331","2016-04-06",16.1
"2332","2016-04-07",16
"2333","2016-04-08",15.8
"2334","2016-04-11",15.8
"2335","2016-04-12",15.3
"2336","2016-04-13",17.200001
"2337","2016-04-14",17.700001
"2338","2016-04-15",17.6
"2339","2016-04-18",17.299999
"2340","2016-04-19",17.5
"2341","2016-04-20",17.200001
"2342","2016-04-21",17.5
"2343","2016-04-22",17.700001
"2344","2016-04-25",18.5
"2345","2016-04-26",18.1
"2346","2016-04-27",17.6
"2347","2016-04-28",17.700001
"2348","2016-04-29",17.9
"2349","2016-05-02",17.9
"2350","2016-05-03",17.6
"2351","2016-05-04",16.4
"2352","2016-05-05",16.200001
"2353","2016-05-06",16.200001
"2354","2016-05-09",15.6
"2355","2016-05-10",16
"2356","2016-05-11",16
"2357","2016-05-12",15.8
"2358","2016-05-13",15.8
"2359","2016-05-16",15.7
"2360","2016-05-17",15.9
"2361","2016-05-18",15.2
"2362","2016-05-19",14.1
"2363","2016-05-20",14.9
"2364","2016-05-23",15.5
"2365","2016-05-24",15.8
"2366","2016-05-25",15.8
"2367","2016-05-26",15.7
"2368","2016-05-27",15.8
"2369","2016-05-31",15.5
"2370","2016-06-01",15.5
"2371","2016-06-02",15.5
"2372","2016-06-03",15.7
"2373","2016-06-06",15.6
"2374","2016-06-07",15.4
"2375","2016-06-08",15.5
"2376","2016-06-09",15.2
"2377","2016-06-10",14.8
"2378","2016-06-13",14
"2379","2016-06-14",13.4
"2380","2016-06-15",13.8
"2381","2016-06-16",13
"2382","2016-06-17",13.5
"2383","2016-06-20",12.8
"2384","2016-06-21",12.1
"2385","2016-06-22",13.5
"2386","2016-06-23",13.6
"2387","2016-06-24",12.9
"2388","2016-06-27",12.8
"2389","2016-06-28",13.3
"2390","2016-06-29",13.4
"2391","2016-06-30",13.3
"2392","2016-07-01",13.5
"2393","2016-07-05",13.2
"2394","2016-07-06",13.1
"2395","2016-07-07",13.5
"2396","2016-07-08",14.5
"2397","2016-07-11",15.2
"2398","2016-07-12",15.2
"2399","2016-07-13",14.7
"2400","2016-07-14",14.5
"2401","2016-07-15",14.4
"2402","2016-07-18",14.8
"2403","2016-07-19",14.9
"2404","2016-07-20",15.3
"2405","2016-07-21",15.1
"2406","2016-07-22",15.3
"2407","2016-07-25",15.1
"2408","2016-07-26",14.9
"2409","2016-07-27",15.1
"2410","2016-07-28",14.9
"2411","2016-07-29",14.8
"2412","2016-08-01",14.5
"2413","2016-08-02",15.1
"2414","2016-08-03",15
"2415","2016-08-04",15.1
"2416","2016-08-05",15.1
"2417","2016-08-08",15.3
"2418","2016-08-09",15.5
"2419","2016-08-10",15.3
"2420","2016-08-11",15.3
"2421","2016-08-12",15.4
"2422","2016-08-15",15.9
"2423","2016-08-16",16.6
"2424","2016-08-17",16.799999
"2425","2016-08-18",17.4
"2426","2016-08-19",17.299999
"2427","2016-08-22",16.700001
"2428","2016-08-23",16.799999
"2429","2016-08-24",16.9
"2430","2016-08-25",17.4
"2431","2016-08-26",17.200001
"2432","2016-08-29",16.799999
"2433","2016-08-30",16.700001
"2434","2016-08-31",16.5
"2435","2016-09-01",16.4
"2436","2016-09-02",16.5
"2437","2016-09-06",17.200001
"2438","2016-09-07",17.299999
"2439","2016-09-08",17.4
"2440","2016-09-09",16.700001
"2441","2016-09-12",16.799999
"2442","2016-09-13",16.6
"2443","2016-09-14",16.6
"2444","2016-09-15",16.5
"2445","2016-09-16",16.200001
"2446","2016-09-19",16.299999
"2447","2016-09-20",16.200001
"2448","2016-09-21",16.4
"2449","2016-09-22",16.200001
"2450","2016-09-23",16.299999
"2451","2016-09-26",16.200001
"2452","2016-09-27",16.200001
"2453","2016-09-28",16
"2454","2016-09-29",15.5
"2455","2016-09-30",16
"2456","2016-10-03",15.7
"2457","2016-10-04",15.6
"2458","2016-10-05",15.7
"2459","2016-10-06",15.5
"2460","2016-10-07",15.5
"2461","2016-10-10",15.3
"2462","2016-10-11",15
"2463","2016-10-12",14.8
"2464","2016-10-13",14.5
"2465","2016-10-14",14.1
"2466","2016-10-17",14.6
"2467","2016-10-18",14.6
"2468","2016-10-19",14.9
"2469","2016-10-20",15
"2470","2016-10-21",15.3
"2471","2016-10-24",15.2
"2472","2016-10-25",16.4
"2473","2016-10-26",16
"2474","2016-10-27",16
"2475","2016-10-28",16
"2476","2016-10-31",15.5
"2477","2016-11-01",15.5
"2478","2016-11-02",14.9
"2479","2016-11-03",15.2
"2480","2016-11-04",15.2
"2481","2016-11-07",15.8
"2482","2016-11-08",15.1
"2483","2016-11-09",15.3
"2484","2016-11-10",15.3
"2485","2016-11-11",15.4
"2486","2016-11-14",15.6
"2487","2016-11-15",15.5
"2488","2016-11-16",15.3
"2489","2016-11-17",15.3
"2490","2016-11-18",15.5
"2491","2016-11-21",15.6
"2492","2016-11-22",15.1
"2493","2016-11-23",15.1
"2494","2016-11-25",15.4
"2495","2016-11-28",15.2
"2496","2016-11-29",15.1
"2497","2016-11-30",14.8
"2498","2016-12-01",14.5
"2499","2016-12-02",14.7
"2500","2016-12-05",15.5
"2501","2016-12-06",15.3
"2502","2016-12-07",15.5
"2503","2016-12-08",15.1
"2504","2016-12-09",15
"2505","2016-12-12",14.7
"2506","2016-12-13",14.9
"2507","2016-12-14",14.7
"2508","2016-12-15",15
"2509","2016-12-16",14.5
"2510","2016-12-19",15.3
"2511","2016-12-20",15.5
"2512","2016-12-21",15.6
"2513","2016-12-22",15.4
"2514","2016-12-23",15.2
"2515","2016-12-27",15.2
"2516","2016-12-28",14.5
"2517","2016-12-29",14.7
"2518","2016-12-30",14.3
"2519","2017-01-03",14.5
"2520","2017-01-04",15
"2521","2017-01-05",14.6
"2522","2017-01-06",15
"2523","2017-01-09",14.7
"2524","2017-01-10",16.200001
"2525","2017-01-11",16
"2526","2017-01-12",15.8
"2527","2017-01-13",15.6
"2528","2017-01-17",15.5
"2529","2017-01-18",14.7
"2530","2017-01-19",14
"2531","2017-01-20",11.5
"2532","2017-01-23",11.2
"2533","2017-01-24",11.3
"2534","2017-01-25",11.1
"2535","2017-01-26",11.2
"2536","2017-01-27",11
"2537","2017-01-30",11.2
"2538","2017-01-31",11.1
"2539","2017-02-01",11.2
"2540","2017-02-02",11.3
"2541","2017-02-03",11.2
"2542","2017-02-06",11.6
"2543","2017-02-07",11.5
"2544","2017-02-08",11.5
"2545","2017-02-09",11
"2546","2017-02-10",11.4
"2547","2017-02-13",11.4
"2548","2017-02-14",11
"2549","2017-02-15",11.3
"2550","2017-02-16",11.3
"2551","2017-02-17",11.4
"2552","2017-02-21",11.2
"2553","2017-02-22",11.4
"2554","2017-02-23",11.3
"2555","2017-02-24",11.2
"2556","2017-02-27",11.3
"2557","2017-02-28",11.4
"2558","2017-03-01",11.6
"2559","2017-03-02",11.6
"2560","2017-03-03",11.7
"2561","2017-03-06",11.5
"2562","2017-03-07",11.7
"2563","2017-03-08",11.7
"2564","2017-03-09",11.6
"2565","2017-03-10",11.4
"2566","2017-03-13",11.5
"2567","2017-03-14",11.5
"2568","2017-03-15",11.5
"2569","2017-03-16",11.5
"2570","2017-03-17",12.5
"2571","2017-03-20",12.7
"2572","2017-03-21",12
"2573","2017-03-22",11.7
"2574","2017-03-23",12
"2575","2017-03-24",12.1
"2576","2017-03-27",11.9
"2577","2017-03-28",11.9
"2578","2017-03-29",12
"2579","2017-03-30",12.1
"2580","2017-03-31",12.3
"2581","2017-04-03",13.5
"2582","2017-04-04",14.7
"2583","2017-04-05",14.5
"2584","2017-04-06",15
"2585","2017-04-07",14.7
"2586","2017-04-10",14.8
"2587","2017-04-11",14.8
"2588","2017-04-12",14.8
"2589","2017-04-13",14.6
"2590","2017-04-17",14.7
"2591","2017-04-18",14.2
"2592","2017-04-19",13.9
"2593","2017-04-20",13.7
"2594","2017-04-21",14.1
"2595","2017-04-24",14.5
"2596","2017-04-25",14.6
"2597","2017-04-26",14.4
"2598","2017-04-27",14.5
"2599","2017-04-28",14.4
"2600","2017-05-01",14.5
"2601","2017-05-02",14.2
"2602","2017-05-03",14.3
"2603","2017-05-04",14
"2604","2017-05-05",13.9
"2605","2017-05-08",13.5
"2606","2017-05-09",13.2
"2607","2017-05-10",13.3
"2608","2017-05-11",13.4
"2609","2017-05-12",13.6
"2610","2017-05-15",13.4
"2611","2017-05-16",13
"2612","2017-05-17",12.8
"2613","2017-05-18",12.6
"2614","2017-05-19",13
"2615","2017-05-22",14.1
"2616","2017-05-23",14.1
"2617","2017-05-24",13.8
"2618","2017-05-25",14
"2619","2017-05-26",13.9
"2620","2017-05-30",13.7
"2621","2017-05-31",13.9
"2622","2017-06-01",13.7
"2623","2017-06-02",14
"2624","2017-06-05",13.9
"2625","2017-06-06",13.9
"2626","2017-06-07",13.9
"2627","2017-06-08",13.7
"2628","2017-06-09",13.2
"2629","2017-06-12",13.2
"2630","2017-06-13",13.5
"2631","2017-06-14",13.5
"2632","2017-06-15",13
"2633","2017-06-16",12.6
"2634","2017-06-19",13.2
"2635","2017-06-20",13.2
"2636","2017-06-21",13.8
"2637","2017-06-22",13.9
"2638","2017-06-23",13.9
"2639","2017-06-26",13.8
"2640","2017-06-27",13.5
"2641","2017-06-28",13.3
"2642","2017-06-29",12.9
"2643","2017-06-30",12.8
"2644","2017-07-03",13.1
"2645","2017-07-05",12.8
"2646","2017-07-06",12.6
"2647","2017-07-07",12.6
"2648","2017-07-10",12.8
"2649","2017-07-11",12.2
"2650","2017-07-12",12.4
"2651","2017-07-13",12.4
"2652","2017-07-14",12.4
"2653","2017-07-17",11.9
"2654","2017-07-18",12
"2655","2017-07-19",11.8
"2656","2017-07-20",11.8
"2657","2017-07-21",12
"2658","2017-07-24",12
"2659","2017-07-25",11.8
"2660","2017-07-26",12.2
"2661","2017-07-27",11.7
"2662","2017-07-28",11.8
"2663","2017-07-31",11.8
"2664","2017-08-01",11.7
"2665","2017-08-02",11.5
"2666","2017-08-03",11.3
"2667","2017-08-04",11.1
"2668","2017-08-07",11.2
"2669","2017-08-08",11.1
"2670","2017-08-09",11.1
"2671","2017-08-10",10.9
"2672","2017-08-11",11
"2673","2017-08-14",11.3
"2674","2017-08-15",11.3
"2675","2017-08-16",11.9
"2676","2017-08-17",11.8
"2677","2017-08-18",12.2
"2678","2017-08-21",12
"2679","2017-08-22",11.8
"2680","2017-08-23",11.6
"2681","2017-08-24",11.2
"2682","2017-08-25",11.4
"2683","2017-08-28",11.5
"2684","2017-08-29",11.9
"2685","2017-08-30",11.8
"2686","2017-08-31",12
"2687","2017-09-01",11.9
"2688","2017-09-05",11.9
"2689","2017-09-06",12.3
"2690","2017-09-07",12.1
"2691","2017-09-08",11.7
"2692","2017-09-11",12.8
"2693","2017-09-12",12.3
"2694","2017-09-13",13.5
"2695","2017-09-14",13.6
"2696","2017-09-15",13.4
"2697","2017-09-18",14.2
"2698","2017-09-19",14.6
"2699","2017-09-20",15.6
"2700","2017-09-21",15.6
"2701","2017-09-22",15.4
"2702","2017-09-25",15.4
"2703","2017-09-26",15.4
"2704","2017-09-27",15.5
"2705","2017-09-28",15.1
"2706","2017-09-29",15.1
"2707","2017-10-02",15.3
"2708","2017-10-03",14.7
"2709","2017-10-04",15
"2710","2017-10-05",15
"2711","2017-10-06",14.9
"2712","2017-10-09",15.6
"2713","2017-10-10",16.4
"2714","2017-10-11",18.9
"2715","2017-10-12",18
"2716","2017-10-13",17.1
"2717","2017-10-16",17.9
"2718","2017-10-17",17.9
"2719","2017-10-18",17.4
"2720","2017-10-19",18
"2721","2017-10-20",17.700001
"2722","2017-10-23",18.4
"2723","2017-10-24",20
"2724","2017-10-25",19.799999
"2725","2017-10-26",19.200001
"2726","2017-10-27",19.700001
"2727","2017-10-30",16.799999
"2728","2017-10-31",16.4
"2729","2017-11-01",16.6
"2730","2017-11-02",16.200001
"2731","2017-11-03",16.5
"2732","2017-11-06",15.8
"2733","2017-11-07",15.1
"2734","2017-11-08",14.7
"2735","2017-11-09",14.4
"2736","2017-11-10",14.3
"2737","2017-11-13",14.6
"2738","2017-11-14",14.3
"2739","2017-11-15",14.1
"2740","2017-11-16",15.6
"2741","2017-11-17",14.9
"2742","2017-11-20",14.6
"2743","2017-11-21",15.1
"2744","2017-11-22",15.5
"2745","2017-11-24",15.5
"2746","2017-11-27",15.8
"2747","2017-11-28",15.2
"2748","2017-11-29",15.3
"2749","2017-11-30",15.4
"2750","2017-12-01",15.3
"2751","2017-12-04",14.7
"2752","2017-12-05",14.3
"2753","2017-12-06",14.3
"2754","2017-12-07",14.9
"2755","2017-12-08",14.7
"2756","2017-12-11",14.1
"2757","2017-12-12",13.8
"2758","2017-12-13",13.9
"2759","2017-12-14",14.2
"2760","2017-12-15",14
"2761","2017-12-18",13.7
"2762","2017-12-19",13.5
"2763","2017-12-20",13.4
"2764","2017-12-21",14.9
"2765","2017-12-22",14.5
"2766","2017-12-26",14.1
"2767","2017-12-27",13.9
"2768","2017-12-28",13.8
"2769","2017-12-29",13.8
"2770","2018-01-02",14.4
"2771","2018-01-03",14.2
"2772","2018-01-04",14.3
"2773","2018-01-05",14.4
"2774","2018-01-08",14.7
"2775","2018-01-09",16
"2776","2018-01-10",15.3
"2777","2018-01-11",15.2
"2778","2018-01-12",16.1
"2779","2018-01-16",15.9
"2780","2018-01-17",15.5
"2781","2018-01-18",15
"2782","2018-01-19",15.1
"2783","2018-01-22",15.2
"2784","2018-01-23",15.3
"2785","2018-01-24",15.1
"2786","2018-01-25",14.8
"2787","2018-01-26",15.3
"2788","2018-01-29",15.1
"2789","2018-01-30",14.7
"2790","2018-01-31",14.9
"2791","2018-02-01",14.7
"2792","2018-02-02",14.2
"2793","2018-02-05",13.6
"2794","2018-02-06",13.6
"2795","2018-02-07",14.2
"2796","2018-02-08",13.5
"2797","2018-02-09",13.3
"2798","2018-02-12",13.4
"2799","2018-02-13",13.4
"2800","2018-02-14",13.6
"2801","2018-02-15",13.8
"2802","2018-02-16",13.6
"2803","2018-02-20",13.8
"2804","2018-02-21",13.6
"2805","2018-02-22",13.7
"2806","2018-02-23",13.8
"2807","2018-02-26",13.7
"2808","2018-02-27",14.5
"2809","2018-02-28",14.3
"2810","2018-03-01",14.3
"2811","2018-03-02",14.2
"2812","2018-03-05",14
"2813","2018-03-06",14
"2814","2018-03-07",14.1
"2815","2018-03-08",14
"2816","2018-03-09",14.6
"2817","2018-03-12",15.7
"2818","2018-03-13",15.1
"2819","2018-03-14",14.8
"2820","2018-03-15",14.7
"2821","2018-03-16",14.5
"2822","2018-03-19",14.3
"2823","2018-03-20",14.1
"2824","2018-03-21",14.7
"2825","2018-03-22",13.9
"2826","2018-03-23",13.7
"2827","2018-03-26",13.7
"2828","2018-03-27",13.5
"2829","2018-03-28",13.3
"2830","2018-03-29",13.7
"2831","2018-04-02",13.6
"2832","2018-04-03",13
"2833","2018-04-04",13.2
"2834","2018-04-05",13
"2835","2018-04-06",12.4
"2836","2018-04-09",12.4
"2837","2018-04-10",12.5
"2838","2018-04-11",12.3
"2839","2018-04-12",12.2
"2840","2018-04-13",12.1
"2841","2018-04-16",12.3
"2842","2018-04-17",11.9
"2843","2018-04-18",12.3
"2844","2018-04-19",12.4
"2845","2018-04-20",12
"2846","2018-04-23",12.2
"2847","2018-04-24",12
"2848","2018-04-25",12.6
"2849","2018-04-26",12.4
"2850","2018-04-27",12.4
"2851","2018-04-30",13.2
"2852","2018-05-01",13.9
"2853","2018-05-02",13.9
"2854","2018-05-03",13.7
"2855","2018-05-04",13.8
"2856","2018-05-07",13.5
"2857","2018-05-08",13.4
"2858","2018-05-09",13.3
"2859","2018-05-10",13.8
"2860","2018-05-11",14.2
"2861","2018-05-14",14.2
"2862","2018-05-15",14.1
"2863","2018-05-16",13.9
"2864","2018-05-17",14
"2865","2018-05-18",13.9
"2866","2018-05-21",13.4
"2867","2018-05-22",13.7
"2868","2018-05-23",13.6
"2869","2018-05-24",13
"2870","2018-05-25",13.4
"2871","2018-05-29",13.2
"2872","2018-05-30",13.6
"2873","2018-05-31",13.3
"2874","2018-06-01",13.5
"2875","2018-06-04",14.1
"2876","2018-06-05",14.2
"2877","2018-06-06",14.4
"2878","2018-06-07",14.3
"2879","2018-06-08",14.5
"2880","2018-06-11",14
"2881","2018-06-12",13.1
"2882","2018-06-13",13.3
"2883","2018-06-14",12.6
"2884","2018-06-15",12.7
"2885","2018-06-18",12.5
"2886","2018-06-19",12.3
"2887","2018-06-20",12.6
"2888","2018-06-21",12.4
"2889","2018-06-22",12.6
"2890","2018-06-25",12.7
"2891","2018-06-26",12.5
