"","date","CBMG"
"3047","2019-07-10",14
"3048","2019-07-11",14.12
"3049","2019-07-12",13.96
"3050","2019-07-15",13.84
"3051","2019-07-16",14.05
"3052","2019-07-17",14.28
"3053","2019-07-18",14.91
"3054","2019-07-19",14.38
"3055","2019-07-22",14.26
"3056","2019-07-23",14.07
"3057","2019-07-24",14.35
"3058","2019-07-25",13.83
"3059","2019-07-26",13.92
"3060","2019-07-29",13.7
"3061","2019-07-30",14.78
"3062","2019-07-31",13.79
"3063","2019-08-01",13.94
"3064","2019-08-02",13.51
"3065","2019-08-05",12.35
"3066","2019-08-06",13.61
"3067","2019-08-07",11.79
"3068","2019-08-08",12.41
"3069","2019-08-09",12.34
"3070","2019-08-12",12.19
"3071","2019-08-13",12.36
"3072","2019-08-14",12.76
"3073","2019-08-15",12.38
"3074","2019-08-16",13.48
"3075","2019-08-19",12.53
"3076","2019-08-20",12.27
"3077","2019-08-21",12.11
"3078","2019-08-22",11.81
"3079","2019-08-23",11.53
"3080","2019-08-26",11.51
"3081","2019-08-27",11.38
"3082","2019-08-28",11.8
"3083","2019-08-29",12.14
"3084","2019-08-30",12.34
"3085","2019-09-03",11.51
"3086","2019-09-04",11.2
"3087","2019-09-05",11.93
"3088","2019-09-06",12.63
"3089","2019-09-09",12.48
"3090","2019-09-10",12.99
"3091","2019-09-11",13.81
"3092","2019-09-12",14.52
"3093","2019-09-13",14.78
"3094","2019-09-16",14.84
"3095","2019-09-17",14.77
"3096","2019-09-18",14.98
"3097","2019-09-19",14.9
"3098","2019-09-20",14.34
"3099","2019-09-23",14.05
"3100","2019-09-24",14.15
"3101","2019-09-25",14.82
"3102","2019-09-26",14.81
"3103","2019-09-27",14.98
"3104","2019-09-30",14.86
"3105","2019-10-01",15
"3106","2019-10-02",15.08
"3107","2019-10-03",14.95
"3108","2019-10-04",14.74
"3109","2019-10-07",14.64
"3110","2019-10-08",13.95
"3111","2019-10-09",13.98
"3112","2019-10-10",14.22
"3113","2019-10-11",14.93
"3114","2019-10-14",14.78
"3115","2019-10-15",15.27
"3116","2019-10-16",14.5
"3117","2019-10-17",14.93
"3118","2019-10-18",14.79
"3119","2019-10-21",14.76
"3120","2019-10-22",14.76
"3121","2019-10-23",15.33
"3122","2019-10-24",15.13
"3123","2019-10-25",16.16
"3124","2019-10-28",17.120001
"3125","2019-10-29",18.139999
"3126","2019-10-30",18.1
"3127","2019-10-31",18.290001
"3128","2019-11-01",18.73
"3129","2019-11-04",18.280001
"3130","2019-11-05",18.540001
"3131","2019-11-06",18.530001
"3132","2019-11-07",17.959999
"3133","2019-11-08",17.67
"3134","2019-11-11",17.889999
"3135","2019-11-12",18.059999
"3136","2019-11-13",18.049999
"3137","2019-11-14",18.01
"3138","2019-11-15",18.17
"3139","2019-11-18",18.1
"3140","2019-11-19",18.01
"3141","2019-11-20",17.950001
"3142","2019-11-21",18.08
"3143","2019-11-22",17.440001
"3144","2019-11-25",17.889999
"3145","2019-11-26",18.450001
"3146","2019-11-27",18.209999
"3147","2019-11-29",18.059999
"3148","2019-12-02",17.91
"3149","2019-12-03",17.540001
"3150","2019-12-04",18.07
"3151","2019-12-05",17.41
"3152","2019-12-06",17.49
"3153","2019-12-09",17.120001
"3154","2019-12-10",16.5
"3155","2019-12-11",16.59
"3156","2019-12-12",16.719999
"3157","2019-12-13",16.65
"3158","2019-12-16",16.91
"3159","2019-12-17",17.1
"3160","2019-12-18",16.57
"3161","2019-12-19",16.200001
"3162","2019-12-20",16.219999
"3163","2019-12-23",16.74
"3164","2019-12-24",15.86
"3165","2019-12-26",15.68
"3166","2019-12-27",16.030001
"3167","2019-12-30",16.139999
"3168","2019-12-31",16.24
"3169","2020-01-02",15.82
"3170","2020-01-03",15.24
"3171","2020-01-06",15.85
"3172","2020-01-07",16.799999
"3173","2020-01-08",16.85
"3174","2020-01-09",17.32
"3175","2020-01-10",17.129999
"3176","2020-01-13",17.379999
"3177","2020-01-14",17.5
"3178","2020-01-15",17.5
"3179","2020-01-16",17.639999
"3180","2020-01-17",17.48
"3181","2020-01-21",17.459999
"3182","2020-01-22",17.08
"3183","2020-01-23",17.08
"3184","2020-01-24",17.1
"3185","2020-01-27",17.07
"3186","2020-01-28",17.09
"3187","2020-01-29",17.1
"3188","2020-01-30",17.08
"3189","2020-01-31",17.049999
"3190","2020-02-03",17.049999
"3191","2020-02-04",17.030001
"3192","2020-02-05",17.09
"3193","2020-02-06",16.41
"3194","2020-02-07",16.82
"3195","2020-02-10",16.92
"3196","2020-02-11",16.74
"3197","2020-02-12",17.08
"3198","2020-02-13",16.9
"3199","2020-02-14",17.040001
"3200","2020-02-18",17.1
"3201","2020-02-19",16.870001
"3202","2020-02-20",16.530001
"3203","2020-02-21",16.68
"3204","2020-02-24",16.860001
"3205","2020-02-25",16.950001
"3206","2020-02-26",16.780001
"3207","2020-02-27",16.459999
"3208","2020-02-28",15.96
"3209","2020-03-02",16.35
"3210","2020-03-03",16.780001
"3211","2020-03-04",16.860001
"3212","2020-03-05",16.389999
"3213","2020-03-06",16.16
"3214","2020-03-09",14.85
"3215","2020-03-10",15.09
"3216","2020-03-11",14.49
"3217","2020-03-12",12.04
"3218","2020-03-13",13.53
"3219","2020-03-16",11.51
"3220","2020-03-17",13.37
"3221","2020-03-18",12.28
"3222","2020-03-19",13.87
"3223","2020-03-20",14.15
"3224","2020-03-23",14.7
"3225","2020-03-24",15.7
"3226","2020-03-25",15.56
"3227","2020-03-26",16
"3228","2020-03-27",15.36
"3229","2020-03-30",15.15
"3230","2020-03-31",15.82
"3231","2020-04-01",14.3
"3232","2020-04-02",15.42
"3233","2020-04-03",15.5
"3234","2020-04-06",15.46
"3235","2020-04-07",15.15
"3236","2020-04-08",15.48
"3237","2020-04-09",16
"3238","2020-04-13",15.51
"3239","2020-04-14",15.39
"3240","2020-04-15",14.63
"3241","2020-04-16",14.76
"3242","2020-04-17",15.56
"3243","2020-04-20",15.28
"3244","2020-04-21",14.82
"3245","2020-04-22",13.99
"3246","2020-04-23",14.49
"3247","2020-04-24",14.65
"3248","2020-04-27",15.21
"3249","2020-04-28",14.6
"3250","2020-04-29",14.9
"3251","2020-04-30",14.5
"3252","2020-05-01",13.74
"3253","2020-05-04",14.01
"3254","2020-05-05",14
"3255","2020-05-06",14.02
"3256","2020-05-07",14
"3257","2020-05-08",13.96
"3258","2020-05-11",14.57
"3259","2020-05-12",14.43
"3260","2020-05-13",13.35
"3261","2020-05-14",13.72
"3262","2020-05-15",14.42
"3263","2020-05-18",14.93
"3264","2020-05-19",14.85
"3265","2020-05-20",14.83
"3266","2020-05-21",14.77
"3267","2020-05-22",14.84
"3268","2020-05-26",14.45
"3269","2020-05-27",13.7
"3270","2020-05-28",13.8
"3271","2020-05-29",13.77
"3272","2020-06-01",13.13
"3273","2020-06-02",13.21
"3274","2020-06-03",13.31
"3275","2020-06-04",13.19
"3276","2020-06-05",12.71
"3277","2020-06-08",13.62
"3278","2020-06-09",12.98
"3279","2020-06-10",12.87
"3280","2020-06-11",12.15
"3281","2020-06-12",12.34
"3282","2020-06-15",12.42
"3283","2020-06-16",12.8
"3284","2020-06-17",12.69
"3285","2020-06-18",12.76
"3286","2020-06-19",13.24
"3287","2020-06-22",14.44
"3288","2020-06-23",15.63
"3289","2020-06-24",15.31
"3290","2020-06-25",15.48
"3291","2020-06-26",15.97
"3292","2020-06-29",14.89
"3293","2020-06-30",14.97
"3294","2020-07-01",16.559999
"3295","2020-07-02",16.65
"3296","2020-07-06",16.48
"3297","2020-07-07",16.42
"3298","2020-07-08",15.61
"3299","2020-07-09",15.22
"3300","2020-07-10",14.9
"3301","2020-07-13",15.4
"3302","2020-07-14",15.23
"3303","2020-07-15",16.360001
"3304","2020-07-16",15.99
"3305","2020-07-17",16.139999
"3306","2020-07-20",16.120001
"3307","2020-07-21",14.03
"3308","2020-07-22",14.21
"3309","2020-07-23",13.99
"3310","2020-07-24",13.38
"3311","2020-07-27",13.88
"3312","2020-07-28",13.34
"3313","2020-07-29",13.41
"3314","2020-07-30",13.26
"3315","2020-07-31",13.17
"3316","2020-08-03",13.86
"3317","2020-08-04",13.55
"3318","2020-08-05",13.98
"3319","2020-08-06",13.64
"3320","2020-08-07",14.42
"3321","2020-08-10",14.97
"3322","2020-08-11",14.27
"3323","2020-08-12",19.27
"3324","2020-08-13",18.959999
"3325","2020-08-14",18.51
"3326","2020-08-17",17.950001
"3327","2020-08-18",18.389999
"3328","2020-08-19",18.360001
"3329","2020-08-20",18.49
"3330","2020-08-21",18.74
"3331","2020-08-24",18.85
"3332","2020-08-25",18.6
"3333","2020-08-26",18.799999
"3334","2020-08-27",18.4
"3335","2020-08-28",18.790001
"3336","2020-08-31",18.58
"3337","2020-09-01",18.549999
"3338","2020-09-02",18.639999
"3339","2020-09-03",18.309999
"3340","2020-09-04",18.5
"3341","2020-09-08",18.139999
"3342","2020-09-09",18.450001
"3343","2020-09-10",18.280001
"3344","2020-09-11",18.209999
"3345","2020-09-14",18.379999
"3346","2020-09-15",18.41
"3347","2020-09-16",18.48
"3348","2020-09-17",18.57
"3349","2020-09-18",18.700001
"3350","2020-09-21",18.459999
"3351","2020-09-22",18.6
"3352","2020-09-23",18.24
"3353","2020-09-24",18.32
"3354","2020-09-25",18.43
"3355","2020-09-28",18.299999
"3356","2020-09-29",18.33
"3357","2020-09-30",18.34
"3358","2020-10-01",18.309999
"3359","2020-10-02",18.379999
"3360","2020-10-05",18.440001
"3361","2020-10-06",18.35
"3362","2020-10-07",18.34
"3363","2020-10-08",18.32
"3364","2020-10-09",18.459999
"3365","2020-10-12",18.459999
"3366","2020-10-13",18.4
"3367","2020-10-14",18.4
"3368","2020-10-15",18.42
"3369","2020-10-16",18.370001
"3370","2020-10-19",18.379999
"3371","2020-10-20",18.42
"3372","2020-10-21",18.4
"3373","2020-10-22",18.389999
"3374","2020-10-23",18.41
"3375","2020-10-26",18.299999
"3376","2020-10-27",18.27
"3377","2020-10-28",18.219999
"3378","2020-10-29",18.280001
"3379","2020-10-30",18.01
"3380","2020-11-02",17.84
"3381","2020-11-03",17.85
"3382","2020-11-04",17.83
"3383","2020-11-05",17.559999
"3384","2020-11-06",17.41
"3385","2020-11-09",17.290001
"3386","2020-11-10",17.16
"3387","2020-11-11",17.24
"3388","2020-11-12",17.15
"3389","2020-11-13",17.370001
"3390","2020-11-16",17.92
"3391","2020-11-17",18.18
"3392","2020-11-18",17.98
"3393","2020-11-19",18.35
"3394","2020-11-20",18.299999
"3395","2020-11-23",18.23
"3396","2020-11-24",18.440001
"3397","2020-11-25",18.639999
"3398","2020-11-27",18.700001
