"","date","KTCC"
"1936","2014-09-10",10.61
"1937","2014-09-11",10.62
"1938","2014-09-12",10.5
"1939","2014-09-15",10.57
"1940","2014-09-16",10.61
"1941","2014-09-17",10.57
"1942","2014-09-18",10.44
"1943","2014-09-19",10.59
"1944","2014-09-22",10.53
"1945","2014-09-23",10.5
"1946","2014-09-24",10.52
"1947","2014-09-25",10.46
"1948","2014-09-26",10.61
"1949","2014-09-29",10.56
"1950","2014-09-30",10.57
"1951","2014-10-01",10.41
"1952","2014-10-02",10.4
"1953","2014-10-03",10.58
"1954","2014-10-06",10.42
"1955","2014-10-07",10.4
"1956","2014-10-08",10.5
"1957","2014-10-09",10.3
"1958","2014-10-10",10.26
"1959","2014-10-13",10.3
"1960","2014-10-14",10.1
"1961","2014-10-15",8.46
"1962","2014-10-16",8.48
"1963","2014-10-17",8.46
"1964","2014-10-20",8.43
"1965","2014-10-21",8.13
"1966","2014-10-22",8.14
"1967","2014-10-23",8.23
"1968","2014-10-24",8.29
"1969","2014-10-27",7.92
"1970","2014-10-28",7.96
"1971","2014-10-29",7.87
"1972","2014-10-30",7.94
"1973","2014-10-31",8.22
"1974","2014-11-03",8.72
"1975","2014-11-04",8.62
"1976","2014-11-05",8.84
"1977","2014-11-06",8.83
"1978","2014-11-07",8.63
"1979","2014-11-10",8.75
"1980","2014-11-11",8.68
"1981","2014-11-12",8.54
"1982","2014-11-13",8.56
"1983","2014-11-14",8.56
"1984","2014-11-17",8.59
"1985","2014-11-18",8.29
"1986","2014-11-19",8.09
"1987","2014-11-20",8.16
"1988","2014-11-21",8.3
"1989","2014-11-24",8.2
"1990","2014-11-25",8.16
"1991","2014-11-26",8.19
"1992","2014-11-28",8.19
"1993","2014-12-01",8.01
"1994","2014-12-02",8
"1995","2014-12-03",8
"1996","2014-12-04",8.09
"1997","2014-12-05",7.95
"1998","2014-12-08",7.99
"1999","2014-12-09",8.05
"2000","2014-12-10",8.02
"2001","2014-12-11",8.1
"2002","2014-12-12",7.98
"2003","2014-12-15",8.01
"2004","2014-12-16",8
"2005","2014-12-17",8.06
"2006","2014-12-18",8.02
"2007","2014-12-19",7.97
"2008","2014-12-22",8.01
"2009","2014-12-23",7.99
"2010","2014-12-24",7.99
"2011","2014-12-26",8.07
"2012","2014-12-29",8.12
"2013","2014-12-30",8.12
"2014","2014-12-31",7.94
"2015","2015-01-02",8.4
"2016","2015-01-05",8.05
"2017","2015-01-06",8.05
"2018","2015-01-07",8.04
"2019","2015-01-08",8.39
"2020","2015-01-09",8.52
"2021","2015-01-12",8.44
"2022","2015-01-13",8.54
"2023","2015-01-14",8.31
"2024","2015-01-15",8.16
"2025","2015-01-16",8.19
"2026","2015-01-20",8.01
"2027","2015-01-21",8.03
"2028","2015-01-22",8.29
"2029","2015-01-23",8.47
"2030","2015-01-26",8.46
"2031","2015-01-27",8.61
"2032","2015-01-28",9.2
"2033","2015-01-29",9.22
"2034","2015-01-30",9.22
"2035","2015-02-02",9.25
"2036","2015-02-03",9.26
"2037","2015-02-04",9.57
"2038","2015-02-05",9.63
"2039","2015-02-06",9.66
"2040","2015-02-09",9.61
"2041","2015-02-10",9.62
"2042","2015-02-11",9.6
"2043","2015-02-12",9.75
"2044","2015-02-13",9.7
"2045","2015-02-17",9.61
"2046","2015-02-18",9.67
"2047","2015-02-19",9.75
"2048","2015-02-20",9.79
"2049","2015-02-23",9.76
"2050","2015-02-24",9.73
"2051","2015-02-25",9.74
"2052","2015-02-26",10.03
"2053","2015-02-27",10.29
"2054","2015-03-02",10.17
"2055","2015-03-03",10.18
"2056","2015-03-04",10.17
"2057","2015-03-05",10.19
"2058","2015-03-06",10.23
"2059","2015-03-09",10.05
"2060","2015-03-10",10.1
"2061","2015-03-11",10.17
"2062","2015-03-12",10.22
"2063","2015-03-13",10.21
"2064","2015-03-16",10.27
"2065","2015-03-17",10.24
"2066","2015-03-18",10.2
"2067","2015-03-19",10.19
"2068","2015-03-20",9.76
"2069","2015-03-23",10.18
"2070","2015-03-24",10.16
"2071","2015-03-25",10.34
"2072","2015-03-26",10.36
"2073","2015-03-27",10.75
"2074","2015-03-30",10.77
"2075","2015-03-31",10.76
"2076","2015-04-01",11.07
"2077","2015-04-02",11.08
"2078","2015-04-06",11.11
"2079","2015-04-07",11
"2080","2015-04-08",11
"2081","2015-04-09",11.03
"2082","2015-04-10",11.12
"2083","2015-04-13",11.12
"2084","2015-04-14",11.05
"2085","2015-04-15",11.22
"2086","2015-04-16",11.15
"2087","2015-04-17",11.13
"2088","2015-04-20",11.07
"2089","2015-04-21",11.14
"2090","2015-04-22",11.13
"2091","2015-04-23",11.11
"2092","2015-04-24",11.16
"2093","2015-04-27",11.32
"2094","2015-04-28",11.34
"2095","2015-04-29",12.07
"2096","2015-04-30",11.95
"2097","2015-05-01",11.9
"2098","2015-05-04",11.93
"2099","2015-05-05",11.88
"2100","2015-05-06",11.7
"2101","2015-05-07",11.81
"2102","2015-05-08",11.92
"2103","2015-05-11",11.91
"2104","2015-05-12",11.95
"2105","2015-05-13",11.76
"2106","2015-05-14",11.73
"2107","2015-05-15",11.86
"2108","2015-05-18",11.73
"2109","2015-05-19",11.78
"2110","2015-05-20",11.7
"2111","2015-05-21",11.67
"2112","2015-05-22",11.67
"2113","2015-05-26",11.47
"2114","2015-05-27",11.33
"2115","2015-05-28",11.3
"2116","2015-05-29",11.41
"2117","2015-06-01",11.23
"2118","2015-06-02",11.13
"2119","2015-06-03",10.93
"2120","2015-06-04",10.84
"2121","2015-06-05",10.94
"2122","2015-06-08",10.92
"2123","2015-06-09",10.93
"2124","2015-06-10",10.92
"2125","2015-06-11",10.9
"2126","2015-06-12",10.77
"2127","2015-06-15",10.7
"2128","2015-06-16",10.5
"2129","2015-06-17",10.5
"2130","2015-06-18",10.67
"2131","2015-06-19",10.67
"2132","2015-06-22",10.89
"2133","2015-06-23",11.02
"2134","2015-06-24",11.03
"2135","2015-06-25",11
"2136","2015-06-26",10.66
"2137","2015-06-29",10.76
"2138","2015-06-30",10.87
"2139","2015-07-01",10.93
"2140","2015-07-02",10.85
"2141","2015-07-06",10.68
"2142","2015-07-07",10.68
"2143","2015-07-08",10.46
"2144","2015-07-09",10.43
"2145","2015-07-10",10.44
"2146","2015-07-13",10.3
"2147","2015-07-14",10.44
"2148","2015-07-15",10.41
"2149","2015-07-16",10.4
"2150","2015-07-17",10.44
"2151","2015-07-20",10.36
"2152","2015-07-21",10.48
"2153","2015-07-22",10.35
"2154","2015-07-23",10.47
"2155","2015-07-24",10.47
"2156","2015-07-27",10.49
"2157","2015-07-28",10.44
"2158","2015-07-29",10.26
"2159","2015-07-30",10.16
"2160","2015-07-31",10.01
"2161","2015-08-03",9.8
"2162","2015-08-04",9.98
"2163","2015-08-05",10.37
"2164","2015-08-06",10.1
"2165","2015-08-07",10.09
"2166","2015-08-10",10
"2167","2015-08-11",9.95
"2168","2015-08-12",9.92
"2169","2015-08-13",9.9
"2170","2015-08-14",9.96
"2171","2015-08-17",10.12
"2172","2015-08-18",10.26
"2173","2015-08-19",10.65
"2174","2015-08-20",10.47
"2175","2015-08-21",10.3
"2176","2015-08-24",10.03
"2177","2015-08-25",9.99
"2178","2015-08-26",10.07
"2179","2015-08-27",10.02
"2180","2015-08-28",10.42
"2181","2015-08-31",10.4
"2182","2015-09-01",10.34
"2183","2015-09-02",10.33
"2184","2015-09-03",10.24
"2185","2015-09-04",10
"2186","2015-09-08",10.38
"2187","2015-09-09",10.13
"2188","2015-09-10",10.18
"2189","2015-09-11",10.1
"2190","2015-09-14",10.11
"2191","2015-09-15",10.08
"2192","2015-09-16",10.08
"2193","2015-09-17",10.18
"2194","2015-09-18",10.06
"2195","2015-09-21",10.06
"2196","2015-09-22",10.02
"2197","2015-09-23",9.91
"2198","2015-09-24",9.98
"2199","2015-09-25",10.08
"2200","2015-09-28",10.25
"2201","2015-09-29",9.99
"2202","2015-09-30",10.02
"2203","2015-10-01",9.93
"2204","2015-10-02",9.96
"2205","2015-10-05",9.92
"2206","2015-10-06",10
"2207","2015-10-07",9.98
"2208","2015-10-08",9.98
"2209","2015-10-09",9.97
"2210","2015-10-12",8.73
"2211","2015-10-13",8.61
"2212","2015-10-14",8.43
"2213","2015-10-15",8.3
"2214","2015-10-16",8.3
"2215","2015-10-19",8.06
"2216","2015-10-20",8.28
"2217","2015-10-21",8.19
"2218","2015-10-22",8.02
"2219","2015-10-23",8.01
"2220","2015-10-26",7.96
"2221","2015-10-27",7.96
"2222","2015-10-28",7.94
"2223","2015-10-29",7.95
"2224","2015-10-30",8.33
"2225","2015-11-02",8.34
"2226","2015-11-03",8.27
"2227","2015-11-04",8.24
"2228","2015-11-05",8.18
"2229","2015-11-06",8.03
"2230","2015-11-09",7.89
"2231","2015-11-10",7.9
"2232","2015-11-11",7.79
"2233","2015-11-12",7.75
"2234","2015-11-13",7.7
"2235","2015-11-16",7.67
"2236","2015-11-17",7.69
"2237","2015-11-18",7.71
"2238","2015-11-19",7.71
"2239","2015-11-20",7.8
"2240","2015-11-23",7.8
"2241","2015-11-24",7.8
"2242","2015-11-25",7.92
"2243","2015-11-27",7.86
"2244","2015-11-30",7.86
"2245","2015-12-01",7.96
"2246","2015-12-02",7.93
"2247","2015-12-03",7.81
"2248","2015-12-04",7.82
"2249","2015-12-07",7.77
"2250","2015-12-08",7.68
"2251","2015-12-09",7.68
"2252","2015-12-10",7.67
"2253","2015-12-11",7.62
"2254","2015-12-14",7.74
"2255","2015-12-15",7.61
"2256","2015-12-16",7.62
"2257","2015-12-17",7.59
"2258","2015-12-18",7.52
"2259","2015-12-21",7.5
"2260","2015-12-22",7.68
"2261","2015-12-23",7.81
"2262","2015-12-24",7.78
"2263","2015-12-28",7.69
"2264","2015-12-29",7.68
"2265","2015-12-30",7.6
"2266","2015-12-31",7.6
"2267","2016-01-04",7.76
"2268","2016-01-05",7.53
"2269","2016-01-06",7.54
"2270","2016-01-07",7.26
"2271","2016-01-08",6.92
"2272","2016-01-11",7.06
"2273","2016-01-12",7.29
"2274","2016-01-13",7.05
"2275","2016-01-14",7.13
"2276","2016-01-15",6.96
"2277","2016-01-19",6.55
"2278","2016-01-20",6.47
"2279","2016-01-21",6.5
"2280","2016-01-22",6.63
"2281","2016-01-25",6.45
"2282","2016-01-26",6.56
"2283","2016-01-27",7.56
"2284","2016-01-28",7.48
"2285","2016-01-29",7.58
"2286","2016-02-01",7.97
"2287","2016-02-02",7.92
"2288","2016-02-03",7.79
"2289","2016-02-04",7.97
"2290","2016-02-05",7.53
"2291","2016-02-08",7.57
"2292","2016-02-09",7.57
"2293","2016-02-10",7.4
"2294","2016-02-11",7.28
"2295","2016-02-12",7.45
"2296","2016-02-16",7.5
"2297","2016-02-17",7.68
"2298","2016-02-18",7.8
"2299","2016-02-19",7.94
"2300","2016-02-22",8.35
"2301","2016-02-23",8.05
"2302","2016-02-24",8
"2303","2016-02-25",7.87
"2304","2016-02-26",7.7
"2305","2016-02-29",7.18
"2306","2016-03-01",7.39
"2307","2016-03-02",7.33
"2308","2016-03-03",7.31
"2309","2016-03-04",7.36
"2310","2016-03-07",7.41
"2311","2016-03-08",7.27
"2312","2016-03-09",7.16
"2313","2016-03-10",7.13
"2314","2016-03-11",7.14
"2315","2016-03-14",7.13
"2316","2016-03-15",7.01
"2317","2016-03-16",7.02
"2318","2016-03-17",7.25
"2319","2016-03-18",7.13
"2320","2016-03-21",7.05
"2321","2016-03-22",7
"2322","2016-03-23",6.97
"2323","2016-03-24",6.97
"2324","2016-03-28",6.91
"2325","2016-03-29",7.03
"2326","2016-03-30",7.07
"2327","2016-03-31",7.15
"2328","2016-04-01",7.14
"2329","2016-04-04",7.02
"2330","2016-04-05",7
"2331","2016-04-06",7.01
"2332","2016-04-07",7.11
"2333","2016-04-08",7.27
"2334","2016-04-11",7.25
"2335","2016-04-12",7.27
"2336","2016-04-13",7.42
"2337","2016-04-14",7.46
"2338","2016-04-15",7.45
"2339","2016-04-18",7.49
"2340","2016-04-19",7.55
"2341","2016-04-20",7.57
"2342","2016-04-21",7.36
"2343","2016-04-22",7.36
"2344","2016-04-25",7.24
"2345","2016-04-26",7.19
"2346","2016-04-27",7.17
"2347","2016-04-28",7.15
"2348","2016-04-29",7.13
"2349","2016-05-02",7.12
"2350","2016-05-03",7.08
"2351","2016-05-04",7.07
"2352","2016-05-05",7.04
"2353","2016-05-06",7.03
"2354","2016-05-09",7.02
"2355","2016-05-10",7
"2356","2016-05-11",7.63
"2357","2016-05-12",7.6
"2358","2016-05-13",7.5
"2359","2016-05-16",7.49
"2360","2016-05-17",7.39
"2361","2016-05-18",7.41
"2362","2016-05-19",7.44
"2363","2016-05-20",7.49
"2364","2016-05-23",7.62
"2365","2016-05-24",7.51
"2366","2016-05-25",7.59
"2367","2016-05-26",7.62
"2368","2016-05-27",7.91
"2369","2016-05-31",8.91
"2370","2016-06-01",8.31
"2371","2016-06-02",8.51
"2372","2016-06-03",8.36
"2373","2016-06-06",8.82
"2374","2016-06-07",8.45
"2375","2016-06-08",8.3
"2376","2016-06-09",8.18
"2377","2016-06-10",7.96
"2378","2016-06-13",7.58
"2379","2016-06-14",7.43
"2380","2016-06-15",7.46
"2381","2016-06-16",7.46
"2382","2016-06-17",7.34
"2383","2016-06-20",7.39
"2384","2016-06-21",7.4
"2385","2016-06-22",7.41
"2386","2016-06-23",7.51
"2387","2016-06-24",7.37
"2388","2016-06-27",7.12
"2389","2016-06-28",7.19
"2390","2016-06-29",7.28
"2391","2016-06-30",7.53
"2392","2016-07-01",7.39
"2393","2016-07-05",7.32
"2394","2016-07-06",7.3
"2395","2016-07-07",7.37
"2396","2016-07-08",7.44
"2397","2016-07-11",7.46
"2398","2016-07-12",7.45
"2399","2016-07-13",7.43
"2400","2016-07-14",7.39
"2401","2016-07-15",7.46
"2402","2016-07-18",7.47
"2403","2016-07-19",7.5
"2404","2016-07-20",7.62
"2405","2016-07-21",7.71
"2406","2016-07-22",7.89
"2407","2016-07-25",8.17
"2408","2016-07-26",8.18
"2409","2016-07-27",7.95
"2410","2016-07-28",7.72
"2411","2016-07-29",7.54
"2412","2016-08-01",7.55
"2413","2016-08-02",7.51
"2414","2016-08-03",7.55
"2415","2016-08-04",7.57
"2416","2016-08-05",7.55
"2417","2016-08-08",7.69
"2418","2016-08-09",7.61
"2419","2016-08-10",7.56
"2420","2016-08-11",7.47
"2421","2016-08-12",7.43
"2422","2016-08-15",7.46
"2423","2016-08-16",7.49
"2424","2016-08-17",7.56
"2425","2016-08-18",7.8
"2426","2016-08-19",7.73
"2427","2016-08-22",7.57
"2428","2016-08-23",7.55
"2429","2016-08-24",7.59
"2430","2016-08-25",7.54
"2431","2016-08-26",7.53
"2432","2016-08-29",7.5
"2433","2016-08-30",7.57
"2434","2016-08-31",7.51
"2435","2016-09-01",7.6
"2436","2016-09-02",7.8
"2437","2016-09-06",7.73
"2438","2016-09-07",7.68
"2439","2016-09-08",7.54
"2440","2016-09-09",7.32
"2441","2016-09-12",7.44
"2442","2016-09-13",7.46
"2443","2016-09-14",7.35
"2444","2016-09-15",7.34
"2445","2016-09-16",7.4
"2446","2016-09-19",7.4
"2447","2016-09-20",7.35
"2448","2016-09-21",7.38
"2449","2016-09-22",7.41
"2450","2016-09-23",7.42
"2451","2016-09-26",7.35
"2452","2016-09-27",7.35
"2453","2016-09-28",7.4
"2454","2016-09-29",7.46
"2455","2016-09-30",7.45
"2456","2016-10-03",7.61
"2457","2016-10-04",7.69
"2458","2016-10-05",7.79
"2459","2016-10-06",7.74
"2460","2016-10-07",7.78
"2461","2016-10-10",7.78
"2462","2016-10-11",7.74
"2463","2016-10-12",7.74
"2464","2016-10-13",7.69
"2465","2016-10-14",7.7
"2466","2016-10-17",7.72
"2467","2016-10-18",7.71
"2468","2016-10-19",7.75
"2469","2016-10-20",7.74
"2470","2016-10-21",7.82
"2471","2016-10-24",7.99
"2472","2016-10-25",8.04
"2473","2016-10-26",8.03
"2474","2016-10-27",8.12
"2475","2016-10-28",8.04
"2476","2016-10-31",7.72
"2477","2016-11-01",7.74
"2478","2016-11-02",7.23
"2479","2016-11-03",7.23
"2480","2016-11-04",7.26
"2481","2016-11-07",7.27
"2482","2016-11-08",7.23
"2483","2016-11-09",7.23
"2484","2016-11-10",7.24
"2485","2016-11-11",7.69
"2486","2016-11-14",7.58
"2487","2016-11-15",7.62
"2488","2016-11-16",7.6
"2489","2016-11-17",7.63
"2490","2016-11-18",7.6
"2491","2016-11-21",7.59
"2492","2016-11-22",7.54
"2493","2016-11-23",7.57
"2494","2016-11-25",7.59
"2495","2016-11-28",7.6
"2496","2016-11-29",7.67
"2497","2016-11-30",7.73
"2498","2016-12-01",7.77
"2499","2016-12-02",7.8
"2500","2016-12-05",7.76
"2501","2016-12-06",7.86
"2502","2016-12-07",8
"2503","2016-12-08",8.04
"2504","2016-12-09",8.02
"2505","2016-12-12",7.96
"2506","2016-12-13",7.85
"2507","2016-12-14",7.77
"2508","2016-12-15",7.71
"2509","2016-12-16",7.7
"2510","2016-12-19",7.71
"2511","2016-12-20",7.9
"2512","2016-12-21",7.86
"2513","2016-12-22",7.76
"2514","2016-12-23",7.82
"2515","2016-12-27",7.8
"2516","2016-12-28",7.76
"2517","2016-12-29",7.85
"2518","2016-12-30",7.82
"2519","2017-01-03",7.82
"2520","2017-01-04",8.05
"2521","2017-01-05",8.06
"2522","2017-01-06",8.14
"2523","2017-01-09",8.15
"2524","2017-01-10",8.16
"2525","2017-01-11",8.1
"2526","2017-01-12",8.17
"2527","2017-01-13",8.11
"2528","2017-01-17",8.16
"2529","2017-01-18",8.1
"2530","2017-01-19",8.1
"2531","2017-01-20",8.1
"2532","2017-01-23",8.02
"2533","2017-01-24",8.05
"2534","2017-01-25",8.14
"2535","2017-01-26",8.1
"2536","2017-01-27",8.04
"2537","2017-01-30",7.88
"2538","2017-01-31",7.94
"2539","2017-02-01",7.48
"2540","2017-02-02",7.53
"2541","2017-02-03",7.6
"2542","2017-02-06",7.68
"2543","2017-02-07",7.68
"2544","2017-02-08",7.68
"2545","2017-02-09",7.71
"2546","2017-02-10",7.73
"2547","2017-02-13",7.73
"2548","2017-02-14",7.56
"2549","2017-02-15",7.42
"2550","2017-02-16",7.36
"2551","2017-02-17",7.33
"2552","2017-02-21",7.36
"2553","2017-02-22",7.26
"2554","2017-02-23",7.26
"2555","2017-02-24",7.26
"2556","2017-02-27",7.27
"2557","2017-02-28",7.25
"2558","2017-03-01",7.24
"2559","2017-03-02",7.25
"2560","2017-03-03",7.25
"2561","2017-03-06",7.24
"2562","2017-03-07",7.21
"2563","2017-03-08",7.15
"2564","2017-03-09",7.1
"2565","2017-03-10",7.09
"2566","2017-03-13",7.11
"2567","2017-03-14",7.09
"2568","2017-03-15",7.16
"2569","2017-03-16",7.29
"2570","2017-03-17",7.26
"2571","2017-03-20",7.24
"2572","2017-03-21",7.18
"2573","2017-03-22",7.1
"2574","2017-03-23",7.21
"2575","2017-03-24",7.21
"2576","2017-03-27",7.21
"2577","2017-03-28",7.27
"2578","2017-03-29",7.32
"2579","2017-03-30",7.22
"2580","2017-03-31",7.34
"2581","2017-04-03",7.26
"2582","2017-04-04",7.17
"2583","2017-04-05",7.21
"2584","2017-04-06",7.24
"2585","2017-04-07",7.19
"2586","2017-04-10",7.25
"2587","2017-04-11",7.26
"2588","2017-04-12",7.26
"2589","2017-04-13",7.17
"2590","2017-04-17",7.4
"2591","2017-04-18",7.43
"2592","2017-04-19",7.25
"2593","2017-04-20",7.3
"2594","2017-04-21",7.11
"2595","2017-04-24",7.17
"2596","2017-04-25",7.22
"2597","2017-04-26",7.26
"2598","2017-04-27",7.33
"2599","2017-04-28",7.87
"2600","2017-05-01",7.85
"2601","2017-05-02",7.75
"2602","2017-05-03",6.93
"2603","2017-05-04",6.94
"2604","2017-05-05",6.86
"2605","2017-05-08",6.89
"2606","2017-05-09",6.89
"2607","2017-05-10",6.88
"2608","2017-05-11",6.87
"2609","2017-05-12",6.88
"2610","2017-05-15",6.84
"2611","2017-05-16",6.85
"2612","2017-05-17",6.83
"2613","2017-05-18",6.8
"2614","2017-05-19",6.81
"2615","2017-05-22",6.79
"2616","2017-05-23",6.74
"2617","2017-05-24",6.73
"2618","2017-05-25",6.78
"2619","2017-05-26",6.74
"2620","2017-05-30",6.84
"2621","2017-05-31",6.78
"2622","2017-06-01",6.77
"2623","2017-06-02",6.73
"2624","2017-06-05",6.76
"2625","2017-06-06",6.75
"2626","2017-06-07",6.74
"2627","2017-06-08",6.78
"2628","2017-06-09",6.74
"2629","2017-06-12",6.77
"2630","2017-06-13",6.83
"2631","2017-06-14",6.86
"2632","2017-06-15",6.81
"2633","2017-06-16",6.8
"2634","2017-06-19",6.75
"2635","2017-06-20",6.74
"2636","2017-06-21",6.75
"2637","2017-06-22",6.77
"2638","2017-06-23",6.87
"2639","2017-06-26",6.86
"2640","2017-06-27",7.04
"2641","2017-06-28",7.22
"2642","2017-06-29",7.17
"2643","2017-06-30",7.09
"2644","2017-07-03",7
"2645","2017-07-05",7.01
"2646","2017-07-06",7
"2647","2017-07-07",7.16
"2648","2017-07-10",7.19
"2649","2017-07-11",7.13
"2650","2017-07-12",7.1
"2651","2017-07-13",7.1
"2652","2017-07-14",7.17
"2653","2017-07-17",7.16
"2654","2017-07-18",7.25
"2655","2017-07-19",7.28
"2656","2017-07-20",7.27
"2657","2017-07-21",7.26
"2658","2017-07-24",7.26
"2659","2017-07-25",7.25
"2660","2017-07-26",7.28
"2661","2017-07-27",7.3
"2662","2017-07-28",7.26
"2663","2017-07-31",7.32
"2664","2017-08-01",7.35
"2665","2017-08-02",7.35
"2666","2017-08-03",7.2
"2667","2017-08-04",7.14
"2668","2017-08-07",6.99
"2669","2017-08-08",7.01
"2670","2017-08-09",6.92
"2671","2017-08-10",6.89
"2672","2017-08-11",6.9
"2673","2017-08-14",6.87
"2674","2017-08-15",6.83
"2675","2017-08-16",6.77
"2676","2017-08-17",6.7
"2677","2017-08-18",6.74
"2678","2017-08-21",6.71
"2679","2017-08-22",6.71
"2680","2017-08-23",6.74
"2681","2017-08-24",6.86
"2682","2017-08-25",6.94
"2683","2017-08-28",7.08
"2684","2017-08-29",7.08
"2685","2017-08-30",7.01
"2686","2017-08-31",7.11
"2687","2017-09-01",7.01
"2688","2017-09-05",7.01
"2689","2017-09-06",6.81
"2690","2017-09-07",6.86
"2691","2017-09-08",6.87
"2692","2017-09-11",6.87
"2693","2017-09-12",6.83
"2694","2017-09-13",6.8
"2695","2017-09-14",6.82
"2696","2017-09-15",6.94
"2697","2017-09-18",6.88
"2698","2017-09-19",6.86
"2699","2017-09-20",6.86
"2700","2017-09-21",6.84
"2701","2017-09-22",6.98
"2702","2017-09-25",6.9
"2703","2017-09-26",6.95
"2704","2017-09-27",7.02
"2705","2017-09-28",7.01
"2706","2017-09-29",7.21
"2707","2017-10-02",7.1
"2708","2017-10-03",7.04
"2709","2017-10-04",7
"2710","2017-10-05",6.93
"2711","2017-10-06",6.87
"2712","2017-10-09",6.93
"2713","2017-10-10",6.87
"2714","2017-10-11",6.91
"2715","2017-10-12",6.9
"2716","2017-10-13",6.94
"2717","2017-10-16",6.87
"2718","2017-10-17",6.9
"2719","2017-10-18",6.79
"2720","2017-10-19",6.91
"2721","2017-10-20",6.91
"2722","2017-10-23",7.16
"2723","2017-10-24",7.15
"2724","2017-10-25",6.97
"2725","2017-10-26",6.97
"2726","2017-10-27",7.09
"2727","2017-10-30",7.06
"2728","2017-10-31",7.58
"2729","2017-11-01",7.8
"2730","2017-11-02",7.52
"2731","2017-11-03",7.42
"2732","2017-11-06",7.37
"2733","2017-11-07",7.39
"2734","2017-11-08",7.46
"2735","2017-11-09",7.54
"2736","2017-11-10",7.54
"2737","2017-11-13",7.66
"2738","2017-11-14",7.68
"2739","2017-11-15",7.65
"2740","2017-11-16",7.78
"2741","2017-11-17",7.76
"2742","2017-11-20",7.79
"2743","2017-11-21",7.78
"2744","2017-11-22",7.93
"2745","2017-11-24",7.93
"2746","2017-11-27",7.74
"2747","2017-11-28",7.67
"2748","2017-11-29",7.59
"2749","2017-11-30",7.58
"2750","2017-12-01",7.59
"2751","2017-12-04",7.05
"2752","2017-12-05",6.89
"2753","2017-12-06",6.94
"2754","2017-12-07",6.99
"2755","2017-12-08",6.94
"2756","2017-12-11",6.98
"2757","2017-12-12",7
"2758","2017-12-13",6.98
"2759","2017-12-14",6.97
"2760","2017-12-15",6.92
"2761","2017-12-18",6.98
"2762","2017-12-19",6.92
"2763","2017-12-20",6.82
"2764","2017-12-21",6.81
"2765","2017-12-22",6.83
"2766","2017-12-26",6.81
"2767","2017-12-27",6.99
"2768","2017-12-28",6.97
"2769","2017-12-29",6.82
"2770","2018-01-02",6.89
"2771","2018-01-03",6.87
"2772","2018-01-04",6.89
"2773","2018-01-05",6.91
"2774","2018-01-08",6.96
"2775","2018-01-09",6.93
"2776","2018-01-10",6.91
"2777","2018-01-11",7.13
"2778","2018-01-12",7.2
"2779","2018-01-16",7.24
"2780","2018-01-17",7.2
"2781","2018-01-18",7.16
"2782","2018-01-19",7.14
"2783","2018-01-22",7.11
"2784","2018-01-23",7.08
"2785","2018-01-24",7.15
"2786","2018-01-25",7.06
"2787","2018-01-26",7.07
"2788","2018-01-29",7.02
"2789","2018-01-30",6.97
"2790","2018-01-31",7.17
"2791","2018-02-01",7.21
"2792","2018-02-02",7.24
"2793","2018-02-05",7.06
"2794","2018-02-06",7.05
"2795","2018-02-07",7.15
"2796","2018-02-08",7.13
"2797","2018-02-09",7.16
"2798","2018-02-12",7.11
"2799","2018-02-13",7.11
"2800","2018-02-14",7.13
"2801","2018-02-15",7.2
"2802","2018-02-16",7.23
"2803","2018-02-20",7.15
"2804","2018-02-21",7.13
"2805","2018-02-22",7.18
"2806","2018-02-23",7.21
"2807","2018-02-26",7.25
"2808","2018-02-27",7.2
"2809","2018-02-28",7.18
"2810","2018-03-01",7.03
"2811","2018-03-02",7.18
"2812","2018-03-05",7.17
"2813","2018-03-06",7.07
"2814","2018-03-07",7.11
"2815","2018-03-08",7.06
"2816","2018-03-09",7.12
"2817","2018-03-12",7.07
"2818","2018-03-13",7.08
"2819","2018-03-14",7.09
"2820","2018-03-15",7.13
"2821","2018-03-16",7.21
"2822","2018-03-19",7.18
"2823","2018-03-20",7.12
"2824","2018-03-21",7.05
"2825","2018-03-22",6.97
"2826","2018-03-23",6.99
"2827","2018-03-26",6.92
"2828","2018-03-27",6.86
"2829","2018-03-28",6.83
"2830","2018-03-29",6.96
"2831","2018-04-02",6.97
"2832","2018-04-03",6.87
"2833","2018-04-04",6.95
"2834","2018-04-05",6.96
"2835","2018-04-06",6.9
"2836","2018-04-09",6.88
"2837","2018-04-10",6.9
"2838","2018-04-11",6.92
"2839","2018-04-12",6.93
"2840","2018-04-13",7.18
"2841","2018-04-16",7.11
"2842","2018-04-17",7.13
"2843","2018-04-18",7.11
"2844","2018-04-19",7.11
"2845","2018-04-20",7.14
"2846","2018-04-23",7.08
"2847","2018-04-24",7.1
"2848","2018-04-25",7.11
"2849","2018-04-26",7.02
"2850","2018-04-27",7.09
"2851","2018-04-30",7.03
"2852","2018-05-01",7.08
"2853","2018-05-02",7.43
"2854","2018-05-03",7.49
"2855","2018-05-04",7.84
"2856","2018-05-07",7.89
"2857","2018-05-08",8.05
"2858","2018-05-09",8.32
"2859","2018-05-10",8.26
"2860","2018-05-11",8.25
"2861","2018-05-14",8.38
"2862","2018-05-15",8.24
"2863","2018-05-16",8.26
"2864","2018-05-17",8.16
"2865","2018-05-18",8.29
"2866","2018-05-21",8.23
"2867","2018-05-22",8.17
"2868","2018-05-23",8.2
"2869","2018-05-24",8.23
"2870","2018-05-25",8.33
