"","date","TREE"
"1903","2016-03-03",89.889999
"1904","2016-03-04",90.400002
"1905","2016-03-07",90
"1906","2016-03-08",85.190002
"1907","2016-03-09",85.599998
"1908","2016-03-10",82.169998
"1909","2016-03-11",86.019997
"1910","2016-03-14",88.169998
"1911","2016-03-15",89.959999
"1912","2016-03-16",91.400002
"1913","2016-03-17",95.779999
"1914","2016-03-18",93.260002
"1915","2016-03-21",92.169998
"1916","2016-03-22",94.809998
"1917","2016-03-23",92.360001
"1918","2016-03-24",95.099998
"1919","2016-03-28",94.330002
"1920","2016-03-29",94.269997
"1921","2016-03-30",92.68
"1922","2016-03-31",97.779999
"1923","2016-04-01",97.389999
"1924","2016-04-04",102.18
"1925","2016-04-05",99.029999
"1926","2016-04-06",101.370003
"1927","2016-04-07",99.260002
"1928","2016-04-08",99.900002
"1929","2016-04-11",94.919998
"1930","2016-04-12",93.860001
"1931","2016-04-13",98.860001
"1932","2016-04-14",97
"1933","2016-04-15",97.639999
"1934","2016-04-18",101.370003
"1935","2016-04-19",102.949997
"1936","2016-04-20",101.849998
"1937","2016-04-21",99.349998
"1938","2016-04-22",93.919998
"1939","2016-04-25",90.860001
"1940","2016-04-26",89.489998
"1941","2016-04-27",91.260002
"1942","2016-04-28",87.830002
"1943","2016-04-29",89.470001
"1944","2016-05-02",92.389999
"1945","2016-05-03",85.18
"1946","2016-05-04",82.620003
"1947","2016-05-05",79.43
"1948","2016-05-06",75.559998
"1949","2016-05-09",73.339996
"1950","2016-05-10",73.540001
"1951","2016-05-11",70.720001
"1952","2016-05-12",67.139999
"1953","2016-05-13",69.690002
"1954","2016-05-16",70.470001
"1955","2016-05-17",67.400002
"1956","2016-05-18",70.010002
"1957","2016-05-19",69.5
"1958","2016-05-20",69.040001
"1959","2016-05-23",74.620003
"1960","2016-05-24",81
"1961","2016-05-25",78.099998
"1962","2016-05-26",79.519997
"1963","2016-05-27",81.089996
"1964","2016-05-31",83.25
"1965","2016-06-01",83.959999
"1966","2016-06-02",87.849998
"1967","2016-06-03",85.980003
"1968","2016-06-06",88.029999
"1969","2016-06-07",89.510002
"1970","2016-06-08",91.150002
"1971","2016-06-09",87.93
"1972","2016-06-10",85.769997
"1973","2016-06-13",81.419998
"1974","2016-06-14",74.129997
"1975","2016-06-15",74.260002
"1976","2016-06-16",74.160004
"1977","2016-06-17",72.25
"1978","2016-06-20",76.959999
"1979","2016-06-21",76.120003
"1980","2016-06-22",76.459999
"1981","2016-06-23",79.230003
"1982","2016-06-24",78.400002
"1983","2016-06-27",79.440002
"1984","2016-06-28",81.239998
"1985","2016-06-29",84.720001
"1986","2016-06-30",88.330002
"1987","2016-07-01",92.839996
"1988","2016-07-05",92.110001
"1989","2016-07-06",95.209999
"1990","2016-07-07",93.110001
"1991","2016-07-08",95.760002
"1992","2016-07-11",96.370003
"1993","2016-07-12",96.150002
"1994","2016-07-13",98.900002
"1995","2016-07-14",102.709999
"1996","2016-07-15",102.290001
"1997","2016-07-18",102.900002
"1998","2016-07-19",101.5
"1999","2016-07-20",95.370003
"2000","2016-07-21",94.93
"2001","2016-07-22",97.410004
"2002","2016-07-25",98.129997
"2003","2016-07-26",95.349998
"2004","2016-07-27",95.5
"2005","2016-07-28",102.290001
"2006","2016-07-29",100.980003
"2007","2016-08-01",102.339996
"2008","2016-08-02",99.339996
"2009","2016-08-03",102.379997
"2010","2016-08-04",106.57
"2011","2016-08-05",110.019997
"2012","2016-08-08",108.169998
"2013","2016-08-09",110.620003
"2014","2016-08-10",111.599998
"2015","2016-08-11",110.769997
"2016","2016-08-12",110.349998
"2017","2016-08-15",110.389999
"2018","2016-08-16",106.239998
"2019","2016-08-17",103.580002
"2020","2016-08-18",103.790001
"2021","2016-08-19",102.919998
"2022","2016-08-22",102.330002
"2023","2016-08-23",107.050003
"2024","2016-08-24",102.559998
"2025","2016-08-25",102.410004
"2026","2016-08-26",100.68
"2027","2016-08-29",101.669998
"2028","2016-08-30",101.029999
"2029","2016-08-31",97
"2030","2016-09-01",95.339996
"2031","2016-09-02",95.690002
"2032","2016-09-06",95.080002
"2033","2016-09-07",98.160004
"2034","2016-09-08",100.489998
"2035","2016-09-09",101.550003
"2036","2016-09-12",103.07
"2037","2016-09-13",98.150002
"2038","2016-09-14",96.470001
"2039","2016-09-15",96.279999
"2040","2016-09-16",95.629997
"2041","2016-09-19",92.57
"2042","2016-09-20",88.93
"2043","2016-09-21",89.32
"2044","2016-09-22",93.989998
"2045","2016-09-23",92.139999
"2046","2016-09-26",91.830002
"2047","2016-09-27",93.190002
"2048","2016-09-28",96.160004
"2049","2016-09-29",96.120003
"2050","2016-09-30",96.910004
"2051","2016-10-03",97.160004
"2052","2016-10-04",97.620003
"2053","2016-10-05",94.870003
"2054","2016-10-06",91.779999
"2055","2016-10-07",91.019997
"2056","2016-10-10",91.949997
"2057","2016-10-11",90.580002
"2058","2016-10-12",90.550003
"2059","2016-10-13",89.339996
"2060","2016-10-14",88.870003
"2061","2016-10-17",87.790001
"2062","2016-10-18",88.760002
"2063","2016-10-19",91.480003
"2064","2016-10-20",88.440002
"2065","2016-10-21",89.279999
"2066","2016-10-24",90.879997
"2067","2016-10-25",89.150002
"2068","2016-10-26",91.269997
"2069","2016-10-27",77.07
"2070","2016-10-28",77.730003
"2071","2016-10-31",79.849998
"2072","2016-11-01",80.599998
"2073","2016-11-02",80.800003
"2074","2016-11-03",79.849998
"2075","2016-11-04",81.550003
"2076","2016-11-07",83.599998
"2077","2016-11-08",83.400002
"2078","2016-11-09",87.550003
"2079","2016-11-10",90.5
"2080","2016-11-11",95.150002
"2081","2016-11-14",95.5
"2082","2016-11-15",93.699997
"2083","2016-11-16",88.150002
"2084","2016-11-17",93.199997
"2085","2016-11-18",100
"2086","2016-11-21",102.550003
"2087","2016-11-22",105.5
"2088","2016-11-23",106.550003
"2089","2016-11-25",107.800003
"2090","2016-11-28",106.099998
"2091","2016-11-29",101.400002
"2092","2016-11-30",104.800003
"2093","2016-12-01",101.650002
"2094","2016-12-02",98.849998
"2095","2016-12-05",99.25
"2096","2016-12-06",99.849998
"2097","2016-12-07",100.199997
"2098","2016-12-08",105
"2099","2016-12-09",105.300003
"2100","2016-12-12",102.699997
"2101","2016-12-13",102.150002
"2102","2016-12-14",102.949997
"2103","2016-12-15",104.199997
"2104","2016-12-16",105.800003
"2105","2016-12-19",107.400002
"2106","2016-12-20",108.599998
"2107","2016-12-21",106.650002
"2108","2016-12-22",103.300003
"2109","2016-12-23",102.699997
"2110","2016-12-27",103.349998
"2111","2016-12-28",100.949997
"2112","2016-12-29",100.300003
"2113","2016-12-30",101.349998
"2114","2017-01-03",98.349998
"2115","2017-01-04",104.050003
"2116","2017-01-05",102
"2117","2017-01-06",100.75
"2118","2017-01-09",101.449997
"2119","2017-01-10",105.050003
"2120","2017-01-11",104.25
"2121","2017-01-12",103.75
"2122","2017-01-13",104.599998
"2123","2017-01-17",104.900002
"2124","2017-01-18",105.949997
"2125","2017-01-19",106
"2126","2017-01-20",105.650002
"2127","2017-01-23",104.150002
"2128","2017-01-24",106.349998
"2129","2017-01-25",105.800003
"2130","2017-01-26",106.099998
"2131","2017-01-27",110.800003
"2132","2017-01-30",110.900002
"2133","2017-01-31",111.900002
"2134","2017-02-01",111
"2135","2017-02-02",111.900002
"2136","2017-02-03",114.599998
"2137","2017-02-06",113.699997
"2138","2017-02-07",113.5
"2139","2017-02-08",115.949997
"2140","2017-02-09",116.800003
"2141","2017-02-10",117
"2142","2017-02-13",115.800003
"2143","2017-02-14",117.949997
"2144","2017-02-15",114.400002
"2145","2017-02-16",113.650002
"2146","2017-02-17",112.949997
"2147","2017-02-21",113.599998
"2148","2017-02-22",112.150002
"2149","2017-02-23",122.25
"2150","2017-02-24",123.400002
"2151","2017-02-27",121.800003
"2152","2017-02-28",118.400002
"2153","2017-03-01",119.300003
"2154","2017-03-02",117.199997
"2155","2017-03-03",119.099998
"2156","2017-03-06",118.400002
"2157","2017-03-07",117.25
"2158","2017-03-08",116.449997
"2159","2017-03-09",115.400002
"2160","2017-03-10",118.900002
"2161","2017-03-13",120.900002
"2162","2017-03-14",120.699997
"2163","2017-03-15",121.199997
"2164","2017-03-16",123.900002
"2165","2017-03-17",124
"2166","2017-03-20",122.550003
"2167","2017-03-21",116.650002
"2168","2017-03-22",117.5
"2169","2017-03-23",118.75
"2170","2017-03-24",118.849998
"2171","2017-03-27",119.699997
"2172","2017-03-28",124.150002
"2173","2017-03-29",123.699997
"2174","2017-03-30",125.75
"2175","2017-03-31",125.349998
"2176","2017-04-03",121.800003
"2177","2017-04-04",118.599998
"2178","2017-04-05",117.800003
"2179","2017-04-06",121.5
"2180","2017-04-07",122.650002
"2181","2017-04-10",119.400002
"2182","2017-04-11",122.050003
"2183","2017-04-12",120.550003
"2184","2017-04-13",116.800003
"2185","2017-04-17",119.849998
"2186","2017-04-18",121.949997
"2187","2017-04-19",123.699997
"2188","2017-04-20",125.199997
"2189","2017-04-21",127.150002
"2190","2017-04-24",129
"2191","2017-04-25",131.199997
"2192","2017-04-26",125.75
"2193","2017-04-27",142.399994
"2194","2017-04-28",140.899994
"2195","2017-05-01",144.429993
"2196","2017-05-02",144.399994
"2197","2017-05-03",142.649994
"2198","2017-05-04",146.449997
"2199","2017-05-05",146.880005
"2200","2017-05-08",147.949997
"2201","2017-05-09",146.550003
"2202","2017-05-10",146.100006
"2203","2017-05-11",148.600006
"2204","2017-05-12",151.300003
"2205","2017-05-15",154.199997
"2206","2017-05-16",158
"2207","2017-05-17",152.600006
"2208","2017-05-18",153.350006
"2209","2017-05-19",157.649994
"2210","2017-05-22",156.75
"2211","2017-05-23",157.600006
"2212","2017-05-24",156.699997
"2213","2017-05-25",155.850006
"2214","2017-05-26",157.449997
"2215","2017-05-30",157.899994
"2216","2017-05-31",155.600006
"2217","2017-06-01",163.399994
"2218","2017-06-02",166
"2219","2017-06-05",163.5
"2220","2017-06-06",170.699997
"2221","2017-06-07",169.800003
"2222","2017-06-08",170.850006
"2223","2017-06-09",170
"2224","2017-06-12",161.300003
"2225","2017-06-13",163.949997
"2226","2017-06-14",166.800003
"2227","2017-06-15",166.550003
"2228","2017-06-16",169.850006
"2229","2017-06-19",175.199997
"2230","2017-06-20",173.300003
"2231","2017-06-21",178.850006
"2232","2017-06-22",179.649994
"2233","2017-06-23",182.050003
"2234","2017-06-26",181
"2235","2017-06-27",175
"2236","2017-06-28",179.850006
"2237","2017-06-29",175
"2238","2017-06-30",172.199997
"2239","2017-07-03",171.399994
"2240","2017-07-05",174.350006
"2241","2017-07-06",167.149994
"2242","2017-07-07",168.899994
"2243","2017-07-10",172.100006
"2244","2017-07-11",170.449997
"2245","2017-07-12",173.399994
"2246","2017-07-13",171.25
"2247","2017-07-14",173.649994
"2248","2017-07-17",174.300003
"2249","2017-07-18",180.25
"2250","2017-07-19",181.199997
"2251","2017-07-20",180.899994
"2252","2017-07-21",181.929993
"2253","2017-07-24",184.350006
"2254","2017-07-25",186.050003
"2255","2017-07-26",183.800003
"2256","2017-07-27",217.149994
"2257","2017-07-28",216.550003
"2258","2017-07-31",220.600006
"2259","2017-08-01",224.25
"2260","2017-08-02",228.25
"2261","2017-08-03",229.949997
"2262","2017-08-04",229.25
"2263","2017-08-07",233.449997
"2264","2017-08-08",229.300003
"2265","2017-08-09",229.199997
"2266","2017-08-10",221.850006
"2267","2017-08-11",219.649994
"2268","2017-08-14",226.350006
"2269","2017-08-15",223.5
"2270","2017-08-16",229.199997
"2271","2017-08-17",222.100006
"2272","2017-08-18",224.850006
"2273","2017-08-21",225.800003
"2274","2017-08-22",226.850006
"2275","2017-08-23",225.5
"2276","2017-08-24",225.699997
"2277","2017-08-25",222.75
"2278","2017-08-28",229.949997
"2279","2017-08-29",225.449997
"2280","2017-08-30",231.550003
"2281","2017-08-31",230.949997
"2282","2017-09-01",235.899994
"2283","2017-09-05",232.800003
"2284","2017-09-06",230.399994
"2285","2017-09-07",231.199997
"2286","2017-09-08",230.25
"2287","2017-09-11",228.800003
"2288","2017-09-12",229.800003
"2289","2017-09-13",236.550003
"2290","2017-09-14",231.149994
"2291","2017-09-15",227.75
"2292","2017-09-18",234.399994
"2293","2017-09-19",246.050003
"2294","2017-09-20",246.350006
"2295","2017-09-21",252.149994
"2296","2017-09-22",246.75
"2297","2017-09-25",234.399994
"2298","2017-09-26",228.300003
"2299","2017-09-27",240.199997
"2300","2017-09-28",244.5
"2301","2017-09-29",244.449997
"2302","2017-10-02",249.600006
"2303","2017-10-03",253.100006
"2304","2017-10-04",258.049988
"2305","2017-10-05",256.950012
"2306","2017-10-06",259.149994
"2307","2017-10-09",256.5
"2308","2017-10-10",261.299988
"2309","2017-10-11",257.700012
"2310","2017-10-12",250.199997
"2311","2017-10-13",238.399994
"2312","2017-10-16",241.600006
"2313","2017-10-17",236.300003
"2314","2017-10-18",238.449997
"2315","2017-10-19",228.350006
"2316","2017-10-20",223.899994
"2317","2017-10-23",224.75
"2318","2017-10-24",231.25
"2319","2017-10-25",221.449997
"2320","2017-10-26",255.399994
"2321","2017-10-27",266.399994
"2322","2017-10-30",264.5
"2323","2017-10-31",268.049988
"2324","2017-11-01",264.200012
"2325","2017-11-02",267.100006
"2326","2017-11-03",273.200012
"2327","2017-11-06",275.850006
"2328","2017-11-07",267.549988
"2329","2017-11-08",269.25
"2330","2017-11-09",258.25
"2331","2017-11-10",257.75
"2332","2017-11-13",264.600006
"2333","2017-11-14",268.75
"2334","2017-11-15",271.700012
"2335","2017-11-16",279.399994
"2336","2017-11-17",290.100006
"2337","2017-11-20",295.450012
"2338","2017-11-21",297.049988
"2339","2017-11-22",298.200012
"2340","2017-11-24",301
"2341","2017-11-27",303.049988
"2342","2017-11-28",305.950012
"2343","2017-11-29",297.799988
"2344","2017-11-30",301.950012
"2345","2017-12-01",304.299988
"2346","2017-12-04",303.399994
"2347","2017-12-05",305.200012
"2348","2017-12-06",306.899994
"2349","2017-12-07",311.25
"2350","2017-12-08",315.049988
"2351","2017-12-11",308.899994
"2352","2017-12-12",312.649994
"2353","2017-12-13",325.600006
"2354","2017-12-14",334.700012
"2355","2017-12-15",344.350006
"2356","2017-12-18",352.5
"2357","2017-12-19",337.450012
"2358","2017-12-20",337.549988
"2359","2017-12-21",338.149994
"2360","2017-12-22",341.950012
"2361","2017-12-26",343.700012
"2362","2017-12-27",336.649994
"2363","2017-12-28",342.950012
"2364","2017-12-29",340.450012
"2365","2018-01-02",340.25
"2366","2018-01-03",350.350006
"2367","2018-01-04",352.100006
"2368","2018-01-05",356.049988
"2369","2018-01-08",357
"2370","2018-01-09",360.600006
"2371","2018-01-10",362.649994
"2372","2018-01-11",362.299988
"2373","2018-01-12",364
"2374","2018-01-16",360
"2375","2018-01-17",372.75
"2376","2018-01-18",372.5
"2377","2018-01-19",383.700012
"2378","2018-01-22",387.399994
"2379","2018-01-23",402.600006
"2380","2018-01-24",362.5
"2381","2018-01-25",367.100006
"2382","2018-01-26",363.100006
"2383","2018-01-29",362.25
"2384","2018-01-30",367.75
"2385","2018-01-31",367.850006
"2386","2018-02-01",370.600006
"2387","2018-02-02",350.700012
"2388","2018-02-05",348.600006
"2389","2018-02-06",340.5
"2390","2018-02-07",352.549988
"2391","2018-02-08",333.899994
"2392","2018-02-09",339.549988
"2393","2018-02-12",348.649994
"2394","2018-02-13",355.549988
"2395","2018-02-14",372.25
"2396","2018-02-15",376.100006
"2397","2018-02-16",378.950012
"2398","2018-02-20",379.049988
"2399","2018-02-21",371.25
"2400","2018-02-22",341.049988
"2401","2018-02-23",339.450012
"2402","2018-02-26",359.25
"2403","2018-02-27",349.899994
"2404","2018-02-28",348.5
"2405","2018-03-01",344.950012
"2406","2018-03-02",348.200012
"2407","2018-03-05",354.450012
"2408","2018-03-06",355.049988
"2409","2018-03-07",349.549988
"2410","2018-03-08",343.200012
"2411","2018-03-09",350.600006
"2412","2018-03-12",353.649994
"2413","2018-03-13",348.799988
"2414","2018-03-14",373.350006
"2415","2018-03-15",377.350006
"2416","2018-03-16",379.850006
"2417","2018-03-19",382.549988
"2418","2018-03-20",386.350006
"2419","2018-03-21",384
"2420","2018-03-22",361.850006
"2421","2018-03-23",354.649994
"2422","2018-03-26",366.549988
"2423","2018-03-27",347.899994
"2424","2018-03-28",330.600006
"2425","2018-03-29",328.149994
"2426","2018-04-02",321.950012
"2427","2018-04-03",325.950012
"2428","2018-04-04",327.850006
"2429","2018-04-05",319.649994
"2430","2018-04-06",322.799988
"2431","2018-04-09",328.799988
"2432","2018-04-10",322.649994
"2433","2018-04-11",318.200012
"2434","2018-04-12",318
"2435","2018-04-13",314.100006
"2436","2018-04-16",308.649994
"2437","2018-04-17",316.399994
"2438","2018-04-18",315.450012
"2439","2018-04-19",322.5
"2440","2018-04-20",318.450012
"2441","2018-04-23",323.25
"2442","2018-04-24",327.5
"2443","2018-04-25",307
"2444","2018-04-26",260.149994
"2445","2018-04-27",244.699997
"2446","2018-04-30",238.399994
"2447","2018-05-01",258.399994
"2448","2018-05-02",263.350006
"2449","2018-05-03",258.950012
"2450","2018-05-04",259.799988
"2451","2018-05-07",272.450012
"2452","2018-05-08",277.399994
"2453","2018-05-09",280.399994
"2454","2018-05-10",287.200012
"2455","2018-05-11",279.5
"2456","2018-05-14",279.350006
"2457","2018-05-15",271.049988
"2458","2018-05-16",275.350006
"2459","2018-05-17",274.950012
"2460","2018-05-18",278.700012
"2461","2018-05-21",275.649994
"2462","2018-05-22",265.450012
"2463","2018-05-23",272.100006
"2464","2018-05-24",263.450012
"2465","2018-05-25",259.850006
"2466","2018-05-29",258.649994
"2467","2018-05-30",260.100006
"2468","2018-05-31",258.899994
"2469","2018-06-01",259.649994
"2470","2018-06-04",261.700012
"2471","2018-06-05",263.5
"2472","2018-06-06",270.350006
"2473","2018-06-07",270.25
"2474","2018-06-08",277.450012
"2475","2018-06-11",288.399994
"2476","2018-06-12",266.100006
"2477","2018-06-13",245.449997
"2478","2018-06-14",248.25
"2479","2018-06-15",254.399994
"2480","2018-06-18",257.75
"2481","2018-06-19",259.350006
"2482","2018-06-20",266.450012
"2483","2018-06-21",257.850006
"2484","2018-06-22",257.149994
"2485","2018-06-25",246.75
"2486","2018-06-26",226.800003
"2487","2018-06-27",210.600006
"2488","2018-06-28",210.149994
"2489","2018-06-29",213.800003
"2490","2018-07-02",214.149994
"2491","2018-07-03",215.899994
"2492","2018-07-05",219.600006
"2493","2018-07-06",220.5
"2494","2018-07-09",226.75
"2495","2018-07-10",222.550003
"2496","2018-07-11",238.75
"2497","2018-07-12",246.5
"2498","2018-07-13",232
"2499","2018-07-16",236.229996
"2500","2018-07-17",239
"2501","2018-07-18",249.449997
"2502","2018-07-19",248.300003
"2503","2018-07-20",247.550003
"2504","2018-07-23",244.850006
"2505","2018-07-24",244.550003
"2506","2018-07-25",246.050003
"2507","2018-07-26",253.649994
"2508","2018-07-27",238.600006
"2509","2018-07-30",229.149994
"2510","2018-07-31",238.800003
"2511","2018-08-01",238.300003
"2512","2018-08-02",250.350006
"2513","2018-08-03",244.100006
"2514","2018-08-06",244.149994
"2515","2018-08-07",241.100006
"2516","2018-08-08",244.25
"2517","2018-08-09",248.149994
"2518","2018-08-10",245.800003
"2519","2018-08-13",237.100006
"2520","2018-08-14",238.899994
"2521","2018-08-15",232.449997
"2522","2018-08-16",226.899994
"2523","2018-08-17",230.25
"2524","2018-08-20",229.199997
"2525","2018-08-21",233.5
"2526","2018-08-22",238
"2527","2018-08-23",233.949997
"2528","2018-08-24",240.199997
"2529","2018-08-27",243.600006
"2530","2018-08-28",244.25
"2531","2018-08-29",245.199997
"2532","2018-08-30",249.350006
"2533","2018-08-31",253.350006
"2534","2018-09-04",257.549988
"2535","2018-09-05",253.550003
"2536","2018-09-06",248.850006
"2537","2018-09-07",248.649994
"2538","2018-09-10",248.350006
"2539","2018-09-11",242.899994
"2540","2018-09-12",240.600006
"2541","2018-09-13",231.300003
"2542","2018-09-14",235.899994
"2543","2018-09-17",226.600006
"2544","2018-09-18",232.25
"2545","2018-09-19",230.899994
"2546","2018-09-20",230.800003
"2547","2018-09-21",227.5
"2548","2018-09-24",226.050003
"2549","2018-09-25",228.25
"2550","2018-09-26",223.050003
"2551","2018-09-27",226.850006
"2552","2018-09-28",230.100006
"2553","2018-10-01",218.330002
"2554","2018-10-02",216.029999
"2555","2018-10-03",219.779999
"2556","2018-10-04",210.630005
"2557","2018-10-05",218.389999
"2558","2018-10-08",217.440002
"2559","2018-10-09",217.029999
"2560","2018-10-10",210.179993
"2561","2018-10-11",206.600006
"2562","2018-10-12",199.289993
"2563","2018-10-15",208.220001
"2564","2018-10-16",219.990005
"2565","2018-10-17",218.639999
"2566","2018-10-18",214.089996
"2567","2018-10-19",206.75
"2568","2018-10-22",203.789993
"2569","2018-10-23",207.75
"2570","2018-10-24",200.589996
"2571","2018-10-25",211.929993
"2572","2018-10-26",197.190002
"2573","2018-10-29",186.149994
"2574","2018-10-30",194.330002
"2575","2018-10-31",201.690002
"2576","2018-11-01",250.399994
"2577","2018-11-02",262.26001
"2578","2018-11-05",250.179993
"2579","2018-11-06",255.779999
"2580","2018-11-07",264.329987
"2581","2018-11-08",249.029999
"2582","2018-11-09",245.149994
"2583","2018-11-12",237.110001
"2584","2018-11-13",238.860001
"2585","2018-11-14",228.190002
"2586","2018-11-15",234.740005
"2587","2018-11-16",236.600006
"2588","2018-11-19",226.5
"2589","2018-11-20",224.039993
"2590","2018-11-21",226.570007
"2591","2018-11-23",228.199997
"2592","2018-11-26",245.860001
"2593","2018-11-27",245.970001
"2594","2018-11-28",254.839996
"2595","2018-11-29",254.270004
"2596","2018-11-30",260.339996
"2597","2018-12-03",265.390015
"2598","2018-12-04",250.309998
"2599","2018-12-06",261.920013
"2600","2018-12-07",242.740005
"2601","2018-12-10",239.199997
"2602","2018-12-11",245.25
"2603","2018-12-12",248.399994
"2604","2018-12-13",235.429993
"2605","2018-12-14",231.759995
"2606","2018-12-17",223.259995
"2607","2018-12-18",222.479996
"2608","2018-12-19",216.179993
"2609","2018-12-20",212.479996
"2610","2018-12-21",202.869995
"2611","2018-12-24",202.699997
"2612","2018-12-26",217.550003
"2613","2018-12-27",219.949997
"2614","2018-12-28",220.520004
"2615","2018-12-31",219.570007
"2616","2019-01-02",222.410004
"2617","2019-01-03",218.070007
"2618","2019-01-04",227.289993
"2619","2019-01-07",235.809998
"2620","2019-01-08",242.270004
"2621","2019-01-09",238.639999
"2622","2019-01-10",248.649994
"2623","2019-01-11",252.149994
"2624","2019-01-14",256.519989
"2625","2019-01-15",265.75
"2626","2019-01-16",276.070007
"2627","2019-01-17",287.609985
"2628","2019-01-18",288.459991
"2629","2019-01-22",278.549988
"2630","2019-01-23",282.73999
"2631","2019-01-24",289.309998
"2632","2019-01-25",293.459991
"2633","2019-01-28",294.940002
"2634","2019-01-29",287.549988
"2635","2019-01-30",290.200012
"2636","2019-01-31",296.339996
"2637","2019-02-01",305.519989
"2638","2019-02-04",306.809998
"2639","2019-02-05",303.529999
"2640","2019-02-06",306.799988
"2641","2019-02-07",306.910004
"2642","2019-02-08",299.920013
"2643","2019-02-11",298.019989
"2644","2019-02-12",304.75
"2645","2019-02-13",309.130005
"2646","2019-02-14",308.959991
"2647","2019-02-15",316.649994
"2648","2019-02-19",317.910004
"2649","2019-02-20",315.230011
"2650","2019-02-21",310.190002
"2651","2019-02-22",325.579987
"2652","2019-02-25",320.410004
"2653","2019-02-26",309.75
"2654","2019-02-27",321
"2655","2019-02-28",318.950012
"2656","2019-03-01",322.600006
"2657","2019-03-04",312.440002
"2658","2019-03-05",316.609985
"2659","2019-03-06",314.589996
"2660","2019-03-07",305.459991
"2661","2019-03-08",310.869995
"2662","2019-03-11",319.839996
"2663","2019-03-12",322.309998
"2664","2019-03-13",330.850006
"2665","2019-03-14",335.140015
"2666","2019-03-15",340.679993
"2667","2019-03-18",339.829987
"2668","2019-03-19",336.51001
"2669","2019-03-20",335.369995
"2670","2019-03-21",341.440002
"2671","2019-03-22",330.640015
"2672","2019-03-25",335.149994
"2673","2019-03-26",341.76001
"2674","2019-03-27",342.769989
"2675","2019-03-28",347.779999
"2676","2019-03-29",351.559998
"2677","2019-04-01",362.01001
"2678","2019-04-02",352.359985
"2679","2019-04-03",359.98999
"2680","2019-04-04",360.480011
"2681","2019-04-05",366.899994
"2682","2019-04-08",365.779999
"2683","2019-04-09",349.850006
"2684","2019-04-10",363.600006
"2685","2019-04-11",363.109985
"2686","2019-04-12",366.410004
"2687","2019-04-15",364.309998
"2688","2019-04-16",369.730011
"2689","2019-04-17",367.709991
"2690","2019-04-18",367.130005
"2691","2019-04-22",372.559998
"2692","2019-04-23",371.029999
"2693","2019-04-24",370.369995
"2694","2019-04-25",369.589996
"2695","2019-04-26",390.970001
"2696","2019-04-29",376.350006
"2697","2019-04-30",384.820007
"2698","2019-05-01",384.940002
"2699","2019-05-02",382.019989
"2700","2019-05-03",391.029999
"2701","2019-05-06",398.720001
"2702","2019-05-07",389.859985
"2703","2019-05-08",387.029999
"2704","2019-05-09",392.589996
"2705","2019-05-10",389.619995
"2706","2019-05-13",365.579987
"2707","2019-05-14",369.470001
"2708","2019-05-15",379.549988
"2709","2019-05-16",386.440002
"2710","2019-05-17",383.76001
"2711","2019-05-20",386.679993
"2712","2019-05-21",378.160004
"2713","2019-05-22",379.01001
"2714","2019-05-23",373.450012
"2715","2019-05-24",375.470001
"2716","2019-05-28",377.279999
"2717","2019-05-29",370.420013
"2718","2019-05-30",376.100006
"2719","2019-05-31",375.73999
"2720","2019-06-03",367.23999
"2721","2019-06-04",380.700012
"2722","2019-06-05",388.320007
"2723","2019-06-06",397
"2724","2019-06-07",399.109985
"2725","2019-06-10",396.440002
"2726","2019-06-11",388.299988
"2727","2019-06-12",387.119995
"2728","2019-06-13",388.470001
"2729","2019-06-14",385.769989
"2730","2019-06-17",394.470001
"2731","2019-06-18",413.179993
"2732","2019-06-19",413.98999
"2733","2019-06-20",415.480011
"2734","2019-06-21",417.700012
"2735","2019-06-24",410.109985
"2736","2019-06-25",405.570007
"2737","2019-06-26",403.529999
"2738","2019-06-27",420.570007
"2739","2019-06-28",420.029999
"2740","2019-07-01",415.690002
"2741","2019-07-02",405.339996
"2742","2019-07-03",415.709991
"2743","2019-07-05",415.299988
"2744","2019-07-08",418.359985
"2745","2019-07-09",416.73999
"2746","2019-07-10",418.140015
"2747","2019-07-11",433.339996
"2748","2019-07-12",432.679993
"2749","2019-07-15",429.790009
"2750","2019-07-16",419.220001
"2751","2019-07-17",411.940002
"2752","2019-07-18",410.029999
"2753","2019-07-19",410.209991
"2754","2019-07-22",414.809998
"2755","2019-07-23",420.230011
"2756","2019-07-24",413.839996
"2757","2019-07-25",346.700012
"2758","2019-07-26",348.799988
"2759","2019-07-29",328.609985
"2760","2019-07-30",326.869995
"2761","2019-07-31",322.540009
"2762","2019-08-01",323.970001
"2763","2019-08-02",320.480011
"2764","2019-08-05",313.559998
"2765","2019-08-06",311.070007
"2766","2019-08-07",311.839996
"2767","2019-08-08",315.880005
"2768","2019-08-09",310.359985
"2769","2019-08-12",296.070007
"2770","2019-08-13",299.98999
"2771","2019-08-14",292.399994
"2772","2019-08-15",294.220001
"2773","2019-08-16",295.790009
"2774","2019-08-19",298.140015
"2775","2019-08-20",295.209991
"2776","2019-08-21",301.859985
"2777","2019-08-22",309.630005
"2778","2019-08-23",298.660004
"2779","2019-08-26",315.450012
"2780","2019-08-27",303.059998
"2781","2019-08-28",308.51001
"2782","2019-08-29",302.910004
"2783","2019-08-30",310.089996
"2784","2019-09-03",302.76001
"2785","2019-09-04",304.470001
"2786","2019-09-05",305.48999
"2787","2019-09-06",309.019989
"2788","2019-09-09",303.230011
