"","date","INO"
"2878","2018-06-07",4.46
"2879","2018-06-08",4.44
"2880","2018-06-11",4.48
"2881","2018-06-12",4.5
"2882","2018-06-13",4.5
"2883","2018-06-14",4.55
"2884","2018-06-15",4.49
"2885","2018-06-18",4.43
"2886","2018-06-19",4.26
"2887","2018-06-20",4.35
"2888","2018-06-21",4.19
"2889","2018-06-22",4.24
"2890","2018-06-25",4.09
"2891","2018-06-26",4.07
"2892","2018-06-27",3.89
"2893","2018-06-28",3.88
"2894","2018-06-29",3.92
"2895","2018-07-02",4.13
"2896","2018-07-03",4.2
"2897","2018-07-05",4.14
"2898","2018-07-06",4.41
"2899","2018-07-09",4.46
"2900","2018-07-10",4.44
"2901","2018-07-11",4.47
"2902","2018-07-12",4.47
"2903","2018-07-13",4.27
"2904","2018-07-16",4.13
"2905","2018-07-17",4.29
"2906","2018-07-18",4.29
"2907","2018-07-19",4.32
"2908","2018-07-20",4.32
"2909","2018-07-23",4.31
"2910","2018-07-24",4.25
"2911","2018-07-25",4.25
"2912","2018-07-26",4.13
"2913","2018-07-27",3.98
"2914","2018-07-30",4.06
"2915","2018-07-31",4.01
"2916","2018-08-01",3.95
"2917","2018-08-02",3.97
"2918","2018-08-03",3.94
"2919","2018-08-06",3.92
"2920","2018-08-07",4.02
"2921","2018-08-08",4.48
"2922","2018-08-09",4.36
"2923","2018-08-10",4.46
"2924","2018-08-13",4.42
"2925","2018-08-14",4.49
"2926","2018-08-15",4.43
"2927","2018-08-16",4.5
"2928","2018-08-17",4.43
"2929","2018-08-20",4.39
"2930","2018-08-21",4.54
"2931","2018-08-22",4.83
"2932","2018-08-23",4.97
"2933","2018-08-24",5.06
"2934","2018-08-27",5.04
"2935","2018-08-28",4.83
"2936","2018-08-29",5
"2937","2018-08-30",5.06
"2938","2018-08-31",5.26
"2939","2018-09-04",5.43
"2940","2018-09-05",5.54
"2941","2018-09-06",5.31
"2942","2018-09-07",5.38
"2943","2018-09-10",5.45
"2944","2018-09-11",5.44
"2945","2018-09-12",5.39
"2946","2018-09-13",5.26
"2947","2018-09-14",5.05
"2948","2018-09-17",4.82
"2949","2018-09-18",4.87
"2950","2018-09-19",4.82
"2951","2018-09-20",4.9
"2952","2018-09-21",4.73
"2953","2018-09-24",4.84
"2954","2018-09-25",5.05
"2955","2018-09-26",5.25
"2956","2018-09-27",5.58
"2957","2018-09-28",5.56
"2958","2018-10-01",5.35
"2959","2018-10-02",6.11
"2960","2018-10-03",6.07
"2961","2018-10-04",5.68
"2962","2018-10-05",5.5
"2963","2018-10-08",5.37
"2964","2018-10-09",5.27
"2965","2018-10-10",5.09
"2966","2018-10-11",5.21
"2967","2018-10-12",5.29
"2968","2018-10-15",5.34
"2969","2018-10-16",5.58
"2970","2018-10-17",5.54
"2971","2018-10-18",5.52
"2972","2018-10-19",5.44
"2973","2018-10-22",5.26
"2974","2018-10-23",5.22
"2975","2018-10-24",4.79
"2976","2018-10-25",5.01
"2977","2018-10-26",5.04
"2978","2018-10-29",4.93
"2979","2018-10-30",4.97
"2980","2018-10-31",4.93
"2981","2018-11-01",5.06
"2982","2018-11-02",5.15
"2983","2018-11-05",5.14
"2984","2018-11-06",5.03
"2985","2018-11-07",5.23
"2986","2018-11-08",5.19
"2987","2018-11-09",5.29
"2988","2018-11-12",4.92
"2989","2018-11-13",4.84
"2990","2018-11-14",4.91
"2991","2018-11-15",5.03
"2992","2018-11-16",5.12
"2993","2018-11-19",5.01
"2994","2018-11-20",5.03
"2995","2018-11-21",5.13
"2996","2018-11-23",5.17
"2997","2018-11-26",5.3
"2998","2018-11-27",5.26
"2999","2018-11-28",5.43
"3000","2018-11-29",5.35
"3001","2018-11-30",5.35
"3002","2018-12-03",5.41
"3003","2018-12-04",5.22
"3004","2018-12-06",5.26
"3005","2018-12-07",5.16
"3006","2018-12-10",5.19
"3007","2018-12-11",5.19
"3008","2018-12-12",5.31
"3009","2018-12-13",5.1
"3010","2018-12-14",4.86
"3011","2018-12-17",4.72
"3012","2018-12-18",4.52
"3013","2018-12-19",4.45
"3014","2018-12-20",4.25
"3015","2018-12-21",3.89
"3016","2018-12-24",3.92
"3017","2018-12-26",4.07
"3018","2018-12-27",3.96
"3019","2018-12-28",4
"3020","2018-12-31",4
"3021","2019-01-02",4.22
"3022","2019-01-03",4.28
"3023","2019-01-04",4.6
"3024","2019-01-07",4.93
"3025","2019-01-08",4.75
"3026","2019-01-09",4.74
"3027","2019-01-10",4.76
"3028","2019-01-11",4.84
"3029","2019-01-14",4.51
"3030","2019-01-15",4.73
"3031","2019-01-16",4.91
"3032","2019-01-17",5.08
"3033","2019-01-18",5.09
"3034","2019-01-22",5
"3035","2019-01-23",4.78
"3036","2019-01-24",5.01
"3037","2019-01-25",5.1
"3038","2019-01-28",4.81
"3039","2019-01-29",4.71
"3040","2019-01-30",5.04
"3041","2019-01-31",5.01
"3042","2019-02-01",4.96
"3043","2019-02-04",4.85
"3044","2019-02-05",4.69
"3045","2019-02-06",4.68
"3046","2019-02-07",4.68
"3047","2019-02-08",4.61
"3048","2019-02-11",4.63
"3049","2019-02-12",4.69
"3050","2019-02-13",4.68
"3051","2019-02-14",3.69
"3052","2019-02-15",3.7
"3053","2019-02-19",3.69
"3054","2019-02-20",3.75
"3055","2019-02-21",3.71
"3056","2019-02-22",3.73
"3057","2019-02-25",3.78
"3058","2019-02-26",3.74
"3059","2019-02-27",3.73
"3060","2019-02-28",3.66
"3061","2019-03-01",3.79
"3062","2019-03-04",3.67
"3063","2019-03-05",3.61
"3064","2019-03-06",3.42
"3065","2019-03-07",3.55
"3066","2019-03-08",3.34
"3067","2019-03-11",3.52
"3068","2019-03-12",3.56
"3069","2019-03-13",3.65
"3070","2019-03-14",3.62
"3071","2019-03-15",3.52
"3072","2019-03-18",3.52
"3073","2019-03-19",3.6
"3074","2019-03-20",3.6
"3075","2019-03-21",3.72
"3076","2019-03-22",3.62
"3077","2019-03-25",3.62
"3078","2019-03-26",3.73
"3079","2019-03-27",3.62
"3080","2019-03-28",3.64
"3081","2019-03-29",3.73
"3082","2019-04-01",3.69
"3083","2019-04-02",3.7
"3084","2019-04-03",3.86
"3085","2019-04-04",3.89
"3086","2019-04-05",3.96
"3087","2019-04-08",4.03
"3088","2019-04-09",3.93
"3089","2019-04-10",4.04
"3090","2019-04-11",4.08
"3091","2019-04-12",4.1
"3092","2019-04-15",3.99
"3093","2019-04-16",3.93
"3094","2019-04-17",3.72
"3095","2019-04-18",3.73
"3096","2019-04-22",3.8
"3097","2019-04-23",3.86
"3098","2019-04-24",3.8
"3099","2019-04-25",3.84
"3100","2019-04-26",3.92
"3101","2019-04-29",3.82
"3102","2019-04-30",3.76
"3103","2019-05-01",3.68
"3104","2019-05-02",3.74
"3105","2019-05-03",3.89
"3106","2019-05-06",3.95
"3107","2019-05-07",3.71
"3108","2019-05-08",3.9
"3109","2019-05-09",3.87
"3110","2019-05-10",3.73
"3111","2019-05-13",3.57
"3112","2019-05-14",3.54
"3113","2019-05-15",3.49
"3114","2019-05-16",3.42
"3115","2019-05-17",3.34
"3116","2019-05-20",3.31
"3117","2019-05-21",3.45
"3118","2019-05-22",3.35
"3119","2019-05-23",3.25
"3120","2019-05-24",3.26
"3121","2019-05-28",3.14
"3122","2019-05-29",3.06
"3123","2019-05-30",2.81
"3124","2019-05-31",2.39
"3125","2019-06-03",2.37
"3126","2019-06-04",2.5
"3127","2019-06-05",2.37
"3128","2019-06-06",2.29
"3129","2019-06-07",2.45
"3130","2019-06-10",2.49
"3131","2019-06-11",2.43
"3132","2019-06-12",2.49
"3133","2019-06-13",2.53
"3134","2019-06-14",2.41
"3135","2019-06-17",2.58
"3136","2019-06-18",2.64
"3137","2019-06-19",2.62
"3138","2019-06-20",2.66
"3139","2019-06-21",2.62
"3140","2019-06-24",2.42
"3141","2019-06-25",2.52
"3142","2019-06-26",3.02
"3143","2019-06-27",2.92
"3144","2019-06-28",2.94
"3145","2019-07-01",3
"3146","2019-07-02",2.99
"3147","2019-07-03",3.01
"3148","2019-07-05",3.02
"3149","2019-07-08",2.98
"3150","2019-07-09",3
"3151","2019-07-10",3.01
"3152","2019-07-11",2.93
"3153","2019-07-12",2.99
"3154","2019-07-15",2.96
"3155","2019-07-16",3
"3156","2019-07-17",2.71
"3157","2019-07-18",2.88
"3158","2019-07-19",2.79
"3159","2019-07-22",2.82
"3160","2019-07-23",2.69
"3161","2019-07-24",2.76
"3162","2019-07-25",2.68
"3163","2019-07-26",2.78
"3164","2019-07-29",2.79
"3165","2019-07-30",2.84
"3166","2019-07-31",2.76
"3167","2019-08-01",2.74
"3168","2019-08-02",2.66
"3169","2019-08-05",2.72
"3170","2019-08-06",2.56
"3171","2019-08-07",2.53
"3172","2019-08-08",2.54
"3173","2019-08-09",2.49
"3174","2019-08-12",2.37
"3175","2019-08-13",2.37
"3176","2019-08-14",2.28
"3177","2019-08-15",2.19
"3178","2019-08-16",2.37
"3179","2019-08-19",2.43
"3180","2019-08-20",2.4
"3181","2019-08-21",2.36
"3182","2019-08-22",2.3
"3183","2019-08-23",2.18
"3184","2019-08-26",2.19
"3185","2019-08-27",2.14
"3186","2019-08-28",2.2
"3187","2019-08-29",2.21
"3188","2019-08-30",2.16
"3189","2019-09-03",2.07
"3190","2019-09-04",2.07
"3191","2019-09-05",2.15
"3192","2019-09-06",2.13
"3193","2019-09-09",2.19
"3194","2019-09-10",2.41
"3195","2019-09-11",2.62
"3196","2019-09-12",2.61
"3197","2019-09-13",2.59
"3198","2019-09-16",2.69
"3199","2019-09-17",2.51
"3200","2019-09-18",2.51
"3201","2019-09-19",2.43
"3202","2019-09-20",2.48
"3203","2019-09-23",2.33
"3204","2019-09-24",2.19
"3205","2019-09-25",2.15
"3206","2019-09-26",2.09
"3207","2019-09-27",2.11
"3208","2019-09-30",2.05
"3209","2019-10-01",1.97
"3210","2019-10-02",2.05
"3211","2019-10-03",2.08
"3212","2019-10-04",2.1
"3213","2019-10-07",2.1
"3214","2019-10-08",2.04
"3215","2019-10-09",2.06
"3216","2019-10-10",2.16
"3217","2019-10-11",2.18
"3218","2019-10-14",2.13
"3219","2019-10-15",2.24
"3220","2019-10-16",2.51
"3221","2019-10-17",2.36
"3222","2019-10-18",2.25
"3223","2019-10-21",2.32
"3224","2019-10-22",2.27
"3225","2019-10-23",2.32
"3226","2019-10-24",2.3
"3227","2019-10-25",2.37
"3228","2019-10-28",2.32
"3229","2019-10-29",2.2
"3230","2019-10-30",2.19
"3231","2019-10-31",2.13
"3232","2019-11-01",2.28
"3233","2019-11-04",2.38
"3234","2019-11-05",2.53
"3235","2019-11-06",2.51
"3236","2019-11-07",2.58
"3237","2019-11-08",2.52
"3238","2019-11-11",2.45
"3239","2019-11-12",2.44
"3240","2019-11-13",2.31
"3241","2019-11-14",2.2
"3242","2019-11-15",2.35
"3243","2019-11-18",2.28
"3244","2019-11-19",2.37
"3245","2019-11-20",2.45
"3246","2019-11-21",2.5
"3247","2019-11-22",2.5
"3248","2019-11-25",2.61
"3249","2019-11-26",2.52
"3250","2019-11-27",2.59
"3251","2019-11-29",2.52
"3252","2019-12-02",2.51
"3253","2019-12-03",2.55
"3254","2019-12-04",2.47
"3255","2019-12-05",2.33
"3256","2019-12-06",2.38
"3257","2019-12-09",2.46
"3258","2019-12-10",2.57
"3259","2019-12-11",2.64
"3260","2019-12-12",2.71
"3261","2019-12-13",2.72
"3262","2019-12-16",2.63
"3263","2019-12-17",2.63
"3264","2019-12-18",2.63
"3265","2019-12-19",3.44
"3266","2019-12-20",3.3
"3267","2019-12-23",3.72
"3268","2019-12-24",3.69
"3269","2019-12-26",3.55
"3270","2019-12-27",3.34
"3271","2019-12-30",3.4
"3272","2019-12-31",3.3
"3273","2020-01-02",3.21
"3274","2020-01-03",2.98
"3275","2020-01-06",3.14
"3276","2020-01-07",3.15
"3277","2020-01-08",3.14
"3278","2020-01-09",3.1
"3279","2020-01-10",3.11
"3280","2020-01-13",3.31
"3281","2020-01-14",3.29
"3282","2020-01-15",3.35
"3283","2020-01-16",3.4
"3284","2020-01-17",3.29
"3285","2020-01-21",3.56
"3286","2020-01-22",3.44
"3287","2020-01-23",3.84
"3288","2020-01-24",4.24
"3289","2020-01-27",5.32
"3290","2020-01-28",4.36
"3291","2020-01-29",4.11
"3292","2020-01-30",4.66
"3293","2020-01-31",4.53
"3294","2020-02-03",3.91
"3295","2020-02-04",3.71
"3296","2020-02-05",3.56
"3297","2020-02-06",3.37
"3298","2020-02-07",3.19
"3299","2020-02-10",3.48
"3300","2020-02-11",3.39
"3301","2020-02-12",3.34
"3302","2020-02-13",3.86
"3303","2020-02-14",4.15
"3304","2020-02-18",4.22
"3305","2020-02-19",3.81
"3306","2020-02-20",3.64
"3307","2020-02-21",3.75
"3308","2020-02-24",3.96
"3309","2020-02-25",3.74
"3310","2020-02-26",3.99
"3311","2020-02-27",4.36
"3312","2020-02-28",4.28
"3313","2020-03-02",4.39
"3314","2020-03-03",7.45
"3315","2020-03-04",8.03
"3316","2020-03-05",9.8
"3317","2020-03-06",14.09
"3318","2020-03-09",9.83
"3319","2020-03-10",5.7
"3320","2020-03-11",8.37
"3321","2020-03-12",9.5
"3322","2020-03-13",7.2
"3323","2020-03-16",6.13
"3324","2020-03-17",7.34
"3325","2020-03-18",7.44
"3326","2020-03-19",6.49
"3327","2020-03-20",7.22
"3328","2020-03-23",6.62
"3329","2020-03-24",7.09
"3330","2020-03-25",6.68
"3331","2020-03-26",7.15
"3332","2020-03-27",8.32
"3333","2020-03-30",8.02
"3334","2020-03-31",7.44
"3335","2020-04-01",7.7
"3336","2020-04-02",7.52
"3337","2020-04-03",7.74
"3338","2020-04-06",8.44
"3339","2020-04-07",8.27
"3340","2020-04-08",8.32
"3341","2020-04-09",8.12
"3342","2020-04-13",7.76
"3343","2020-04-14",7.44
"3344","2020-04-15",7.14
"3345","2020-04-16",7.89
"3346","2020-04-17",8.26
"3347","2020-04-20",9.05
"3348","2020-04-21",9.9
"3349","2020-04-22",11.71
"3350","2020-04-23",12.03
"3351","2020-04-24",14.59
"3352","2020-04-27",13.7
"3353","2020-04-28",13.75
"3354","2020-04-29",13.74
"3355","2020-04-30",12.03
"3356","2020-05-01",10.28
"3357","2020-05-04",11.23
"3358","2020-05-05",10.64
"3359","2020-05-06",10.47
"3360","2020-05-07",10.7
"3361","2020-05-08",10.86
"3362","2020-05-11",11.9
"3363","2020-05-12",12.9
"3364","2020-05-13",13.37
"3365","2020-05-14",13.65
"3366","2020-05-15",13.43
"3367","2020-05-18",14.17
"3368","2020-05-19",14.56
"3369","2020-05-20",15.79
"3370","2020-05-21",14.24
"3371","2020-05-22",14.08
"3372","2020-05-26",14.46
"3373","2020-05-27",13.19
"3374","2020-05-28",13.35
"3375","2020-05-29",14.75
"3376","2020-06-01",14.86
"3377","2020-06-02",14.34
"3378","2020-06-03",12.43
"3379","2020-06-04",11.88
"3380","2020-06-05",11.93
"3381","2020-06-08",12.03
"3382","2020-06-09",12.76
"3383","2020-06-10",13.39
"3384","2020-06-11",12.18
"3385","2020-06-12",13.02
"3386","2020-06-15",14.15
"3387","2020-06-16",13.9
"3388","2020-06-17",13.82
"3389","2020-06-18",14.34
"3390","2020-06-19",14.27
"3391","2020-06-22",15.3
"3392","2020-06-23",21.57
"3393","2020-06-24",23.870001
"3394","2020-06-25",31.25
"3395","2020-06-26",29.98
"3396","2020-06-29",31.690001
"3397","2020-06-30",26.950001
"3398","2020-07-01",19.73
"3399","2020-07-02",21.450001
"3400","2020-07-06",20.93
"3401","2020-07-07",24.09
"3402","2020-07-08",23.459999
"3403","2020-07-09",23.27
"3404","2020-07-10",23.379999
"3405","2020-07-13",25.620001
"3406","2020-07-14",26.209999
"3407","2020-07-15",24.51
"3408","2020-07-16",24.57
"3409","2020-07-17",26.969999
"3410","2020-07-20",25.370001
"3411","2020-07-21",27.049999
"3412","2020-07-22",26.190001
"3413","2020-07-23",24.58
"3414","2020-07-24",21.91
"3415","2020-07-27",21.08
"3416","2020-07-28",20.790001
"3417","2020-07-29",19.48
"3418","2020-07-30",20.73
"3419","2020-07-31",19.440001
"3420","2020-08-03",20.690001
"3421","2020-08-04",20.32
"3422","2020-08-05",21.790001
"3423","2020-08-06",20.33
"3424","2020-08-07",20.219999
"3425","2020-08-10",18.99
"3426","2020-08-11",14.62
"3427","2020-08-12",13.75
"3428","2020-08-13",14.39
"3429","2020-08-14",14.79
"3430","2020-08-17",15.04
"3431","2020-08-18",14.19
"3432","2020-08-19",14.47
"3433","2020-08-20",14.86
"3434","2020-08-21",14.1
"3435","2020-08-24",12.24
"3436","2020-08-25",12.62
"3437","2020-08-26",12.73
"3438","2020-08-27",11.81
"3439","2020-08-28",12.06
"3440","2020-08-31",11.99
"3441","2020-09-01",11.41
"3442","2020-09-02",10.63
"3443","2020-09-03",9.85
"3444","2020-09-04",9.57
"3445","2020-09-08",9.61
"3446","2020-09-09",10.28
"3447","2020-09-10",9.72
"3448","2020-09-11",10.08
"3449","2020-09-14",11.32
"3450","2020-09-15",13.63
"3451","2020-09-16",18.52
"3452","2020-09-17",15.67
"3453","2020-09-18",17
"3454","2020-09-21",17.690001
"3455","2020-09-22",16.98
"3456","2020-09-23",15.97
"3457","2020-09-24",15.37
"3458","2020-09-25",16.940001
"3459","2020-09-28",12.14
"3460","2020-09-29",11.31
"3461","2020-09-30",11.6
"3462","2020-10-01",11.74
"3463","2020-10-02",11.65
"3464","2020-10-05",11.94
"3465","2020-10-06",12.41
"3466","2020-10-07",12.58
"3467","2020-10-08",12.48
"3468","2020-10-09",12.31
"3469","2020-10-12",12.43
"3470","2020-10-13",12.82
"3471","2020-10-14",12.13
"3472","2020-10-15",12.21
"3473","2020-10-16",11.85
"3474","2020-10-19",11.35
"3475","2020-10-20",11
"3476","2020-10-21",10.5
"3477","2020-10-22",11.24
"3478","2020-10-23",10.95
"3479","2020-10-26",10.45
"3480","2020-10-27",11.11
"3481","2020-10-28",10.92
"3482","2020-10-29",10.49
"3483","2020-10-30",9.85
"3484","2020-11-02",10.02
"3485","2020-11-03",10.22
"3486","2020-11-04",10.91
"3487","2020-11-05",10.8
"3488","2020-11-06",10.53
"3489","2020-11-09",8.5
"3490","2020-11-10",11.51
"3491","2020-11-11",10.72
"3492","2020-11-12",11.36
"3493","2020-11-13",11.22
"3494","2020-11-16",12.85
"3495","2020-11-17",11.7
"3496","2020-11-18",11.04
"3497","2020-11-19",11.02
"3498","2020-11-20",10.54
"3499","2020-11-23",10.38
"3500","2020-11-24",10.15
"3501","2020-11-25",10.39
"3502","2020-11-27",12.26
