"","date","PNNT"
"2870","2018-09-10",7.71
"2871","2018-09-11",7.67
"2872","2018-09-12",7.72
"2873","2018-09-13",7.75
"2874","2018-09-14",7.54
"2875","2018-09-17",7.61
"2876","2018-09-18",7.61
"2877","2018-09-19",7.53
"2878","2018-09-20",7.6
"2879","2018-09-21",7.58
"2880","2018-09-24",7.55
"2881","2018-09-25",7.55
"2882","2018-09-26",7.5
"2883","2018-09-27",7.42
"2884","2018-09-28",7.46
"2885","2018-10-01",7.49
"2886","2018-10-02",7.52
"2887","2018-10-03",7.57
"2888","2018-10-04",7.64
"2889","2018-10-05",7.62
"2890","2018-10-08",7.42
"2891","2018-10-09",7.54
"2892","2018-10-10",7.45
"2893","2018-10-11",7.23
"2894","2018-10-12",7.2
"2895","2018-10-15",7.21
"2896","2018-10-16",7.23
"2897","2018-10-17",7.23
"2898","2018-10-18",7.14
"2899","2018-10-19",7.17
"2900","2018-10-22",7.03
"2901","2018-10-23",6.95
"2902","2018-10-24",6.83
"2903","2018-10-25",7.01
"2904","2018-10-26",6.91
"2905","2018-10-29",6.91
"2906","2018-10-30",6.87
"2907","2018-10-31",7.1
"2908","2018-11-01",7.21
"2909","2018-11-02",7.03
"2910","2018-11-05",7.11
"2911","2018-11-06",7.18
"2912","2018-11-07",7.15
"2913","2018-11-08",7.1
"2914","2018-11-09",7.05
"2915","2018-11-12",7.01
"2916","2018-11-13",7.04
"2917","2018-11-14",7.06
"2918","2018-11-15",7
"2919","2018-11-16",7.35
"2920","2018-11-19",7.35
"2921","2018-11-20",7.25
"2922","2018-11-21",7.3
"2923","2018-11-23",7.3
"2924","2018-11-26",7.34
"2925","2018-11-27",7.33
"2926","2018-11-28",7.33
"2927","2018-11-29",7.33
"2928","2018-11-30",7.33
"2929","2018-12-03",7.33
"2930","2018-12-04",7.22
"2931","2018-12-06",7.23
"2932","2018-12-07",7.3
"2933","2018-12-10",7.24
"2934","2018-12-11",7.31
"2935","2018-12-12",7.33
"2936","2018-12-13",7.28
"2937","2018-12-14",7.23
"2938","2018-12-17",6.76
"2939","2018-12-18",6.67
"2940","2018-12-19",6.73
"2941","2018-12-20",6.3
"2942","2018-12-21",6.32
"2943","2018-12-24",6.3
"2944","2018-12-26",6.43
"2945","2018-12-27",6.47
"2946","2018-12-28",6.53
"2947","2018-12-31",6.37
"2948","2019-01-02",6.64
"2949","2019-01-03",6.61
"2950","2019-01-04",6.65
"2951","2019-01-07",6.87
"2952","2019-01-08",6.97
"2953","2019-01-09",6.91
"2954","2019-01-10",6.95
"2955","2019-01-11",6.98
"2956","2019-01-14",6.96
"2957","2019-01-15",7.05
"2958","2019-01-16",7.01
"2959","2019-01-17",7.04
"2960","2019-01-18",7.17
"2961","2019-01-22",7.03
"2962","2019-01-23",7.06
"2963","2019-01-24",7.11
"2964","2019-01-25",7.08
"2965","2019-01-28",7.07
"2966","2019-01-29",7.1
"2967","2019-01-30",7.16
"2968","2019-01-31",7.18
"2969","2019-02-01",7.17
"2970","2019-02-04",7.17
"2971","2019-02-05",7.21
"2972","2019-02-06",7.21
"2973","2019-02-07",7.2
"2974","2019-02-08",6.96
"2975","2019-02-11",6.91
"2976","2019-02-12",7.1
"2977","2019-02-13",7.05
"2978","2019-02-14",7.05
"2979","2019-02-15",7.13
"2980","2019-02-19",7.19
"2981","2019-02-20",7.22
"2982","2019-02-21",7.29
"2983","2019-02-22",7.34
"2984","2019-02-25",7.24
"2985","2019-02-26",7.24
"2986","2019-02-27",7.18
"2987","2019-02-28",7.13
"2988","2019-03-01",7.03
"2989","2019-03-04",7
"2990","2019-03-05",6.95
"2991","2019-03-06",6.91
"2992","2019-03-07",6.94
"2993","2019-03-08",6.97
"2994","2019-03-11",7.07
"2995","2019-03-12",7.02
"2996","2019-03-13",7.05
"2997","2019-03-14",7.09
"2998","2019-03-15",7.06
"2999","2019-03-18",7.1
"3000","2019-03-19",6.97
"3001","2019-03-20",6.91
"3002","2019-03-21",6.91
"3003","2019-03-22",6.9
"3004","2019-03-25",6.92
"3005","2019-03-26",6.99
"3006","2019-03-27",6.99
"3007","2019-03-28",7
"3008","2019-03-29",6.91
"3009","2019-04-01",7
"3010","2019-04-02",7.08
"3011","2019-04-03",7.04
"3012","2019-04-04",7.01
"3013","2019-04-05",7.04
"3014","2019-04-08",7.11
"3015","2019-04-09",7.02
"3016","2019-04-10",7.04
"3017","2019-04-11",7.04
"3018","2019-04-12",7.05
"3019","2019-04-15",7.02
"3020","2019-04-16",7.15
"3021","2019-04-17",7.11
"3022","2019-04-18",7.05
"3023","2019-04-22",7.07
"3024","2019-04-23",7.15
"3025","2019-04-24",7.03
"3026","2019-04-25",7.06
"3027","2019-04-26",7.11
"3028","2019-04-29",7.13
"3029","2019-04-30",7.14
"3030","2019-05-01",7.1
"3031","2019-05-02",7.13
"3032","2019-05-03",7
"3033","2019-05-06",6.96
"3034","2019-05-07",6.96
"3035","2019-05-08",6.95
"3036","2019-05-09",6.68
"3037","2019-05-10",6.7
"3038","2019-05-13",6.48
"3039","2019-05-14",6.57
"3040","2019-05-15",6.55
"3041","2019-05-16",6.57
"3042","2019-05-17",6.59
"3043","2019-05-20",6.59
"3044","2019-05-21",6.63
"3045","2019-05-22",6.62
"3046","2019-05-23",6.67
"3047","2019-05-24",6.63
"3048","2019-05-28",6.69
"3049","2019-05-29",6.61
"3050","2019-05-30",6.59
"3051","2019-05-31",6.49
"3052","2019-06-03",6.49
"3053","2019-06-04",6.54
"3054","2019-06-05",6.52
"3055","2019-06-06",6.55
"3056","2019-06-07",6.5
"3057","2019-06-10",6.5
"3058","2019-06-11",6.49
"3059","2019-06-12",6.46
"3060","2019-06-13",6.52
"3061","2019-06-14",6.36
"3062","2019-06-17",6.31
"3063","2019-06-18",6.3
"3064","2019-06-19",6.36
"3065","2019-06-20",6.28
"3066","2019-06-21",6.29
"3067","2019-06-24",6.25
"3068","2019-06-25",6.23
"3069","2019-06-26",6.24
"3070","2019-06-27",6.26
"3071","2019-06-28",6.32
"3072","2019-07-01",6.32
"3073","2019-07-02",6.34
"3074","2019-07-03",6.36
"3075","2019-07-05",6.36
"3076","2019-07-08",6.34
"3077","2019-07-09",6.31
"3078","2019-07-10",6.28
"3079","2019-07-11",6.27
"3080","2019-07-12",6.29
"3081","2019-07-15",6.31
"3082","2019-07-16",6.63
"3083","2019-07-17",6.59
"3084","2019-07-18",6.57
"3085","2019-07-19",6.55
"3086","2019-07-22",6.63
"3087","2019-07-23",6.7
"3088","2019-07-24",6.71
"3089","2019-07-25",6.69
"3090","2019-07-26",6.68
"3091","2019-07-29",6.64
"3092","2019-07-30",6.66
"3093","2019-07-31",6.64
"3094","2019-08-01",6.57
"3095","2019-08-02",6.54
"3096","2019-08-05",6.44
"3097","2019-08-06",6.45
"3098","2019-08-07",6.36
"3099","2019-08-08",6.49
"3100","2019-08-09",6.33
"3101","2019-08-12",6.34
"3102","2019-08-13",6.41
"3103","2019-08-14",6.31
"3104","2019-08-15",6.3
"3105","2019-08-16",6.39
"3106","2019-08-19",6.48
"3107","2019-08-20",6.45
"3108","2019-08-21",6.4
"3109","2019-08-22",6.4
"3110","2019-08-23",6.32
"3111","2019-08-26",6.34
"3112","2019-08-27",6.26
"3113","2019-08-28",6.25
"3114","2019-08-29",6.35
"3115","2019-08-30",6.31
"3116","2019-09-03",6.24
"3117","2019-09-04",6.18
"3118","2019-09-05",6.24
"3119","2019-09-06",6.21
"3120","2019-09-09",6.31
"3121","2019-09-10",6.36
"3122","2019-09-11",6.35
"3123","2019-09-12",6.32
"3124","2019-09-13",6.4
"3125","2019-09-16",6.28
"3126","2019-09-17",6.25
"3127","2019-09-18",6.25
"3128","2019-09-19",6.22
"3129","2019-09-20",6.29
"3130","2019-09-23",6.28
"3131","2019-09-24",6.29
"3132","2019-09-25",6.3
"3133","2019-09-26",6.29
"3134","2019-09-27",6.29
"3135","2019-09-30",6.27
"3136","2019-10-01",6.19
"3137","2019-10-02",6.07
"3138","2019-10-03",6.08
"3139","2019-10-04",6.12
"3140","2019-10-07",6.13
"3141","2019-10-08",6.09
"3142","2019-10-09",6.1
"3143","2019-10-10",6.08
"3144","2019-10-11",6.11
"3145","2019-10-14",6.06
"3146","2019-10-15",6.11
"3147","2019-10-16",6.07
"3148","2019-10-17",6.1
"3149","2019-10-18",6.13
"3150","2019-10-21",6.13
"3151","2019-10-22",6.16
"3152","2019-10-23",6.18
"3153","2019-10-24",6.17
"3154","2019-10-25",6.18
"3155","2019-10-28",6.22
"3156","2019-10-29",6.07
"3157","2019-10-30",6.06
"3158","2019-10-31",6.05
"3159","2019-11-01",6.05
"3160","2019-11-04",6.09
"3161","2019-11-05",6.1
"3162","2019-11-06",6.07
"3163","2019-11-07",6.05
"3164","2019-11-08",6.04
"3165","2019-11-11",5.97
"3166","2019-11-12",6.05
"3167","2019-11-13",5.98
"3168","2019-11-14",5.96
"3169","2019-11-15",5.96
"3170","2019-11-18",5.94
"3171","2019-11-19",5.95
"3172","2019-11-20",5.92
"3173","2019-11-21",5.94
"3174","2019-11-22",6.02
"3175","2019-11-25",6.06
"3176","2019-11-26",6.07
"3177","2019-11-27",6.11
"3178","2019-11-29",6.18
"3179","2019-12-02",6.16
"3180","2019-12-03",6.12
"3181","2019-12-04",6.32
"3182","2019-12-05",6.24
"3183","2019-12-06",6.34
"3184","2019-12-09",6.4
"3185","2019-12-10",6.4
"3186","2019-12-11",6.51
"3187","2019-12-12",6.57
"3188","2019-12-13",6.59
"3189","2019-12-16",6.75
"3190","2019-12-17",6.84
"3191","2019-12-18",6.55
"3192","2019-12-19",6.58
"3193","2019-12-20",6.59
"3194","2019-12-23",6.65
"3195","2019-12-24",6.67
"3196","2019-12-26",6.65
"3197","2019-12-27",6.6
"3198","2019-12-30",6.59
"3199","2019-12-31",6.53
"3200","2020-01-02",6.6
"3201","2020-01-03",6.6
"3202","2020-01-06",6.59
"3203","2020-01-07",6.55
"3204","2020-01-08",6.54
"3205","2020-01-09",6.54
"3206","2020-01-10",6.55
"3207","2020-01-13",6.57
"3208","2020-01-14",6.61
"3209","2020-01-15",6.68
"3210","2020-01-16",6.68
"3211","2020-01-17",6.67
"3212","2020-01-21",6.67
"3213","2020-01-22",6.66
"3214","2020-01-23",6.64
"3215","2020-01-24",6.63
"3216","2020-01-27",6.56
"3217","2020-01-28",6.58
"3218","2020-01-29",6.58
"3219","2020-01-30",6.59
"3220","2020-01-31",6.54
"3221","2020-02-03",6.48
"3222","2020-02-04",6.46
"3223","2020-02-05",6.51
"3224","2020-02-06",6.49
"3225","2020-02-07",6.7
"3226","2020-02-10",6.59
"3227","2020-02-11",6.56
"3228","2020-02-12",6.5
"3229","2020-02-13",6.56
"3230","2020-02-14",6.59
"3231","2020-02-18",6.58
"3232","2020-02-19",6.56
"3233","2020-02-20",6.61
"3234","2020-02-21",6.56
"3235","2020-02-24",6.48
"3236","2020-02-25",6.25
"3237","2020-02-26",6.24
"3238","2020-02-27",5.91
"3239","2020-02-28",5.73
"3240","2020-03-02",5.9
"3241","2020-03-03",5.87
"3242","2020-03-04",6.04
"3243","2020-03-05",6.01
"3244","2020-03-06",5.79
"3245","2020-03-09",4.97
"3246","2020-03-10",4.86
"3247","2020-03-11",4.56
"3248","2020-03-12",3.72
"3249","2020-03-13",4.06
"3250","2020-03-16",3.17
"3251","2020-03-17",2.63
"3252","2020-03-18",2.01
"3253","2020-03-19",2.49
"3254","2020-03-20",2.35
"3255","2020-03-23",1.95
"3256","2020-03-24",2.2
"3257","2020-03-25",2.52
"3258","2020-03-26",2.91
"3259","2020-03-27",2.78
"3260","2020-03-30",2.62
"3261","2020-03-31",2.59
"3262","2020-04-01",2.33
"3263","2020-04-02",2.42
"3264","2020-04-03",2.32
"3265","2020-04-06",2.72
"3266","2020-04-07",2.9
"3267","2020-04-08",3.2
"3268","2020-04-09",3.4
"3269","2020-04-13",3.59
"3270","2020-04-14",3.65
"3271","2020-04-15",3.33
"3272","2020-04-16",3.16
"3273","2020-04-17",3.13
"3274","2020-04-20",2.87
"3275","2020-04-21",2.75
"3276","2020-04-22",2.76
"3277","2020-04-23",2.88
"3278","2020-04-24",3.13
"3279","2020-04-27",3.29
"3280","2020-04-28",3.15
"3281","2020-04-29",3.33
"3282","2020-04-30",3.23
"3283","2020-05-01",3.13
"3284","2020-05-04",3.1
"3285","2020-05-05",2.89
"3286","2020-05-06",3
"3287","2020-05-07",3.06
"3288","2020-05-08",3.03
"3289","2020-05-11",3
"3290","2020-05-12",2.89
"3291","2020-05-13",2.87
"3292","2020-05-14",2.82
"3293","2020-05-15",2.73
"3294","2020-05-18",2.99
"3295","2020-05-19",2.83
"3296","2020-05-20",3.05
"3297","2020-05-21",3.17
"3298","2020-05-22",3.2
"3299","2020-05-26",3.25
"3300","2020-05-27",3.47
"3301","2020-05-28",3.38
"3302","2020-05-29",3.28
"3303","2020-06-01",3.39
"3304","2020-06-02",3.4
"3305","2020-06-03",3.52
"3306","2020-06-04",3.6
"3307","2020-06-05",3.78
"3308","2020-06-08",4.19
"3309","2020-06-09",4.09
"3310","2020-06-10",3.86
"3311","2020-06-11",3.46
"3312","2020-06-12",3.8
"3313","2020-06-15",3.77
"3314","2020-06-16",3.64
"3315","2020-06-17",3.48
"3316","2020-06-18",3.49
"3317","2020-06-19",3.44
"3318","2020-06-22",3.43
"3319","2020-06-23",3.39
"3320","2020-06-24",3.35
"3321","2020-06-25",3.44
"3322","2020-06-26",3.3
"3323","2020-06-29",3.45
"3324","2020-06-30",3.51
"3325","2020-07-01",3.39
"3326","2020-07-02",3.32
"3327","2020-07-06",3.25
"3328","2020-07-07",3.15
"3329","2020-07-08",3.15
"3330","2020-07-09",3.08
"3331","2020-07-10",3.09
"3332","2020-07-13",3.15
"3333","2020-07-14",3.06
"3334","2020-07-15",3.13
"3335","2020-07-16",3.14
"3336","2020-07-17",3.06
"3337","2020-07-20",3.01
"3338","2020-07-21",3.17
"3339","2020-07-22",3.21
"3340","2020-07-23",3.19
"3341","2020-07-24",3.24
"3342","2020-07-27",3.09
"3343","2020-07-28",3.07
"3344","2020-07-29",3.12
"3345","2020-07-30",3.1
"3346","2020-07-31",3.05
"3347","2020-08-03",3.09
"3348","2020-08-04",3.45
"3349","2020-08-05",3.49
"3350","2020-08-06",3.56
"3351","2020-08-07",3.43
"3352","2020-08-10",3.56
"3353","2020-08-11",3.67
"3354","2020-08-12",3.63
"3355","2020-08-13",3.61
"3356","2020-08-14",3.56
"3357","2020-08-17",3.51
"3358","2020-08-18",3.39
"3359","2020-08-19",3.4
"3360","2020-08-20",3.39
"3361","2020-08-21",3.27
"3362","2020-08-24",3.33
"3363","2020-08-25",3.3
"3364","2020-08-26",3.28
"3365","2020-08-27",3.33
"3366","2020-08-28",3.47
"3367","2020-08-31",3.53
"3368","2020-09-01",3.61
"3369","2020-09-02",3.65
"3370","2020-09-03",3.52
"3371","2020-09-04",3.53
"3372","2020-09-08",3.66
"3373","2020-09-09",3.73
"3374","2020-09-10",3.67
"3375","2020-09-11",3.69
"3376","2020-09-14",3.74
"3377","2020-09-15",3.78
"3378","2020-09-16",3.61
"3379","2020-09-17",3.51
"3380","2020-09-18",3.39
"3381","2020-09-21",3.37
"3382","2020-09-22",3.31
"3383","2020-09-23",3.2
"3384","2020-09-24",3.12
"3385","2020-09-25",3.15
"3386","2020-09-28",3.25
"3387","2020-09-29",3.22
"3388","2020-09-30",3.19
"3389","2020-10-01",3.36
"3390","2020-10-02",3.34
"3391","2020-10-05",3.34
"3392","2020-10-06",3.34
"3393","2020-10-07",3.37
"3394","2020-10-08",3.37
"3395","2020-10-09",3.32
"3396","2020-10-12",3.28
"3397","2020-10-13",3.28
"3398","2020-10-14",3.27
"3399","2020-10-15",3.2
"3400","2020-10-16",3.16
"3401","2020-10-19",3.12
"3402","2020-10-20",3.1
"3403","2020-10-21",3.11
"3404","2020-10-22",3.06
"3405","2020-10-23",3.08
"3406","2020-10-26",3.05
"3407","2020-10-27",3
"3408","2020-10-28",2.85
"3409","2020-10-29",2.93
"3410","2020-10-30",2.91
"3411","2020-11-02",2.88
"3412","2020-11-03",2.92
"3413","2020-11-04",2.9
"3414","2020-11-05",3.05
"3415","2020-11-06",3.02
"3416","2020-11-09",3.19
"3417","2020-11-10",3.15
"3418","2020-11-11",3.28
"3419","2020-11-12",3.13
"3420","2020-11-13",3.29
"3421","2020-11-16",3.42
"3422","2020-11-17",3.52
"3423","2020-11-18",3.57
"3424","2020-11-19",4.21
"3425","2020-11-20",4.26
"3426","2020-11-23",4.47
"3427","2020-11-24",4.57
"3428","2020-11-25",4.58
"3429","2020-11-27",4.6
