"","date","HOV"
"2970","2018-10-17",38.25
"2971","2018-10-18",37.75
"2972","2018-10-19",35.25
"2973","2018-10-22",34.25
"2974","2018-10-23",34.25
"2975","2018-10-24",34
"2976","2018-10-25",35.5
"2977","2018-10-26",38
"2978","2018-10-29",36
"2979","2018-10-30",37.75
"2980","2018-10-31",36.5
"2981","2018-11-01",36
"2982","2018-11-02",35.75
"2983","2018-11-05",35.75
"2984","2018-11-06",34.75
"2985","2018-11-07",34.5
"2986","2018-11-08",34.25
"2987","2018-11-09",33
"2988","2018-11-12",32.5
"2989","2018-11-13",32.75
"2990","2018-11-14",32.25
"2991","2018-11-15",31.25
"2992","2018-11-16",32.25
"2993","2018-11-19",32.25
"2994","2018-11-20",31.75
"2995","2018-11-21",32.5
"2996","2018-11-23",31.75
"2997","2018-11-26",31.5
"2998","2018-11-27",31.5
"2999","2018-11-28",32.5
"3000","2018-11-29",32.5
"3001","2018-11-30",31.75
"3002","2018-12-03",30.5
"3003","2018-12-04",27.5
"3004","2018-12-06",29.5
"3005","2018-12-07",29.25
"3006","2018-12-10",28
"3007","2018-12-11",27.5
"3008","2018-12-12",26.5
"3009","2018-12-13",25.25
"3010","2018-12-14",23
"3011","2018-12-17",21.75
"3012","2018-12-18",21.75
"3013","2018-12-19",21.25
"3014","2018-12-20",21
"3015","2018-12-21",16.5
"3016","2018-12-24",16.5
"3017","2018-12-26",16.75
"3018","2018-12-27",17.5
"3019","2018-12-28",17.5
"3020","2018-12-31",17
"3021","2019-01-02",19
"3022","2019-01-03",18
"3023","2019-01-04",19.5
"3024","2019-01-07",19.75
"3025","2019-01-08",20.75
"3026","2019-01-09",21
"3027","2019-01-10",20.75
"3028","2019-01-11",20.25
"3029","2019-01-14",18.75
"3030","2019-01-15",18
"3031","2019-01-16",16.25
"3032","2019-01-17",16.5
"3033","2019-01-18",16.25
"3034","2019-01-22",15.25
"3035","2019-01-23",15
"3036","2019-01-24",15.75
"3037","2019-01-25",15.25
"3038","2019-01-28",15.5
"3039","2019-01-29",16.5
"3040","2019-01-30",16.75
"3041","2019-01-31",17.75
"3042","2019-02-01",17.25
"3043","2019-02-04",17.5
"3044","2019-02-05",17.75
"3045","2019-02-06",16.75
"3046","2019-02-07",16.25
"3047","2019-02-08",16
"3048","2019-02-11",16.5
"3049","2019-02-12",17
"3050","2019-02-13",16.5
"3051","2019-02-14",16.25
"3052","2019-02-15",16.25
"3053","2019-02-19",16.75
"3054","2019-02-20",17
"3055","2019-02-21",16.5
"3056","2019-02-22",16.75
"3057","2019-02-25",17.5
"3058","2019-02-26",17.5
"3059","2019-02-27",17
"3060","2019-02-28",17
"3061","2019-03-01",16.25
"3062","2019-03-04",15.5
"3063","2019-03-05",15
"3064","2019-03-06",15
"3065","2019-03-07",15.5
"3066","2019-03-08",16.25
"3067","2019-03-11",14.75
"3068","2019-03-12",15.25
"3069","2019-03-13",14.75
"3070","2019-03-14",14.5
"3071","2019-03-15",15
"3072","2019-03-18",14.5
"3073","2019-03-19",14.25
"3074","2019-03-20",13.25
"3075","2019-03-21",13.5
"3076","2019-03-22",12
"3077","2019-03-25",13
"3078","2019-03-26",13
"3079","2019-03-27",13.5
"3080","2019-03-28",13.75
"3081","2019-03-29",10.97
"3082","2019-04-01",12.6
"3083","2019-04-02",12.58
"3084","2019-04-03",12.67
"3085","2019-04-04",13.51
"3086","2019-04-05",13.28
"3087","2019-04-08",13.84
"3088","2019-04-09",13.66
"3089","2019-04-10",13.4
"3090","2019-04-11",13.34
"3091","2019-04-12",13.56
"3092","2019-04-15",14.42
"3093","2019-04-16",15.1
"3094","2019-04-17",14.85
"3095","2019-04-18",15.37
"3096","2019-04-22",15.13
"3097","2019-04-23",15.37
"3098","2019-04-24",15.8
"3099","2019-04-25",14.96
"3100","2019-04-26",15.39
"3101","2019-04-29",15.5
"3102","2019-04-30",15.22
"3103","2019-05-01",15.36
"3104","2019-05-02",15.61
"3105","2019-05-03",16.360001
"3106","2019-05-06",17.139999
"3107","2019-05-07",16.07
"3108","2019-05-08",16.99
"3109","2019-05-09",16
"3110","2019-05-10",16.459999
"3111","2019-05-13",14.9
"3112","2019-05-14",15.05
"3113","2019-05-15",15.51
"3114","2019-05-16",15.55
"3115","2019-05-17",14.16
"3116","2019-05-20",13.69
"3117","2019-05-21",13.1
"3118","2019-05-22",11.7
"3119","2019-05-23",10.77
"3120","2019-05-24",11.22
"3121","2019-05-28",9.55
"3122","2019-05-29",8.64
"3123","2019-05-30",9.02
"3124","2019-05-31",9.5
"3125","2019-06-03",9.91
"3126","2019-06-04",10.02
"3127","2019-06-05",9.97
"3128","2019-06-06",8.96
"3129","2019-06-07",8.45
"3130","2019-06-10",8.8
"3131","2019-06-11",8.4
"3132","2019-06-12",7.89
"3133","2019-06-13",8.19
"3134","2019-06-14",7.85
"3135","2019-06-17",7.43
"3136","2019-06-18",7.74
"3137","2019-06-19",7.71
"3138","2019-06-20",7.6
"3139","2019-06-21",7.23
"3140","2019-06-24",7.1
"3141","2019-06-25",6.76
"3142","2019-06-26",6.77
"3143","2019-06-27",7.2
"3144","2019-06-28",7.6
"3145","2019-07-01",8.48
"3146","2019-07-02",8.72
"3147","2019-07-03",8.29
"3148","2019-07-05",8.18
"3149","2019-07-08",8.19
"3150","2019-07-09",7.85
"3151","2019-07-10",8.23
"3152","2019-07-11",8.57
"3153","2019-07-12",9.17
"3154","2019-07-15",8.78
"3155","2019-07-16",8.85
"3156","2019-07-17",8.58
"3157","2019-07-18",6.98
"3158","2019-07-19",6.63
"3159","2019-07-22",6.49
"3160","2019-07-23",5.81
"3161","2019-07-24",5.82
"3162","2019-07-25",6.99
"3163","2019-07-26",6.26
"3164","2019-07-29",6.2
"3165","2019-07-30",6.09
"3166","2019-07-31",6
"3167","2019-08-01",6.11
"3168","2019-08-02",5.82
"3169","2019-08-05",5.45
"3170","2019-08-06",5.74
"3171","2019-08-07",5.91
"3172","2019-08-08",5.83
"3173","2019-08-09",5.43
"3174","2019-08-12",5.45
"3175","2019-08-13",5.68
"3176","2019-08-14",5.44
"3177","2019-08-15",5.45
"3178","2019-08-16",5.51
"3179","2019-08-19",6.25
"3180","2019-08-20",6.69
"3181","2019-08-21",7.93
"3182","2019-08-22",8.28
"3183","2019-08-23",8.09
"3184","2019-08-26",7.58
"3185","2019-08-27",6.81
"3186","2019-08-28",7.32
"3187","2019-08-29",7.6
"3188","2019-08-30",8.24
"3189","2019-09-03",7.87
"3190","2019-09-04",8.28
"3191","2019-09-05",10.52
"3192","2019-09-06",12.69
"3193","2019-09-09",15.3
"3194","2019-09-10",15.29
"3195","2019-09-11",15.11
"3196","2019-09-12",15.02
"3197","2019-09-13",15.31
"3198","2019-09-16",15.25
"3199","2019-09-17",14.97
"3200","2019-09-18",15.13
"3201","2019-09-19",15.68
"3202","2019-09-20",16.16
"3203","2019-09-23",17.02
"3204","2019-09-24",16.530001
"3205","2019-09-25",19.76
"3206","2019-09-26",19.24
"3207","2019-09-27",18.42
"3208","2019-09-30",19.25
"3209","2019-10-01",18.629999
"3210","2019-10-02",18.49
"3211","2019-10-03",18.48
"3212","2019-10-04",18.790001
"3213","2019-10-07",19.91
"3214","2019-10-08",22.57
"3215","2019-10-09",21.780001
"3216","2019-10-10",21.85
"3217","2019-10-11",23.35
"3218","2019-10-14",24.9
"3219","2019-10-15",26.25
"3220","2019-10-16",28.17
"3221","2019-10-17",25.290001
"3222","2019-10-18",26.860001
"3223","2019-10-21",26.99
"3224","2019-10-22",27.77
"3225","2019-10-23",28.450001
"3226","2019-10-24",29.799999
"3227","2019-10-25",28.48
"3228","2019-10-28",26.52
"3229","2019-10-29",24.709999
"3230","2019-10-30",25.129999
"3231","2019-10-31",25.08
"3232","2019-11-01",26.76
"3233","2019-11-04",25.83
"3234","2019-11-05",24.75
"3235","2019-11-06",25.4
"3236","2019-11-07",24.73
"3237","2019-11-08",23.35
"3238","2019-11-11",22.59
"3239","2019-11-12",22.73
"3240","2019-11-13",22.969999
"3241","2019-11-14",23.690001
"3242","2019-11-15",23.809999
"3243","2019-11-18",23.040001
"3244","2019-11-19",21.860001
"3245","2019-11-20",21.57
"3246","2019-11-21",21.440001
"3247","2019-11-22",20.120001
"3248","2019-11-25",21.25
"3249","2019-11-26",21.959999
"3250","2019-11-27",21.82
"3251","2019-11-29",22.299999
"3252","2019-12-02",20.76
"3253","2019-12-03",21
"3254","2019-12-04",21.450001
"3255","2019-12-05",24.959999
"3256","2019-12-06",26.940001
"3257","2019-12-09",28.35
"3258","2019-12-10",27.67
"3259","2019-12-11",28.67
"3260","2019-12-12",27.91
"3261","2019-12-13",24.969999
"3262","2019-12-16",24.57
"3263","2019-12-17",23.51
"3264","2019-12-18",22.280001
"3265","2019-12-19",20.74
"3266","2019-12-20",21.299999
"3267","2019-12-23",21.08
"3268","2019-12-24",21.75
"3269","2019-12-26",21.32
"3270","2019-12-27",21.1
"3271","2019-12-30",20.58
"3272","2019-12-31",20.870001
"3273","2020-01-02",22.530001
"3274","2020-01-03",20.940001
"3275","2020-01-06",20.790001
"3276","2020-01-07",20.959999
"3277","2020-01-08",20.84
"3278","2020-01-09",20.889999
"3279","2020-01-10",21.700001
"3280","2020-01-13",22.879999
"3281","2020-01-14",24.51
"3282","2020-01-15",26.07
"3283","2020-01-16",26.42
"3284","2020-01-17",27.09
"3285","2020-01-21",28.17
"3286","2020-01-22",28.870001
"3287","2020-01-23",31.27
"3288","2020-01-24",29.620001
"3289","2020-01-27",29.68
"3290","2020-01-28",31.360001
"3291","2020-01-29",30.200001
"3292","2020-01-30",29.959999
"3293","2020-01-31",25.559999
"3294","2020-02-03",23.27
"3295","2020-02-04",23.57
"3296","2020-02-05",24.65
"3297","2020-02-06",24.51
"3298","2020-02-07",24.93
"3299","2020-02-10",26.35
"3300","2020-02-11",28.959999
"3301","2020-02-12",29.15
"3302","2020-02-13",28.690001
"3303","2020-02-14",27.59
"3304","2020-02-18",28.82
"3305","2020-02-19",31.52
"3306","2020-02-20",30.540001
"3307","2020-02-21",30.469999
"3308","2020-02-24",29.610001
"3309","2020-02-25",25.950001
"3310","2020-02-26",26.299999
"3311","2020-02-27",25.42
"3312","2020-02-28",24.75
"3313","2020-03-02",24.610001
"3314","2020-03-03",25.610001
"3315","2020-03-04",26.67
"3316","2020-03-05",24.65
"3317","2020-03-06",23.190001
"3318","2020-03-09",18.49
"3319","2020-03-10",16.92
"3320","2020-03-11",12.81
"3321","2020-03-12",10.21
"3322","2020-03-13",9.9
"3323","2020-03-16",7
"3324","2020-03-17",7.08
"3325","2020-03-18",5.72
"3326","2020-03-19",7.57
"3327","2020-03-20",7.82
"3328","2020-03-23",6.91
"3329","2020-03-24",9.57
"3330","2020-03-25",11.24
"3331","2020-03-26",10.35
"3332","2020-03-27",9.61
"3333","2020-03-30",8.3
"3334","2020-03-31",8.24
"3335","2020-04-01",6.97
"3336","2020-04-02",6.61
"3337","2020-04-03",6.44
"3338","2020-04-06",7.48
"3339","2020-04-07",7.64
"3340","2020-04-08",9.52
"3341","2020-04-09",10.48
"3342","2020-04-13",10.06
"3343","2020-04-14",10.61
"3344","2020-04-15",9.81
"3345","2020-04-16",9.05
"3346","2020-04-17",9.76
"3347","2020-04-20",9.24
"3348","2020-04-21",9.1
"3349","2020-04-22",8.84
"3350","2020-04-23",8.76
"3351","2020-04-24",9.63
"3352","2020-04-27",9.88
"3353","2020-04-28",11.91
"3354","2020-04-29",13.19
"3355","2020-04-30",12.62
"3356","2020-05-01",11.7
"3357","2020-05-04",11.98
"3358","2020-05-05",10.89
"3359","2020-05-06",10.54
"3360","2020-05-07",10.82
"3361","2020-05-08",12.28
"3362","2020-05-11",11.82
"3363","2020-05-12",11.43
"3364","2020-05-13",10.56
"3365","2020-05-14",10.87
"3366","2020-05-15",11.14
"3367","2020-05-18",13.06
"3368","2020-05-19",13.28
"3369","2020-05-20",12.99
"3370","2020-05-21",12.86
"3371","2020-05-22",13.56
"3372","2020-05-26",14.92
"3373","2020-05-27",17.1
"3374","2020-05-28",16.01
"3375","2020-05-29",16.35
"3376","2020-06-01",16.209999
"3377","2020-06-02",17.49
"3378","2020-06-03",17.360001
"3379","2020-06-04",22.129999
"3380","2020-06-05",25.809999
"3381","2020-06-08",26.700001
"3382","2020-06-09",27.66
"3383","2020-06-10",26.42
"3384","2020-06-11",19.559999
"3385","2020-06-12",20.940001
"3386","2020-06-15",23.85
"3387","2020-06-16",26.389999
"3388","2020-06-17",25.09
"3389","2020-06-18",24
"3390","2020-06-19",23.309999
"3391","2020-06-22",23.09
"3392","2020-06-23",23.690001
"3393","2020-06-24",22.85
"3394","2020-06-25",22
"3395","2020-06-26",20.790001
"3396","2020-06-29",23.26
"3397","2020-06-30",23.389999
"3398","2020-07-01",21.959999
"3399","2020-07-02",21.98
"3400","2020-07-06",21.629999
"3401","2020-07-07",21.4
"3402","2020-07-08",22.290001
"3403","2020-07-09",21.040001
"3404","2020-07-10",21.629999
"3405","2020-07-13",20.18
"3406","2020-07-14",20.49
"3407","2020-07-15",21.51
"3408","2020-07-16",22.610001
"3409","2020-07-17",22.18
"3410","2020-07-20",22
"3411","2020-07-21",21.76
"3412","2020-07-22",22.92
"3413","2020-07-23",22.370001
"3414","2020-07-24",21.65
"3415","2020-07-27",21.74
"3416","2020-07-28",21.389999
"3417","2020-07-29",26.110001
"3418","2020-07-30",24.440001
"3419","2020-07-31",23.299999
"3420","2020-08-03",24.65
"3421","2020-08-04",25.219999
"3422","2020-08-05",25.67
"3423","2020-08-06",26.6
"3424","2020-08-07",25.690001
"3425","2020-08-10",27.209999
"3426","2020-08-11",26.190001
"3427","2020-08-12",27.5
"3428","2020-08-13",28.65
"3429","2020-08-14",28.530001
"3430","2020-08-17",34.310001
"3431","2020-08-18",33.220001
"3432","2020-08-19",33.66
"3433","2020-08-20",33.5
"3434","2020-08-21",34.380001
"3435","2020-08-24",34.310001
"3436","2020-08-25",33.299999
"3437","2020-08-26",33.720001
"3438","2020-08-27",32.830002
"3439","2020-08-28",33.279999
"3440","2020-08-31",31.32
"3441","2020-09-01",34.07
"3442","2020-09-02",34.25
"3443","2020-09-03",33.400002
"3444","2020-09-04",29.200001
"3445","2020-09-08",28.66
"3446","2020-09-09",31.01
"3447","2020-09-10",29.57
"3448","2020-09-11",30.67
"3449","2020-09-14",31.879999
"3450","2020-09-15",30.790001
"3451","2020-09-16",31.719999
"3452","2020-09-17",30.9
"3453","2020-09-18",29.389999
"3454","2020-09-21",29.059999
"3455","2020-09-22",30.780001
"3456","2020-09-23",28.82
"3457","2020-09-24",29.77
"3458","2020-09-25",29.209999
"3459","2020-09-28",32.41
"3460","2020-09-29",30.85
"3461","2020-09-30",32.52
"3462","2020-10-01",34.509998
"3463","2020-10-02",35.91
"3464","2020-10-05",34.77
"3465","2020-10-06",33.560001
"3466","2020-10-07",34.810001
"3467","2020-10-08",37.130001
"3468","2020-10-09",36.540001
"3469","2020-10-12",35.990002
"3470","2020-10-13",35.59
"3471","2020-10-14",34.75
"3472","2020-10-15",35.34
"3473","2020-10-16",35.169998
"3474","2020-10-19",34.549999
"3475","2020-10-20",34.369999
"3476","2020-10-21",32.75
"3477","2020-10-22",31
"3478","2020-10-23",32.700001
"3479","2020-10-26",33
"3480","2020-10-27",32.470001
"3481","2020-10-28",32.650002
"3482","2020-10-29",33.34
"3483","2020-10-30",31.76
"3484","2020-11-02",34.23
"3485","2020-11-03",36.849998
"3486","2020-11-04",38.02
"3487","2020-11-05",38.220001
"3488","2020-11-06",36.040001
"3489","2020-11-09",35.369999
"3490","2020-11-10",36.349998
"3491","2020-11-11",37.68
"3492","2020-11-12",37.450001
"3493","2020-11-13",39.860001
"3494","2020-11-16",41.169998
"3495","2020-11-17",39.380001
"3496","2020-11-18",39.290001
"3497","2020-11-19",38.709999
"3498","2020-11-20",37.709999
"3499","2020-11-23",39.810001
"3500","2020-11-24",39.790001
"3501","2020-11-25",41.459999
"3502","2020-11-27",40.580002
